09年11月14日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年11月14日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  ダ2100m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■10R  芝2400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｂトゥザサミット, 55,松岡正,, 53,  -3,*  3, 2,  3.7, ⑩⑩, 1, 6, コスモミカエル,---,吉田豊,, 69,  -2,*  7, 5,  9.4, ④④, 1, 1,Ｄケイアイエｰデル, 80,江田照,, 81,* 10,  10, 4, 10.8, ①①, 1, 2,Ａエイシンアポロン, 74,池添謙,, 78,   6,*  6, 3,  6.3, ⑧⑨
 2, 2,Ａメジロクリントン, 64,吉田豊, 0.2, 50,*  3,  -9, 1,  2.9, ①①, 2, 5, ディアビリｰヴ,---,藤田伸, 0.0, 69,*  1,   4, 2,  4.3, ①①, 2, 4,Ｅメイショウヨシヒサ, 80,丸田恭, 0.1, 82,  -1,* 22, 6, 19.0, ⑬⑬, 2, 3,Ｂアニメイトバイオ, 73,丸田恭, 0.2, 73,  -2,* 13, 4,  9.7, ⑰⑰
 3, 1,Ｅスカイライト, 52,柴山雄, 0.3, 49,   2,  -7, 5,  9.7, ④③, 3,12, ワンナップアイテム,---,丸田恭, 0.1, 68,*  0,   4, 1,  2.3, ②②, 3, 3,Ｃギンザナイト, 81,三浦皇, 0.1, 80,*  7,  12, 5, 19.0, ③③, 3, 8,Ｍツルマルジュピタｰ, 62,北村宏, 0.2, 77,* 13,  -8, 8, 20.3, ①①
 4, 6,Ｇナンヨｰプロパｰ, 47,柴田善, 0.7, 47,   1, -10, 4,  6.5, ⑥⑥, 4,13, ニシノロコペリ,---,武士沢, 1.3, 59, -11,*  7,12,145.4, ⑫⑪, 4,14,Ａシｰフォｰアイ, 87,横山典, 0.2, 79,   4,  15, 1,  2.9, ⑦⑦, 4, 6,Ｇダッシャｰゴｰゴｰ, 68,後藤浩, 0.2, 76,   7,   1, 1,  3.3, ⑦⑦
 5, 4,Ｄシュプスタンス, 53,伊藤工, 0.7, 45,   1, -10, 7, 34.5, ⑤⑤, 5, 7, メイショウフロリナ,---,三浦皇, 1.5, 57,  -3,  -3, 4,  8.7, ⑤⑤, 5, 2,Ｂダノンブライアン, 83,後藤浩, 0.3, 78,*  8,   9, 2,  3.7, ②②, 5, 5,Ｅコスモセンサｰ, 70,松岡正, 0.3, 76,   9,  -3, 7, 15.3, ⑤④
 6, 8,Ｆリワｰドインティマ, 50,横山典, 1.4, 42,  -1, -12, 3,  4.3, ⑨⑧, 6,11, レｰクサイドカフェ,---,蛯名正, 1.6, 56,  -4,  -4, 3,  7.1, ⑦⑦, 6, 5,Ｈアプロｰズヒｰロｰ, 75,鈴来直, 0.5, 79,  -4,* 21,11, 42.4, ⑮⑮, 6,10,Ｌキョウエイアシュラ, 66,三浦皇, 0.3, 74,   2,*  6, 6, 11.9, ⑭⑬
 7, 7,Ｉトｰヨｰサリｰ, 32,田中勝, 1.4, 42,  -1, -12,10,113.7, ⑧⑦, 7, 4, カオカオプリン,---,クラス, 2.2, 51,  -1, -12, 8, 38.8, ③③, 7,15,Ｇタマニュｰホｰプ, 77,松岡正, 0.7, 76,   0,  15, 8, 19.4, ⑩⑩, 7, 1,Ｊノｰワンエルス, 68,藤田伸, 0.4, 73,   6,  -1, 5, 10.7, ⑨⑥
 8, 5,Ｃエイコオレジェンド, 53,内田博, 1.6, 42,*  3, -19, 6, 11.9, ③②, 8, 8, フジスペシャル,---,大野拓, 2.2, 51,  -3, -10,10, 70.8, ⑥⑥, 8, 7,Ｉモアザンストｰム, 75,伊藤工, 0.7, 75,  -1,  15, 7, 19.1, ⑫⑪, 8,11,Ｄドロ, 70,内田博, 0.8, 70,* 11, -12, 2,  5.0, ②②
 9,10,Ｈダンシングムｰン, 33,丸田恭, 2.0, 39,  -2, -16, 9, 84.5, ⑦⑨, 9,14, ティンバｰウルフ,---,後藤浩, 2.4, 50,  -3, -10, 7, 23.3, ⑨⑧, 9,10,Ｏケイアイモｰガン, 70,吉田豊, 0.9, 74,   5,   7,13, 87.8, ⑥④, 9,17,Ｃカシマストロング, 70,クラス, 0.9, 67,   2,   0,11, 36.9, ⑯⑯
10, 3,Ｊスリｰピｰクス, 32,後藤浩, 2.1, 36,   2, -23, 8, 51.0, ②④,10, 3, マックスカラット,---,小林淳, 2.8, 46,  -8, -10,13,174.2, ⑩⑩,10, 9,Ｍマッドマックス, 70,北村宏, 0.9, 73,   1,  11, 9, 24.1, ⑧⑧,10, 4,Ｏイイデサンドラ, 61,柴山雄, 1.1, 66,   5,  -7,17,122.0, ⑪⑩
,,,,,,,,,,,,11, 1, クレバｰミッキｰ,---,加藤士, 3.2, 44, -19,   0, 9, 64.0, ⑬⑬,11, 6,Ｆセイコｰスペシャル, 79,柴田善, 0.9, 75,  -2,  15, 3,  5.1, ⑭⑭,11,16,Ｈエステｰラブ, 68,蛯名正, 1.6, 60,   2,  -9,12, 39.2, ⑮⑮
,,,,,,,,,,,,12, 2, セザンブライト,---,内田博, 3.3, 43, -18,  -3, 6, 11.0, ⑪⑫,12,13,Ｌヤマニンプロロｰグ, 71,柴山雄, 1.5, 68,   5,   1,14,137.6, ⑤⑤,12,12,Ｆカホマックス, 69,勝浦正, 1.8, 59,   9, -23, 9, 26.9, ③⑤
,,,,,,,,,,,,13, 9, テｰプカット,---,田中勝, 3.5, 41, -23,   1,11,101.8, ⑭⑭,13, 8,Ｋトップオブドｰラ, 72,武士沢, 1.6, 68,  -1,   9,15,187.6, ⑪⑫,13,15,Ｉタイセイワイルド, 68,柴田善, 1.8, 59,* 12, -27,13, 41.2, ④③
,,,,,,,,,,,,14,10, スラッシュカフェ,---,金子光, 4.2, 36,  -5, -24,14,245.6, ⑧⑨,14,11,Ｊリｰズレセプション, 73,クラス, 2.0, 65,   1,   2,12, 70.1, ⑨⑨,14, 9,Ｑハｰティンハｰト, 59,田中勝, 2.0, 55,   7, -23,10, 32.4, ⑥⑧
,,,,,,,,,,,,,,,,,,,,,,,,15,12,Ｎケイアイスウォｰド, 70,内田博, 2.2, 63,   6,  -6,10, 24.7, ④⑥,15,14,Ｋシｰマｰク, 67,吉田豊, 2.3, 51,   3, -22,14, 43.5, ⑬⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｐショウリノホホエミ, 60,江田照, 2.3, 51,   2, -20,15, 82.4, ⑫⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,13,Ｎサトノディライト, 62,横山典, 2.7, 46,   3, -27,16, 99.1, ⑩⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:不良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:不良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:稍重(指数:1),,,,,,,,,,,
単勝:370円 複勝:09=140円 02=120円 01=200円 枠連:500円,,,,,,,,,,,,"単勝:940円 複勝:06=190円 05=160円 12=130円 枠連:1,560円",,,,,,,,,,,,"単勝:1,080円 複勝:01=420円 04=610円 03=430円 枠連:5,480円",,,,,,,,,,,,"単勝:630円 複勝:02=240円 03=340円 08=640円 枠連:1,620円",,,,,,,,,,,
馬連:560円 ワイド:02-09=230円 01-09=380円 01-02=310円,,,,,,,,,,,,"馬連:1,600円 ワイド:05-06=550円 06-12=450円 05-12=300円",,,,,,,,,,,,"馬連:8,870円 ワイド:01-04=2,710円 01-03=3,360円 03-04=3,070円",,,,,,,,,,,,"馬連:2,840円 ワイド:02-03=1,090円 02-08=2,040円 03-08=4,370円",,,,,,,,,,,
"馬単:1,160円 3連複:980円 3連単:4,340円",,,,,,,,,,,,"馬単:3,300円 3連複:1,440円 3連単:11,760円",,,,,,,,,,,,"馬単:15,070円 3連複:39,200円 3連単:176,290円",,,,,,,,,,,,"馬単:5,500円 3連複:27,100円 3連単:128,660円",,,,,,,,,,,
■ 3R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 6R  芝2000m 2 歳新馬 馬齢,,,,,,,,,,,,■ 9R  芝1600m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■12R  ダ1300m 3歳上1600万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,山中湖特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ａデパｰル, 58,伊藤直,, 63,* -1,  -6, 1,  3.4, ②②, 1, 7, アリゼオ,---,三浦皇,, 65, -14,* 16, 3,  5.1,⑪⑫⑩, 1,12,Ｃナンヨｰアイドル, 78,横山典,, 76,   1,* 17, 1,  3.2, ⑧⑨, 1, 9,Ｅケイアイスイジン, 81,北村宏,, 83,   2,* 22, 2,  3.9, ⑬⑬
 2, 8,Ｉプレタポルテ, 49,田中勝, 0.2, 63,  -4,* -3, 2,  3.8, ⑧⑥, 2,14, ヒルノダムｰル,---,藤田伸, 0.0, 63,* -9,*  9, 1,  2.2,⑤⑤⑤, 2, 6,Ｂタケショウオｰジ, 80,三浦皇, 0.0, 78,   0,* 19, 2,  3.3, ⑨⑩, 2,15,Ｃノｰリプライ, 82,横山典, 0.0, 83,   5,  18, 4,  6.0, ⑩⑦
 3, 4,Ｇチェックユアハｰト, 52,内田博, 0.4, 59,* -2,  -9, 7, 15.4, ③③, 3,13, ミカエルビスティｰ,---,勝浦正, 0.2, 62, -11,*  9, 5, 13.4,⑨⑩⑨, 3, 5,Ｅブレイクナイン, 77,吉田豊, 0.1, 75,   3,  11, 6, 18.3, ⑦⑦, 3, 7,Ｆブイチャレンジ, 81,武士沢, 0.0, 83,  -1,* 26, 6, 14.4, ⑯⑮
 4,12,Ｈタスマニア, 51,武士沢, 0.5, 57,  -9,*  1, 8, 28.0, ⑫⑬, 4, 5, マイネルウｰノ,---,吉田豊, 0.6, 57, -12,   5,11, 89.8,⑦⑦⑦, 4, 4,Ｆモンテアルベルト, 76,柴田善, 0.3, 71,* 11,  -5, 5, 11.7, ②②, 4,11,Ｉジェイケイボストン, 79,江田照, 0.1, 81,* 12,   9,10, 36.3, ③③
 5, 3,Ｃリンガスバロン, 56,柴田善, 0.6, 56,  -6,  -8, 5,  8.8, ⑦⑧, 5, 1, ザピエｰル,---,内田博, 0.8, 52,* -8,  -7, 2,  4.0,①①①, 5, 9,Ｇダノンヒデキ, 74,藤田伸, 0.5, 69,   8,  -3, 4,  7.5, ⑤④, 5,13,Ｂシルクアルボｰレ, 83,池添謙, 0.5, 80,   2,  18, 5, 14.0, ⑫⑫
 6,10,Ｆゼロチョウサン, 52,三浦皇, 0.6, 57,  -5,  -7, 4,  8.0, ⑨⑨, 6, 6, ニシノシャイナｰ,---,田中勝, 1.1, 51, -11,  -6, 7, 38.8,⑥⑧⑥, 6,11,Ｊダイショウベリｰ, 68,石神深, 0.6, 67,* 11, -11, 9, 40.3, ①①, 6, 1,Ｎコアレスコジｰン, 68,穂苅寿, 0.8, 76,   4,  12,13, 62.4, ⑨⑨
 7, 2,Ｍブラウンチｰタｰ, 36,クラス, 0.7, 55,* -3, -12,12, 85.1, ⑤⑤, 7, 9, メジャｰボｰイ,---,横山典, 1.1, 50, -12,  -1, 6, 20.2,⑧⑨⑪, 7, 1,Ｉテラノファントム, 72,内田博, 0.9, 68,  -1,   9, 8, 20.4, ⑪⑪, 7,16,Ａジャンバティスト, 87,蛯名正, 0.8, 77,   0,  18, 1,  3.7, ⑮⑯
 8, 6,Ｅソラチナサブマリン, 53,蛯名正, 0.7, 56,  -7,  -6, 3,  5.6, ⑭⑪, 8,11, キャプテンハッチ,---,柴田善, 1.6, 43,*-10, -17, 4,  8.7,②④②, 8, 8,Ｌジョイフルスマイル, 59,伊藤工, 1.1, 62,   7,  -9,10,115.1, ④⑤, 8,10,Ｄメイショウアツヒメ, 82,丸田恭, 1.1, 73,* 11,   1, 3,  5.9, ④④
 9, 1,Ｊシルクガブリエル, 48,江田照, 0.9, 53,* -1, -17,10, 59.6, ①①, 9,10, カンクロ,---,江田照, 2.6, 35, -14, -21, 8, 41.6,⑫⑬⑫, 9, 7,Ｋトミノドリｰム, 67,高山太, 1.2, 63,  -1,   4,12,282.9, ⑫⑫, 9, 6,Ｇウインサウザｰ, 81,伊藤工, 1.2, 72,* 12,   0,11, 52.9, ②②
10, 5,Ｋリファｰルエル, 42,伊藤工, 1.3, 48,  -7, -15, 9, 39.8, ⑪⑫,10,12, オペラソング,---,小林淳, 2.7, 37, -11, -27,13,204.0,④⑥⑧,10, 3,Ｄマイネルエデン, 77,松岡正, 1.4, 59,   8, -16, 3,  4.4, ③③,10, 5,Ｈトｰセンセイント, 80,吉田豊, 1.2, 72,   8,   5, 7, 17.1, ⑦⑥
11,14,Ｌコスモジュリ, 39,柴山雄, 1.4, 47,  -5, -19,14,216.2, ⑩⑩,11, 4, マイネルカイロス,---,松岡正, 2.7, 35,* -9, -30, 9, 57.3,③③③,11,10,Ａエバｰモア, 80,蛯名正, 1.5, 58,   6, -13, 7, 20.1, ⑥⑥,11,14,Ｌリボンノキシ, 76,田中勝, 1.2, 73,   4,  10,12, 55.6, ⑪⑪
12, 9,Ｂキスショット, 58,藤田伸, 1.7, 44,* -2, -27, 6,  9.7, ④④,12, 2, トｰセンヤッテキタ,---,北村宏, 3.1, 30, -15, -24,12,169.3,⑩⑪⑬,12, 2,Ｈマチカネノワキ, 73,菊沢隆, 1.8, 53,   1, -11,11,176.2, ⑩⑧,12, 3,Ｊプラテアｰド, 77,クラス, 1.5, 70,   7,   3, 8, 18.6, ⑥⑤
13,11,Ｏプロスペクタス,  8,丸田恭, 1.8, 43, -12, -12,15,531.9, ⑮⑮,13, 8, ヤマニンジンジャｰ,---,柴山雄, 3.9, 26, -14, -34,14,310.3,⑭⑭⑭,,,,,,,,,,,,,13, 2,Ｍシルクプラチナム, 73,池崎祐, 1.8, 67,* 11,  -5,14, 67.3, ①①
14,13,Ｎグランデタキオン, 33,松岡正, 2.6, 35,* -3, -39,11, 76.8, ⑥⑦,14, 3, ラヴァリｰバｰス,---,後藤浩, 4.4, 12,* -9, -56,10, 79.5,⑬②④,,,,,,,,,,,,,14, 8,Ｐパドブレ, 64,勝浦正, 2.2, 64,   0,   4,16,162.0, ⑭⑭
15,15,Ｄショウナンアオバ, 53,池添謙, 3.6, 27,  -8, -45,13,152.1, ⑬⑭,,,,,,,,,,,,,,,,,,,,,,,,,15, 4,Ｋアクセルファイヤｰ, 76,小林淳, 2.2, 66,   7,  -1,15,125.2, ⑧⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,12,Ｏツルマルジャパン, 65,柴山雄, 4.4, 46,   4, -19, 9, 27.0, ⑤⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:重(指数:-4),,,,,,,,,,,
単勝:340円 複勝:07=140円 08=170円 04=360円 枠連:320円,,,,,,,,,,,,単勝:510円 複勝:07=170円 14=130円 13=260円 枠連:480円,,,,,,,,,,,,単勝:320円 複勝:12=150円 06=150円 05=340円 枠連:470円,,,,,,,,,,,,単勝:390円 複勝:09=160円 15=190円 07=330円 枠連:310円,,,,,,,,,,,
"馬連:750円 ワイド:07-08=310円 04-07=780円 04-08=1,220円",,,,,,,,,,,,馬連:580円 ワイド:07-14=270円 07-13=840円 13-14=370円,,,,,,,,,,,,"馬連:580円 ワイド:06-12=270円 05-12=1,180円 05-06=640円",,,,,,,,,,,,馬連:880円 ワイド:09-15=430円 07-09=710円 07-15=960円,,,,,,,,,,,
