09年11月14日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年11月14日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
11, 4,Ｇニシノキンレンポ, 68,的場勇, 2.9, 55,  -1,  -5,10, 39.3,⑬⑫⑬,11, 7,Ｌメイプルスペシャル, 54,小野寺, 0.7, 54,  -7,   1,12,227.5, ⑧⑩,11,14,Ｏコンゴウ, 55,太宰啓, 1.9, 58,*  5, -12, 8, 29.1,④③⑥,11, 2,Ｂサンマルヘイロｰ, 75,吉田隼, 1.2, 66, -17,  14, 8, 15.8, ⑭⑩
12, 5,Ｌメイショウマｰブル, 61,古川吉, 3.2, 55,   2, -12, 8, 22.0,④⑦⑪,12, 3,Ｆベルシャルル, 65,長谷川, 1.3, 51,*  3, -11, 5,  9.7, ①①,12, 6,Ｌサンライズエルソル, 60,藤岡康, 2.1, 55,   0,  -8, 6, 18.8,⑧⑬⑭,12,13,Ｅオペラセリア, 71,太宰啓, 1.3, 64, -15,  11, 9, 20.7, ⑬⑭
13, 6,Ｏエプソムサクラ, 49,小野寺, 3.7, 51,   1, -13,14,165.4,⑧⑩⑫,,,,,,,,,,,,,13, 7,Ｎチェリｰズバッグ, 57,黛弘人, 2.4, 53,   2, -13,13,245.6,③⑨⑬,13,15,Ｋオレンジシュプｰル, 66,鮫島良, 1.7, 59, -11,   3, 6, 11.0, ⑨⑨
14,15,Ｎマサノマイルズ, 50,西田雄, 5.6, 38,  -3, -24,15,282.7,⑫⑭⑭,,,,,,,,,,,,,14,11,Ｍソラウララ, 59,荻野琢, 2.4, 56,   3, -12,12,182.5,⑨⑩⑩,14,11,Ｄヴンダｰゾンネ, 71,中村将, 2.9, 43,* -2, -22, 4,  8.6, ①①
,,,,,,,,,,,,,,,,,,,,,,,,15,10,Ｊナムラウシワカマル, 64,草野太, 3.3, 47,   0, -18,15,301.4,⑮⑮⑮,15,12,Ｐドゥスマイル, 33,津村明, 2.9, 42, -18,  -7,16,379.7, ⑯⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｍアグネスファスト, 60,上村洋, 4.5, 22, -16, -30,15,122.5, ⑫⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:重(指数:2),,,,,,,,,,,
単勝:520円 複勝:12=200円 11=300円 09=370円 枠連:750円,,,,,,,,,,,,"単勝:620円 複勝:08=230円 06=410円 01=1,120円 枠連:2,660円",,,,,,,,,,,,"単勝:3,350円 複勝:01=830円 15=350円 08=550円 枠連:8,020円",,,,,,,,,,,,"単勝:460円 複勝:09=230円 03=250円 14=520円 枠連:1,570円",,,,,,,,,,,
"馬連:3,280円 ワイド:11-12=1,180円 09-12=1,260円 09-11=2,380円",,,,,,,,,,,,"馬連:4,640円 ワイド:06-08=1,700円 01-08=5,990円 01-06=9,960円",,,,,,,,,,,,"馬連:16,900円 ワイド:01-15=2,770円 01-08=4,560円 08-15=3,100円",,,,,,,,,,,,"馬連:2,450円 ワイド:03-09=790円 09-14=1,820円 03-14=2,630円",,,,,,,,,,,
"馬単:6,190円 3連複:14,210円 3連単:79,260円",,,,,,,,,,,,"馬単:9,520円 3連複:94,460円 3連単:447,040円",,,,,,,,,,,,"馬単:37,130円 3連複:57,520円 3連単:460,770円",,,,,,,,,,,,"馬単:4,660円 3連複:19,220円 3連単:88,890円",,,,,,,,,,,
■ 2R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 5R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 8R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  芝1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西郷特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｃディアブラｰダ, 53,太宰啓,, 59,  -7,*  9, 1,  3.0, ⑥⑥, 1, 5,Ｂキングアレキサンダ, 73,太宰啓,, 73,* 10,   5, 2,  3.4,①①①, 1,15,Ｄブルｰスタｰキング, 71,木幡初,, 76,   0,  13, 3,  6.4,⑫⑧⑦, 1, 9,Ａスマｰトステｰジ, 79,村田一,, 81,   5,* 20, 2,  4.8,⑩⑪⑦
 2, 7,Ｂマイネコティヨン, 54,石橋脩, 0.1, 59,* -2,   3, 3,  4.8, ①①, 2, 8,Ｃリバイバルシチｰ, 71,草野太, 0.2, 73,   6,* 10, 4,  8.9,⑥⑦⑤, 2, 8,Ｈサクラルｰラｰ, 70,村田一, 0.1, 76,  -3,* 16, 7, 12.2,⑮⑫⑩, 2, 2,Ｅオｰトドラゴン, 76,渡辺薫, 0.0, 80,*  9,  11, 5,  8.7,②②②
 3, 6,Ｋラヴァリｰトゥルｰ, 39,古川吉, 0.1, 59,  -6,   6, 7, 23.6, ⑤④, 3, 3,Ａウインザマキ, 75,安藤光, 0.4, 69,   7,*  7, 3,  5.0,⑤④③, 3,11,Ｆトレジャｰハント, 70,太宰啓, 0.1, 71,*  3,   4, 5,  8.1,①①①, 3, 7,Ｃマジックビクトリア, 77,木幡初, 0.1, 79,   6,* 15, 1,  3.4,⑤⑦③
 4, 1,Ａロｰドセイバｰ, 56,藤岡康, 0.3, 55,  -9,   6, 2,  3.4, ⑦⑦, 4, 4,Ｆマコトバンクウ, 67,藤岡康, 0.6, 70,*  9,   2, 5, 13.0,③③②, 4, 1,Ａナムラチェンジ, 74,長谷川, 0.1, 78,  -4,* 19,10, 19.1,⑬⑮⑬, 4, 6,Ｂスカイリュウホｰ, 79,藤岡康, 0.5, 76,   5,  13, 8, 15.5,⑨⑩⑪
 5, 2,Ｊオｰゴンルビｰ, 41,渡辺薫, 0.5, 53, -14,*  9,14, 80.7, ⑫⑫, 5,12,Ｄマイネルアルセｰヌ, 68,丹内祐, 1.1, 69,   4,*  8,10, 45.6,⑬⑫⑩, 5,12,Ｇワイルドシングス, 70,宮崎北, 0.1, 71,*  3,   5, 8, 13.1,②②②, 5, 8,Ｊキアラ, 73,嘉藤貴, 0.6, 75,   4,  13, 6,  8.9,⑪⑫⑫
 6, 9,Ｄラヴァリｰウィｰド, 49,丸山元, 0.6, 52, -11,   5, 9, 31.8, ⑪⑨, 6, 1,Ｇシンボリプロキオン, 66,田中博, 1.5, 65,   6,   0, 9, 34.6,⑨⑥⑦, 6,13,Ｊニシノホウギョク, 67,津村明, 0.2, 71,   0,   7, 6,  8.2,⑤⑤③, 6, 1,Ｄマイネルモデルノ, 77,津村明, 0.6, 72,*  9,   3, 4,  8.1,①①①
 7, 3,Ｌリネンダイドウ, 39,田辺裕, 0.8, 49,  -9,   0, 6, 20.2, ⑧⑧, 7, 9,Ｈストロングジョイス, 64,津村明, 2.0, 61,   5,  -2, 7, 16.2,⑩⑪⑧, 7, 6,Ｂスズカジェット, 73,藤岡康, 0.3, 73,  -3,  13, 1,  4.9,⑩⑪⑨, 7, 3,Ｇアキノカウンタｰ, 76,鮫島良, 0.8, 71,*  8,   2, 3,  7.1,③③④
 8, 4,Ｉレイディオドリｰム, 45,大庭和, 0.8, 50, -13,   6,12, 62.1, ⑬⑬, 8,11,Ｋコアレスミュｰズ, 57,丸山元, 2.4, 57,   7, -10, 6, 15.5,④⑤⑥, 8, 2,Ｅシゲルエボシダケ, 71,吉田隼, 0.3, 78,  -5,* 20, 9, 18.8,⑯⑯⑯, 8,10,Ｈショウリュウアクト, 75,田辺裕, 0.8, 71,   5,   7, 9, 25.9,⑫⑨⑨
 9,13,Ｆシリウスリジル, 47,木幡初, 0.8, 48,  -5,  -4, 4, 11.0, ④③, 9,10,Ｊコリオレイナス, 59,田辺裕, 2.5, 57,   5,  -7, 8, 18.7,⑧⑨⑨, 9, 7,Ｌテンジンミコオウヒ, 65,黛弘人, 0.3, 73,  -1,  10,13, 90.9,⑧⑨⑥, 9, 5,Ｉサクラオｰルイン, 74,郷原洋, 0.9, 72,   3,  10,11, 37.3,⑬⑬⑬
10,12,Ｍストｰクフィｰルド, 38,吉田隼, 0.9, 50, -17,*  8, 8, 24.0, ⑭⑮,10,13,Ｌスエヒロブリリアン, 53,長谷川, 3.1, 54,*  8, -18,11, 66.2,②②④,10, 5,Ｃテｰマソング, 72,鮫島良, 0.4, 74,  -3,  13, 2,  6.2,⑪⑬⑭,10,13,Ｍフェスティヴナイト, 62,長谷川, 1.1, 68,*  8,  -1,13,119.5,⑦⑤⑥
11,11,Ｇサンワｰドネオ, 47,西田雄, 1.0, 46,  -5,  -6, 5, 15.9, ③⑤,11, 2,Ｎメイショウリビエラ, 52,村田一, 3.3, 53,   0,  -6,12,108.4,⑭⑭⑭,11, 4,Ｐヤマニンアロンディ, 60,武英智, 0.6, 71,  -4,  12,15,193.1,⑭⑭⑮,11, 4,Ｌマイネレプリｰク, 65,石橋脩, 1.2, 68,   6,   0,12, 84.2,④⑥⑩
12, 8,Ｅブレスオブライフ, 48,荻野琢, 1.4, 41, -22,   5,10, 37.3, ⑮⑯,12, 7,Ｅランズエッジ, 67,中舘英, 3.6, 48,   5, -17, 1,  3.3,⑫⑩⑪,12,16,Ｎダブルダンス, 60,丸山元, 1.2, 60,*  2,  -8,11, 24.7,④③④,12,11,Ｆマヤノゴクウ, 76,上村洋, 1.5, 63,*  7,  -8, 7, 12.2,⑥④⑤
13,10,Ｈロングエンプレス, 46,小野寺, 1.4, 41,  -9,  -8,11, 48.0, ⑨⑩,13, 6,Ｉワンダｰバｰスト, 59,小野寺, 4.2, 46,   3, -17,14,338.5,⑪⑬⑬,13,14,Ｋエプソムフルｰツ, 65,西田雄, 1.4, 57,   0,  -8,16,213.0,⑦⑥⑧,13,12,Ｋワンマンシャチョウ, 71,スボリ, 1.6, 63,   6,  -5,10, 28.9,⑧⑧⑧
14,16,Ｐロングテンカ, 27,的場勇, 1.5, 38,* -2, -16,13, 63.0, ②②,14,15,Ｏシゲルヴォドレ, 43,宮崎北, 5.9, 31,   5, -37,13,138.0,⑦⑧⑫,14, 3,Ｉマイネルクロイツ, 69,石橋脩, 1.6, 58,  -3,  -5, 4,  7.2,③⑩⑪,,,,,,,,,,,,
15,14,Ｏアポロデショコラ, 35,丹内祐, 1.8, 36, -24,   1,16,180.9, ⑯⑭,,,,,,,,,,,,,15, 9,Ｏバンダムミュｰトス, 60,的場勇, 2.2, 48,*  1, -22,14,164.0,⑥④⑤,,,,,,,,,,,,
16,15,Ｎユキノマドンナ, 36,宮崎北, 2.2, 30,  -9, -18,15,166.3, ⑩⑪,,,,,,,,,,,,,16,10,Ｍミッキｰスタｰ, 62,スボリ, 2.4, 49,   0, -20,12, 39.3,⑨⑦⑫,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:重(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:重(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:重(指数:2),,,,,,,,,,,
単勝:300円 複勝:05=130円 07=180円 06=500円 枠連:640円,,,,,,,,,,,,単勝:340円 複勝:05=140円 08=300円 03=210円 枠連:760円,,,,,,,,,,,,"単勝:640円 複勝:15=220円 08=410円 11=380円 枠連:4,460円",,,,,,,,,,,,"単勝:480円 複勝:09=180円 02=260円 07=130円 枠連:1,620円",,,,,,,,,,,
"馬連:680円 ワイド:05-07=330円 05-06=1,230円 06-07=1,940円",,,,,,,,,,,,"馬連:1,410円 ワイド:05-08=710円 03-05=420円 03-08=720円",,,,,,,,,,,,"馬連:5,540円 ワイド:08-15=1,750円 11-15=1,090円 08-11=2,430円",,,,,,,,,,,,"馬連:2,620円 ワイド:02-09=920円 07-09=430円 02-07=620円",,,,,,,,,,,
"馬単:1,240円 3連複:5,700円 3連単:18,390円",,,,,,,,,,,,"馬単:2,440円 3連複:2,260円 3連単:10,120円",,,,,,,,,,,,"馬単:11,450円 3連複:17,100円 3連単:88,100円",,,,,,,,,,,,"馬単:4,350円 3連複:3,000円 3連単:20,650円",,,,,,,,,,,
■ 3R  芝1200m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 6R  芝1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 9R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  ダ1150m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-12,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ福島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,相馬特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6, ヤマニングルノイユ,---,吉田隼,, 65, -16,* 13, 1,  2.9, ⑦④, 1, 8,Ｂアンプレシオネ, 75,中舘英,, 76,*  5,   6, 2,  3.7,①①①, 1, 4,Ｅトランプ, 70,安藤光,, 66,*  7,   0, 5,  7.2,②①①, 1,14,Ｆテイエムハヤテオｰ, 67,安藤光,, 66,  -5,* 16, 8, 14.7, ⑬⑫
 2,12, メイショウサバト,---,田嶋翔, 0.3, 60,*-10,   4, 2,  4.4, ④③, 2, 6,Ｇベイルリ, 69,長谷川, 0.2, 75,  -1,* 14, 5,  9.3,⑩⑨⑧, 2,15,Ｃマｰブルアロｰ, 71,宮崎北, 0.0, 67,   3,   7, 6,  9.1,⑨⑥④, 2, 7,Ｇリリｰレインボｰ, 64,長谷川, 0.2, 66,  -2,* 11, 5, 11.7, ⑪⑩
 3,13, サクラクロｰバｰ,---,田中博, 0.4, 61, -19,* 11, 7, 19.8, ⑩⑩, 3, 3,Ｅユｰピロンユｰ, 71,田辺裕, 0.5, 69,*  4,   0, 4,  9.1,②②②, 3, 3,Ｆスズカブリザｰド, 69,藤岡康, 0.2, 67,   5,   2, 7, 12.8,③④③, 3, 3,Ｉノボジュピタｰ, 62,田辺裕, 0.4, 64,   5,   5,10, 29.6, ⑦⑥
 4, 9, ラナイダンス,---,木幡初, 0.8, 56, -19,   7, 5, 15.7, ⑨⑨, 4,14,Ａレイクメリット, 81,古川吉, 0.5, 72,   0,   7, 1,  2.4,⑦⑧⑤, 4, 8,Ｄサトノトップガン, 70,古川吉, 0.3, 69,   1,*  9, 1,  4.4,⑭⑪⑥, 4,10,Ｂチャンピオンラブ, 72,的場勇, 0.5, 62,*  7,   2, 1,  3.5, ④④
 5, 5, キスオブファイアｰ,---,田辺裕, 1.0, 53, -22,   6, 4,  7.0, ⑪⑪, 5, 4,Ｈピロｰトｰク, 64,田中博, 0.5, 71,   1,   6, 8, 54.5,⑤⑥⑦, 5, 7,Ｌファｰストタッチ, 63,丹内祐, 0.5, 67,   2,   5, 9, 34.6,⑦⑦⑤, 5, 4,Ｊバｰキングウルフ, 62,古川吉, 0.5, 63,  -1,   8,11, 57.0, ⑩⑨
 6,14, アントロジｰア,---,荻野琢, 1.0, 54, -31,* 15, 6, 15.9, ⑭⑬, 6,11,Ｆスマｰトレディｰ, 70,スボリ, 0.5, 71,   1,   7, 7, 30.3,⑧⑤⑥, 6, 9,Ｋスナｰクレナｰド, 64,太宰啓, 0.5, 67,  -1,* 11,10, 54.5,⑫⑭⑪, 6, 8,Ｅカフェレジェンド, 69,石橋脩, 0.7, 62,   3,   3, 2,  4.4, ⑨⑧
 7, 8, トミケンビジュｰ,---,的場勇, 1.2, 48,* -9,  -9, 8, 22.3, ③②, 7, 7,Ｉアルファメガハｰト, 61,小野寺, 0.7, 68,  -1,   7,10, 89.4,⑪⑩⑨, 7, 5,Ａファンドリカップ, 77,田中博, 0.6, 64,*  7,  -5, 3,  5.0,④②②, 7, 5,Ｄガオウ, 70,西田雄, 0.9, 60,   5,   0, 6, 12.8, ⑧⑦
 8,15, ロスマリン,---,藤岡康, 1.3, 49, -28,   7,11, 45.6, ⑬⑫, 8, 2,Ｃマイネベクルックス, 72,津村明, 0.7, 67,   2,   0, 6, 11.3,③③③, 8,13,Ｂコスモピグマン, 75,石橋脩, 0.7, 66,   1,   5, 2,  4.5,⑬⑨⑧, 8, 1,Ｃミッキｰシュタルク, 71,スボリ, 1.2, 56,   6,  -4, 3,  6.4, ⑤⑤
 9, 7, テイエムバラッド,---,松田大, 1.5, 45,* -9, -13,10, 24.6, ②①, 9, 1,Ｍワンダｰギャルｰ, 57,渡辺薫, 1.2, 64,  -2,   2,14,213.5,⑨⑪⑩, 9,12,Ｇアルファトミｰ, 69,大庭和, 0.8, 61,   0,   6,12,139.9,⑪⑬⑭, 9,11,Ａタマモトワイライト, 74,吉田隼, 1.5, 53,*  6,  -7, 4,  6.5, ③③
10,16, リトルアイ,---,丸山元, 1.7, 45, -13,  -9,12, 57.5, ⑥⑤,10, 5,Ｄファｰレサルティ, 71,藤岡康, 1.3, 60,   2,  -7, 3,  6.4,④④④,10,10,Ｊミシックキョウト, 66,武英智, 1.0, 64,   2,   4,13,180.4,⑧⑩⑩,10,16,Ｏバンダムアクシオン, 37,渡辺薫, 1.8, 52,  -7,   3,16,312.4, ⑮⑬
11, 4, マキシムカフェ,---,郷原洋, 1.9, 39, -21,  -7, 3,  6.2, ⑧⑧,11, 9,Ｋランラン, 58,芹沢純, 1.4, 64,  -5,   4, 9, 81.6,⑬⑬⑫,11, 1,Ｎアイティヤマト, 52,丸山元, 1.3, 60,   2,  -2,11, 56.3,⑤⑧⑫,11, 2,Ｐクｰルボｰイズ, 21,中舘英, 1.9, 50,*  8, -12, 9, 24.5, ①①
12,11, アイファｰドライ,---,西田雄, 2.2, 37, -14, -15,14, 73.6, ⑤⑦,12,13,Ｊメイショウサンドラ, 58,鮫島良, 1.4, 62,  -2,   0,12, 96.0,⑫⑫⑪,12,11,Ｍデルマアヌビス, 62,国分優, 1.4, 60,   0,   1,15,433.2,⑩⑫⑬,12,15,Ｌラｰナック, 52,黛弘人, 1.9, 50,  -5,  -1,13, 87.5, ⑭⑮
13,10, サチノクイック,---,梶晃啓, 2.5, 32, -27,  -8, 9, 22.8, ⑫⑭,13,10,Ｌストロングヒロイン, 57,村田一, 3.1, 49, -16,   4,11, 89.8,⑭⑭⑭,13, 6,Ｏカシノブシドｰ, 42,西田雄, 2.1, 58,  -7,   7,14,259.7,⑮⑮⑮,13, 6,Ｎテイエムテンガネ, 39,田嶋翔, 2.0, 49, -14,   7,15,245.9, ⑯⑯
14, 2, サスカツｰン,---,宮崎北, 4.4,  9, -42, -18,13, 65.7, ⑮⑮,14,12, キャサリンアイドル,---,小野次, 3.7, 38,   1, -38,13,150.1,⑥⑦⑬,14,14,Ｈコウヨウマリｰン, 67,草野太, 2.8, 49,   3, -16, 8, 22.0,⑥⑤⑨,14,13,Ｈメイショウユリシス, 64,太宰啓, 2.7, 43,*  8, -19, 7, 13.0, ②②
15, 1, シンワオブゴン,---,丹内祐, 5.7, -9,* -9, -66,15, 88.9, ①⑥,,,,,,,,,,,,,15, 2,Ｉキタサンエンペラｰ, 66,的場勇, 3.0, 46,   5, -22, 4,  6.5,①③⑦,15,12,Ｋマｰベラスリリｰ, 55,芹沢純, 2.8, 40,  -3, -11,14,162.3, ⑫⑭
