09年 8月 2日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 8月 2日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-10,,,,,■ 4R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  芝2000m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ小倉,,,,,,,,,,,,,,,,,,,,,,,,農林水産省賞典 小倉記念 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａドリｰムフォワｰド, 58,武豊  ,, 55,  -6,* -4, 1,  2.1, ⑥⑤, 1,10, ロｰドヴィオレット,---,川田将,, 45, -16,* -6, 1,  1.5,⑧⑦⑥, 1, 2,Ｃディアエンデバｰ, 64,武豊  ,, 66, -13,* 12, 1,  2.1, ⑩⑩, 1, 5,Ｑダンスアジョイ, 78,角田晃,, 91,  12,  13,16, 64.7,⑯⑨⑪
 2, 4,Ｅケｰジｰハナコ, 38,野元昭, 0.2, 55,* -1, -12, 5, 12.9, ①①, 2,16, チャｰムドライフ,---,和田竜, 0.1, 43,*-12, -12, 4, 14.9,⑥④②, 2, 9,Ｉバンブｰレアル, 49,和田竜, 0.3, 63,  -1,  -3, 6, 25.3, ⑤⑤, 2, 9,Ｂホッコｰパドゥシャ, 90,武豊  , 0.0, 89,  12,  13, 1,  4.2,⑪⑩⑨
 3, 7,Ｉテイエムキバッド, 24,田中健, 0.2, 54,  -3, -10, 9,121.8, ④②, 3, 8, コウユｰユメダンス,---,国分恭, 0.4, 39, -14, -15,10, 41.5,④⑤③, 3, 6,Ｈフラワｰウィンド, 50,松山弘, 0.5, 60,  -2,  -4, 4,  9.2, ④④, 3,14,Ｆクラウンプリンセス, 86,太宰啓, 0.0, 89,  13,  10, 9, 20.7,⑨⑦④
 4, 1,Ｊクニサキロンチｰ, 20,幸英明, 0.4, 48, -24,*  7, 8,114.7, ⑫⑫, 4,14, マイネルトレｰス,---,松山弘, 0.5, 40, -18,* -8,14, 72.7,⑭⑬⑫, 4,15,Ａリディック, 66,小牧太, 0.6, 59,  -7,   0, 3,  5.6, ⑧⑦, 4,13,Ｋエｰティｰボス, 84,幸英明, 0.0, 89,  12,  11,10, 27.3,⑧⑧⑤
 5,10,Ｄベルエｰル, 39,小牧太, 0.7, 45,  -9, -11, 6, 16.1, ⑧⑧, 5, 6, エイシンアポロン,---,小牧太, 0.8, 38, -20,* -9, 6, 20.4,⑬⑭⑭, 5, 8,Ｂサイキョウアサカゼ, 65,福永祐, 0.6, 60, -15,*  8, 2,  4.1, ⑫⑪, 5, 4,Ｍエリモハリアｰ, 83,佐藤哲, 0.1, 89,  10,* 19,17, 99.3,⑱⑱⑰
 6, 3,Ｌチキリパンドラ, -8,安藤光, 0.7, 45, -11,  -8,13,394.5, ⑪⑦, 6, 2, ロｰゲ,---,安藤光, 0.8, 33,*-11, -25, 7, 24.4,①①①, 6,18,Ｆヴォｰグ, 53,幸英明, 0.7, 58,*  2, -11, 7, 29.5, ③②, 6,11,Ｎマイネレｰツェル, 81,福永祐, 0.1, 91,  11,* 15, 6, 12.0,⑮⑭⑫
 7, 5,Ｃポｰトサンダｰ, 43,和田竜, 1.1, 43,  -3, -21, 3,  6.6, ③③, 7,15, テｰオｰケンシン,---,福永祐, 0.9, 34, -15, -19, 8, 29.5,⑤⑥⑧, 7,11,Ｄコｰヒｰゼリｰ, 63,鈴来直, 0.7, 58,*  6, -15, 5, 10.0, ①①, 7, 6,Ｇシルバｰブレイズ, 86,小牧太, 0.1, 91,  11,* 16,11, 28.8,⑰⑯⑮
 8, 9,Ｇカシノピストン, 31,金折知, 1.1, 41,  -6, -19, 7, 28.8, ⑤⑥, 8,12, スペシャルイモン,---,渡辺薫, 1.4, 28,*-13, -32,16,243.6,③③⑤, 8,17,Ｅオｰドリｰアン, 55,国分恭, 0.9, 55,  -5,  -7, 9, 90.6, ⑥⑥, 8, 7,Ａマストビｰトゥルｰ, 92,鮫島良, 0.2, 88,  14,   7, 7, 13.7,⑦⑥⑧
