09年 8月22日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 8月22日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  芝2200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,両津湾特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａタカラハｰバｰ, 66,後藤浩,, 79,*  5,*  3, 1,  1.7, ①①, 1,10,Ｄマッドマックス, 62,蛯名正,, 69,   2,*  6, 3,  7.3, ⑦⑤, 1, 7,Ｃサブコンシャス, 72,柴田善,, 71,*  3,*  3, 1,  3.2,⑩⑥⑥, 1, 3,Ｂヒラボクオウショｰ, 81,後藤浩,, 74,   8,   5, 6, 12.5,④④④
 2,12,Ｄディアオｰディｰン, 47,勝浦正, 1.1, 64,*  4, -10, 6, 42.7, ②②, 2, 8,Ｃカフェマｰシャル, 63,勝浦正, 0.0, 72,*  7,*  1, 2,  4.3, ②②, 2,11,Ｍドリｰムリフレクト, 58,吉田豊, 0.1, 70,*  4,  -2, 3,  4.7,②②②, 2, 5,Ｄクリストフォルス, 80,北村宏, 0.0, 73,* 10,   2, 1,  3.6,①①①
 3, 1,Ｃプロポｰズ, 56,北村宏, 1.2, 56,  -6,* -2, 2,  3.4, ⑦⑨, 3,15,Ｅスズカスコｰル, 61,和田竜, 0.3, 66,   0,*  5, 4,  9.7, ⑧⑦, 3,14,Ｉグランプリカメ, 63,和田竜, 0.5, 67,   2,*  1, 7, 22.0,⑪⑪⑨, 3,10,Ｅフレンチノワｰル, 80,田辺裕, 0.1, 74,   7,   6, 3,  5.5,⑥⑥⑦
 4,16,Ｐベストバウト, 19,田辺裕, 1.7, 50,  -7,  -7,10, 67.5, ⑩⑦, 4, 9,Ｂドリｰムアスパイア, 70,木幡初, 0.4, 66,*  5,  -1, 6, 16.3, ④④, 4, 9,Ｆキングスチャペル, 68,松岡正, 0.6, 66,   2,  -2, 2,  4.4,⑫⑫⑩, 4, 2,Ｍエジソン, 73,吉田隼, 0.1, 75,   7,*  6, 5, 11.4,⑤⑦⑥
 5,15,Ｎプリンセスティアラ, 35,吉田豊, 1.8, 52,  -1, -14, 5, 33.6, ⑤④, 5, 5,Ａナムライシュタル, 78,吉田豊, 1.1, 63,*  9, -10, 1,  1.6, ①①, 5,13,Ｈシベリアントム, 64,田辺裕, 0.6, 66,   0,*  4,12, 82.9,⑭⑮⑭, 5,12,Ｌプレンティスピｰド, 74,木幡初, 0.2, 74,   6,*  9,15,328.1,⑭⑫⑫
 6, 6,Ｇボストンプラチナ, 42,木幡初, 2.0, 49,   0, -18,13,165.8, ③③, 6, 3,Ｆサルバドｰルワルツ, 52,西田雄, 1.8, 54,   4, -13, 9,176.9, ③③, 6, 2,Ｎダノニｰ, 57,江田照, 0.7, 64,*  3,  -8, 5,  9.6,③③③, 6, 6,Ｏチノハテマデモ, 73,柴田善, 0.6, 71,*  9,  -2,10, 56.7,②②②
 7, 2,Ｅベルアｰム, 44,大野拓, 2.0, 47,  -9,  -8, 9, 51.2, ⑫⑪, 7,12,Ｌサンデｰガｰル, 37,松岡正, 1.9, 51,  -3,  -6, 5, 15.4, ⑨⑨, 7, 4,Ｇシデンカイ, 66,草野太, 0.8, 64,   1,  -1,13,148.9,⑬⑭⑮, 7, 1,Ｆレオソリスト, 78,和田竜, 0.6, 72,   8,   0, 7, 13.7,③③③
 8, 5,Ｑパブリックアフェア, 16,田中勝, 2.2, 44, -20,* -1,11,108.3, ⑰⑰, 8, 6,Ｈトゥｰルザンレｰル, 48,池崎祐, 2.3, 47,  -4,  -9,13,401.6, ⑩⑪, 8, 1,Ｋリワｰドモンシェリ, 62,吉田隼, 0.8, 64,   1,  -2,10, 31.0,⑨⑬⑬, 8, 7,Ｈベルグミサイル, 78,武士沢, 0.6, 71,   6,   6,12, 65.9,⑫⑬⑭
 9, 3,Ｈサコ, 39,伊藤工, 2.4, 42,  -5, -19, 7, 43.7, ⑥⑥, 9, 7,Ｉモリモリプリンセス, 43,田辺裕, 2.7, 46,   2, -16, 8,145.6, ⑥⑧, 9,12,Ｄアグネスボンバｰ, 71,田中勝, 1.2, 60,*  3, -15, 9, 25.4,⑤⑤⑤, 9, 8,Ｃダンサｰズブロンド, 80,松岡正, 0.8, 71,   7,   3, 8, 14.9,⑨⑧⑨
10, 8,Ｌツナミストｰム, 36,柴山雄, 2.5, 41, -18,  -7,12,117.7, ⑯⑯,10, 2,Ｋムｰンエクスプレス, 40,南田雅, 2.7, 43,  -7, -10,15,801.2, ⑫⑫,10,15,Ｊブラウンアゲイン, 62,大江原, 1.2, 59,   2, -11,15,419.3,⑧⑩⑧,10,11,Ｊセイウンマル, 77,大庭和, 1.1, 66,   6,   2,11, 58.2,⑮⑭⑬
11, 4,Ｉラブキンバリｰ, 38,吉田隼, 2.6, 40,  -6, -20,15,291.7, ⑧⑩,11,13, タイセイグレｰス,---,江田照, 2.8, 43,   1, -18,11,303.5, ⑤⑥,11, 5,Ａコスモタクミ, 73,丹内祐, 1.5, 56,   2, -16, 4,  8.1,⑮⑧⑪,11,13,Ｋシｰリｰコｰト, 77,石橋脩, 1.8, 64,   6,  -7,13,173.2,⑦⑨⑩
12, 9,Ｂセンスオブワンダｰ, 58,大庭和, 2.6, 39, -12, -14, 3,  8.6, ⑭⑮,12, 4,Ｊタニオブデピュティ, 41,柴山雄, 2.8, 43,  -9,  -7,12,399.6, ⑭⑬,12, 6,Ｂエプソムジャンボ, 72,伊藤工, 2.1, 51,*  5, -32, 8, 22.5,①①①,12, 9,Ｇステイドリｰム, 78,蛯名正, 1.9, 62,   6,  -8, 4,  7.2,⑩⑩⑧
13,11,Ｏエコドライブ, 30,西田雄, 2.7, 40,  -2, -25,17,495.2, ④⑤,13, 1, ピンクトルネｰド,---,大野拓, 2.9, 42,  -9, -10, 7, 69.5, ⑬⑭,13,10,Ｅスイングエンジン, 71,郷原洋, 2.8, 46,*  3, -38, 6, 16.0,④④④,13,14,Ｉセッカチセｰジ, 77,柴山雄, 2.3, 59,   8, -14, 9, 21.0,⑧⑤⑤
14,13,Ｆヴィエノワｰズリｰ, 43,柴田大, 2.8, 37,  -6, -23,16,323.8, ⑨⑧,14,11,Ｍシルクプルミエｰル, 35,丹内祐, 3.0, 42,  -6, -13,14,621.1, ⑪⑩,14, 8,Ｏイチオシニオシ, 40,勝浦正, 2.9, 47,   2, -36,14,168.7,⑥⑦⑦,14,15,Ａグラスブラスト, 82,田中勝, 2.8, 56,   6, -16, 2,  4.2,⑪⑪⑪
15, 7,Ｍプランソレイユ, 35,小林淳, 2.8, 38, -12, -16,14,244.5, ⑮⑬,15,14,Ｇコｰトデュロｰヌ, 49,伊藤工, 3.3, 37, -13,  -9,10,263.6, ⑮⑮,15, 3,Ｌロイヤルロｰド, 59,北村宏, 3.2, 41,   2, -39,11, 38.1,⑦⑨⑫,15, 4,Ｎロｰタスシチｰ, 73,西田雄, 3.0, 56,   5, -13,14,190.2,⑬⑮⑮
16,14,Ｋクリアステイン, 37,村田一, 3.1, 34, -10, -23, 4, 14.6, ⑬⑫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,Ｊネオエピック, 38,石橋脩, 3.2, 33,  -5, -28, 8, 47.6, ⑪⑭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-4),,,,,,,,,,,
"単勝:170円 複勝:10=110円 12=650円 01=120円 枠連:2,330円",,,,,,,,,,,,単勝:730円 複勝:10=240円 08=210円 15=300円 枠連:990円,,,,,,,,,,,,単勝:320円 複勝:07=180円 11=190円 14=510円 枠連:650円,,,,,,,,,,,,"単勝:1,250円 複勝:03=270円 05=150円 10=150円 枠連:1,100円",,,,,,,,,,,
"馬連:2,440円 ワイド:10-12=870円 01-10=150円 01-12=1,490円",,,,,,,,,,,,"馬連:1,100円 ワイド:08-10=340円 10-15=680円 08-15=490円",,,,,,,,,,,,"馬連:900円 ワイド:07-11=340円 07-14=980円 11-14=1,850円",,,,,,,,,,,,"馬連:2,400円 ワイド:03-05=820円 03-10=880円 05-10=280円",,,,,,,,,,,
"馬単:3,270円 3連複:2,090円 3連単:10,470円",,,,,,,,,,,,"馬単:2,720円 3連複:2,610円 3連単:14,650円",,,,,,,,,,,,"馬単:1,530円 3連複:5,960円 3連単:19,180円",,,,,,,,,,,,"馬単:5,350円 3連複:2,660円 3連単:24,100円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 5R  芝1400m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■11R  ダ1200m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ新潟,,,,,,,,,,,,柏崎特別,,,,,,,,,,,,越後ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｄショウナンアゲイン, 64,柴田善,, 63,*  6,  -7, 3,  3.7,③②②, 1,12, コスモレニ,---,松岡正,, 62,* -2,* -4, 2,  3.8, ②②, 1, 2,Ａダノンエクスプレス, 83,熊沢重,, 77,*  7,   7, 1,  1.7,②②②, 1,15,Ｂアウトクラトｰル, 85,木幡初,, 85,*  8,  15, 2,  5.3, ④④
 2, 7,Ｉトラストブルｰ, 54,村田一, 0.0, 65,   3,* -3, 4, 15.9,⑧⑦⑦, 2, 8, メジロソフィア,---,吉田豊, 0.2, 59,  -6,* -1, 3,  7.3, ⑦④, 2,10,Ｅアビリティガｰデン, 76,伊藤工, 0.0, 74,   5,* 13,10, 55.8,⑤④④, 2,14,Ｊシルクビッグタイム, 81,蛯名正, 0.3, 83,   4,* 17,10, 30.3, ⑦⑦
 3, 6,Ｅスｰパｰコｰタロｰ, 63,江田照, 0.1, 61,   4,  -5, 7, 24.8,⑤⑥⑥, 3, 3, メジロレイチェル,---,武士沢, 0.8, 50,  -9,* -6, 6, 12.2, ⑨⑥, 3,13,Ｆバロンビスティｰ, 75,勝浦正, 0.1, 75,*  6,   7, 4,  8.0,④③③, 3, 5,Ｋリンリンリン, 81,後藤浩, 0.4, 81,   7,  12,13, 85.5, ③③
 4, 8,Ｂケイアイシンドウ, 69,柴山雄, 0.2, 60,*  6, -11, 1,  2.7,①①①, 4,13, グッディグッディ,---,北村宏, 0.9, 50,* -3, -14, 5,  8.4, ③③, 4, 8,Ｋエｰシントゥルボｰ, 67,吉田豊, 0.1, 74,*  7,   6, 6, 19.8,③①①, 4,10,Ｏピｰチドラフト, 76,村田一, 0.4, 83,   5,  14, 5, 13.9, ⑥⑥
 5, 5,Ａシルククレヴァｰ, 70,田中勝, 0.4, 60,   2,* -4, 2,  3.2,⑫⑩⑩, 5, 1, ハｰトエコ,---,和田竜, 1.1, 47,  -7, -11, 7, 22.5, ⑧⑨, 5, 5,Ｄファイトスピリッツ, 77,田辺裕, 0.6, 71,   5,   7, 3,  7.5,⑦⑤⑤, 5,13,Ｅスリｰセブンスピン, 84,平沢健, 0.5, 81,* 10,   9, 6, 17.3, ②②
 6, 3,Ｈメジロミッション, 54,大野拓, 0.5, 60,   4,  -8, 9, 50.8,⑥⑤⑤, 6, 2, ダイメイボス,---,黛弘人, 1.5, 46,  -4, -18,12,164.0, ④⑤, 6, 3,Ｈシルクエンデバｰ, 73,田中勝, 0.6, 74,   0,* 15, 7, 32.1,⑪⑫⑪, 6, 2,Ｇトウショウガナｰ, 84,大庭和, 0.5, 79,* 11,   8, 9, 26.8, ①①
 7,10,Ｃシルクエスポワｰル, 64,伊藤工, 0.8, 55,   0,* -5, 6, 23.7,⑬⑬⑫, 7, 4, サザンクロスレディ,---,田中勝, 1.8, 39, -13, -14, 1,  2.5, ⑬⑬, 7, 1,Ｉセクシｰザムライ, 73,蛯名正, 0.7, 73,   3,   9,12, 74.8,⑥⑦⑦, 7,11,Ｌクランエンブレム, 81,石橋脩, 0.6, 80,  -1,* 18, 7, 17.6, ⑪⑪
 8, 2,Ｍキャンディｰムｰン, 48,石橋脩, 1.1, 55,*  5, -17, 5, 22.6,④④③, 8,14, クリノミスデジタル,---,西田雄, 2.1, 36, -12, -17,14,314.1, ⑫⑪, 8, 6,Ｃホワイトショウフク, 77,北村宏, 0.9, 71,   3,   8, 5, 15.6,⑫⑨⑧, 8, 8,Ｄデイトユアドリｰム, 84,松岡正, 0.6, 80,   1,* 17, 1,  2.0, ⑩⑨
