09年 6月13日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 6月13日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 7R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1700m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 9,13,Ｋスタｰオブベトナム, 44,吉田稔, 1.5, 51,*  1, -15, 8, 47.2,⑯⑤⑤, 9, 2,Ｆヴォｰグ, 53,高野和, 1.0, 48,  -7, -12, 9, 64.4, ⑧⑧, 9, 4,Ｇロングゼネラル, 67,藤岡康, 0.8, 67,  -5,   5,11, 96.3, ⑪⑫, 9, 6,Ｏチャｰムナデシコ, 77,古川吉, 1.4, 79,* 11,   2,15,134.7,④③③
10,16,Ｇユキノマジック, 55,船曳文, 1.8, 49,  -1, -14,11, 80.2,⑭⑨⑩,10, 6,Ｏノワケノハシリ, 28,上野翔, 1.1, 45, -19,* -2,16,319.0, ⑮⑮,10,13,Ａヴェンティ, 74,佐藤哲, 0.8, 66,*  4,  -5, 7, 23.5, ②②,10,12,Ａケアレスウィスパｰ, 89,鮫島良, 1.7, 77,   6,   9, 4,  9.4,⑮⑮⑪
11, 2, アウロｰラ,---,安部幸, 2.1, 47,  -6,  -8,12, 93.1,⑫⑮⑬,11,10,Ｎシェヴァルフォルテ, 37,船曳文, 1.1, 46, -11, -10,12,218.8, ⑬⑬,11, 2,Ｍブラストオフ, 63,国分恭, 0.9, 66,  -2,  -1,13,107.3, ⑥⑧,11,11,Ｊモチ, 81,中村将, 1.9, 73,   6,   6,11, 57.0,⑭⑪⑫
12, 8,Ｆドレッシｰ, 57,川田将, 2.2, 47,  -3, -13, 6, 17.6,④⑫⑫,12, 5,Ｌビコｰアジリティ, 43,佐久間, 1.1, 49,*  1, -21, 7, 30.6, ①①,12,10,Ｎトップオブバイオ, 62,浜中俊, 0.9, 66,  -6,   3,17,251.2, ⑭⑭,12,16,Ｇリオサンバシチｰ, 84,田嶋翔, 2.4, 71,   5,   4, 8, 31.4,⑯⑯⑭
13, 3,Ｍクリノニケ, 39,石橋守, 2.3, 51,  -5, -10,16,441.6,⑩⑬⑭,13, 7,Ｉサンレイギムレット, 48,大下智, 1.2, 45,  -7, -15, 5, 24.5, ⑨⑩,13,12,Ｏロンシャンステｰジ, 60,和田竜, 0.9, 67,  -5,   4,16,208.7, ⑫⑬,13, 8,Ｉヴォレハクユウ, 81,安部幸, 2.5, 70,   6,   1,14, 90.0,⑧⑬⑯
14,14,Ｎドリｰムバンブｰ, 38,太宰啓, 2.5, 45,*  2, -23,14,358.5,⑨④④,14,11,Ｈアラタマデジタル, 51,高井彰, 1.2, 46,  -6, -14,11,130.4, ⑩⑫,14,16,Ｌミュｰズマジック, 63,荻野琢, 1.0, 64,  -2,  -2,10, 92.7, ⑨⑦,14,13,Ｋセフティｰステｰジ, 80,石橋守, 2.5, 73,   6,   1,16,303.2,⑬⑫⑬
15, 1,Ｏダルマックス, 27,田嶋翔, 2.5, 45,  -8,  -8,15,362.0,⑮⑯⑯,15,13,Ｍメイショウキャラ, 40,千葉直, 1.3, 44, -10, -12,13,254.9, ⑭⑭,15, 6,Ｋリッショウユｰザｰ, 65,安部幸, 1.2, 64,  -3,  -1,15,116.8, ⑩⑪,15,10,Ｎビッグポパイ, 78,和田竜, 2.6, 69,   7,  -3,13, 80.9,⑤⑦⑦
16, 4,Ｈニシノオルティア, 52,藤岡佑, 2.7, 43,  -5, -14,13,163.5,⑬⑭⑮,16, 3,Ｐマルサンシンプル, 23,田村太, 1.3, 45, -29,*  7,15,316.7, ⑯⑯,16, 7,Ｑエアパパガト, 56,藤岡佑, 1.2, 62, -20,* 14,14,108.1, ⑱⑱,16,15,Ｍジェイケイボストン, 79,藤岡佑, 2.8, 66,   5,  -1, 9, 35.7,⑪⑭⑮
,,,,,,,,,,,,,,,,,,,,,,,,17, 1,Ｊワンダｰジュｰル, 66,松山弘, 1.3, 61,   1,  -8,12, 97.3, ③④,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,14,Ｐウォルトンブッチ, 60,松田大, 1.5, 59,  -1,  -8,18,275.9, ⑧⑥,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-5),,,,,,,,,,,
"単勝:6,170円 複勝:06=1,650円 11=320円 10=410円 枠連:3,740円",,,,,,,,,,,,"単勝:160円 複勝:08=110円 09=2,920円 12=250円 枠連:4,900円",,,,,,,,,,,,単勝:170円 複勝:05=110円 11=200円 09=150円 枠連:710円,,,,,,,,,,,,単勝:240円 複勝:04=130円 02=180円 09=350円 枠連:540円,,,,,,,,,,,
"馬連:19,780円 ワイド:06-11=4,920円 06-10=6,700円 10-11=1,270円",,,,,,,,,,,,"馬連:14,880円 ワイド:08-09=4,730円 08-12=370円 09-12=15,850円",,,,,,,,,,,,馬連:720円 ワイド:05-11=330円 05-09=200円 09-11=610円,,,,,,,,,,,,"馬連:600円 ワイド:02-04=290円 04-09=790円 02-09=1,430円",,,,,,,,,,,
"馬単:57,370円 3連複:62,340円 3連単:672,570円",,,,,,,,,,,,"馬単:16,440円 3連複:35,250円 3連単:167,260円",,,,,,,,,,,,"馬単:960円 3連複:1,130円 3連単:3,550円",,,,,,,,,,,,"馬単:1,030円 3連複:2,890円 3連単:8,320円",,,,,,,,,,,
■ 2R  ダ1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 5R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 8R  芝1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,白藤賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｅメイショウマｰブル, 63,渡辺薫,, 67,   2,   2, 5,  6.5, ⑤⑤, 1,14,Ｈタニノネグロｰニ, 56,福永祐,, 67,* -1,   2, 3,  5.8,①①①, 1,14,Ｅアグネスサクラ, 68,武豊  ,, 78,*  1,* 14, 2,  3.7,③③③, 1, 9,Ｎクレスコワｰルド, 56,福永祐,, 83,   2,* 18, 3,  6.1,⑫⑫⑨
 2,13,Ｇガンダｰラ, 60,和田竜, 0.2, 66,   2,   0, 4,  6.3, ④④, 2, 8,Ｃツルマルネオ, 61,中舘英, 0.2, 66,  -4,   3, 1,  2.7,⑤⑤⑥, 2, 6,Ｈヤマカツゴｰルド, 64,角田晃, 0.3, 77,   0,* 12, 5,  9.2,⑦⑥④, 2, 6,Ａハｰリカ, 73,松田大, 0.2, 79,   3,  10, 2,  3.9,⑨⑦⑤
 3, 1,Ｈドンフェルテ, 59,武豊  , 0.2, 64,  -4,*  4, 8, 15.6, ⑦⑦, 3, 6,Ｄロｰズリパブリック, 61,武豊  , 0.3, 64,  -3,   2, 2,  4.3,③④⑤, 3,15,Ａカネトシコンジョオ, 75,秋山真, 0.4, 73,  -2,* 12, 1,  3.4,⑬⑪⑪, 3, 3,Ｊメジロラフィキ, 62,川田将, 0.2, 77,*  7,   2, 8, 19.5,②②②
 4,12,Ｄシルバｰフェザント, 65,中舘英, 0.2, 65,*  5,  -2, 2,  5.2, ③③, 4, 7, カンファｰバトル,---,角田晃, 0.3, 67,  -7,*  9, 6, 17.9,⑫⑬⑫, 4,11,Ｊロイヤルネックレス, 62,川田将, 0.4, 73,  -1,   9, 9, 30.8,⑧⑤⑥, 4, 2,Ｈカノヤトップレディ, 66,上村洋, 0.4, 78,   2,* 12, 9, 21.8,⑦⑩⑪
 5, 6,Ｆヴンダｰゾンネ, 62,幸英明, 0.3, 64,*  5,  -3, 7, 10.3, ②②, 5,15,Ｇハイドランジア, 56,松田大, 0.3, 63,* -2,  -1, 9, 27.7,②②②, 5, 3,Ｇブラストクロノス, 65,浜中俊, 0.5, 73,  -2,  10,10, 41.7,⑨⑩⑤, 5,14,Ｆケンセイフライト, 68,長谷川, 0.5, 76,   3,   6, 1,  3.9,⑩⑨⑥
 6, 3,Ｂヤマノマリンブルｰ, 68,藤岡佑, 0.3, 63,  -1,   1, 3,  6.2, ⑥⑥, 6, 1,Ａフィクサｰ, 62,佐藤哲, 0.4, 62,  -5,   3, 4,  7.9,⑧⑨⑪, 6,12,Ｉスティアヘッド, 64,吉田稔, 0.5, 73,  -1,   9, 8, 22.8,⑩⑦⑦, 6,11,Ｇシルクシャンゼリゼ, 67,太宰啓, 0.7, 72,*  6,  -2, 5,  9.0,③③③
 7, 5,Ａウインルナ, 68,国分恭, 0.3, 64,*  5,  -3, 1,  5.2, ①①, 7,10,Ｅクｰルヴァンクル, 57,和田竜, 0.6, 62,  -3,  -2, 7, 19.3,⑥⑥④, 7,13,Ｋアキノカウンタｰ, 62,安部幸, 0.8, 68,*  1,   1,13,112.7,②②②, 7,13,Ｍパラダイスイズヒア, 58,浜中俊, 0.9, 71,   5,  -3,13,114.3,⑥⑤④
 8, 2, オｰトキュイジｰヌ,---,荻野琢, 0.4, 61, -13,*  7, 9, 21.5, ⑪⑨, 8, 3,Ｌスズカスイフト, 46,松山弘, 0.7, 60,  -7,   2,12,158.0,⑩⑫⑬, 8, 9,Ｍテｰオｰティアラ, 59,鮫島良, 0.9, 71,  -6,* 13, 7, 18.8,⑮⑮⑮, 8,15,Ｅエｰシンティｰエム, 69,鮫島良, 1.0, 74,  -2,* 12,10, 33.5,⑮⑮⑭
 9,10,Ｃドンスピリタス, 65,藤岡康, 1.1, 55,  -5,  -4, 6,  6.6, ⑨⑧, 9, 4,Ｉヤマシロロｰズ, 53,野元昭, 0.7, 61,  -5,  -1,14,246.5,⑨⑩⑦, 9, 1,Ｃドリｰムライナｰ, 71,藤岡佑, 0.9, 66,*  0,  -1, 3,  5.9,①①①, 9, 5,Ｃベニバナ, 72,吉田稔, 1.0, 71,   2,   3, 7, 16.9,⑪⑪⑬
10,14,Ｊキセキサイチャン, 46,吉田稔, 1.4, 51, -12,  -2,13,182.4, ⑫⑫,10, 2,Ｂスｰパｰオｰビット, 61,荻野琢, 0.9, 58,  -5,  -4, 5, 11.6,⑦⑧⑩,10, 8,Ｆファミリズム, 67,岩田康, 1.0, 67,  -4,   7, 4,  7.6,⑫⑬⑬,10,16,Ｋアグネスフリｰダム, 62,武豊  , 1.2, 71,  -1,   6, 6, 15.8,⑭⑭⑮
11, 9, シゲルメガミヤマ,---,松山弘, 1.5, 49, -19,   2,14,196.7, ⑮⑮,11,13,Ｋサンジョバンニ, 46,藤岡康, 1.2, 57, -10,   4,13,165.8,⑯⑮⑮,11, 5,Ｎヒシジェントリｰ, 59,佐藤哲, 1.0, 67,  -3,   8,15,385.1,⑭⑭⑭,11, 1,Ｂマイネルインゼル, 72,松山弘, 1.5, 62,*  7, -17, 4,  6.3,①①①
12, 7, サインオブブラフ,---,荻野要, 1.6, 49, -15,  -1,16,298.9, ⑬⑬,12,12,Ｊシルクプリヴェイル, 50,国分恭, 1.3, 52,  -4, -11, 8, 22.9,⑮⑦⑨,12, 2,Ｌメイクデュｰス, 61,太宰啓, 1.5, 62,  -2,  -2,12,106.0,⑥⑫⑨,12,10,Ｐシｰワンダフル, 50,野元昭, 1.7, 63,   1,  -5,15,186.9,⑬⑬⑩
13,16,Ｌスズカワキア, 38,川田将, 2.0, 45, -16,  -4,10,107.8, ⑭⑭,13, 5,Ｆマイネルセルサス, 56,安部幸, 1.4, 52,  -5, -11,10, 32.1,⑪⑪⑧,13,10,Ｂエルチョコレｰト, 73,幸英明, 1.6, 61,  -1,  -6,14,138.9,⑪⑧⑫,13, 8,Ｏブライアントパｰク, 55,岩田康, 1.9, 59,   4, -13,11, 33.8,⑤⑥⑧
14, 8,Ｉブレｰクダンス, 50,田中克, 2.0, 45, -21,  -1,12,164.7, ⑯⑯,14,16,Ｍマルタカボｰイス, 45,幸英明, 1.7, 48,* -2, -21,11, 37.0,④③③,14, 4,Ｏペパｰミントラヴ, 58,福永祐, 1.8, 57,  -3,  -8,11, 70.0,④⑨⑧,14, 7,Ｉデジャヴ, 62,幸英明, 1.9, 66,  -8,   9,14,182.5,⑯⑯⑯
15,11,Ｋロｰズタトゥ, 39,佐久間, 2.0, 46,  -8, -10,15,219.1, ⑩⑩,15,11,Ｎカシノハリ, 44,大下智, 2.3, 42,  -7, -21,15,251.2,⑭⑭⑭,15, 7,Ｄフェイズシフト, 70,和田竜, 2.0, 55,  -1, -14, 6, 11.8,⑤④⑩,15, 4,Ｄテイエムデスカイ, 70,佐久間, 2.5, 54,   5, -25,12, 77.0,④④⑦
16, 4,Ｍミラｰフジコ, 38,伊藤直, 2.8, 38,  -4, -20,11,143.1, ⑧⑪,16, 9,Ｏランドロケット, 34,高野容, 3.8, 29, -12, -30,16,490.3,⑬⑯⑯,,,,,,,,,,,,,16,12,Ｌフェスティヴムテキ, 59,古川吉, 2.5, 54,   3, -23,16,323.4,⑧⑧⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-3),,,,,,,,,,,
"単勝:650円 複勝:15=210円 13=180円 01=520円 枠連:1,430円",,,,,,,,,,,,単勝:580円 複勝:14=170円 08=120円 06=150円 枠連:740円,,,,,,,,,,,,単勝:370円 複勝:14=170円 06=250円 15=130円 枠連:490円,,,,,,,,,,,,"単勝:610円 複勝:09=240円 06=160円 03=450円 枠連:1,220円",,,,,,,,,,,
"馬連:1,760円 ワイド:13-15=680円 01-15=2,380円 01-13=1,780円",,,,,,,,,,,,馬連:720円 ワイド:08-14=290円 06-14=480円 06-08=270円,,,,,,,,,,,,"馬連:1,760円 ワイド:06-14=710円 14-15=270円 06-15=580円",,,,,,,,,,,,"馬連:1,660円 ワイド:06-09=540円 03-09=2,320円 03-06=1,180円",,,,,,,,,,,
"馬単:3,520円 3連複:12,750円 3連単:59,320円",,,,,,,,,,,,"馬単:1,790円 3連複:1,360円 3連単:8,320円",,,,,,,,,,,,"馬単:3,390円 3連複:1,890円 3連単:12,510円",,,,,,,,,,,,"馬単:3,450円 3連複:7,970円 3連単:40,430円",,,,,,,,,,,
■ 3R  芝2500m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 6R  ダ1700m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-10,,,,,■ 9R  芝1200m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■12R  ダ1700m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,知多特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｅナリタジャングル, 61,福永祐,, 72,  -7,* 10, 4,  9.8,⑥⑦⑤, 1,13,Ｂシｰポラリス, 82,秋山真,, 79,   6,* 13, 1,  3.0,⑦⑥⑤, 1, 7,Ａバブルウイズアラン, 84,武豊  ,, 80,  -4,  15, 1,  1.8, ⑤④, 1,13,Ｃマルタカワンタッチ, 78,中舘英,, 75,*  6,   9, 6, 19.5,②②②
 2,14,Ａリバティｰフロｰ, 75,岩田康, 0.1, 68,  -7,*  8, 1,  1.5,⑦⑥⑦, 2,11,Ａマルカベンチャｰ, 82,福永祐, 0.3, 78,   6,* 10, 3,  6.2,⑤④③, 2,16,Ｆシャトルタテヤマ, 73,渡辺薫, 0.2, 77,*  1,   7, 6, 14.8, ②②, 2, 5,Ｉメイショウイッキ, 72,角田晃, 0.0, 81,  -1,* 21, 7, 19.6,⑮⑮⑬
 3,15,Ｄハｰトシュｰタｰ, 61,長谷川, 0.1, 72,  -8,* 12, 7, 48.8,⑩⑨⑩, 3,12,Ｃナムラブレット, 73,幸英明, 0.6, 75,   6,   9, 4,  7.9,⑪⑦⑧, 3, 3,Ｈビンチェロ, 73,吉田稔, 0.3, 76,  -7,  14, 4, 10.8, ⑦⑥, 3, 4,Ｄプレストンペスカ, 77,幸英明, 0.3, 75,   3,* 12, 3,  5.5,⑧⑧⑦
 4, 4,Ｈニシノプライスレス, 60,武豊  , 0.6, 64,  -7,   1, 2,  6.5,⑤⑤⑥, 4, 9,Ｇウィアｰザスタｰ, 69,浜中俊, 0.6, 76,   6,   8, 6, 11.8,⑥⑤⑦, 4,10,Ｂアｰスコマンダｰ, 76,岩田康, 0.3, 76, -10,* 16, 3,  9.3, ⑩⑨, 4,16,Ｂマチカネカミカゼ, 79,武豊  , 0.6, 72,   4,   7, 2,  3.4,⑥⑥⑤
 5, 9,Ｆファンドリリｰダｰ, 60,和田竜, 0.8, 64,  -7,   2,12,186.0,⑬⑩⑧, 5, 8,Ｅスマｰトパルス, 71,岩田康, 0.7, 74,*  6,   5, 2,  3.3,③③④, 5, 4,Ｅアスドゥクｰル, 73,川田将, 0.4, 76, -11,* 17, 7, 19.5, ⑪⑪, 5,11,Ｊフラッグラッシュ, 72,鮫島良, 0.8, 72,   3,   7,14,141.9,⑪⑨⑧
 6, 6,Ｊテンシノザｰル, 57,中村将, 0.8, 56,* -3, -12,11,121.1,①①①, 6, 6,Ｍトｰセンピングス, 62,中舘英, 0.9, 71,*  7,   2, 8, 30.9,②②②, 6, 9,Ｉヴェリタス, 72,秋山真, 0.4, 76, -11,* 17, 9, 33.9, ⑫⑬, 6, 1,Ｅベストルｰト, 74,浜中俊, 0.9, 71,*  5,   3, 4, 10.1,③③③
 7,12,Ｃダｰクセクタｰ, 63,川田将, 1.0, 57,* -5,  -8, 3,  6.9,②③③, 7,15,Ｌシゲルトカチダケ, 62,古川吉, 1.0, 76,   3,  10,12,121.3,⑭⑩⑩, 7, 1,Ｄメイショウバレｰヌ, 75,佐藤哲, 0.5, 72,  -4,   9, 5, 11.5, ④⑦, 7,14,Ｈメガロスバンダム, 73,和田竜, 0.9, 70,*  5,   3,10, 49.9,④④④
 8, 8,Ｎセフティファンキｰ, 48,松山弘, 1.1, 60,  -8,   0,14,258.9,⑭⑫⑬, 8, 3,Ｋマｰブルデイビｰ, 63,小坂忠, 1.1, 73,   1,* 11,13,150.5,⑮⑭⑫, 8,17,Ｎレイザｰバック, 68,幸英明, 0.5, 73,* -2,   6,13,105.9, ③③, 8,10,Ｌアドマイヤアモｰレ, 70,川田将, 1.0, 70,   4,   3,11, 63.7,⑤⑤⑥
 9,10,Ｂツルマルノホシ, 64,上村洋, 1.2, 57,  -7,  -6, 5, 20.1,⑨⑧⑨, 9, 7,Ｆスマイルミッキｰ, 70,角田晃, 1.4, 71,   4,   3, 9, 31.2,⑩⑨⑥, 9,14,Ｋメイショウカｰタｰ, 70,難波剛, 0.7, 72, -12,  14,11, 42.0, ⑭⑭, 9, 6,Ｍラッシュストリｰト, 67,佐藤哲, 1.1, 69,   2,   7, 9, 38.9,⑨⑪⑫
10, 7,Ｉコンゴウテンリュオ, 58,荻野琢, 1.2, 54,* -6, -10, 6, 45.4,③④④,10,16,Ｄティックルピンク, 73,藤岡佑, 1.7, 66,   5,   0, 5, 11.2,⑧⑧⑨,10,12,Ｏエｰティｰホｰオｰ, 68,太宰啓, 0.8, 69,  -5,   6,17,256.0, ⑥⑤,10, 7,Ｋカカロット, 71,岩田康, 1.1, 69,*  7,  -1, 5, 12.0,①①①
11,16,Ｌフリｰジャズ, 54,幸英明, 1.3, 53,* -4, -15,10,114.1,④②②,11, 5,Ｈダスタップ, 65,太宰啓, 1.7, 66,*  7,  -5,11,113.0,①①①,11,18,Ｑアグネスハッピｰ, 64,鮫島良, 0.8, 71, -14,  14,18,329.9, ⑯⑰,11,15,Ａパレスミサイル, 82,田嶋翔, 1.1, 70,   3,   5, 1,  2.7,⑩⑩⑩
12, 2,Ｋルシルフ, 55,藤岡康, 1.3, 58, -10,   0, 8, 52.5,⑪⑭⑭,12,10,Ｉマイネルアヴァル, 63,和田竜, 2.4, 63,   3,  -4, 7, 21.7,⑫⑪⑪,12, 8,Ｍプラチナムペスカ, 69,角田晃, 0.8, 69,*  2,  -2, 8, 19.6, ①①,12, 3,Ｎドンブレイカｰ, 66,秋山真, 1.3, 71,   0,  10,15,254.6,⑫⑭⑭
