09年 5月 9日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 5月 9日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ2100m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,丹沢ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｃザドライブ, 57,内田博,, 62,* -7,   9, 1,  2.3, ②②, 1, 3, バシケｰン,,蓑島靖,,,,, 1,  2.3,①①①, 1, 9,Ｆストロングロビン, 64,田中勝,, 72,*  8,  -6, 3,  6.6, ③③, 1,12,Ｆピサノエミレｰツ, 85,北村宏,, 85,* 15,*  4, 4,  7.7,⑥⑤④
 2, 2,Ｇプロウスト, 49,御神本, 0.0, 62,* -8,* 11, 8, 35.1, ③④, 2,11, トレオウオブキング,,穂苅寿,204.7,,,, 5, 10.8,②②③, 2, 8,Ａサトノエクスプレス, 73,北村宏, 0.2, 65,   3,  -2, 1,  3.0, ⑧⑧, 2, 4,Ｅシビルウォｰ, 86,柴田善, 0.2, 85,  13,*  6, 2,  6.5,⑧⑩⑫
 3, 5,Ｈアラｰトフォｰス, 48,横山典, 0.6, 56,* -7,   4, 2,  3.3, ①①, 3, 4, コアレススイフト,,石神深,204.9,,,, 4, 10.6,④⑤④, 3, 5,Ｄマイネルウェイヴ, 64,松岡正, 0.3, 68,*  8, -10, 4,  7.9, ②②, 3, 3,Ｍシュリクン, 79,横山典, 0.6, 82,* 16,  -3,10, 31.0,②②②
 4,13,Ｂギンザフロンティア, 61,北村宏, 1.0, 53,* -8,   2, 4,  7.6, ④③, 4,13, ペリｰ,,宗像徹,205.3,,,, 3,  5.2,③③②, 4,13,Ｌノボパガｰレ, 57,内田博, 0.4, 67,*  9, -14, 8, 22.2, ①①, 4, 8,Ｋグッドフロマｰジュ, 83,石橋脩, 1.0, 79,  11,*  3,11, 34.0,⑮⑮⑮
 5,14,Ａムコドノ, 62,伊藤工, 1.1, 51,  -9,   2, 9, 36.1, ⑥⑤, 5, 1, メジロスパイダｰ,,五十嵐,205.4,,,, 2,  4.3,⑥⑥⑥, 5, 2,Ｇフォｰチュンガｰル, 64,戸崎圭, 0.4, 67,   6,  -7,13, 60.1, ⑥④, 5,10,Ｏヤエノアカハチ, 79,田辺裕, 1.0, 78,  14,  -2, 3,  6.6,⑨⑨⑧
 6, 7,Ｋミヤノユウヤ, 45,柴山雄, 1.1, 55, -16,* 12, 7, 29.0, ⑬⑬, 6,12, スプリングロック,,浜野谷,206.2,,,, 6, 13.7,⑤④⑤, 6, 3,Ｃクイックハンタｰ, 66,伊藤工, 0.5, 63,  -1,* -1, 6, 12.7, ⑩⑩, 6,15,Ｂメイショウゲンスイ, 87,内田博, 1.0, 80,* 16,  -7, 1,  3.1,①①①
 7, 8,Ｆミヤコノモノガタリ, 52,二本柳, 1.2, 52, -11,   3,12,233.1, ⑤⑥, 7, 8, サンベルナｰル,,高野和,206.5,,,, 7, 17.3,⑨⑦⑦, 7, 7,Ｍクイックメｰル, 56,赤木高, 0.6, 61,  -2,*  0,12, 53.2, ⑪⑫, 7, 5,Ｇプラチナメｰン, 84,田中勝, 1.2, 78,  13,  -3, 9, 22.3,⑭⑭⑭
 8,10,Ｅマイネルアリオン, 52,戸崎圭, 1.5, 51, -16,   8, 3,  6.9, ⑫⑫, 8,10, テンジンリュウセｰ,,金子光,208.9,,,,11, 89.6,⑦⑨⑨, 8,14,Ｊセンタｰステｰジ, 60,御神本, 0.7, 61,   3,  -9, 2,  5.0, ⑨⑨, 8, 1,Ａエタｰナルスマイル, 89,伊藤直, 1.2, 78,  13,  -3, 5,  8.9,⑩⑫⑪
