09年 4月12日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 4月12日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  芝2000m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,福島民報杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ａラブリイロｰズ, 68,小野次,, 64,*  2,*  1, 1,  2.4,②②②, 1, 8,Ｇパワｰストラグル, 52,勝浦正,, 70,*  4,*  5, 1,  3.1,③③②, 1, 4,Ｏファルクス, 51,宮崎北,, 68,* -1,   3, 8, 26.0, ②③, 1, 7,Ｂホッコｰパドゥシャ, 86,北村友,, 88,   9,* 19, 6,  9.4,③⑤④
 2, 8,Ｃメジロマリアン, 61,田中博, 1.0, 57,   0,  -5, 3,  6.8,⑤④③, 2, 9,Ｂレオビンテｰジ, 58,大野拓, 0.9, 62,*  4,  -2, 3, 10.1,②②①, 2,10,Ｉストラテジｰ, 62,石橋脩, 0.2, 67,  -2,   1, 2,  6.6, ④⑤, 2, 2,Ｅマンハッタンスカイ, 83,芹沢純, 0.7, 80,* 11,   6, 1,  3.9,⑤④③
 3, 7,Ｆサニｰストリｰト, 57,勝浦正, 1.3, 57,  -3,* -1, 5, 11.3,⑩⑬⑩, 3,10,Ｄタガノヴァンドｰム, 57,松山弘, 1.5, 59,   1,  -3, 4, 10.5,⑭⑧⑨, 3,11,Ｄファンタジックキｰ, 68,丹内祐, 0.3, 65,  -2,   0,13, 50.7, ⑤⑥, 3, 6,Ｍトウショウヴォイス, 75,田中博, 0.8, 82,   5,* 17,11, 23.9,⑫⑬⑩
 4, 4,Ｂインディストラｰダ, 63,中舘英, 1.3, 55,  -1,  -5, 2,  3.3,⑭⑧⑧, 4, 6,Ａザバトルクラシック, 62,田辺裕, 1.6, 55,   1,  -2, 2,  4.4,⑧⑩⑪, 4, 1,Ｌイイデシンゲン, 56,松山弘, 0.3, 64, -10,*  8, 7, 23.9, ⑭⑬, 4, 3,Ｋカネトシツヨシオｰ, 76,太宰啓, 0.8, 82,   8,  13, 3,  6.4,⑪⑨⑥
 5,15,Ｎセレスアシュリｰ, 26,大野拓, 1.5, 54,   0,  -9, 6, 18.9,⑥⑤⑤, 5,14,Ｃダイヤモンドレｰン, 58,石橋脩, 1.7, 57,   3,  -6, 9, 15.4,⑤④④, 5,15,Ｋアウロラプラネット, 59,北村友, 0.3, 65,*  2,  -3, 6, 18.7, ①①, 5, 4,Ｃトｰセンクラウン, 86,木幡初, 0.9, 80,   7,  13, 2,  5.2,⑨⑪⑧
 6,10,Ｈメイマドンナ, 56,津村明, 1.6, 53,*  2, -10,11, 71.2,③③④, 6,15,Ｆジョｰベルスタｰ, 54,中舘英, 1.7, 56,   1,  -4, 5, 11.0,⑦⑦⑧, 6, 6,Ｍニシノクイック, 55,田中博, 0.4, 64,  -3,   0,15,164.7, ⑦⑧, 6, 8,Ｈヒラボクロイヤル, 81,松田大, 1.0, 78,   8,   9, 7, 10.8,⑥⑥⑤
 7, 1,Ｄデルバｰル, 58,赤木高, 1.7, 55,   0,  -5, 9, 65.8,⑨⑨⑪, 7, 1,Ｍシャア, 41,中村将, 2.1, 57,   0,  -1,12, 44.8,⑨⑪⑩, 7,16,Ｈプレンティフェスタ, 64,小野次, 0.4, 63,  -8,   4, 4, 13.1, ⑫⑪, 7,10,Ｊアルコセニョｰラ, 77,中舘英, 1.1, 82,   6,  15, 5,  8.9,⑬⑫⑪
 8, 3,Ｋスウェプトアロング, 46,的場勇, 1.9, 54,  -3,  -6,12, 88.3,⑪⑫⑨, 8, 7,Ｊマイネルラスタｰ, 50,津村明, 2.4, 53,   1,  -8, 8, 14.8,⑩⑨⑤, 8, 3,Ｂユキノハボタン, 73,丸田恭, 0.4, 62,  -8,   4, 1,  1.9, ⑪⑫, 8, 5,Ａダブルティンパニｰ, 87,赤木高, 1.1, 74,* 12,  -1, 4,  7.8,②①①
