09年10月31日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年10月31日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝2910m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝1800m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:-6),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-4),,,,,,,,,,,
"単勝:1,370円 複勝:04=520円 13=760円 08=2,300円 枠連:1,010円",,,,,,,,,,,,"単勝:1,350円 複勝:02=800円 06=930円 14=360円 枠連:1,060円",,,,,,,,,,,,"単勝:1,600円 複勝:06=340円 13=170円 10=890円 枠連:1,030円",,,,,,,,,,,,単勝:500円 複勝:01=150円 04=110円 05=190円 枠連:390円,,,,,,,,,,,
"馬連:11,270円 ワイド:04-13=4,860円 04-08=12,790円 08-13=12,630円",,,,,,,,,,,,"馬連:8,580円 ワイド:02-06=2,090円 02-14=1,800円 06-14=1,470円",,,,,,,,,,,,"馬連:2,910円 ワイド:06-13=1,030円 06-10=6,240円 10-13=3,980円",,,,,,,,,,,,馬連:360円 ワイド:01-04=180円 01-05=650円 04-05=350円,,,,,,,,,,,
"馬単:30,430円 3連複:387,170円 3連単:1,172,010円",,,,,,,,,,,,"馬単:18,790円 3連複:22,440円 3連単:181,910円",,,,,,,,,,,,"馬単:7,690円 3連複:42,790円 3連単:304,950円",,,,,,,,,,,,"馬単:1,070円 3連複:940円 3連単:5,280円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 5R  ダ1400m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1200m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  芝1400m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,毎日放送賞ｽﾜﾝｽﾃｰｸｽ ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ａカスクドｰル, 63,武豊  ,, 58,*  2, -11, 1,  2.1, ①①, 1,15, エタｰナルロブロイ,---,武豊  ,, 66,* -1,*  1, 2,  3.4, ②①, 1, 6,Ｈスペシャルクイン, 75,福永祐,, 79,*  9,   5, 3,  6.6, ②②, 1,12,Ｆキンシャサノキセキ, 86,スミヨ,, 89,* 10,   9, 4,  8.6, ⑤④
 2, 6,Ｍロｰザフィオｰレ, 32,秋山真, 0.3, 57,  -2,* -8,12,201.8, ⑦⑦, 2, 2, ナリタシルエット,---,後藤浩, 0.9, 56,  -9,*  4, 4,  9.4, ⑨⑦, 2, 1,Ｄベストオブミｰ, 79,岩田康, 0.1, 78,   1,* 12, 8, 27.8, ⑫⑩, 2,11,Ｒアｰリｰロブスト, 75,池添謙, 0.0, 89,* 11,   7,16, 72.4, ②②
 3, 4,Ｆミラクルレジェンド, 55,岩田康, 0.3, 56,  -1, -11, 2,  2.6, ⑤⑤, 3, 5, ニホンピロワルタｰ,---,藤岡佑, 2.0, 49,  -2, -13, 5, 15.9, ⑤③, 3,14,Ｉブラックティｰ, 75,和田竜, 0.1, 78,*  9,   5,13, 93.4, ④④, 3,17,Ｈマルカフェニックス, 85,福永祐, 0.1, 91,   3,* 16, 3,  7.4, ⑪⑫
 4, 7,Ｂニシノメルモ, 59,浜中俊, 0.5, 55,  -4,*-10, 3,  7.9, ⑧⑧, 4, 3, マイネスペラｰレ,---,和田竜, 2.1, 47,  -7,  -9,10, 54.8, ⑧⑥, 4,15,Ａメイショウワカツキ, 83,荻野琢, 0.3, 77,* 11,   0, 2,  6.2, ①①, 4, 4,Ｏショウナンカザン, 81,藤田伸, 0.2, 87,* 10,   7, 5,  8.9, ④③
 5,10,Ｋフラッパｰウィング, 41,藤田伸, 0.6, 53,  -5,*-10, 4, 18.1, ⑨⑨, 5, 7, リバｰハイランド,---,秋山真, 2.2, 48,* -1, -16, 3,  5.1, ③④, 5,11,Ｂアナモリ, 80,川田将, 0.3, 77,  -6,* 18, 1,  2.6, ⑮⑮, 5,14,Ｍスズカコｰズウェイ, 82,後藤浩, 0.4, 85,   7,   7, 1,  5.7, ⑧⑧
 6, 3,Ｌポンドガｰル, 40,福永祐, 0.7, 53,   0, -16, 5, 20.3, ④④, 6, 9, サイドエッジ,---,幸英明, 2.7, 42, -13,  -5, 8, 32.9, ⑩⑩, 6, 9,Ｌオメガロンド, 73,幸英明, 0.7, 73,   2,   6,12, 79.6, ⑨⑨, 6,16,Ｊプレミアムボックス, 84,鮫島良, 0.5, 87,  -1,* 16,13, 33.9, ⑰⑰
 7,11,Ｃハッピｰスカッシュ, 58,池添謙, 0.7, 52,  -2, -15, 6, 23.3, ⑥⑥, 7, 4, ナムラナイト,---,太宰啓, 2.9, 42,  -2, -22, 7, 28.4, ④⑤, 7, 4,Ｎロイヤルタバスコ, 73,池添謙, 0.8, 71,   3,   4,15, 95.8, ⑥⑥, 7, 9,Ａクラウンプリンセス, 92,太宰啓, 0.5, 84,   7,   7, 8, 12.0, ⑦⑦
 8, 2,Ｊピノブラン, 45,和田竜, 0.7, 51,*  0, -20, 9, 43.4, ②②, 8,14, メジロレｰガン,---,川島信, 4.2, 31,*  0, -37, 1,  2.5, ①②, 8, 8,Ｇアデュラリア, 76,藤岡佑, 0.8, 71,   6,   1, 7, 17.8, ⑤⑤, 8, 2,Ｐフィフスペトル, 81,藤岡佑, 0.5, 84,   6,   8, 6, 10.7, ⑩⑨
 9,13,Ｈサダムルｰジュ, 52,幸英明, 1.0, 49,  -7, -11,11, 90.0, ⑪⑩, 9,10, オリオンザドｰタｰ,---,松山弘, 4.2, 30, -16, -15,11, 67.3, ⑬⑭, 9, 2,Ｃオオヒメ, 80,藤田伸, 0.9, 70,*  8,  -3, 5,  7.8, ③③, 9, 5,Ｇボストンオｰ, 85,和田竜, 0.5, 84,   7,   7,15, 46.1, ⑥⑥
10, 5,Ｄオｰプンシャッセ, 56,松山弘, 1.1, 47,  -8, -11,10, 52.5, ⑫⑫,10,11, シゲルユキムラ,---,小牧太, 4.5, 28, -16, -18, 9, 37.6, ⑭⑬,10, 5,Ｊザデイ, 74,後藤浩, 1.0, 69,  -3,   7, 9, 36.3, ⑬⑭,10, 1,Ｑマイネルレｰニア, 81,川島信, 0.6, 79,* 12,  -3, 9, 12.2, ①①
11,12,Ｅトｰワテレサ, 55,後藤浩, 1.1, 48,  -6, -14, 7, 31.7, ⑩⑪,11, 6, シルクケｰニッヒ,---,国分恭, 5.2, 25, -14, -27,13,172.6, ⑫⑪,11, 7,Ｆツルマルハロｰ, 78,浜中俊, 1.0, 70,  -5,   9, 6, 16.7, ⑭⑬,11,13,Ｄトレノジュビリｰ, 88,岩田康, 0.6, 81,* 10,   2, 2,  7.1, ③⑤
12, 8,Ｉテイエムアコガレ, 46,田嶋翔, 1.1, 48,  -8, -11,13,418.0, ⑬⑬,12,12, カワキタドン,---,福永祐, 5.2, 26, -13, -26,12,114.7, ⑪⑫,12,16,Ｏトウカイミステリｰ, 72,武幸四, 1.4, 69,   4,  -3, 4,  6.7, ⑧⑧,12,10,Ｋヘイロｰフジ, 84,飯田祐, 0.6, 84,   3,  11,18,140.4, ⑬⑬
13, 9,Ｇヒロコファンタジｰ, 54,岩崎祐, 1.2, 46,  -1, -25, 8, 32.5, ③③,13, 1, ナムラエンドレス,---,岩田康, 5.3, 23,  -7, -36, 6, 18.6, ⑦⑧,13, 3,Ｍアイファｰラブラブ, 73,小牧太, 1.4, 66, -11,* 12,14, 93.8, ⑯⑯,13,15,Ｂホッカイカンティ, 91,浜中俊, 0.6, 84,   4,   8,10, 19.1, ⑨⑪
,,,,,,,,,,,,14,13, ハイプリンセス,---,高野容, 5.9, 22, -18, -26,14,199.3, ⑮⑮,14,12,Ｐニシノヴァネッサ, 67,酒井学, 1.6, 65,   1,  -2,16,245.3, ⑪⑫,14, 7,Ｌタマモホットプレイ, 84,赤木高, 0.6, 85,   1,* 13,17, 85.9, ⑭⑭
,,,,,,,,,,,,15, 8, メイショウブソン,---,高橋亮, 7.4,  5,  -5, -56,15,262.8, ⑥⑨,15,13,Ｅリュウメイ, 79,松山弘, 1.9, 61,   4,  -7,11, 42.8, ⑦⑦,15, 8,Ｅグラスキング, 87,武豊  , 0.8, 82,   1,  11, 7, 11.6, ⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,16,10,Ｋワンダｰグラス, 74,田村太, 2.0, 60,   1,  -6,10, 38.4, ⑩⑪,16, 3,Ｎファイングレイン, 82,幸英明, 0.8, 81,   5,   5,14, 33.9, ⑫⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,18,Ｉドラゴンウェルズ, 84,武幸四, 1.0, 84,  -4,* 15,12, 31.3, ⑱⑱
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 6,Ｃアップドラフト, 90,川田将, 1.0, 82,  -1,  11,11, 24.5, ⑯⑯
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:92 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-4),,,,,,,,,,,
"単勝:210円 複勝:01=110円 06=1,950円 04=140円 枠連:700円",,,,,,,,,,,,単勝:340円 複勝:15=160円 02=250円 05=290円 枠連:640円,,,,,,,,,,,,"単勝:660円 複勝:06=300円 01=670円 14=1,930円 枠連:1,820円",,,,,,,,,,,,"単勝:860円 複勝:12=370円 11=1,730円 17=290円 枠連:31,610円",,,,,,,,,,,
"馬連:35,430円 ワイド:01-06=8,220円 01-04=150円 04-06=11,070円",,,,,,,,,,,,"馬連:1,740円 ワイド:02-15=730円 05-15=920円 02-05=1,230円",,,,,,,,,,,,"馬連:7,760円 ワイド:01-06=2,520円 06-14=6,370円 01-14=16,670円",,,,,,,,,,,,"馬連:42,790円 ワイド:11-12=10,840円 12-17=1,630円 11-17=11,070円",,,,,,,,,,,
"馬単:52,950円 3連複:22,220円 3連単:188,130円",,,,,,,,,,,,"馬単:2,920円 3連複:6,470円 3連単:28,680円",,,,,,,,,,,,"馬単:14,800円 3連複:181,920円 3連単:672,530円",,,,,,,,,,,,"馬単:74,990円 3連複:154,690円 3連単:881,590円",,,,,,,,,,,
■ 3R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 6R  芝2000m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1800m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  ダ1800m 3歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,萩ｽﾃｰｸｽ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｅダノンカスガ, 57,和田竜,, 57,  -4,  -1, 4,  7.4, ⑦⑤, 1,13, アドマイヤプリンス,---,福永祐,, 69,* -7,* 11, 2,  4.7,⑤③③, 1, 1,Ｂコスモファントム, 76,和田竜,, 72,* 10,* -8, 4, 10.2, ②②, 1, 8,Ａスマｰトタイタン, 90,スミヨ,, 84,  13,*  6, 2,  4.5,⑧⑥③
 2, 8,Ａテイエムファイヤｰ, 70,田嶋翔, 0.2, 54,*  0,  -8, 2,  5.4, ③③, 2, 5, シｰキングフェイム,---,幸英明, 0.4, 63,* -6,   3, 6, 15.9,①①①, 2, 4,Ｉテイラｰバｰトン, 56,四位洋, 0.4, 68,* 11, -17, 2,  4.2, ①①, 2, 4,Ｂダイシンオレンジ, 88,川田将, 0.3, 83,* 14,   2, 3,  5.4,③③①
 3,10,Ｂセレスワンラヴ, 64,川島信, 0.2, 55,  -6,   0, 3,  7.3, ⑥⑧, 3, 4, ジャポニズム,---,池添謙, 0.4, 65,* -7,*  7, 1,  1.8,③④④, 3, 5,Ｇエイシンフラッシュ, 61,福永祐, 0.5, 68,   9, -13, 3,  9.9, ⑥⑥, 3,14,Ｈタマモクリエイト, 82,幸英明, 0.5, 81,  13,   3,10, 55.3,⑩⑩⑥
 4, 2,Ｈメイショウトリノ, 46,武豊  , 0.6, 49,*  2, -14, 1,  1.7, ②②, 4, 7, サトノサウザｰ,---,岩田康, 1.1, 59, -13,*  9, 4, 13.6,⑫⑩⑨, 4, 8,Ｄダノンハラショｰ, 67,スミヨ, 0.6, 67,   9, -12, 5, 11.0, ⑤⑦, 4, 7,Ｃウインプレミアム, 87,福永祐, 0.6, 81,  11,*  5, 6, 17.8,⑪⑪⑦
 5, 6,Ｄサダムシンプウ, 58,岩田康, 0.6, 49,  -3,  -9, 6, 16.3, ⑤⑥, 5,12, リヴィアロｰズ,---,武豊  , 1.3, 52,* -7,  -9, 5, 14.5,②②②, 5, 3,Ｆブラックゼット, 63,池添謙, 0.9, 64,   7, -15, 8, 29.1, ⑧⑧, 5,15,Ｅナックルパｰト, 84,和田竜, 0.6, 81,  10,*  7,15,104.0,⑭⑭⑫
 6, 3,Ｇグッドブライダル, 50,太宰啓, 0.6, 49, -10,  -2, 8, 94.9, ⑨⑨, 6,10, グランクロワ,---,藤田伸, 1.3, 54,  -8,  -4, 3,  5.0,④⑤⑤, 6, 7,Ｊカットイッタウト, 56,藤田伸, 1.2, 62,   8, -18, 9,160.0, ⑨⑨, 6,12,Ｍオｰミプレシャス, 78,川島信, 0.8, 80,  12,   4, 8, 26.6,⑬⑬⑧
 7, 4,Ｃキセキノウタ, 59,松山弘, 0.8, 46,  -6,  -9, 7, 24.9, ⑧⑦, 7, 9, テｰオｰガンダム,---,小牧太, 2.3, 44, -10, -15, 7, 25.8,⑦⑦⑦, 7,10,Ｃアマファソン, 69,岩田康, 1.5, 56,   7, -23, 7, 17.7, ⑩⑩, 7, 6,Ｊトｰセンスタｰン, 80,岩田康, 0.9, 80,  12,   3, 5, 12.6,⑫⑫⑪
 8, 5,Ｌルクリア, 29,川田将, 0.8, 48, -15,*  1,10,306.7, ⑪⑪, 8, 8, キングリョウガ,---,浜中俊, 2.4, 45, -11, -12,10,208.5,⑨⑨⑧, 8, 9,Ａヒットメｰカｰ, 77,武豊  , 1.6, 55,* 10, -31, 1,  1.8, ④④, 8, 5,Ｏヤマノロｰラ, 76,国分恭, 0.9, 80,  13,  -1, 7, 25.4,⑦④④
 9, 1,Ｆリッカスウィｰプ, 57,小牧太, 0.8, 47,  -1, -14, 5, 16.3, ④④, 8, 6, メイショウユウダイ,---,飯田祐, 2.4, 44, -14,  -7, 8, 84.8,⑪⑫⑪, 9, 6,Ｅスズカイルマン, 63,後藤浩, 2.6, 47,* 10, -45, 6, 16.8, ⑦⑤, 9, 2,Ｉケｰジｰムサシ, 82,野元昭, 1.0, 78,  12,   0,14, 96.3,⑨⑨⑬
10, 9,Ｋセイラヴリイ, 31,酒井学, 1.0, 43, -10,  -7,12,363.5, ⑩⑩,10, 1, シゲルサコン,---,岩崎祐, 2.7, 42, -14, -10,14,388.0,⑬⑬⑬,10, 2,Ｈテイエムハエゲナ, 58,佐久間, 2.8, 46,* 10, -49,10,255.5, ③③,10,11,Ｆダイバクフ, 83,田面木, 1.4, 76,  10,   2, 9, 34.3,⑯⑯⑭
11,12,Ｉシゲルネネ, 45,中村将, 1.1, 43, -23,*  5,11,327.0, ⑫⑫,11, 2, テイエムブルｰス,---,和田竜, 3.0, 37, -10, -25,13,262.8,⑥⑥⑥,,,,,,,,,,,,,11, 3,Ｇサバスデイ, 82,荻野琢, 2.0, 72,  12,  -9,12, 92.4,⑥⑧⑨
12, 7,Ｊシゲルツキヤマドノ, 37,国分恭, 2.1, 29,*  3, -36, 9,159.2, ①①,12, 3, テンシノデジタル,---,太宰啓, 3.5, 33, -16, -21,12,219.3,⑭⑭⑭,,,,,,,,,,,,,12,10,Ｌビｰドラスティック, 79,小坂忠, 2.1, 72,  10,  -3,16,283.2,⑮⑮⑯
,,,,,,,,,,,,13,14, タｰンアラウンド,---,田嶋翔, 3.7, 31, -13, -28, 9,163.0,⑩⑪⑫,,,,,,,,,,,,,13, 9,Ｋフロムジオリエント, 80,藤岡佑, 2.3, 68,  13, -14, 4, 10.6,④⑦⑩
,,,,,,,,,,,,14,11, サンデｰキリシマ,---,秋山真, 3.8, 31, -11, -32,10,208.5,⑧⑧⑩,,,,,,,,,,,,,14,16,Ｄトｰセンモナｰク, 84,四位洋, 3.1, 63,* 14, -21, 1,  2.3,⑤⑤⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 1,Ｎエンシャントアｰツ, 76,後藤浩, 3.7, 59,* 15, -28,11, 61.3,①①②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,13,Ｐカブリオｰル, 55,小牧太, 6.2, 45,* 14, -48,13, 92.8,②②⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:67 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-6),,,,,,,,,,,
