09年12月19日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年12月19日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝2880m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  ダ1200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,仲冬ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｇドンビザッツウェイ, 54,内田博,, 64,*  4,*  0, 3,  7.3, ③③, 1,14, フォルテベリｰニ,,西谷誠,,,,, 1,  1.7,④④②, 1, 6,Ｄケｰジｰファントム, 76,勝浦正,, 75,  -5,* 15, 6, 12.0, ⑪⑧, 1, 1,Ｅグリフィンゲｰト, 83,田中勝,, 89,   4,* 22, 2,  3.4, ⑫⑪
 2, 8,Ｂバクシンカｰリｰ, 61,横山典, 0.1, 63,*  6,  -3, 2,  3.7, ②②, 2, 6, コアレススイフト,,石神深,193.8,,,, 3,  7.5,①①①, 2,11,Ａロｰブドヴルｰル, 78,内田博, 0.1, 75,   1,*  9, 1,  2.8, ④④, 2,12,Ａファイナルスコアｰ, 86,松岡正, 0.1, 88,  10,* 16, 3,  6.7, ⑥④
 3, 3,Ｅデュアルサクセス, 57,三浦皇, 0.3, 62,   2,   0, 5, 11.8, ⑥⑤, 3, 2, コｰド,,平沢健,195.3,,,,13,260.5,③③④, 3, 3,Ｅメジロオマリｰ, 75,吉田豊, 0.2, 75,*  2,   8, 5, 10.3, ③③, 3,10,Ｈストレｰトイン, 81,吉田豊, 0.5, 85,* 14,   9, 7, 30.3, ①①
 4,13,Ｋダイヤモンドイエロ, 48,吉田豊, 0.5, 60,*  6,  -6, 9, 66.9, ①①, 4, 4, マルブツクロス,,穂苅寿,196.0,,,, 6, 44.2,②②③, 4, 4,Ｂダイワフラッグ, 78,蛯名正, 0.3, 73,*  4,   5, 2,  2.9, ②②, 4, 5,Ｄクｰノキセキ, 84,勝浦正, 0.8, 81,   1,* 18, 6, 17.3, ⑮⑬
 5, 4,Ｃマイネルリファイン, 59,松岡正, 0.7, 54,  -7,*  5, 4, 10.0, ⑭⑪, 5,11, ジャングルテクノ,,横山義,196.7,,,, 2,  3.4,⑦⑥⑤, 5,10,Ｉアルフェラッツ, 71,小野次, 0.8, 69,  -6,*  9, 9, 48.3, ⑬⑬, 5, 9,Ｊスナｰクユｰチャン, 81,クラス, 0.9, 82,   7,  12, 9, 32.5, ⑨⑫
 6, 2,Ａシゲルキヨマサ, 62,石橋脩, 0.8, 57,   2,  -5, 1,  2.1, ⑤④, 6,10, トレド,,小坂忠,197.4,,,, 7, 46.3,⑨⑧⑦, 6,12,Ｆエイワンキセキ, 74,横山典, 0.9, 67,   0,   3, 3,  7.7, ⑤⑥, 6,16,Ｏツクバホクトオｰ, 76,柴田善, 0.9, 82,* 12,   7, 5, 10.0, ③③
 7, 1,Ｆビレッジホワイト, 55,蛯名正, 0.9, 56,  -1,  -2, 7, 28.1, ⑨⑧, 7, 7, ピサノシンボル,,大江原,197.5,,,, 8, 50.7,⑤⑦⑥, 7, 1,Ｈイグナイトカフェ, 72,小島太, 1.0, 67,*  5,  -2, 8, 30.9, ①①, 7,15,Ｍクランエンブレム, 79,二本柳, 1.0, 80,   7,  11,11, 40.0, ⑩⑥
 8, 7,Ｈカゼノマイヒメ, 52,勝浦正, 1.0, 55,   2,  -5, 8, 55.8, ⑦⑦, 8, 3, ブルｰポラリス,,五十嵐,198.9,,,, 4, 11.1,⑧⑨⑧, 8, 7,Ｋマッシュアップ, 64,中谷雄, 1.1, 66,  -1,   3,13,275.3, ⑦⑤, 8, 7,Ｃケイアイエｰデル, 84,江田照, 1.1, 81,* 13,   6,10, 33.8, ②②
