09年 4月19日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 4月19日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝2200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  ダ1200m 4歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
 9, 2,Ｊオオハシャギ, 51,柴田善, 2.5, 49,  -6,  -8,12,115.7,⑨⑪⑫, 9, 1,Ｌスマｰトカンパニｰ, 47,江田照, 1.2, 53, -21,   3, 9, 41.9,⑦⑧⑧, 9, 1,Ｉハツカリ, 63,大庭和, 2.3, 57,   0,  -4, 8, 76.4,⑧⑩⑧, 9, 2,Ｏタイキジリオン, 81,江田照, 0.5, 81,  -7,* 23,15,221.5, ⑭⑮
10, 3,Ｅディｰエスジャック, 61,勝浦正, 2.5, 46,   0, -20, 3,  5.0,①①④,10,10,Ｂタッチオブマスタｰ, 63,吉田豊, 1.4, 54, -22,   5, 5, 11.9,⑪⑪⑩,10, 3,Ｊオウシュウブｰン, 54,柴山雄, 2.4, 60,   1,  -6,11,250.5,⑩⑨⑨,10, 8,Ｃインプルｰヴ, 90,石橋脩, 0.5, 81,   3,  14, 2,  4.7, ⑧⑦
11,13,Ｋサンワｰドカペラ, 51,北村友, 2.7, 46,  -8,  -6,13,284.0,⑫⑬⑬,11, 4,Ｋフォックスブラボｰ, 48,岩田康, 1.4, 48, -20,  -1, 8, 28.7,③⑤⑦,11, 6,Ｋルｰドボｰイ, 50,江田照, 4.8, 42,*  6, -37,10,167.7,①②⑤,11, 7,Ｅハギノトリオンフォ, 88,蛯名正, 0.5, 81,   2,  15,11, 42.5, ⑩⑪
12, 9,Ｍコｰド, 49,柴田大, 3.0, 45,  -4, -15,14,413.0,⑪⑩⑨,12, 8,Ｎヨシキタドッコイ, 42,蛯名正, 1.8, 48, -22,   0,11, 61.8,⑬⑭⑭,,,,,,,,,,,,,12,16,Ｂメイショウサライ, 90,北村友, 0.8, 78,  -5,  20,12, 46.6, ⑯⑯
13, 4,Ｈジェイケイクエスト, 57,北村宏, 3.3, 41,  -4, -18, 9, 55.9,⑥⑨⑩,13, 6,Ｊテンチジン, 50,柴山雄, 1.9, 43, -21,  -7,14,291.6,⑨⑩⑪,,,,,,,,,,,,,13, 5,Ｆダイワエンパイア, 88,後藤浩, 0.8, 78,   2,  13, 4,  5.8, ⑨⑨
14, 6,Ｎバロｰリッチ, 43,四位洋, 6.6, 25,  -7, -38,11, 74.9,⑤⑭⑭,14, 2,Ｍレインボｰストｰン, 44,武士沢, 1.9, 47, -22,  -1,13,201.2,⑫⑬⑬,,,,,,,,,,,,,14, 9,Ｍセレスクラブ, 84,三浦皇, 0.9, 77,  -3,  16,16,238.1, ⑫⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 1,Ｎアポロドルチェ, 81,武豊  , 0.9, 78,   6,   9, 3,  5.7, ③③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,15,Ｋウエスタンウッズ, 85,柴田善, 1.2, 76,*  9,   3, 9, 22.9, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-3),,,,,,,,,,,
"単勝:360円 複勝:14=190円 12=1,600円 07=960円 枠連:2,550円",,,,,,,,,,,,単勝:280円 複勝:05=130円 09=140円 03=180円 枠連:440円,,,,,,,,,,,,"単勝:590円 複勝:07=260円 11=480円 08=1,030円 枠連:780円",,,,,,,,,,,,"単勝:2,820円 複勝:04=800円 14=170円 12=300円 枠連:1,860円",,,,,,,,,,,
"馬連:14,710円 ワイド:12-14=3,670円 07-14=1,870円 07-12=12,970円",,,,,,,,,,,,馬連:550円 ワイド:05-09=230円 03-05=400円 03-09=540円,,,,,,,,,,,,"馬連:3,810円 ワイド:07-11=1,010円 07-08=1,720円 08-11=3,440円",,,,,,,,,,,,"馬連:8,680円 ワイド:04-14=2,070円 04-12=4,480円 12-14=800円",,,,,,,,,,,
"馬単:20,100円 3連複:102,500円 3連単:467,340円",,,,,,,,,,,,"馬単:910円 3連複:1,410円 3連単:4,080円",,,,,,,,,,,,"馬単:7,550円 3連複:26,960円 3連単:132,480円",,,,,,,,,,,,"馬単:21,800円 3連複:25,190円 3連単:223,890円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 5R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 8R  芝1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■11R  芝2000m 3 歳ｵｰﾌﾟﾝ 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,袖ｹ浦特別,,,,,,,,,,,,皐月賞 ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｂダブルフレｰバｰ, 61,岩田康,, 65,*  4,*  1, 1,  2.2, ②②, 1, 9,Ｂエジソン, 73,北村宏,, 76,*  2,* 14, 1,  2.4,⑨⑤③, 1,11,Ｆタｰニングポイント, 71,後藤浩,, 77,  -1,  12, 3,  8.2, ③③, 1,16,Ｄアンライバルド, 82,岩田康,, 94,  15,* 17, 3,  6.1,⑪⑬⑩
 2, 2,Ａレッドリップス, 62,後藤浩, 0.2, 64,*  5,  -2, 2,  4.4, ①①, 2, 5,Ｃチュニジアンブルｰ, 73,勝浦正, 0.1, 77,   1,* 15, 3,  6.6,⑥⑦④, 2, 4,Ｈショウナンカザン, 67,柴田善, 0.0, 77,*  1,  11, 5, 10.4, ②②, 2, 4,Ａトライアンフマｰチ, 88,武幸四, 0.2, 96,  12,* 20, 8, 51.3,⑱⑰⑱
 3, 5,Ｌフレイヤ, 46,内田博, 0.4, 61,*  3,  -2, 9, 58.2, ④④, 3,11,Ｆツクバタイヨウ, 70,内田博, 0.3, 77,   1,* 15, 5,  9.1,⑧⑧⑤, 3,10,Ａアポロラムセス, 74,勝浦正, 0.1, 76,  -6,* 16, 1,  1.8, ⑥⑥, 3,15,Ｑセイウンワンダｰ, 70,内田博, 0.3, 92,  14,* 16, 4, 21.2,⑫⑮⑮
 4, 8,Ｆプリティオｰドリｰ, 58,北村宏, 0.9, 56,   1,  -3, 5, 13.1, ⑥⑥, 4, 1,Ｋピサノエグゼ, 65,横山典, 0.8, 70,*  3,   6, 2,  4.4,①①①, 4, 5,Ｃゴｰルドステイブル, 72,岩田康, 0.3, 72,  -5,  12, 6, 13.8, ⑤⑤, 4,17,Ｌシェｰンヴァルト, 76,北村友, 0.7, 88,  13,* 13,15,162.1,⑯⑱⑪
 5,14,Ｅハナノシルキｰ, 59,柴山雄, 1.1, 55,   0,  -4, 3,  6.7, ⑨⑦, 5, 4,Ａフェイマステイル, 77,伊藤工, 0.8, 72,   1,  10, 6, 15.3,③⑥⑥, 5, 2,Ｅロイヤルタバスコ, 71,北村宏, 0.4, 72, -13,* 19,10, 56.3, ⑩⑫, 5, 6,Ｂベストメンバｰ, 85,四位洋, 0.9, 84,  16,   0, 5, 23.4,⑩⑧⑭
 6,11,Ｄケンタッキｰブルｰ, 59,武士沢, 1.1, 53,  -3,  -2, 7, 16.5, ⑩⑩, 6, 3,Ｊフルボディｰ, 65,四位洋, 1.8, 66,  -1,   5, 9, 60.4,⑬⑪⑪, 6, 6,Ｌコンフォｰコ, 63,内田博, 0.5, 72, -10,  15, 7, 23.5, ⑦⑧, 6, 2,Ｋリクエストソング, 77,後藤浩, 1.1, 83,  15,   2,11, 69.8,⑬⑫⑫
 7,15,Ｋヒノデドリｰム, 49,大庭和, 1.1, 53,   0,  -4,14,231.1, ⑧⑧, 7, 7,Ｄベルモントサｰガ, 71,武豊  , 1.9, 62,*  3,  -4, 4,  6.8,⑪②②, 7, 9,Ｂワンダｰタバスコ, 73,福永祐, 0.7, 69, -13,  15, 4, 10.2, ⑪⑪, 7,12,Ｅフィフスペトル, 82,安藤勝, 1.4, 80,  13,   2, 7, 26.4,⑰⑯⑯
 8, 3,Ｃシノギダンサｰ, 59,吉田豊, 1.2, 54,*  3,  -9, 6, 13.2, ③③, 8,13,Ｉシツジツゴウケン, 67,江田照, 2.3, 63,  -1,   1,11,123.3,⑦⑩⑩, 8, 1,Ｄメイショウヨリトモ, 71,藤田伸, 0.8, 66,*  4,  -2, 2,  6.4, ①①, 8, 7,Ｉナカヤマフェスタ, 80,蛯名正, 1.4, 80,  17,  -6, 6, 24.2,⑦⑨⑦
 9, 4,Ｈハセハインドマｰチ, 56,松岡正, 1.2, 54,   1,  -7,11,104.2, ⑤⑤, 9, 6,Ｅロトパｰトナｰ, 70,柴田善, 2.3, 64,  -1,   2,10,113.3,⑩⑨⑨, 9, 8,Ｊアポインテッドボブ, 66,武士沢, 0.8, 66,  -9,   9, 9, 41.1, ⑧⑦, 9,14,Ｊアントニオバロｰズ, 78,角田晃, 1.6, 78,  15,  -8,12, 70.6,⑮⑩⑧
10,13,Ｉダイヤモンドビット, 56,鷹野宏, 1.3, 52,  -7,   1, 4, 10.2, ⑫⑫,10,10,Ｇフレイムプリｰスト, 70,三浦皇, 2.5, 59,*  2,  -7, 7, 19.1,②③⑦,10, 3,Ｇトミノドリｰム, 69,高山太, 0.9, 65,  -2,   2,12,134.9, ④④,10, 5,Ｎミッキｰペトラ, 74,田中勝, 1.6, 77,  18, -14, 9, 59.3,③⑤④
11, 6,Ｇヨイチセレブ, 56,江田照, 1.6, 47, -10,   0,10, 63.4, ⑬⑬,11, 2, トップランナｰ,---,川田将, 2.7, 61,  -3,   1,12,149.3,⑤⑫⑫,11, 7,Ｉクラシカルウィｰク, 66,三浦皇, 1.0, 65, -11,   9,11, 60.3, ⑨⑨,11,10,Ｇゴｰルデンチケット, 81,川田将, 1.6, 75,* 21, -19,13, 86.8,①①①
12, 1,Ｍミキノハｰト, 43,石橋脩, 1.8, 46,  -7,  -4,16,333.8, ⑪⑪,12,12,Ｌオウシュウプレイ, 62,蛯名正, 2.8, 57,*  2, -10, 8, 23.6,④④⑧,12,12,Ｋメジロガストン, 65,吉田豊, 1.1, 64, -14,  11, 8, 27.0, ⑫⑩,12, 3,Ｈサトノロマネ, 80,北村宏, 1.7, 74,  15,  -8,18,190.9,⑧⑪⑨
13, 7,Ｊベルモントワルツ, 50,北村友, 2.1, 44,  -1, -12,12,123.8, ⑦⑨,13, 8,Ｈアメｰジングユｰ, 68,柴山雄, 3.2, 58,  -3,  -3,13,360.1,⑫⑬⑬,,,,,,,,,,,,,13,18,Ｃリｰチザクラウン, 83,武豊  , 1.7, 74,* 19, -20, 2,  5.3,⑤③③
14,10,Ｏシンセイサクラ, 28,田中勝, 2.5, 41, -17,   0,13,230.8, ⑮⑭,,,,,,,,,,,,,,,,,,,,,,,,,14, 1,Ｆロジユニヴァｰス, 81,横山典, 1.9, 71,  18, -17, 1,  1.7,⑥⑦⑥
15,16, ホワイトクルｰザｰ,---,伊藤工, 2.5, 39, -24,*  4, 8, 27.2, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,15,13,Ｏモエレエキスパｰト, 71,三浦皇, 2.0, 75,  14,  -8,14,137.6,⑭⑭⑰
16,12,Ｎエクリプスロマン, 35,吉田隼, 4.4, 23, -11, -24,15,261.9, ⑭⑮,,,,,,,,,,,,,,,,,,,,,,,,,16,11,Ｍアｰリｰロブスト, 76,福永祐, 2.4, 68,* 19, -29,10, 67.7,②②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 8,Ｐメイショウドンタク, 70,藤田伸, 2.6, 66,* 19, -31,17,190.5,④④⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 9,Ｒイグゼキュティヴ, 67,松岡正, 2.7, 66,  18, -28,16,182.2,⑨⑥⑤
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:89 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,
"単勝:220円 複勝:09=120円 02=150円 05=1,150円 枠連:390円",,,,,,,,,,,,単勝:240円 複勝:09=120円 05=180円 11=220円 枠連:620円,,,,,,,,,,,,"単勝:820円 複勝:11=190円 04=230円 10=110円 枠連:2,880円",,,,,,,,,,,,"単勝:610円 複勝:16=280円 04=1,470円 15=870円 枠連:5,170円",,,,,,,,,,,
"馬連:440円 ワイド:02-09=210円 05-09=2,170円 02-05=3,230円",,,,,,,,,,,,馬連:710円 ワイド:05-09=290円 09-11=350円 05-11=790円,,,,,,,,,,,,"馬連:3,420円 ワイド:04-11=880円 10-11=280円 04-10=380円",,,,,,,,,,,,"馬連:11,940円 ワイド:04-16=3,360円 15-16=1,570円 04-15=10,240円",,,,,,,,,,,
"馬単:660円 3連複:9,540円 3連単:28,300円",,,,,,,,,,,,"馬単:1,150円 3連複:1,680円 3連単:5,940円",,,,,,,,,,,,"馬単:7,960円 3連複:1,670円 3連単:17,230円",,,,,,,,,,,,"馬単:18,390円 3連複:67,600円 3連単:390,930円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 9R  芝2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■12R  芝1600m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,鹿野山特別,,,,,,,,,,,,卯月ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａアムｰルマルルｰ, 76,北村宏,, 66,* -1,* 13, 1,  1.3,⑥④③, 1, 7,Ｃカフェレジェンド, 69,松岡正,, 67,*  5,   4, 2,  5.2, ③②, 1,16,Ｇベルモントルパン, 74,吉田豊,, 83,* -3,  16, 7, 16.6,③②①, 1,15,Ｅショウナンラノビア, 81,北村友,, 79,* 17,  -3,10, 25.4,②②②
 2, 3,Ｂダノンシェル, 73,後藤浩, 0.4, 63,  -2,* 10, 2,  6.5,⑩⑨⑥, 2, 6,Ａアグネスフラッシュ, 75,藤田伸, 0.2, 66,*  6,   2, 1,  1.4, ②①, 2, 2,Ａワイルドコンコルド, 82,横山典, 0.1, 85,  -7,* 26, 1,  2.2,⑫⑪⑫, 2,11,Ｌヤマニンイグナイト, 76,勝浦正, 0.2, 80,   7,* 10,15, 89.1,⑮⑮⑮
 3, 9, ワｰルドブルｰ,---,川田将, 1.2, 59,  -2,   4, 6, 28.6,⑧⑧⑤, 3,13,Ｎヒロノバイオ, 55,江田照, 0.3, 65,  -1,   7,13,248.6, ⑦⑦, 3,15,Ｃマイネルアトレ, 79,松岡正, 0.4, 79,  -4,  14, 4, 10.3,②③④, 3,12,Ｃトウカイオスカｰ, 85,柴田善, 0.2, 78,   9,*  9, 3,  6.4,⑬⑭⑪
 4,12,Ｄモリトキボウ, 64,勝浦正, 1.5, 57,* -1,   0, 5, 28.2,②③②, 4,14,Ｆクロスホｰリｰ, 65,郷原洋, 0.5, 64,   2,   3,10, 82.2, ⑥④, 4, 5,Ｄエテルノ, 78,武豊  , 0.4, 81,  -5,  19, 5, 13.6,⑧⑧⑨, 4,10,Ｊタイキラファエロ, 78,田中勝, 0.4, 77,  11,   1, 6, 16.4,⑩⑫⑫
 5, 4,Ｃショウナンアゲイン, 64,柴田善, 1.6, 58,  -2,   2, 4, 20.3,⑦⑦⑦, 5,10,Ｉディｰエスルｰラｰ, 63,勝浦正, 0.5, 64,  -5,*  9, 4, 15.9, ⑩⑩, 5,12,Ｂミヤビベガ, 81,藤田伸, 0.5, 82,  -8,* 22, 2,  5.0,⑪⑫⑧, 5, 1,Ｎサインオブゴッド, 76,福永祐, 0.4, 76,   8,*  6,14, 75.7,⑭⑬⑭
 6, 6,Ｆホットコｰヒｰ, 59,福永祐, 1.8, 55,* -1,  -5, 8, 39.1,①①①, 6, 5,Ｇマッシュアップ, 65,内田博, 0.6, 64,  -8,* 12, 5, 21.2, ⑫⑫, 6,13,Ｎコンベンション, 68,蛯名正, 0.6, 76,* -3,   9, 8, 25.3,⑤④②, 6, 5,Ｈリバｰスモｰド, 79,吉田隼, 0.5, 74,* 16,  -7, 8, 20.3,④③③
 7,13,Ｅコスモキリンジ, 63,松岡正, 3.0, 45,* -1, -14, 3, 10.7,③②④, 7, 1,Ｂコメンテｰタｰ, 71,田中勝, 0.9, 59,  -8,   8, 3,  9.5, ⑪⑨, 7,10,Ｍギムレットアイ, 69,後藤浩, 0.7, 78,  -5,  15, 6, 14.5,⑨⑨⑩, 7, 3,Ｄワルキュｰレ, 85,吉田豊, 0.5, 75,  11,   0, 2,  4.5,⑫⑪⑩
 8, 2,Ｊインディアンボス, 51,伊藤工, 3.3, 45,  -4, -10,13,537.2,⑪⑩⑩, 8, 3,Ｄタカラボス, 66,岩田康, 0.9, 61,  -9,* 11, 9, 72.6, ⑭⑭, 8, 9,Ｉサクセスガｰウィン, 71,三浦皇, 0.7, 82,  -9,* 22,10, 34.8,⑭⑭⑭, 8, 8,Ｂメスナｰ, 87,内田博, 0.5, 74,  14,  -5, 1,  3.3,⑥⑥⑥
 9, 8,Ｌメジロゲッタウェイ, 43,吉田豊, 3.5, 43,  -2, -14, 9, 74.8,⑤⑥⑨, 9, 9,Ｍヴァイオリン, 55,吉田隼, 1.1, 59,  -4,   4,12,222.3, ⑧⑧, 9, 8,Ｈアドマイヤダｰリン, 73,岩田康, 0.8, 78, -10,  20,11, 78.7,⑬⑬⑬, 9, 9,Ｆサンクスノｰト, 80,藤田伸, 0.6, 72,  13,  -4,11, 33.1,⑨⑧⑧
10, 5,Ｇアイズオブゾロ, 52,藤田伸, 3.8, 40,  -2, -18, 7, 34.7,④⑤⑧,10, 2,Ｅアイティｰバトル, 65,大庭和, 1.1, 57, -11,* 10, 8, 63.2, ⑮⑬,10, 4,Ｅマイネルファｰマ, 78,吉田隼, 0.8, 75,  -5,  12, 3,  6.7,⑦⑦⑤,10,14,Ｇマイネヴェロナ, 80,三浦皇, 0.6, 74,  11,  -3, 9, 24.2,⑦⑨⑨
11, 7,Ｈサクラポセイドン, 51,大江原, 3.8, 42,  -6, -11,12,349.5,⑨⑫⑫,11,12,Ｈニシノシズル, 64,三浦皇, 1.2, 58,   2,  -3, 6, 23.9, ④⑥,11, 6,Ｋソブリンブライト, 69,武士沢, 1.0, 79,  -9,  20,16,271.6,⑩⑮⑮,11, 6,Ｋコウヨウアイリｰン, 78,伊藤工, 0.6, 73,* 16,  -9,13, 40.8,⑤④④
12, 1,Ｉフｰルハｰディｰ, 51,石橋脩, 4.3, 38,  -5, -17,11,319.2,⑫⑪⑪,12,11,Ｌジパングエンジェル, 61,伊藤工, 1.3, 56,  -9,   6,14,385.9, ⑬⑮,12,11,Ｊメジロアルタイス, 71,内田博, 1.2, 69,  -6,   4,13,109.9,⑥⑥⑦,12, 4,Ｉリキサンファイタｰ, 78,蛯名正, 0.8, 71,  13,  -7, 7, 20.0,⑧⑦⑦
,,,,,,,,,,,,13,15,Ｊステルスワン, 63,石神深, 1.4, 56,   3,  -6, 7, 61.2, ⑤⑤,13, 7, オｰシャンカラｰ,---,江田照, 1.7, 62,  -6,  -3,12,108.9,④⑤⑥,13,13,Ａタマモナイスプレイ, 88,横山典, 0.9, 67,* 16, -13, 4,  6.7,③⑤⑤
,,,,,,,,,,,,14, 8,Ｏエプソムヒット, 48,石橋脩, 2.5, 46,  -6,  -7,15,491.4, ⑨⑪,14, 3,Ｆアリゾナアベニュｰ, 75,北村宏, 2.2, 57,  -8,  -2, 9, 27.2,⑮⑩⑪,14, 7,Ｍケイアイプラウド, 76,岩田康, 0.9, 68,* 17, -17, 5, 13.2,①①①
,,,,,,,,,,,,15, 4,Ｋウェディングコパ, 62,北村宏, 4.4, 29,*  6, -35,11,180.3, ①③,15,17,Ｐギンザマスタング, 61,武幸四, 4.6, 37,* -1, -51,14,176.9,①①③,15, 2,Ｏシャペロンルｰジュ, 75,川田将, 1.0, 68,  11,  -7,12, 34.4,⑪⑩⑬
