09年12月 5日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年12月 5日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  ダ1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝2000m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
12, 5,Ｐナロウエスケｰプ, 27,高山太, 2.7, 44,  -9,  -5,14,315.5, ⑪⑫,12, 1, スズノホホエミ,---,大野拓, 4.7, 17, -27, -20, 8, 77.5, ⑪⑩,12,15,Ｊジョウテンロマン, 74,小林久, 1.6, 65,  -1,   7,15,208.0, ⑮⑮,12, 7,Ｉメジロイングリッド, 59,吉田豊, 1.4, 60,*  0,  -8,11, 74.2,①①①
13,14,Ｉジツリキザッツワン, 48,吉田稔, 2.7, 44, -15,   0, 9, 67.0, ⑯⑮,,,,,,,,,,,,,13, 9,Ｐベルモントバジル, 70,大野拓, 1.6, 65,   4,   4,14,128.5, ⑪⑫,13, 3,Ｍフジノビッグマン, 48,吉田稔, 3.1, 49, -10,  -6,13,413.7,⑬⑬⑬
14,10,Ｋデルマコルネリア, 39,中谷雄, 2.8, 43,  -5, -10,16,394.3, ⑨⑨,,,,,,,,,,,,,14,13,Ｆカラベルラティｰナ, 77,吉田稔, 1.6, 66,   5,   2, 7, 21.5, ⑧⑩,,,,,,,,,,,,
15,15,Ｎイｰストバｰド, 30,小野次, 2.8, 43, -14,  -2,15,352.1, ⑮⑯,,,,,,,,,,,,,15,11,Ｉフェｰルクｰクｰ, 74,蛯名正, 1.8, 64,   5,   0, 5, 11.4, ⑦⑧,,,,,,,,,,,,
16, 7,Ｊチェンジストリｰム, 45,後藤浩, 2.9, 42,  -3, -13, 7, 52.6, ⑥⑦,,,,,,,,,,,,,16,14,Ｏボストンキコウシ, 71,津村明, 2.0, 61,   3,   0,12,118.7, ⑫⑪,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:稍重(指数:1),,,,,,,,,,,
単勝:470円 複勝:08=150円 06=180円 09=350円 枠連:810円,,,,,,,,,,,,"単勝:2,090円 複勝:11=310円 07=120円 02=150円 枠連:770円",,,,,,,,,,,,単勝:250円 複勝:07=130円 08=170円 16=480円 枠連:540円,,,,,,,,,,,,"単勝:740円 複勝:04=240円 02=250円 11=150円 枠連:2,580円",,,,,,,,,,,
馬連:830円 ワイド:06-08=380円 08-09=740円 06-09=960円,,,,,,,,,,,,"馬連:1,580円 ワイド:07-11=590円 02-11=740円 02-07=220円",,,,,,,,,,,,"馬連:530円 ワイド:07-08=250円 07-16=780円 08-16=1,110円",,,,,,,,,,,,"馬連:3,810円 ワイド:02-04=1,210円 04-11=540円 02-11=750円",,,,,,,,,,,
"馬単:1,770円 3連複:2,690円 3連単:11,030円",,,,,,,,,,,,"馬単:5,150円 3連複:1,710円 3連単:19,940円",,,,,,,,,,,,"馬単:880円 3連複:2,640円 3連単:7,710円",,,,,,,,,,,,"馬単:7,430円 3連複:5,130円 3連単:39,290円",,,,,,,,,,,
■ 2R  ダ1800m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 5R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■11R  芝3600m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,ｽﾎﾟｰﾂﾆｯﾎﾟﾝ賞ｽﾃｲﾔｰｽﾞｽﾃｰｸｽ ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｆツクバエンジェル, 54,蛯名正,, 61,* -6,*  6, 1,  2.1,①①①, 1, 2, セラフィｰヌ,---,北村宏,, 76,   7,*  1, 4, 11.2,⑦③④, 1, 5,Ｊゼットオｰラ, 73,池添謙,, 89,*  6,* 18, 2,  3.5, ③③, 1, 5,Ａフォゲッタブル, 91,スミヨ,,100,  -2,* 36, 1,  2.0,⑧⑧⑥
 2,11,Ｊイニモニマニモ, 42,武士沢, 0.1, 58,* -7,*  6, 9,104.5,⑤③②, 2, 4, ムｰンライトソｰド,---,スミヨ, 0.1, 76,   8,* -2, 1,  2.5,④⑤③, 2,10,Ｋレイザｰバック, 71,中舘英, 0.2, 87,*  7,  14,10, 29.3, ②②, 2, 9,Ｊゴｰルデンメイン, 80,北村宏, 0.2, 92,*  0,  26,13, 55.5,②②②
 3, 3,Ｅアマｰレトウショウ, 56,池添謙, 0.1, 61,  -7,*  8, 4, 10.4,③④③, 3,13, ドクトルジバゴ,---,デムｰ, 0.9, 66,* 11, -21, 2,  2.9,③②②, 3, 9,Ｅエイシンフェアリｰ, 75,後藤浩, 0.4, 84,*  9,  10, 5, 14.9, ①①, 3,13,Ｃモンテクリスエス, 88,柴田善, 0.3, 97,  -2,* 33, 2,  6.0,⑫⑩⑨
 4, 8,Ｂニシノキュアノス, 60,三浦皇, 0.2, 60,  -8,*  7, 2,  2.8,④⑤⑤, 4,10, ネオヴェリｰブル,---,田中博, 1.3, 64,   3,  -9, 6, 17.9,⑮⑪⑫, 4,14,Ｂナイキアプロｰド, 79,伊藤工, 0.4, 83,*  6,  13, 1,  2.6, ④④, 4,11,Ｂトウカイトリック, 90,蛯名正, 0.3,102,  -2,* 38, 3,  8.3,⑬⑭⑫
 5,12,Ｋドラゴンソニック, 40,菊沢隆, 0.9, 57,  -7,   1, 6, 26.8,⑪⑥⑥, 5,16, グｰテデロワ,---,村田一, 1.7, 61,  -1,  -6,15,147.4,⑭⑮⑬, 5, 3,Ｄカレンナサクラ, 76,吉田隼, 0.5, 82,  -4,* 21, 4, 14.1, ⑫⑫, 5, 8,Ｌマサライト, 77,古川吉, 0.3, 93,*  0,  25, 9, 31.4,①①①
 6, 9,Ｄサングレアズｰル, 56,宮崎北, 1.3, 51,  -9,   1, 3,  6.1,⑨⑩⑦, 6,11, モンテマツリ,---,柴田善, 1.8, 58,   3, -17, 3,  8.4,⑪⑩⑩, 6, 4,Ｃミサトバレｰ, 79,武士沢, 0.5, 81,  -3,* 21,12,184.9, ⑬⑬, 6, 2,Ｍダイワワイルドボア, 77,田中勝, 0.4, 95,  -2,  30,12, 49.4,⑦⑦⑧
 7, 4,Ｉミュｰジｰロｰジｰ, 45,村田一, 1.5, 53,  -9,  -1, 7, 38.9,⑦⑨⑧, 7,15, トモノスイング,---,大野拓, 1.8, 60,   2, -13,13,115.6,⑯⑬⑪, 7, 6,Ｇタマニュｰホｰプ, 73,松岡正, 0.5, 83,   1,  17, 8, 22.5, ⑨⑪, 7,14,Ｉエアジパング, 82,池添謙, 0.5, 93,  -1,  27, 4, 10.6,③④④
 8,16,Ｇエクセレントラック, 51,草野太, 1.5, 50,* -7,  -6, 5, 20.8,②②④, 8,12, アマゾニアン,---,クラス, 2.0, 57,   2, -16,11, 93.4,⑫⑫⑨, 8, 7,Ｆサラトガティプトン, 75,木幡初, 0.6, 81,   3,  13, 9, 25.0, ⑤⑤, 8,10,Ｎザサンデｰフサイチ, 75,スボリ, 0.5, 91,  -2,  26, 8, 27.3,⑤⑤⑤
 9,13,Ｈフラメンコスケッチ, 46,吉田稔, 1.9, 51, -11,  -1,10,132.9,⑬⑫⑩, 9, 9, グロｰリｰスウェア,---,勝浦正, 2.2, 55,  -3, -11,14,122.0,⑬⑯⑯, 8, 1,Ｌポｰルアックス, 64,古川吉, 0.6, 81,   0,  15, 7, 20.0, ⑦⑨, 9, 3,Ｈエｰシンダｰドマン, 82,後藤浩, 0.6, 92,  -2,  28, 7, 17.1,⑩⑨⑩
10,10,Ｃジェイケイオペラ, 60,北村宏, 2.5, 43,  -8, -11, 8, 44.5,⑩⑦⑨,10, 1, ゲットゼアｰ,---,三浦皇, 2.3, 53,   7, -32, 8, 35.3,②④⑤,10,11,Ｉオリオンザブラック, 73,田辺裕, 0.9, 77,   3,   9,11, 31.4, ⑥⑧,10, 4,Ｏイグゼキュティヴ, 74,石橋脩, 0.6, 89,*  0,  22,15,148.1,④③③
11, 5,Ｎハロｰハピネス, 36,吉田隼, 3.1, 43, -11,  -8,12,193.9,⑭⑬⑬,11, 5, カサドｰルバンダム,---,後藤浩, 2.4, 53,   6, -29, 9, 39.1,⑧⑥⑥,11, 8,Ａスコルピオンキッス, 79,デムｰ, 1.1, 74,   2,   8, 6, 14.9, ⑩⑥,11,16,Ｇハギノジョイフル, 84,三浦皇, 0.7, 91,  -1,  25,14, 89.9,⑥⑥⑦
12, 1,Ｌヒネラウカタウリ, 38,柴田大, 3.3, 39,  -9, -16,15,520.0,⑥⑧⑪,12, 8, レオヒリュウ,---,江田照, 2.7, 49,   6, -33, 7, 20.4,⑥⑧⑦,12,15,Ｈアラマサロｰズ, 73,勝浦正, 1.1, 75,   2,   8, 3,  5.9, ⑪⑦,12, 7,Ｋドットコム, 79,吉田隼, 0.9, 92,  -3,  28,10, 34.4,⑪⑫⑪
13, 2,Ｐマウントオｰヒ, 32,丸田恭, 4.0, 36, -14, -13,13,216.6,⑮⑮⑮,13, 3, トｰセンドンファン,---,松岡正, 2.9, 49,* 12, -51, 5, 14.4,①①①,13, 2,Ｎメイプルスペシャル, 57,丸山元, 1.2, 73,   0,   7,15,541.2, ⑧⑩,13,15,Ｄスノｰクラッシャｰ, 86,松岡正, 1.1, 91,  -2,  25, 5, 13.7,⑯⑬⑭
14, 7,Ｍオペラソング, 36,郷原洋, 4.7, 30, -10, -26,11,186.7,⑧⑪⑫,14, 6, カシマパステル,---,田中勝, 2.9, 48,   3, -32,10, 69.4,⑨⑨⑧,14,12,Ｏクレセントシップ, 54,西田雄, 1.3, 71,  -9,  16,14,464.6, ⑮⑭,14, 6,Ｅポップロック, 86,デムｰ, 1.4, 88,  -3,  25, 6, 14.2,⑮⑯⑯
15,15,Ｏエドヅマ, 35,高山太, 5.4, 26, -12, -28,14,455.0,⑫⑭⑭,15, 7, トミケンボヌｰル,---,吉田稔, 3.1, 46,   2, -31,16,273.2,⑩⑭⑭,15,13,Ｍジョイフルスマイル, 63,吉田稔, 1.8, 65,  -5,   5,13,190.3, ⑭⑮,15, 1,Ｐゴｰウィズウィンド, 66,伊藤工, 1.4, 85,  -3,  21,16,382.9,⑨⑪⑬
,,,,,,,,,,,,16,14, アサクサマリンバ,---,蛯名正, 3.1, 46,   6, -39,12,102.5,⑤⑦⑮,,,,,,,,,,,,,16,12,Ｆブレｰヴハｰト, 86,小野次, 1.5, 87,  -3,  22,11, 45.9,⑭⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:92 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:稍重(指数:1),,,,,,,,,,,
"単勝:210円 複勝:14=130円 11=1,380円 03=230円 枠連:2,720円",,,,,,,,,,,,"単勝:1,120円 複勝:02=220円 04=120円 13=120円 枠連:790円",,,,,,,,,,,,"単勝:350円 複勝:05=200円 10=690円 09=520円 枠連:2,490円",,,,,,,,,,,,"単勝:200円 複勝:05=120円 09=660円 13=170円 枠連:1,590円",,,,,,,,,,,
"馬連:8,650円 ワイド:11-14=2,780円 03-14=480円 03-11=6,610円",,,,,,,,,,,,"馬連:1,330円 ワイド:02-04=390円 02-13=560円 04-13=160円",,,,,,,,,,,,"馬連:4,770円 ワイド:05-10=1,600円 05-09=1,190円 09-10=3,800円",,,,,,,,,,,,"馬連:6,730円 ワイド:05-09=1,600円 05-13=300円 09-13=3,200円",,,,,,,,,,,
"馬単:12,560円 3連複:18,760円 3連単:105,370円",,,,,,,,,,,,"馬単:3,240円 3連複:1,030円 3連単:10,700円",,,,,,,,,,,,"馬単:8,140円 3連複:17,730円 3連単:97,460円",,,,,,,,,,,,"馬単:9,010円 3連複:10,030円 3連単:59,510円",,,,,,,,,,,
■ 3R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 6R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 9R  芝3570m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■12R  芝1200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ｲﾙﾐﾈｰｼｮﾝｼﾞｬﾝﾌﾟｽﾃｰｸｽ,,,,,,,,,,,,市川ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｇバトルシュリイマン, 53,的場勇,, 63,*  5,   0, 4,  7.4,①①①, 1, 3,Ｄユニヴァｰスガイ, 74,柴田善,, 78,   1,* 17, 6, 13.9,⑥⑥⑦, 1, 5, ムｰンレスナイト,,五十嵐,,,,, 3,  5.5,①①①, 1, 7,Ｃベストロケｰション, 82,木幡初,, 85,   3,* 15, 3,  5.2, ⑥⑥
 2, 2,Ａネバｰクイン, 61,三浦皇, 0.8, 57,*  1,  -4, 2,  3.1,③③③, 2, 6,Ｍヤマタケディガｰ, 70,三浦皇, 0.0, 77,   1,* 16, 4, 10.3,⑤④⑤, 2, 4, ゴｰルデンシャイン,,西谷誠,239.8,,,, 1,  3.0,②②②, 2, 1,Ｆベイリングボｰイ, 79,渡辺薫, 0.2, 83,   2,* 14, 6, 14.4, ⑦⑦
 3, 5,Ｆマｰニｰ, 54,丸山元, 0.8, 59,  -4,*  6,10, 45.6,⑪⑧⑧, 3, 1,Ｇクｰルフォｰマ, 74,田中勝, 0.1, 74,*  2,  13, 5, 11.9,①①①, 3, 8, ハストラング,,穂苅寿,239.9,,,,14,161.5,⑥④③, 3, 4,Ｌワンダｰクラフティ, 72,三浦皇, 0.4, 80,* 10,   4, 8, 34.7, ①①
 4, 3,Ｏショウナンアストン, 26,後藤浩, 1.1, 54,  -3,  -1, 7, 28.6,④⑥④, 4, 8,Ｊホウショウアマネ, 72,松岡正, 0.4, 75,  -2,* 19, 9, 21.9,⑭⑬⑩, 4, 3, トロピカルクイｰン,,今村康,239.9,,,, 7, 25.3,③③④, 4,15,Ｂランチボックス, 82,スボリ, 0.4, 79,   0,* 13, 2,  4.1, ⑨⑧
 4,16,Ｉロｰドタｰゲット, 47,田中勝, 1.1, 55,  -3,   0, 1,  2.5,⑮⑪⑪, 5, 9,Ｉティグフォルテ, 74,大庭和, 0.5, 69,   0,  14, 3,  8.2,④⑤⑥, 5,14, エｰシンディｰエス,,横山義,240.4,,,, 2,  3.3,⑤⑤⑤, 5,14,Ｇジャコスキｰ, 78,小林淳, 0.4, 81,   0,* 13, 7, 17.3, ⑩⑨
 6, 4,Ｈハッピｰデュランダ, 53,蛯名正, 1.1, 56,  -9,*  9, 8, 33.6,⑯⑯⑫, 6,16,Ｃウエイクアイランド, 75,後藤浩, 0.6, 71,*  2,   9, 2,  3.3,②②②, 6, 2, バシケｰン,,蓑島靖,240.5,,,, 6, 15.2,⑦⑥⑥, 6,12,Ｈキルシュブリュｰテ, 78,吉田稔, 0.6, 77,  -1,  11, 9, 35.4, ⑪⑫
 7, 6,Ｃジュンノアスカ, 58,中谷雄, 1.3, 52,  -6,   0, 6, 26.8,⑫⑫⑬, 7, 2,Ａニュｰジェットラン, 75,石橋脩, 0.6, 76,  -1,  15, 7, 16.4,⑨⑨⑨, 7,10, ゴｰルドリｰズン,,植野貴,241.4,,,,13,124.7,⑧⑨⑧, 7,13,Ｄミスクリアモン, 80,吉田隼, 0.7, 76,*  7,   2, 4,  5.5, ③③
 8,10,Ｍラブキンバリｰ, 36,宮崎北, 1.4, 50,  -3,  -4,13,156.1,⑤⑨⑨, 8,14,Ｂメジロスプレンダｰ, 75,草野太, 0.6, 73,   1,  12,10, 24.4,⑦⑦④, 8,15, オｰプンガｰデン,,江田勇,241.8,,,, 4,  8.5,⑩⑩⑨, 8, 9,Ｋシルクプラチナム, 73,大野拓, 0.7, 76,* 10,   0,10, 45.8, ②②
 9,14,Ｄスズカケノミチ, 56,田辺裕, 1.6, 47,   0, -12,11, 48.8,⑦⑤⑥, 9, 5,Ｅサクラリｰバポｰト, 74,田中博, 1.0, 73,  -3,* 16, 8, 21.3,⑯⑯⑯, 9, 9, サンベルナｰル,,高野和,242.0,,,,16,175.1,⑨⑦⑦, 9, 3,Ｅゲットブラック, 80,デムｰ, 0.8, 74,  -4,  11, 5, 10.9, ⑬⑪
10,12,Ｂメイショウフロリナ, 58,吉田隼, 1.6, 48,  -1, -11, 5, 17.3,⑥④⑤,10,10,Ｋダイワレギオン, 70,丸田恭, 1.2, 69,   1,   7,11, 27.2,⑧⑧⑧,10,11, セイウンエポック,,大庭和,242.5,,,,12, 99.1,⑬⑫⑩, 9, 2,Ｊプレンティフェスタ, 75,中舘英, 0.8, 75,   4,   4,12, 50.1, ④④
11, 8,Ｎゴｰルドパンチ, 33,木幡初, 1.6, 48,  -5,  -6, 9, 36.6,⑩⑩⑩,11,12,Ｈヒカルプリンス, 74,蛯名正, 1.2, 69,*  2,   5, 1,  3.2,③③③,11,12, スプリングロック,,金子光,243.0,,,,15,162.8,⑭⑬⑪,11, 5,Ｉワｰルドコンパス, 78,松岡正, 0.9, 74,   6,   1, 1,  3.5, ⑤⑤
12,15,Ｅコスモアルメリア, 56,松岡正, 1.7, 48,  -3,  -9, 3,  7.3,⑧⑦⑦,12, 4,Ｌリキュウ, 70,丸山元, 1.6, 66,  -1,   6,15,194.2,⑩⑩⑪,12,13, ヒシバトル,,山本康,243.5,,,,10, 85.0,⑪⑪⑬,12,10,Ｐミレニアムカｰスル, 62,吉田豊, 1.1, 71,  -8,  11,13,135.9, ⑯⑭
13, 1,Ｋサコ, 39,丹内祐, 1.7, 46,*  1, -15,15,235.5,②②②,13,15,Ｆモルフェキセキ, 74,武士沢, 1.7, 64,  -2,   8,12, 80.0,⑮⑮⑮,13, 7, グランツｰリズモ,,浜野谷,243.7,,,,11, 91.3,④⑧⑫,13, 6,Ａヒシハイグレｰド, 85,武士沢, 1.1, 69,  -4,   7,15,228.9, ⑭⑮
14, 7,Ｊランバレｰノ, 42,加藤士, 2.3, 41,  -7, -11,14,232.3,⑨⑭⑮,14,13,Ｎトップランナｰ, 64,クラス, 1.8, 65,  -1,   5,13,121.4,⑪⑪⑫,14, 6, クルワザｰド,,小坂忠,244.2,,,, 9, 60.8,⑫⑭⑭,14, 8,Ｎマンテンハット, 67,柴田善, 1.7, 63,   2,  -5,16,243.4, ⑧⑩
15, 9,Ｌネオイグザンプル, 37,吉田豊, 2.5, 38,  -7, -13,12,112.2,⑬⑮⑯,15, 7,Ｏリバｰミラクル, 64,郷原洋, 2.2, 62,  -2,   3,16,496.5,⑬⑫⑬,15,16, マックスチャンプ,,高田潤,245.3,,,, 8, 51.3,⑮⑮⑮,15,16,Ｍユキノアサカゼ, 70,後藤浩, 2.1, 57,  -1,  -8,14,227.8, ⑫⑬
