09年11月28日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年11月28日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝3000m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1600m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  芝2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:86 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:0),,,,,,,,,,,
単勝:190円 複勝:12=110円 01=150円 04=220円 枠連:350円,,,,,,,,,,,,"単勝:620円 複勝:15=190円 06=420円 12=120円 枠連:1,930円",,,,,,,,,,,,単勝:550円 複勝:08=190円 16=160円 09=550円 枠連:690円,,,,,,,,,,,,単勝:400円 複勝:16=210円 09=320円 06=690円 枠連:620円,,,,,,,,,,,
馬連:490円 ワイド:01-12=250円 04-12=370円 01-04=730円,,,,,,,,,,,,"馬連:4,920円 ワイド:06-15=1,410円 12-15=320円 06-12=710円",,,,,,,,,,,,"馬連:1,140円 ワイド:08-16=450円 08-09=1,710円 09-16=1,420円",,,,,,,,,,,,"馬連:3,000円 ワイド:09-16=1,180円 06-16=2,630円 06-09=3,200円",,,,,,,,,,,
"馬単:780円 3連複:1,590円 3連単:4,980円",,,,,,,,,,,,"馬単:9,230円 3連複:2,830円 3連単:29,350円",,,,,,,,,,,,"馬単:2,350円 3連複:8,800円 3連単:37,750円",,,,,,,,,,,,"馬単:4,840円 3連複:22,370円 3連単:93,920円",,,,,,,,,,,
■ 3R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 6R  芝1600m 2 歳新馬 馬齢,,,,,,,,,,,,■ 9R  芝1400m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■12R  ダ1300m 3歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,ｾﾚﾌﾞﾚｲｼｮﾝ賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｄマイネルナタリス, 62,石橋脩,, 71,  -7,* 11,10, 44.2, ⑩⑪, 1, 1, メジロオｰドリｰ,---,吉田豊,, 70, -15,* 15, 4,  8.2, ④③, 1, 4,Ｃマイティｰスルｰ, 85,吉田豊,, 85,   1,* 16, 4,  7.3, ⑦⑥, 1, 4,Ｃソロソログランプリ, 81,田中勝,, 88,* 10,* 18, 9, 24.2, ①①
 2,13,Ｆプレタポルテ, 61,デムｰ, 0.2, 66,  -4,   2, 1,  2.8, ⑤⑤, 2, 6, ナモンミライ,---,柴田善, 0.3, 65,*-12,   8, 6, 17.2, ②②, 2, 1,Ｂチャｰムポット, 86,デムｰ, 0.0, 83,*  6,  10, 2,  3.7, ①①, 2, 7,Ａメイショウヨシヒサ, 84,丸田恭, 0.7, 83,   3,* 21, 2,  5.1, ⑨⑪
 3,14,Ｉサニｰダニエル, 56,江田照, 0.2, 67,  -9,* 11, 4, 10.4, ⑮⑭, 3, 9, ダイワファルコン,---,後藤浩, 0.4, 64,*-14,   8, 1,  2.7, ③④, 3, 5,Ａデュヌラルテ, 86,横山典, 0.3, 80,*  5,   9, 3,  4.3, ③③, 3, 5,Ｅドリｰムクラウン, 79,内田博, 1.1, 79,*  9,   9, 5,  8.8, ②②
 4, 4,Ｈバトルオブブリテン, 56,後藤浩, 0.3, 64,* -2,  -4,11, 51.3, ②②, 4,12, カリバｰン,---,内田博, 0.6, 63, -17,*  9, 2,  3.0, ⑧⑩, 4, 9,Ｇメイショウシオギリ, 75,スミヨ, 0.4, 80,   1,  11, 6, 15.8, ⑥⑦, 4,15,Ｌマッドマックス, 75,北村宏, 1.2, 78,   0,* 19,12, 59.5, ⑬⑭
 5,15,Ｊタスマニア, 56,武士沢, 0.4, 64, -11,* 11, 9, 27.1, ⑰⑰, 5, 3, デュアルサクセス,---,三浦皇, 1.0, 58, -15,   3, 5, 16.4, ⑥⑥, 5,10,Ｄスイｰトカルタゴ, 83,三浦皇, 0.6, 79,  -2,  12, 8, 23.1, ⑧⑨, 5, 8,Ｇケイアイダイオウ, 78,吉田豊, 1.3, 77,   4,  13, 4,  6.5, ⑦⑧
 6, 7,Ａレインボｰハｰト, 69,田中勝, 0.5, 63,  -6,   1, 2,  3.2, ⑥⑦, 6, 4, アイザｰウェイ,---,田中勝, 1.2, 51,*-13,  -7, 8, 50.2, ①①, 6, 7,Ｉプリマフォルツァ, 73,北村宏, 0.6, 80,  -3,* 15, 7, 19.3, ⑪⑪, 6,16,Ｄホワイトヴェｰル, 80,田辺裕, 1.5, 77,   2,  15, 7, 16.3, ⑭⑬
 7, 8,Ｂマイネルロｰドス, 66,内田博, 0.5, 62,  -4,  -2, 3,  6.6, ③④, 7, 7, スマｰトクロノス,---,蛯名正, 1.4, 51, -15,  -4,11, 89.6, ⑦⑦, 7, 6,Ｅロッシェノワｰル, 78,内田博, 0.6, 80,  -3,  14, 1,  3.5, ⑩⑧, 7,12,Ｋタマモスクワｰト, 76,吉田隼, 1.5, 76,   6,   9,11, 48.3, ⑥⑥
 8, 6,Ｑラガｰアンバｰ, 39,丸田恭, 0.6, 62, -11,*  8,15,161.6, ⑯⑯, 8,14, メイショウテキｰラ,---,スミヨ, 1.6, 47, -15,  -8, 3,  4.7, ⑤⑤, 8,13,Ｈブルｰミンバｰ, 73,田中勝, 0.8, 74,   3,   3, 5,  9.1, ④⑤, 8,10,Ｆセイコｰスペシャル, 78,柴田善, 1.6, 75,   5,  10, 6, 12.7, ⑪⑨
 9,18,Ｌヴィｰヴァロブロイ, 50,スミヨ, 1.1, 55,  -4,  -9, 6, 19.5, ⑧⑨, 9,11, アクエリアスブルｰ,---,丸田恭, 1.9, 46, -19,  -5, 9, 76.8, ⑪⑬, 9, 3,Ｍビスカヤ, 52,丸田恭, 0.8, 78,  -7,* 17,12,294.0, ⑬⑬, 9, 9,Ｎスｰパｰマｰクン, 71,カステ, 1.6, 76,   1,  15,14, 85.3, ⑩⑫
10, 9,Ｐハマノドリｰム, 42,三浦皇, 1.1, 57,  -8,  -2,13, 78.0, ⑭⑬,10, 2, ユアフレグランス,---,吉田隼, 2.0, 45, -20,  -5,13,119.0, ⑭⑭,10, 8,Ｆジャドｰル, 75,蛯名正, 1.1, 70,   3,  -1, 9, 38.6, ⑤④,10,13,Ｊドクタｰラオウ, 77,スミヨ, 1.7, 74,   6,   7, 1,  3.4, ⑧⑤
11,12,Ｋプルミエアムｰル, 55,伊藤工, 1.1, 56,  -4,  -9,12, 54.5, ⑦⑧,11, 8, ポライトマン,---,柴山雄, 2.1, 44, -20,  -7,10, 88.9, ⑫⑪,11, 2,Ｋアイルビｰバウンド, 68,田中博, 1.1, 70,*  5,  -3,10, 58.4, ②②,11, 6,Ｂアンシャンレジｰム, 81,蛯名正, 1.8, 72,*  8,   4, 3,  5.8, ④③
12,16,Ｏアテンボｰイ, 46,西田雄, 1.4, 52, -11,  -2,14,110.3, ⑱⑱,12,10, スカイワンダｰ,---,石橋脩, 2.3, 42, -16, -13,14,171.8, ⑩⑨,12,11,Ｊヤマニンプロロｰグ, 71,村田一, 1.7, 64,  -2,  -2,11,103.2, ⑨⑩,12, 2,Ｏドリｰムシャドウ, 69,丹内祐, 1.9, 72,*  8,   4,16,157.1, ③④
13,10,Ｇスマイルバラッド, 56,吉田豊, 1.7, 47,* -3, -23, 8, 26.6, ④③,13, 5, アポロワンダフル,---,丹内祐, 2.6, 34, -17, -20,12,106.4, ⑨⑧,13,12,Ｌトミノドリｰム, 64,高山太, 1.8, 63,  -3,  -1,13,323.1, ⑫⑫,13, 3,Ｐアップグレｰデッド, 67,横山典, 2.2, 70,  -3,  14,10, 37.5, ⑮⑮
14, 5,Ｅアｰクビショップ, 62,蛯名正, 2.2, 44,  -7, -21, 5, 14.1, ⑫⑩,14,13, カネトシショコラ,---,勝浦正, 2.8, 34, -20, -17, 7, 40.5, ⑬⑫,,,,,,,,,,,,,14, 1,Ｈヘイアンルモンド, 77,伊藤工, 2.2, 70,  -3,  13,13, 80.6, ⑯⑯
15, 1,Ｍカシノカルミア, 50,二本柳, 2.4, 40,  -4, -28,18,368.3, ⑨⑥,,,,,,,,,,,,,,,,,,,,,,,,,15,14,Ｍカイテキネオ, 75,後藤浩, 2.6, 66,   5,   1,15,139.7, ⑫⑩
16,17,Ｃスベトラｰナ, 64,横山典, 2.7, 37,  -8, -25, 7, 25.4, ⑬⑮,,,,,,,,,,,,,,,,,,,,,,,,,16,11,Ｉディスパｰロ, 77,デムｰ, 2.9, 63,   6,  -3, 8, 23.3, ⑤⑦
