09年 3月14日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 3月14日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-13,,,,,■ 4R  ダ1800m 3 歳新馬 馬齢,,,,,,,,,,,,■ 7R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  芝1600m 3 歳ｵｰﾌﾟﾝ(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,ｱﾈﾓﾈｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ａルナロッソ, 65,木幡初,, 56,  -4,  -3, 1,  2.7, ④④, 1, 9, メジロベンハｰ,---,勝浦正,, 66,* -6,* 12,10, 32.3,③③③, 1, 6,Ｄグレイスフルムｰヴ, 66,蛯名正,, 70,  -2,   8, 5, 10.2, ④③, 1, 1,Ｏツｰデイズノｰチス, 54,松岡正,, 74,   9,* -6, 4,  7.2,⑫⑫⑧
 2, 1,Ｂアトムスパンカｰ, 59,横山典, 0.0, 56, -17,* 10, 6, 12.2, ⑫⑪, 2,15, ラブリイロｰズ,---,小野次, 0.2, 64,* -5,*  9, 5,  9.0,①①①, 2,11,Ｇアグネスフラッシュ, 64,藤田伸, 0.2, 67,*  0,   4, 1,  2.8, ①①, 2,12,Ｃアンプレショニスト, 72,後藤浩, 0.3, 71,   8,* -7, 9, 27.7,⑩⑬⑫
 3,15,Ｋツキノテンシ, 34,石神深, 0.1, 56,* -1,  -5, 9, 39.7, ②②, 3, 7, ドリｰムパンドラ,---,木幡初, 1.0, 59,  -7,   6, 4,  6.6,⑤④④, 3,15,Ｋハｰバｰクイｰン, 59,江田照, 0.3, 67,*  0,   3,12,184.7, ③④, 3,16,Ｌレイナクｰバ, 63,勝浦正, 0.3, 72,  11, -11, 8, 17.9,⑭⑧⑨
 4,13,Ｆセレストラメｰル, 53,蛯名正, 0.4, 54,*  0,  -9, 4,  7.1, ①①, 4,16, ウザンハヤブサオｰ,---,伊藤工, 1.9, 54,  -8,   1,14,150.1,⑥⑥⑥, 4, 4,Ｌカフェレジェンド, 59,松岡正, 0.3, 66,  -9,* 11, 8, 19.9, ⑨⑩, 4, 3,Ｆグロｰリｰルピナス, 70,田中勝, 0.3, 72,  11, -12, 7, 17.0,⑦⑤⑥
 5, 2,Ｇウッディｰムｰン, 52,後藤浩, 0.4, 52,  -7,  -2,10, 46.5, ⑦⑦, 5,12, アフィリエイト,---,藤田伸, 2.0, 50,* -6,  -5, 1,  3.7,②②②, 5, 2,Ａラインステッチ, 73,北村宏, 0.4, 65,  -9,* 10, 4,  8.3, ⑩⑨, 5,11,Ｄリュシオル, 71,横山典, 0.4, 69,   5,* -3, 1,  4.1,⑬⑯⑭
 6,14, スワニｰ,---,松岡正, 0.6, 51, -10,  -2, 8, 20.2, ⑨⑨, 6,14, リｰプアヘッド,---,内田博, 2.2, 52, -11,   3, 6, 10.7,⑮⑭⑫, 6,13,Ｉハイデフィニション, 63,吉田隼, 0.5, 64,  -2,   3, 6, 14.5, ⑤⑤, 6,10,Ｈルナレｰヴェ, 69,木幡初, 0.8, 66,   7, -11,14,101.8,⑯⑮⑬
 7, 7,Ｅニシノロイポス, 58,三浦皇, 0.6, 51,  -5,  -6, 7, 12.5, ⑤⑤, 7,10, スプリングサッカｰ,---,津村明, 2.4, 50,  -8,  -2,15,174.5,⑨⑧⑦, 7, 9,Ｃシルキｰキュｰト, 69,勝浦正, 0.7, 63,  -5,   4, 3,  6.5, ⑦⑦, 7, 2,Ｉコパノマユチャン, 68,津村明, 0.8, 67,  10, -16,12, 68.6,⑧⑨⑪
 8, 5,Ｄプリティオｰドリｰ, 58,北村宏, 0.6, 52,  -3,  -7, 3,  6.6, ③③, 8, 4, トｰセンペトリュス,---,横山典, 2.4, 52, -14,*  7, 2,  5.4,⑯⑯⑮, 8, 1,Ｂナスノマツカゼ, 72,内田博, 0.8, 62, -12,*  9, 2,  4.3, ⑬⑫, 8, 5,Ｇザデイ, 69,北村宏, 1.1, 58,* 15, -31,10, 30.5,①①①
