09年 9月 6日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 9月 6日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 4R  芝1500m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
 9, 4,Ｌウエスタンウェイブ, 38,古川吉, 1.8, 52, -21,   2,10,249.1,⑪⑩⑪, 9, 9, マリンアンドアレン,---,池添謙, 1.0, 43, -26,   1, 9, 81.1,⑬⑪⑩, 9, 6,Ｋロンシャンステｰジ, 58,芹沢純, 1.6, 67,   2,   6,13,352.9,⑨⑬⑬, 9, 1,Ｉピエナワイルド, 67,古川吉, 2.8, 60,*  9, -17,10, 32.9,①①①
10, 9,Ｎアンク, 27,荻野琢, 2.2, 46, -23,   4,14,579.8,⑭⑭⑭,10,12, タマモアカデミｰ,---,古川吉, 1.6, 39, -31,   1,12,200.9,⑭⑭⑭,10,10,Ｊワンダｰリディア, 66,丸山元, 1.7, 67,   3,   2,11,190.2,⑩⑩⑨,10, 7,Ｊソｰクアップザサン, 65,中舘英, 3.4, 55,   7, -18, 7, 15.2,④⑤⑩
11,11,Ｍノルカソルカ, 30,中谷雄, 2.5, 43, -22,  -3,13,575.1,⑬⑫⑬,11, 8, ケイエスアイアイ,---,小林徹, 1.9, 32, -29,  -7,13,218.0,⑨⑫⑫,11,11,Ｍキャラメルボイス, 52,小野寺, 2.0, 66,   4,   0,12,344.8,⑧⑨⑩,11,11,Ｋクロスホｰリｰ, 61,菊沢隆, 3.5, 55,   5, -16,12,252.0,⑥⑦⑫
12,13,Ｋセトウチリｰダｰ, 39,池添謙, 2.5, 42, -20,  -7, 9,243.9,⑩⑪⑨,12, 1, フラスカｰティ,---,菊沢隆, 2.3, 23, -24, -20, 7, 68.9,④⑦⑧,12, 3,Ｈヤマサラグランジュ, 68,荻野琢, 2.4, 63,*  8, -11, 8, 70.1,①①①,12, 9,Ｍアドリｰム, 53,松田大, 3.9, 54,*  9, -26,11,172.7,②②④
13,14,Ｉマイネルゲネラｰル, 45,川島信, 2.5, 37,*-17, -15,11,349.4,⑤⑤⑥,13,13, レｰザｰブレイド,---,武英智, 3.2, 13, -24, -31,14,222.5,⑪⑨⑪,13, 9,Ｉプリティブルｰム, 68,池添謙, 2.5, 61,   6,  -9, 7, 63.1,③④⑤,13,10,Ｌツキミデイッパイ, 56,小野寺, 7.2, 32,   5, -47,13,305.9,⑧⑧⑬
14, 8,Ｊタマモワルツ, 43,中舘英, 4.1, 22, -19, -31,12,438.1,⑧⑨⑫,14, 6, ホリノクリスタル,---,中舘英, 3.9,  8, -30, -31,11,174.1,⑫⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:1),,,,,,,,,,,
単勝:140円 複勝:07=110円 10=130円 06=220円 枠連:260円,,,,,,,,,,,,単勝:360円 複勝:03=130円 07=110円 02=160円 枠連:230円,,,,,,,,,,,,単勝:280円 複勝:04=130円 02=180円 08=150円 枠連:610円,,,,,,,,,,,,単勝:380円 複勝:06=140円 03=140円 05=140円 枠連:620円,,,,,,,,,,,
馬連:260円 ワイド:07-10=140円 06-07=270円 06-10=660円,,,,,,,,,,,,馬連:280円 ワイド:03-07=150円 02-03=370円 02-07=250円,,,,,,,,,,,,"馬連:1,030円 ワイド:02-04=380円 04-08=240円 02-08=530円",,,,,,,,,,,,馬連:820円 ワイド:03-06=260円 05-06=300円 03-05=340円,,,,,,,,,,,
"馬単:340円 3連複:860円 3連単:2,000円",,,,,,,,,,,,"馬単:860円 3連複:690円 3連単:3,990円",,,,,,,,,,,,"馬単:1,570円 3連複:1,210円 3連単:5,690円",,,,,,,,,,,,"馬単:1,610円 3連複:950円 3連単:5,230円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 5R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 8R  芝1200m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■11R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,すずらん賞,,,,,,,,,,,,おおぞら特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａユキノクイｰン, 74,安藤勝,, 67,* -6,* 15, 1,  1.7,②②②, 1, 4,Ｅマルブツハッピｰ, 65,中舘英,, 67,*  0,   6, 1,  3.2,①①①, 1,14, ビｰビｰエｰディン,---,斉藤正,, 73,*  8,  -4,14, 98.2, ②②, 1, 9,Ａセブンシｰクィｰン, 88,中舘英,, 81,* -2,  14, 1,  2.1, ①①
 2, 7,Ｆベッロカリｰノ, 62,横山典, 0.5, 65,* -6,  12, 2,  3.9,④③③, 2, 8,Ｄマスタｰエンプレス, 67,宮崎北, 0.2, 67,  -3,* 11, 5,  6.7,⑧⑦⑥, 2, 5,Ｄビバサムシング, 62,川島信, 0.0, 69,   0,*  4, 3,  5.1, ⑧⑤, 2, 1,Ｃセトノアンテウス, 78,安藤勝, 0.2, 78,* -5,  15, 2,  2.9, ②②
 3, 8,Ｅサイタ, 64,小原義, 0.6, 67, -11,* 18, 7, 43.9,⑧⑧⑤, 3, 9,Ａプラチナタイム, 69,丸山元, 0.3, 66,  -3,*  9, 4,  6.5,④⑥⑦, 3, 8,Ｇミサトサウス, 55,吉田稔, 0.2, 69,   4,  -2, 7, 22.4, ③③, 3, 5,Ｆリｰチコンセンサス, 74,藤田伸, 0.2, 79,  -9,  18, 3,  9.4, ⑥⑥
 4, 4,Ｇヴィトンクイｰン, 59,中舘英, 1.0, 60,* -6,   6, 5, 22.0,①①①, 4, 5,Ｃシルクジャｰニｰ, 68,梶晃啓, 0.5, 64,  -2,   5, 6,  8.7,⑬⑤④, 4, 2,Ｊカリビアンペガサス, 44,藤田伸, 0.2, 71,*  9,  -7, 4,  8.3, ①①, 4, 6,Ｊヴァイスハイト, 72,古川吉, 0.3, 79,  -9,  17, 6, 22.3, ⑦⑤
 5, 2,Ｃリンガスアクトレス, 66,津村明, 1.4, 58,  -8,   6, 6, 30.7,③④④, 5, 3,Ｇユメヒマワリ, 62,武英智, 0.8, 63,  -5,*  9,11, 67.3,⑩⑩⑧, 5,12,Ｈエブリイニュｰデイ, 54,上野翔, 0.3, 65,   0,   0,11, 66.1, ⑨⑦, 5,13,Ｂラヴァｰズテｰラｰ, 82,荻野琢, 0.3, 76,  -6,  15, 4, 13.9, ⑤④
 6,10,Ｂグッゲンハイム, 67,田中博, 1.6, 59,  -9,   6, 3,  4.7,⑦⑤⑦, 6,10,Ｉサンレイファイン, 54,津村明, 0.8, 61,* -1,   1,10, 57.1,③③②, 6, 7, プリマビスティｰ,---,服部茂, 0.5, 61,  -9,*  7, 9, 37.8, ⑬⑫, 6, 4,Ｅティムガッド, 76,吉田稔, 0.4, 76,  -6,  13, 5, 17.4, ③③
 7, 6,Ｊフレンドリｰノア, 52,服部茂, 1.7, 59, -12,  12,11,387.8,⑩⑪⑨, 7,13,Ｂラヴソｰスウィｰト, 69,荻野琢, 1.1, 61,  -3,   1, 3,  5.7,⑤④⑤, 7, 9,Ｉクロガネ, 50,武幸四, 0.8, 60,  -1,  -5, 6, 19.3, ⑩⑩, 7,16,Ｉアズライト, 72,桑村真, 0.4, 79, -19,* 26, 9, 44.7, ⑭⑭
 8, 1,Ｉレフィｰノ, 52,西田雄, 1.8, 56, -10,   6,10,242.2,⑤⑥⑥, 8, 2,Ｆアルスフリｰゲン, 64,藤田伸, 1.4, 59,  -6,   6, 2,  4.7,⑨⑪⑩, 8, 3,Ａマンゴプディング, 70,柴原央, 0.9, 62,   6, -12, 1,  2.7, ④④, 8, 7,Ｇアイディンパワｰ, 74,松田大, 0.4, 77, -11,  18, 7, 22.7, ⑩⑩
 9,11,Ｈリッカカントリｰ, 53,北村浩, 2.2, 55, -12,   7, 8, 80.8,⑪⑩⑧, 9, 1,Ｋニシノシルエット, 50,古川吉, 1.5, 58,* -1,  -5, 7, 21.0,②②③, 9,10,Ｂキンショｰダンデｰ, 66,池添謙, 1.0, 56,  -5,  -3, 5,  8.8, ⑪⑪, 9,11,Ｈアラマサロｰズ, 73,丸田恭, 0.5, 75, -13,  19, 8, 27.5, ⑪⑪
10, 9,Ｄセトウチダイヤ, 66,藤田伸, 2.3, 56, -14,  12, 4, 18.2,⑫⑫⑫,10,12,Ｍピエナチャンプ, 13,川島信, 1.9, 53,  -4,  -2, 9, 50.9,⑦⑨⑪,10,16, モエレデフィニット,---,山口竜, 1.1, 57,   6, -15,12, 70.4, ⑤⑥,10, 8,Ｏレットイットライド, 63,宮崎北, 0.5, 74,  -9,  15,11, 59.1, ⑧⑦
11,12,Ｋシャインオブハｰト, 38,丸山元, 2.4, 53, -11,   4, 9,235.9,⑨⑨⑪,11,11,Ｈスｰパｰオアシス, 54,菊沢隆, 1.9, 58,  -7,   4,13,249.6,⑫⑬⑫,11, 6,Ｅショウナンカガリビ, 59,安藤勝, 1.1, 57,   3, -12, 2,  4.4, ⑥⑧,11,15,Ｌジョイフルスマイル, 70,田中博, 0.8, 72, -14,  16,14,200.3, ⑫⑫
12, 3,Ｌマイダンスステップ, 36,荻野琢, 2.8, 51, -10,  -2,12,497.5,⑥⑦⑩,12, 7,Ｌマイパンプキン, 40,丸田恭, 2.4, 53,  -8,   0, 8, 38.1,⑪⑫⑬,12,15, マサノディフィｰト,---,小国博, 1.4, 50, -17,*  3,10, 63.9, ⑭⑭,12,14,Ｍマイネルオｰクベイ, 68,服部茂, 0.9, 71, -18,  18,15,340.8, ⑬⑬
,,,,,,,,,,,,13, 6,Ｊミカエフェクト, 51,桑村真, 3.2, 48,  -3, -12,12,231.7,⑥⑧⑨,13, 4,Ｃプレシャスジェムズ, 63,中舘英, 1.8, 46,  -6, -12, 8, 29.3, ⑫⑬,13, 3,Ｋアクロスザスタｰ, 72,川島信, 1.0, 72, -27,* 26,10, 49.6, ⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,14,13, プリモエナジｰ,---,桑村真, 2.1, 43,   3, -25,13, 76.4, ⑦⑨,14,12,Ｄラブチャｰミｰ, 76,菊沢隆, 1.2, 64,  -9,   6,13,175.9, ⑨⑧
,,,,,,,,,,,,,,,,,,,,,,,,15, 1, エベレストオｰ,---,丸田恭, 5.4,-20, -35, -31,15,154.7, ⑮⑮,15,10,Ｎファインドロップ, 64,田面木, 2.4, 48,  -6, -12,12,146.1, ④⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 2,Ｐメイショウホクシン, 55,芹沢純, 4.0, 31, -35,  -5,16,516.6, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:67 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:0),,,,,,,,,,,
単勝:170円 複勝:05=110円 07=150円 08=430円 枠連:310円,,,,,,,,,,,,単勝:320円 複勝:04=150円 08=190円 09=180円 枠連:390円,,,,,,,,,,,,"単勝:9,820円 複勝:14=2,090円 05=200円 08=570円 枠連:4,030円",,,,,,,,,,,,単勝:210円 複勝:09=120円 01=130円 05=210円 枠連:340円,,,,,,,,,,,
馬連:320円 ワイド:05-07=210円 05-08=610円 07-08=950円,,,,,,,,,,,,"馬連:1,290円 ワイド:04-08=500円 04-09=400円 08-09=510円",,,,,,,,,,,,"馬連:22,370円 ワイド:05-14=6,190円 08-14=13,070円 05-08=2,050円",,,,,,,,,,,,馬連:310円 ワイド:01-09=160円 05-09=470円 01-05=460円,,,,,,,,,,,
"馬単:450円 3連複:2,040円 3連単:5,560円",,,,,,,,,,,,"馬単:2,040円 3連複:1,640円 3連単:8,940円",,,,,,,,,,,,"馬単:67,050円 3連複:141,770円 3連単:1,159,510円",,,,,,,,,,,,"馬単:550円 3連複:1,080円 3連単:3,340円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 6R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:13,,,,,■ 9R  芝2600m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■12R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,札幌日経ｵｰﾌﾟﾝ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｍグレイドキング, 38,丸山元,, 68,* -1,*  8, 3, 14.1,③③①, 1, 7,Ｂオンワｰドセジｰル, 71,宮崎北,, 63,  -1,   1, 2,  4.8, ③③, 1,13,Ｈエアジパング, 83,池添謙,, 92,  14,   8, 9, 13.4,④⑤④, 1, 3,Ｈラヴォランテ, 73,横山典,, 77,   1,  14, 2,  4.1,⑩⑦⑥
 2,10,Ｃプレゼピオ, 65,丸田恭, 0.2, 67,  -3,* 10, 2,  4.6,⑩⑪⑧, 2, 3,Ｄアンディｰフロイデ, 64,古川吉, 0.1, 63,  -5,*  3, 5,  7.4, ⑥⑤, 2, 3,Ｄブラックアルタイル, 88,丸田恭, 0.1, 87,  14,   9, 7, 10.9,⑥⑦⑥, 2, 4,Ｄゴｰルドウェｰヴ, 75,田中博, 0.0, 80,  -2,* 21, 9, 22.1,⑪⑫⑫
 3, 8,Ｂケンマ, 67,松田大, 0.3, 68,* -1,   6, 9, 44.9,⑧⑤②, 3, 5,Ｃクイｰンマルサ, 69,池添謙, 0.2, 62,*  3,  -3, 3,  4.9, ①①, 3, 8,Ｅナリタキングパワｰ, 86,四位洋, 0.2, 88,  13,   7, 2,  5.5,⑨⑧⑦, 3, 6,Ｃトレジャｰハント, 75,中舘英, 0.2, 73,*  6,  -2, 5,  9.4,①①①
 4,11,Ｄヤマチョウサン, 64,古川吉, 0.8, 65,  -2,   4, 7, 42.3,⑫⑨④, 4, 8,Ｊテイエムヤマビコ, 56,松田大, 0.3, 62,*  2,  -3,12,112.0, ②②, 4,11,Ｊホクトスルタン, 79,横山典, 0.3, 84,* 15,  -1, 1,  3.8,①①①, 4, 9,Ａレジェンドブルｰ, 80,丸田恭, 0.2, 73,   2,   8, 1,  3.7,⑧⑤⑤
 5, 3,Ｈコンフェルヴォｰレ, 52,桑村真, 0.8, 64,  -3,   7, 8, 44.6,⑪⑫⑪, 5, 4,Ｌタイセイプロバブル, 52,吉田稔, 0.3, 59, -11,*  6, 8, 68.4, ⑩⑧, 5, 5,Ａマイネルアンサｰ, 90,川島信, 0.3, 88,  11,* 16, 6, 10.7,⑬⑫⑪, 5, 7,Ｇナムラチェンジ, 73,芹沢純, 0.4, 73,   2,   4, 8, 17.8,⑨⑥⑦
 6,12,Ｆリアルキサラ, 55,荻野琢, 1.1, 64,  -4,   6, 6, 33.2,⑬⑬⑬, 6,12,Ｋヒノデドリｰム, 54,荻野琢, 0.4, 60,  -3,  -1,11, 98.0, ⑦⑦, 6, 4,Ｃマンハッタンスカイ, 89,吉田稔, 0.3, 86,  14,   3, 4,  6.1,③④③, 6, 8,Ｆスタｰフルｰツ, 74,荻野琢, 0.5, 66,*  6,  -6,11, 37.8,⑤②②
 7, 1,Ａエアザゲｰム, 74,藤田伸, 1.2, 58,* -1,  -2, 1,  1.4,①②⑤, 7, 9,Ｇオメガドルチェ, 60,丸田恭, 0.8, 55,  -2,  -5, 6, 18.8, ⑤⑥, 7, 6,Ｆアメジストリング, 85,山口竜, 0.4, 87,  10,* 16, 3,  5.9,⑫⑬⑫, 7,15,Ｂネオベロｰナ, 77,藤田伸, 0.6, 72,  -1,   8, 4,  9.0,⑦⑨⑨
 8, 6,Ｇマイネルロワイヤル, 53,宮崎北, 1.2, 59,  -2,   0, 5, 27.6,⑥⑧⑦, 8, 6,Ｈチャｰムアンサｰ, 59,藤田伸, 1.1, 51,  -8,  -4, 4,  6.6, ⑧⑨, 8, 2,Ｇトウショウヘリオス, 85,馬渕繁, 0.7, 84,  11,   9,12,167.6,⑩⑪⑬, 8,10,Ｎジツリキテイオｰ, 65,吉田稔, 0.6, 72,  -1,   8,15,309.3,⑫⑩⑩
 9, 9,Ｊウイニングドラゴン, 47,小原義, 1.3, 59,*  1,  -4,10,121.7,②①③, 9,11,Ｅフィｰルドダンス, 61,斉藤正, 1.6, 46,  -9,  -8,10, 77.2, ⑨⑪, 9,10,Ｂドリｰムサンデｰ, 90,中舘英, 0.8, 83,* 15,  -6, 8, 13.0,⑤③②, 9,11,Ｅヒシクロｰザｰ, 75,宮崎北, 0.7, 71,  -4,  13, 7, 16.7,⑬⑬⑬
10, 5,Ｌサｰフロック, 45,菊沢隆, 2.1, 55,  -2,  -6,12,485.8,⑨⑩⑩,10,10,Ｆクロススピｰド, 60,菊沢隆, 2.0, 44,   0, -17, 9, 72.5, ④④,10,14,Ｍゴｰウィズウィンド, 73,桑村真, 1.0, 81,  11,   2,14,282.3,⑪⑩⑩,10,16,Ｊライフロングラバｰ, 71,津村明, 0.8, 70,  -1,   7,12,100.3,⑥⑪⑪
11, 7,Ｅマスタｰプラン, 59,中谷雄, 2.1, 54,  -2,  -7, 4, 17.1,⑤⑦⑨,11, 1,Ａライラハリケｰン, 75,中舘英, 2.2, 37, -24,  -4, 1,  2.3, ⑫⑫,11, 7,Ｋトウカイエリｰト, 78,藤田伸, 1.0, 81,  11,   3,11, 77.2,⑧⑨⑨,11,12,Ｉパｰソナルブレｰン, 71,古川吉, 0.9, 67,   3,  -6,10, 28.8,②③③
12,13,Ｋキャプテンボｰイ, 46,西田雄, 2.2, 52,* -1, -10,11,128.1,⑦④⑥,12, 2,Ｉセレストラメｰル, 56,武英智, 2.4, 37, -14, -12, 7, 62.0, ⑪⑩,12,12,Ｌドリｰムフライト, 78,西田雄, 1.1, 78,* 15, -11,10, 57.7,②②⑤,12,14,Ｏオｰログランデ, 63,丸山元, 1.0, 71,  -6,* 15,13,123.8,⑭⑮⑭
13, 2,Ｉスズオリｰヴ, 49,田面木, 2.7, 49,  -2, -12,13,547.6,④⑥⑫,,,,,,,,,,,,,13, 1,Ｎクｰルビスティｰ, 50,川島洋, 1.7, 76,   8,   3,13,188.9,⑭⑭⑭,13, 5,Ｌモエレオフィシャル, 68,池添謙, 1.2, 63,   3, -10, 6, 11.3,③④④
,,,,,,,,,,,,,,,,,,,,,,,,14, 9,Ｉゼンノグッドウッド, 80,武幸四, 2.2, 72,  14, -23, 5, 10.2,⑦⑥⑧,14,13,Ｍタガノアサヒ, 66,山口竜, 1.6, 65,  -7,  10,16,330.0,⑯⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 1,Ｋトパンガ, 69,四位洋, 1.7, 59,  -1,  -9, 3,  5.4,④⑧⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 2,Ｐパワｰチャンス, 58,小野寺, 2.6, 53,  -6,  -6,14,238.5,⑮⑭⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:86 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:0),,,,,,,,,,,
