09年11月 7日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年11月 7日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-11,,,,,■ 4R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  ダ2400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
11,15,Ｌマスタｰルティア, 31,津村明, 1.6, 43,*  5, -27,10, 40.5, ①①,11, 4,Ｇマキハタセンシブル, 65,高山太, 2.1, 60,   1,   3,13,143.4,⑮⑮⑮,11,12,Ｊトｰセンマルゴｰ, 63,大野拓, 3.8, 57,   8, -19, 5, 10.5,⑬⑩⑩,,,,,,,,,,,,
12, 4,Ｊメジロアンジェリｰ, 31,小野寺, 1.6, 41,*  3, -24, 6, 16.9, ④⑤,12, 1,Ｍシゲルキボウ, 58,宮崎北, 2.4, 53,   5,  -8,12,106.7,⑧⑧⑩,12, 9,Ｎエタｰナルロマンス, 59,武英智, 4.9, 53,   9, -29,13,122.0,⑤⑨⑪,,,,,,,,,,,,
13, 2,Ｍカシノアラベスク, 27,池崎祐, 1.6, 37, -12, -10,12, 91.0, ⑬⑫,13, 2,Ｈブリズデロｰトンヌ, 64,中舘英, 2.5, 55,   5,  -8, 6, 10.3,⑩⑨⑪,13, 4,Ｉアプロｰチアゲン, 63,国分優, 5.3, 52,   6, -26,15,183.8,⑩⑮⑭,,,,,,,,,,,,
14, 3,Ｈトップクィｰン, 35,西田雄, 1.8, 37,  -1, -23,14,147.6, ⑤⑥,14, 3,Ｋエリカシチｰ, 60,黛弘人, 2.7, 55,   3,  -5, 9, 28.5,⑬⑬⑬,14, 6,Ｏコアレスアミｰゴ, 55,スボリ, 5.7, 51,* 12, -45,14,140.5,①①⑥,,,,,,,,,,,,
15, 8,Ｎマンハッタンロｰズ, 24,太宰啓, 3.2,  4, -26, -18,13, 93.4, ⑮⑮,15, 6,Ｆビバロングライフ, 68,飯田祐, 2.8, 54,   7, -14, 4,  8.1,⑤⑤⑤,15,15,Ｍブラザｰキング, 60,吉田隼, 7.9, 45,   8, -52, 9, 35.8,④⑫⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:1),,,,,,,,,,,
"単勝:3,580円 複勝:12=1,080円 09=5,120円 14=190円 枠連:15,860円",,,,,,,,,,,,"単勝:1,010円 複勝:15=370円 14=170円 12=1,320円 枠連:2,350円",,,,,,,,,,,,単勝:440円 複勝:02=160円 14=200円 01=140円 枠連:780円,,,,,,,,,,,,単勝:470円 複勝:09=140円 08=110円 02=120円 枠連:390円,,,,,,,,,,,
"馬連:282,320円 ワイド:09-12=48,930円 12-14=1,920円 09-14=17,950円",,,,,,,,,,,,"馬連:2,400円 ワイド:14-15=1,060円 12-15=8,430円 12-14=2,710円",,,,,,,,,,,,"馬連:1,870円 ワイド:02-14=510円 01-02=330円 01-14=760円",,,,,,,,,,,,馬連:360円 ワイド:08-09=170円 02-09=330円 02-08=170円,,,,,,,,,,,
"馬単:579,060円 3連複:463,580円 3連単:2,100,340円",,,,,,,,,,,,"馬単:5,660円 3連複:43,760円 3連単:229,540円",,,,,,,,,,,,"馬単:3,670円 3連複:2,340円 3連単:18,520円",,,,,,,,,,,,"馬単:1,010円 3連複:420円 3連単:3,070円",,,,,,,,,,,
■ 2R  芝1200m 2 歳新馬 馬齢,,,,,,,,,,,,■ 5R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 8R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  芝2600m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ福島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,磐梯山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16, レオパステル,---,黛弘人,, 71,*  0,   5, 7, 21.6, ③③, 1, 8,Ａタガノバッチグｰ, 71,スボリ,, 77,*  5,* 10, 1,  4.1,③③④, 1, 5,Ｅヴァンクリマ, 71,中舘英,, 69,* -3,  14, 1,  3.6,①①①, 1, 7,Ｄマサライト, 77,古川吉,, 77,*  6,  15, 8, 21.2,③③③
 2, 5, バクシンカｰリｰ,---,中舘英, 0.4, 66,  -3,   2, 2,  4.0, ④④, 2,11,Ｄトｰセンペトリュス, 70,中舘英, 0.4, 75,   3,*  8, 5,  8.8,⑨⑨⑧, 2,14,Ｃエイシンダッシュ, 72,宮崎北, 0.1, 68,  -5,  16, 6, 10.2,⑧⑤⑤, 2, 5,Ｆクロカンブッシュ, 76,津村明, 0.1, 81,   2,* 26, 4,  7.1,⑨⑨⑧
 3,13, コｰストバンクシア,---,荻野琢, 0.5, 62,  -4,   1, 3,  4.8, ⑦⑤, 3, 4,Ｌシデンカイ, 59,草野太, 0.4, 74,   3,* 10,13,163.9,⑩⑩⑪, 3, 1,Ｄトｰホウオｰディン, 71,太宰啓, 0.3, 70,  -6,  17, 3,  4.5,⑦⑦⑥, 3, 3,Ｇチノハテマデモ, 76,黛弘人, 0.2, 80,   2,* 27, 9, 23.8,⑩⑩⑨
 4,15, オペラライコｰ,---,宮崎北, 0.8, 61,*  2,  -7,12, 48.3, ②②, 4,14,Ｅシンボリロｰレンス, 69,木幡初, 0.6, 70,*  5,   1, 2,  4.6,④④③, 4, 7,Ａオｰシャンクルｰズ, 79,柴原央, 0.5, 69,  -7,* 19, 4,  5.4,⑭⑬⑨, 4,11,Ｊメイショウイチバン, 73,飯田祐, 0.3, 78,   2,* 26, 1,  4.0,⑪⑪⑩
 5, 8, セトウチニッチェ,---,村田一, 1.1, 56, -13,   3, 6, 16.5, ⑩⑩, 5, 2,Ｃキャッスルトン, 70,武士沢, 0.7, 69,   4,   3, 3,  5.1,⑦⑦⑥, 5,11,Ｇメイショウラダック, 67,飯田祐, 0.6, 67,* -3,  10, 9, 33.8,②②②, 5,10,Ｈマチカネフクノカミ, 74,的場勇, 0.4, 68,*  7,   2,10, 36.4,②②②
 6, 2, サラノガンプ,---,津村明, 1.3, 54,  -5,  -7, 5, 11.7, ⑤⑥, 6, 6,Ｇナカヨキコト, 68,的場勇, 0.7, 72,   1,* 11,11, 61.5,⑭⑮⑭, 6, 3,Ｆウインステルス, 69,吉田隼, 0.6, 66,  -5,  12, 5,  9.8,⑤⑥⑦, 6, 8,Ｉセイカジｰベック, 74,太宰啓, 0.6, 67,*  7,   0, 6, 10.5,①①①
 7, 6, クラウソラス,---,小野次, 1.3, 55,  -5,  -7, 4,  8.0, ⑥⑦, 7, 3,Ｏスプリングロック, 53,郷原洋, 0.8, 71,   3,   6,15,189.9,⑫⑪⑩, 7, 4,Ｋマｰチインパクト, 63,橋本美, 0.6, 71,  -8,* 18,11,160.2,⑪⑪⑩, 7, 4,Ｂマルタカタキオン, 80,西田雄, 0.7, 73,   3,  16,11, 65.1,⑦⑦⑦
 8,14, プリンセスジョイ,---,的場勇, 1.7, 49, -22,   5, 9, 30.5, ⑪⑪, 8, 5,Ｉヒビケジンダイコ, 63,吉田隼, 0.8, 69,*  5,   0, 4,  6.7,⑥⑥⑤, 8, 6,Ｂマイネルサラン, 75,津村明, 0.7, 66,  -6,  15, 2,  4.2,⑨⑩⑧, 8, 9,Ｋアイティトップ, 72,丹内祐, 0.7, 75,   0,  22, 7, 10.7,⑫⑫⑫
 9,10, ディｰズトムボｰイ,---,小野寺, 1.8, 47, -28,*  8,15,138.8, ⑫⑫, 9, 1,Ｂニシノフェリｰチェ, 71,大野拓, 0.9, 69,   4,   1, 8, 16.2,⑧⑧⑨, 9, 9,Ｌスズモンスタｰ, 58,木幡初, 1.5, 58,* -4,   3,10, 93.8,④④④, 9,12,Ｃリヴィエラブルｰ, 79,木幡初, 0.9, 69,   3,   9, 3,  4.9,④④④
10,12, クリアデイソング,---,上村洋, 2.1, 44,  -8, -15, 8, 22.6, ⑧⑧,10,15,Ｋホワイトライクミｰ, 62,西田雄, 1.1, 65,*  5,  -6, 9, 36.4,⑤⑤⑦,10, 2,Ｍデルマアヌビス, 57,中谷雄, 1.5, 60,  -4,   4,14,300.1,③③③,10, 6,Ａヒカリベルサイユ, 85,中村将, 1.0, 69,   3,   9, 5,  8.7,⑥⑥⑤
11, 4, タイセイスパンキｰ,---,スボリ, 2.4, 39,*  1, -28, 1,  3.2, ①①,11, 9,Ｆナショナルヒｰロｰ, 69,津村明, 1.2, 64,*  6,  -9, 6,  9.0,②②②,11,12,Ｎオｰスチンエブリン, 51,池崎祐, 2.2, 55,  -6,   1,13,187.8,⑥⑧⑪,11, 1,Ｌマスラタケヲ, 66,鈴来直, 1.1, 69,   2,  12,12, 74.6,⑧⑧⑪
12, 1, ホッコｰブロウ,---,飯田祐, 3.1, 29, -34,  -4,10, 35.9, ⑬⑬,12,12,Ｈシングンリタｰンズ, 64,小林淳, 1.2, 69,   2,   0, 7, 15.0,⑪⑫⑫,12, 8,Ｈケイオｰスタｰ, 67,的場勇, 2.5, 53,  -6,  -2, 8, 32.0,⑩⑨⑬,12, 2,Ｅロｰレルベルロｰド, 76,中舘英, 1.8, 62,   3,  -2, 2,  4.7,⑤⑤⑥
13, 3, カシノアレグロ,---,西田雄, 3.4, 27, -13, -27,11, 46.6, ⑨⑨,13,16,Ｊコスモフリｰダム, 63,池崎祐, 1.6, 59,*  6, -16,10, 39.3,①①①,13,13,Ｉセンザイイチグウ, 65,大野拓, 2.5, 53,  -8,   2, 7, 25.4,⑫⑫⑫,,,,,,,,,,,,
14, 7, オウシュウヒット,---,池崎祐, 3.4, 27, -48,*  7,13,107.5, ⑭⑭,14,10,Ｐキフジン, 29,丹内祐, 1.8, 61,   1,  -4,14,188.7,⑬⑯⑮,14,10,Ｊエイダイブライアン, 64,二本柳, 3.0, 51, -10,   1,12,184.1,⑬⑭⑭,,,,,,,,,,,,
15,11, タケデンマドリｰド,---,二本柳, 5.5, -2, -52, -16,16,197.8, ⑮⑮,15, 7,Ｎマチカネビャッコ, 54,千葉直, 1.9, 59,   1,  -7,12,110.1,⑮⑬⑯,,,,,,,,,,,,,,,,,,,,,,,,
16, 9, オｰミハイネス,---,田中克, 7.3,-25, -65, -26,14,116.4, ⑯⑯,16,13,Ｍコンフェルヴォｰレ, 56,黛弘人, 2.0, 58,   1,  -8,16,236.9,⑯⑭⑬,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-2),,,,,,,,,,,
"単勝:2,160円 複勝:16=460円 05=190円 13=190円 枠連:2,520円",,,,,,,,,,,,"単勝:410円 複勝:08=200円 11=300円 04=2,920円 枠連:1,230円",,,,,,,,,,,,"単勝:360円 複勝:05=170円 14=290円 01=150円 枠連:1,020円",,,,,,,,,,,,"単勝:2,120円 複勝:07=790円 05=280円 03=810円 枠連:1,410円",,,,,,,,,,,
"馬連:5,340円 ワイド:05-16=1,850円 13-16=1,450円 05-13=530円",,,,,,,,,,,,"馬連:1,920円 ワイド:08-11=800円 04-08=10,510円 04-11=27,620円",,,,,,,,,,,,"馬連:2,550円 ワイド:05-14=970円 01-05=310円 01-14=910円",,,,,,,,,,,,"馬連:9,440円 ワイド:05-07=2,920円 03-07=4,320円 03-05=2,650円",,,,,,,,,,,
"馬単:13,820円 3連複:8,530円 3連単:66,400円",,,,,,,,,,,,"馬単:2,810円 3連複:118,410円 3連単:453,350円",,,,,,,,,,,,"馬単:3,590円 3連複:3,570円 3連単:22,400円",,,,,,,,,,,,"馬単:25,230円 3連複:60,210円 3連単:364,030円",,,,,,,,,,,
■ 3R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 6R  ダ1150m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 9R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■12R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,二本松特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｄコリコパット, 69,宮崎北,, 69,  -1,*  9, 4,  5.7, ⑦⑦, 1,12,Ｆゴッドフェニックス, 66,村田一,, 70,* 10,*  6, 3,  3.9, ②②, 1,15,Ｆニホンピロタルト, 68,中舘英,, 77,*  4,  11, 2,  4.1, ①①, 1, 7,Ａエックスダンス, 83,宮崎北,, 79,   0,  15, 1,  1.9,⑤⑥⑥
 2,10,Ｃシンボリシュタルク, 71,中舘英, 0.3, 71,* 10,  -1, 1,  3.9, ②②, 2, 1,Ｋトウカイポプリ, 60,上村洋, 0.0, 69,* 10,*  6, 9, 45.4, ①①, 2, 6,Ｃトｰホウカイザｰ, 70,小野次, 0.4, 73, -12,* 21, 4,  6.7, ⑬⑫, 2,10,Ｃバックハウス, 74,的場勇, 0.1, 78,   0,  15, 8, 24.4,⑬⑧⑧
 3, 4,Ａマイディスカバリｰ, 74,小林慎, 0.7, 68,*  9,  -4, 2,  4.0, ③③, 3,13,Ｂテイエムクレナイ, 74,古川吉, 0.7, 63,   5,   4, 2,  3.8, ⑤⑤, 3, 4,Ｌハッシャバイ, 62,宮崎北, 0.5, 69,*  1,   7,13,107.6, ④②, 3, 1,Ｅニシノシュテルン, 72,村田一, 0.1, 82,  -4,* 22, 7, 20.0,⑯⑯⑯
 4, 8,Ｋプリティマリ, 58,国分優, 0.8, 65,   6,  -3, 8, 22.9, ⑤⑤, 4,15,Ｃシルキｰキュｰト, 68,武士沢, 0.9, 59,   1,   5, 5, 12.4, ⑪⑧, 4, 7,Ｈシゲルハスラット, 67,中村将, 0.6, 69,  -1,   8, 8, 22.5, ⑤⑤, 4,16,Ｌダノンジュンコウ, 65,太宰啓, 0.2, 76,*  1,  10, 2,  6.7,⑦⑤④
 5,12,Ｊノボパガｰレ, 60,吉田隼, 1.2, 58,   1,  -3, 7, 16.3, ⑧⑩, 5, 3,Ａイルドロｰル, 74,中舘英, 1.1, 58,   6,  -1, 1,  2.8, ④④, 5, 5,Ｉラッシュモア, 67,小野寺, 0.6, 69,  -8,  15,12, 92.1, ⑨⑥, 5, 9,Ｋファｰストタッチ, 65,武士沢, 0.3, 77,  -1,  15,12, 89.1,⑪⑪⑪
 6, 5,Ｈヒットヒットヒット, 62,飯田祐, 1.3, 61,   5,  -6, 3,  5.4, ④⑥, 6, 8,Ｇミルリュユッテ, 66,津村明, 1.2, 58,   1,   4,13,106.6, ⑩⑪, 6,10,Ｄブルｰスバロｰズ, 70,村田一, 0.6, 68,*  2,   4, 1,  3.7, ②③, 6, 4,Ｉロｰドニュｰスタｰ, 67,スボリ, 0.3, 77,  -2,  13, 3,  7.0,⑧⑩⑩
 7, 6,Ｌファｰシｰル, 57,草野太, 1.3, 56,  -2,  -2,10, 37.9, ⑨⑧, 7,10,Ｌオンザスロｰン, 59,的場勇, 1.3, 57,  -9,* 11,10, 47.4, ⑯⑮, 7, 3,Ａゴｰルデンリング, 75,木幡初, 0.7, 67,  -2,   8, 5,  7.5, ⑥⑦, 7,12,Ｇラッキｰポケット, 69,中舘英, 0.4, 74,*  1,   6, 4,  7.5,⑥③③
 8, 1,Ｉアムネリス, 61,郷原洋, 1.4, 57,   2,  -5, 6, 13.2, ⑥④, 8,11,Ｊハッピｰシャトル, 61,国分優, 1.3, 57,   6,  -3,11, 59.3, ③③, 8, 1,Ｇマリエンベルク, 67,太宰啓, 0.7, 69, -16,* 21, 6, 10.6, ⑮⑮, 8,13,Ｄビルトミｰアップ, 72,古川吉, 0.4, 77,   0,  11, 6, 19.4,⑨⑦⑦
 9, 7,Ｇサニｰケｰティング, 63,荻野琢, 1.5, 54,  -5,  -2,12, 90.6, ⑪⑪, 9, 2,Ｈコロナ, 65,荻野琢, 1.6, 55,   3,  -3, 6, 19.0, ⑥⑥, 9,11,Ｂジョニｰバロｰズ, 73,吉田隼, 0.9, 67, -16,* 19, 3,  6.5, ⑯⑯, 9, 6,Ｂタンホイザｰ, 74,長谷川, 0.6, 76,  -5,  15, 5, 17.9,⑭⑭⑭
10,11,Ｅアイノタンゴ, 65,上村洋, 1.7, 51,  -6,  -3,11, 53.4, ⑫⑫,10, 5,Ｉラッキｰフラワｰ, 62,丹内祐, 1.6, 57,   4,  -2, 8, 43.9, ⑦⑦,10, 2,Ｎスプリングプラハ, 61,荻野琢, 1.1, 60, -10,   9,15,166.8, ⑩⑪,10,11,Ｈブルｰムインハｰト, 67,郷原洋, 0.6, 74,  -3,  12, 9, 37.7,⑮⑫⑫
11, 2,Ｂラスカルシチｰ, 73,大野拓, 1.9, 49,  -4,  -5, 5,  8.0, ⑩⑨,11, 9,Ｏチョコクランチ, 50,嘉藤貴, 1.9, 52,  -2,   0,12, 74.2, ⑬⑫,11, 8,Ｋオッキオディガット, 63,国分優, 1.2, 60,  -5,   4,11, 60.8, ⑦⑧,11,15,Ｐコルサｰジュ, 57,吉田隼, 0.7, 75,  -4,  14,16,285.7,⑫⑮⑮
12, 3,Ｆヒシシャトル, 64,津村明, 3.1, 45,* 10, -26, 9, 35.3, ①①,12,16,Ｐタガノタンドゥｰル, 36,飯田祐, 2.1, 50,  -2,  -2,16,207.8, ⑭⑬,12,12,Ｊジョイフルハｰバｰ, 64,丹内祐, 1.2, 60, -12,  11, 7, 16.7, ⑭⑭,12, 2,Ｊショウナンガｰベ, 66,荻野琢, 1.0, 68,  -3,   8,15,276.0,⑩⑬⑬
,,,,,,,,,,,,13, 4,Ｎマヤノモノポリｰ, 51,太宰啓, 2.4, 47,  -2,  -4,14,137.8, ⑫⑭,13,13,Ｅウェｰブガｰル, 70,岩部純, 1.5, 57,  -5,   1, 9, 36.5, ⑧⑨,13, 8,Ｆメガチュｰズデｰ, 70,木幡初, 1.2, 63,*  1,  -4,11, 59.9,③④⑤
,,,,,,,,,,,,14, 6,Ｄベルモントユリア, 68,西田雄, 2.5, 46,   3, -10, 7, 30.7, ⑧⑨,14, 9,Ｐアルファカムカム, 53,中谷雄, 1.6, 55,  -9,   3,16,192.1, ⑪⑬,14, 3,Ｏドリｰムドリｰマｰ, 59,津村明, 1.4, 63,  -2,  -2,13, 95.5,④⑨⑨
,,,,,,,,,,,,15,14,Ｍウォルトンブッチ, 53,田中克, 2.7, 45,  -5,  -5,15,178.0, ⑮⑯,15,16,Ｍファｰストメジャｰ, 62,芹沢純, 1.9, 52,  -9,  -1,10, 41.5, ⑫⑩,15, 5,Ｍディナルアルプス, 62,上村洋, 1.9, 56,*  3, -18,10, 50.4,①①①
,,,,,,,,,,,,16, 7,Ｅジャｰジデスマイル, 67,宮崎北, 3.0, 41,   3, -15, 4, 11.2, ⑨⑩,16,14,Ｏカシノブシドｰ, 55,西田雄, 2.5, 43,*  3, -20,14,166.5, ③④,16,14,Ｎバトルラヴ, 60,大野拓, 2.3, 51,*  1, -20,14,162.4,②②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
