09年12月20日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年12月20日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  芝2000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝1600m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｸﾘｽﾏｽｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｆカネサスタｰマイン, 51,伊藤工,, 51,  -2,   1, 3,  8.5, ⑦⑧, 1,11,Ｍコスモエンペラｰ, 42,クラス,, 64,* -2,   3,13,188.7,①①①, 1,12,Ａヤマタケディガｰ, 80,後藤浩,, 74,   4,* 14, 2,  3.8,⑦⑦⑦, 1, 1,Ａマルタカエンペラｰ, 87,蛯名正,, 86,  10,  16, 9, 22.7,⑦⑥⑤
 2,16,Ｂプロポｰズ, 55,北村宏, 0.1, 50,  -1,  -1, 1,  1.8, ⑥④, 2, 8,Ｇインディアナポリス, 54,内田博, 0.0, 67,  -5,* 10, 1,  2.4,⑦⑥⑥, 2,16,Ｇレッドシャドウ, 72,北村宏, 0.2, 71,   4,  10, 6, 14.4,⑥⑤④, 2,14,Ｈアロマンシェス, 82,勝浦正, 0.0, 88,   6,* 24, 5,  9.3,⑭⑮⑮
 3, 5,Ａハニｰカラｰ, 59,後藤浩, 0.2, 50,   0,  -2, 2,  5.8, ④⑥, 3, 7,Ｃビレッジブライト, 63,蛯名正, 0.1, 65,* -4,   6, 4,  7.1,④④④, 3, 1,Ｂボンバルディエｰレ, 79,柴田善, 0.8, 71,  -1,* 15, 3,  4.4,⑯⑯⑮, 3, 4,Ｂドリｰムゼニス, 85,内田博, 0.2, 84,   9,  16, 1,  3.5,⑧⑨⑧
 4, 9,Ｄハッピｰライフ, 52,柴田善, 0.3, 50,*  2,  -5,13,115.3, ②②, 4,12,Ａフェイルノｰト, 66,後藤浩, 0.4, 62,  -6,*  7, 2,  2.8,⑭⑩⑪, 4, 2,Ｃヴァルドルフ, 77,蛯名正, 0.8, 71,   1,  12, 4,  7.0,⑩⑫⑬, 4,11,Ｎダノンプログラマｰ, 77,小牧太, 0.3, 86,   0,* 29, 8, 19.9,⑯⑯⑯
 5,15,Ｃトウカイライフ, 52,小林淳, 0.4, 50,  -5,   1,16,160.9, ⑩⑫, 5, 9,Ｄデアケｰニヒ, 57,安藤勝, 0.6, 60,  -8,   6, 3,  6.1,⑩⑪⑨, 5, 6,Ｄリンガスフラッグ, 76,三浦皇, 0.8, 69,   4,   8, 1,  3.1,⑤⑥⑥, 5,10,Ｅアドバンスヘイロｰ, 85,クラス, 0.3, 81,* 14,   6, 7, 17.4,②②②
 6, 2,Ｎビコｰペグｰ, 36,吉田隼, 0.5, 47,  -8,*  2, 8, 57.9, ⑪⑩, 6,15,Ｂセレスマジェスティ, 65,勝浦正, 0.7, 59,  -5,   0, 5, 18.6,⑤⑦⑦, 6,10,Ｋショウナンアゲイン, 65,クラス, 0.9, 68,*  5,   3, 8, 38.2,②②②, 6, 6,Ｊカレイジャスミン, 80,木幡初, 0.6, 78,* 13,   4,11, 57.2,③③③
 7, 8,Ｏミスラスベガス, 34,木幡初, 0.6, 46,*  3,  -9, 6, 27.7, ①①, 7, 3,Ｅトｰアボンジョルノ, 56,小林淳, 0.7, 62,  -8,*  7,12,104.9,⑬⑬⑫, 7,14,Ｐヒカルサプライズ, 43,伊藤工, 1.0, 68,   1,  11,12,157.3,⑬⑭⑫, 7, 5,Ｏメジロチャンプ, 75,吉田隼, 0.6, 77,* 14,   0, 6, 14.4,①①①
 8,12,Ｈポケットキャンディ, 45,三浦皇, 0.9, 44,   0,  -9, 5,  8.8, ⑤③, 8,10,Ｈウエスタンウェイブ, 48,伊藤工, 1.0, 55,  -6,  -1, 7, 50.5,⑨⑨⑩, 8, 4,Ｌビュｰティファイン, 61,勝浦正, 1.2, 66,   3,   6,10, 79.2,⑮⑧⑧, 8,15,Ｌクリムゾンベガ, 78,伊藤工, 0.7, 77,   8,   9,14, 96.5,⑩⑪⑪
