09年 4月12日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 4月12日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝1600m 3 歳ｵｰﾌﾟﾝ(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桜花賞 ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｎヤマノロｰラ, 39,福永祐,, 68,* -1,* 10, 9, 64.1,③③③, 1,14,Ａメイショウドナリオ, 66,藤岡康,, 62,*-18,   7, 2,  4.1, ②②, 1,13,Ｂマイネラロンハ, 80,松岡正,, 72,*  6,   4, 3,  7.3, ②②, 1, 9,Ｆブエナビスタ, 79,安藤勝,, 90,   2,* 24, 1,  1.2, ⑰⑯
 2, 2,Ｂピサノルビｰ, 64,武豊  , 0.1, 65,*  0,*  7, 1,  1.3,②②②, 2, 4, ダノンヨｰヨｰ,---,武豊  , 0.3, 69, -32,* 27, 4,  7.6, ⑮⑮, 2, 2,Ａタイキドゥカティ, 82,藤田伸, 0.0, 72,   4,   5, 1,  1.8, ③④, 2,18,Ｅレッドディザイア, 80,四位洋, 0.1, 88,   4,* 18, 2, 14.4, ⑬⑬
 3, 9,Ｅウルトライエロｰ, 60,小林徹, 0.9, 61,*  0,   0, 4, 11.5,①①①, 3,16, サクラメガスタｰ,---,福永祐, 0.3, 65, -28,* 19, 3,  4.3, ⑬⑫, 3, 7,Ｄサクラモサ, 74,藤岡康, 0.0, 71,  -3,* 12, 5, 16.8, ⑪⑪, 3,15,Ｊジェルミナル, 74,福永祐, 0.3, 86,   3,* 17, 5, 25.2, ⑭⑮
 4,10,Ａレティセラ, 65,国分恭, 1.0, 62,  -3,   6,10, 83.1,⑪⑩⑩, 4,10,Ｄパｰプルタイヨｰ, 61,小坂忠, 0.4, 60, -20,   7, 6, 14.0, ⑧⑤, 4, 8,Ｅハｰドリレｰ, 73,浜中俊, 0.1, 72,  -1,* 10, 6, 27.0, ⑩⑩, 4, 6,Ｂワンカラット, 86,藤岡佑, 0.4, 85,   4,  14, 6, 26.4, ⑫⑫
 5,13,Ｄサンレイクロフネ, 61,藤岡佑, 1.2, 59,  -4,   4, 2,  8.9,⑩⑨⑨, 5, 1,Ｂツルマルネオ, 65,浜中俊, 0.5, 62, -28,  16, 1,  3.8, ⑦⑩, 5,10,Ｇウルドサリエ, 70,福永祐, 0.3, 70,   4,   3, 4, 13.2, ④③, 5,14,Ｈルｰジュバンブｰ, 76,小牧太, 0.4, 85,   5,  11, 8, 37.5, ⑪⑪
 6, 4,Ｃシルバｰビｰト, 61,岩田康, 1.4, 58,  -3,   1, 5, 27.1,⑥⑦⑦, 6, 6,Ｃタガノブリガデイロ, 62,安藤勝, 0.7, 51,*-19,  -2, 7, 14.7, ⑭③, 6,12,Ｍヤマサラグランジュ, 65,藤岡佑, 0.3, 70,*  7,   0,10, 51.0, ①①, 6, 5,Ａアイアムカミノマゴ, 87,武豊  , 0.5, 83,   8,   6, 9, 40.6, ⑨⑧
 7, 3,Ｆクリノメダリスト, 59,大庭和, 1.6, 58,  -4,   5, 6, 32.3,⑭⑭⑬, 7, 5,Ｈゴｰアップドラゴン, 56,鮫島良, 0.9, 56, -25,   7,13, 96.4, ⑤⑨, 7,16,Ｋヤマニンデュｰン, 68,川田将, 0.5, 68,  -5,* 10,11, 73.8, ⑫⑬, 7,11,Ｄレディルｰジュ, 81,鮫島良, 0.7, 82,   6,   7,14,125.8, ⑩⑩
 8,12,Ｇカバｰドブリッジ, 58,川島信, 1.8, 54,  -1,  -3,11,100.9,⑧⑥④, 8,12,Ｆツルマルエｰス, 58,和田竜, 0.9, 54, -25,   5, 8, 18.7, ⑥⑦, 8,14,Ｌテイエムセッペトベ, 67,田嶋翔, 0.5, 68,   2,   3,12, 80.9, ⑤⑤, 8, 1,Ｇダノンベルベｰル, 78,後藤浩, 1.0, 76,  10,  -6, 3, 17.1, ⑥④
