06年 7月29日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 7月29日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4.5,,,,,■ 4R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.0,,,,,■ 7R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.9,,,,,■10R  芝2600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,八甲田山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ａマイネカンナ, 60,柴山雄,, 63,*  5,  -5, 1,  1.4, ①①, 1,11,Ｅニシノバニｰガｰル, 54,安藤勝,, 58,   7,*-12, 5,  9.1,⑨⑦⑧, 1,11,Ｄリネンセブン, 59,郷原洋,, 66,   5,   0, 4,  4.9, ③②, 1, 6,Ａエキサイトラン, 78,松田大,, 85,* 18,  -2, 1,  3.8,①①①
 2, 3,Ｆラブカｰナ, 39,菊沢隆, 0.3, 54,  -1,  -4, 4, 20.0, ③③, 2, 8,Ｄヤマカツダンサｰ, 57,横山典, 0.1, 59,   5,*-10, 3,  4.2,⑨⑩②, 2, 6,Ｂリキアイワカノオｰ, 60,北村友, 0.0, 61,  -1,*  1, 3,  4.6, ⑤④, 2, 1,Ｈメジロスパイダｰ, 65,横山典, 1.5, 72,  16, -15, 7, 20.2,④④③
 3, 6,Ｃハギノルチェｰレ, 47,北村友, 0.3, 54,*  2, -10, 3,  9.6, ②②, 3, 1,Ｈペディクラリス, 48,北村宏, 0.1, 57,   8, -16, 4,  7.4,⑤④⑤, 3, 1,Ｋシルクラズベリｰ, 48,菊沢隆, 0.0, 66,* 10,  -6, 9, 61.5, ①①, 3, 3,Ｇケイエスジェネラス, 66,小林徹, 1.9, 70,   9,*  2, 9, 49.9,⑩⑧⑧
 4, 4,Ｂムｰビングアウト, 58,安藤勝, 0.5, 50,  -4,  -4, 2,  3.8, ⑤③, 4, 9,Ｂトｰセンセレニティ, 62,秋山真, 0.3, 55,   7, -16, 6, 10.7,⑦⑦⑤, 4, 3,Ｈスカイルミエｰル, 53,藤田伸, 0.1, 58,  -6,*  3, 5,  8.6, ⑧⑦, 4, 4,Ｉメジロハスラｰ, 65,秋山真, 2.1, 68,* 16, -27, 4,  5.3,③③②
 5, 5,Ｄイデアｰレ, 40,北村宏, 0.6, 47,  -9,* -1, 6, 27.2, ⑦⑥, 5, 6,Ｍサンブルｰジュ, 26,菊沢隆, 0.5, 52,   4,*-13,13,234.4,⑪⑪⑩, 5, 9,Ｃフィｰルドミラクル, 60,小林徹, 0.1, 63,   1,   2, 2,  4.4, ⑤④, 5, 2,Ｂキャンベラシチｰ, 75,四位洋, 2.3, 66,  15, -26, 5,  6.2,⑤④③
 6, 2,Ｅコデマリ, 39,荻野要, 0.7, 46,  -6,  -5, 7,105.8, ⑤⑥, 6, 3,Ｋスカイウォｰク, 45,津村明, 0.8, 48,   2, -17, 8, 34.2,⑬⑪⑪, 6, 7,Ｆスリｰスピリット, 58,秋山真, 0.3, 59,  -3,   2, 6,  9.6, ⑧⑦, 6, 7,Ｄエアサバス, 70,安藤勝, 2.6, 65,   6,*  1, 3,  5.1,⑨⑩⑩
 7, 7,Ｇマロンラッシュ, 37,秋山真, 1.2, 41,  -1, -17, 5, 20.9, ③③, 7, 7,Ｊナモンワンダｰ, 46,鹿戸雄, 0.9, 49,   7, -25,10,108.9,⑦⑦⑧, 7, 4,Ａルルドウォｰタｰ, 64,柴山雄, 0.3, 57,  -1,  -2, 1,  3.6, ⑤⑦, 7, 9,Ｅシルククロノグラフ, 68,藤岡佑, 2.7, 64,  10, -14,10,112.7,⑥⑥⑥
,,,,,,,,,,,, 8,14,Ａセンタｰファルコｰ, 62,藤田伸, 1.1, 47,   8, -31, 2,  4.2,⑤④②, 8, 2,Ｉアミフジハナザカリ, 52,黛弘人, 0.4, 59,   4,  -6,11,124.3, ③④, 8, 5,Ｊマイネルヴェステン, 63,柴山雄, 2.7, 60,   7, -12, 8, 20.5,⑧⑧⑥
