06年 9月10日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 9月10日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.0,,,,,■ 4R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  芝1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.3,,,,,■10R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,初風特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｅノボスイｰツ, 46,柴田善,, 69,*  2,*  4, 3,  6.0, ③②, 1,13, マルタｰズクラシカ,---,吉田隼,, 66, -13,* 12, 2,  3.6, ④④, 1,11,Ａプリンセスドルチェ, 76,吉田豊,, 75, -21,* 31, 1,  3.1,⑧⑩⑩, 1, 2,Ｇピサノグラフ, 69,横山典,, 83,  -3,* 23, 1,  3.1, ⑦④
 2,10,Ｃジョウノオアシス, 52,吉田豊, 0.1, 66,*  4,   1, 4,  7.6, ②②, 2,10, サｰプラスシンガｰ,---,田中勝, 0.2, 56,* -9,   3, 4,  5.6, ①①, 2,10,Ｆフレンチムｰド, 67,大野拓, 0.1, 60, -16,  22, 8, 41.1,⑪②④, 2, 4,Ｈケイアイボイジャｰ, 69,蛯名正, 0.1, 83,  -7,* 26, 6, 13.8, ⑩⑩
 3,14,Ｄエイワンキセキ, 48,小林淳, 0.2, 66,  -3,*  6, 5,  8.2, ⑤④, 3,12, アｰビタｰ,---,高山太, 0.3, 59, -17,*  9, 8, 24.7, ⑦⑦, 3, 2,Ｂマイネコンテッサ, 75,後藤浩, 0.3, 73, -20,* 31, 4,  5.7,⑬⑬⑬, 3, 8,Ｂジョウノオｰロラ, 74,柴田善, 0.2, 78,  -3,  20, 2,  3.8, ⑦⑧
 4, 1,Ａアポロティアラ, 54,石橋脩, 0.5, 58,*  4,  -5, 2,  3.2, ①①, 4, 6, コスモフトゥｰロ,---,木幡初, 1.0, 42,* -9,  -6, 7, 20.9, ②②, 4, 8,Ｍアンジェトワｰル, 57,北村宏, 0.4, 54, -18,  20,11, 71.3,⑩⑦⑦, 4, 1,Ｃコスモスカイライン, 74,北村宏, 0.3, 70,   3,  11, 5, 10.4, ③②
 5,13,Ｂアラバマ, 54,後藤浩, 0.8, 53,  -1,  -5, 1,  2.6, ④④, 5, 2, トゥインクルタイム,---,横山典, 1.1, 41, -12,  -5, 1,  3.6, ④④, 5, 4,Ｉシャドウストリｰム, 64,イネス, 0.4, 52, -18,  18, 3,  4.9,②⑤④, 5, 3,Ｆシゲルダイハッカイ, 72,安藤勝, 0.4, 66,*  7,   4, 3,  4.7, ①①
 6, 3,Ｆエアロバティックス, 34,蛯名正, 1.1, 49,  -8,  -4,11, 74.8, ⑦⑦, 6,11, テイクマイアイズ,---,柴田善, 1.3, 38,* -9, -11, 3,  5.0, ②②, 6, 5,Ｄタイニｰモデル, 69,柴田善, 0.4, 62, -18,  25, 5, 12.5,⑥⑩⑩, 6, 9,Ｊフレンドリｰスピカ, 63,吉田豊, 0.7, 65,   4,   6, 7, 18.8, ③④
 7, 8,Ｇテッシュｰヒカリ, 33,江田照, 1.2, 48, -12,  -1,10, 74.6, ⑪⑨, 7, 7, エｰシンラッキｰ,---,蛯名正, 1.7, 33, -18,  -8, 5, 14.4, ⑧⑧, 7,13,Ｃカンファｰエルフ, 69,安藤勝, 0.7, 55, -19,  22, 6, 22.2,⑪⑩⑧, 7, 6,Ｉバｰドントロフィｰ, 68,木幡初, 0.7, 64,*  6,   4, 8, 35.8, ②②
 8, 5,Ｏサフラントウショウ, 11,大野拓, 1.2, 43,  -4, -11,15,299.4, ⑤④, 8,15, マジカルビュｰティ,---,大野拓, 1.8, 29, -21,  -9,11, 89.5, ⑧⑨, 8,12,Ｊスロクハイネス, 64,吉田隼, 0.8, 41, -18,  12, 9, 57.5,④⑤④, 8,10,Ｄピンクガｰタｰ, 73,江田照, 1.1, 59,  -3,   6,10, 68.9, ⑦⑧
 9,15,Ｉナンヨｰミドル, 32,吉田隼, 1.4, 42,  -8,  -9, 7, 45.4, ⑦⑦, 9, 8, ロディｰヒット,---,中舘英, 1.8, 28, -26,  -5,10, 37.8, ⑪⑪, 9,14,Ｋショウナンサリｰレ, 62,石橋脩, 0.9, 41,*-15,   6,10, 59.3,①①①, 9, 7,Ｅフィンマックｰル, 73,後藤浩, 1.2, 55,   1,  -2, 4,  5.5, ③④
10, 2,Ｎエイワンテｰスト, 18,中舘英, 1.5, 43, -17,  -1, 6, 34.9, ⑭⑭,10,14, タケイチバン,---,小林淳, 1.9, 28, -21, -11,13,149.7, ⑧⑨,10, 1,Ｅトミケンラピッド, 68,横山典, 0.9, 66, -24,* 29, 7, 34.7,⑮⑮⑮,10, 5,Ａロｰランコングレ, 75,田中勝, 2.4, 41,   4, -21, 9, 49.5, ③④
11, 7,Ｐハナリュウ,-31,高野和, 1.6, 40, -25,*  3,16,497.0, ⑯⑯,11, 9, ヒルノファンタジｰ,---,沢昭典, 2.1, 27, -12, -20, 6, 17.8, ④④,11, 6,Ｇシルキｰフレンド, 67,田中博, 0.9, 52, -23,  21,15,215.3,⑭⑬⑬,,,,,,,,,,,,
