06年 8月20日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 8月20日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.8,,,,,■ 4R  芝1800m 2 歳新馬 馬齢,,,,,,,,,,,,■ 7R  ダ1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.1,,,,,■10R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.4,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+25 馬場:良(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+20 馬場:良(指数:-9),,,,,,,,,,,
単勝:260円 複勝:10=130円 08=240円 01=620円 枠連:950円,,,,,,,,,,,,"単勝:1,040円 複勝:13=190円 12=120円 01=120円 枠連:830円",,,,,,,,,,,,"単勝:7,310円 複勝:10=1,180円 11=490円 08=360円 枠連:3,430円",,,,,,,,,,,,"単勝:1,260円 複勝:13=340円 08=160円 09=260円 枠連:1,580円",,,,,,,,,,,
"馬連:1,240円 ワイド:08-10=450円 01-10=1,270円 01-08=2,070円",,,,,,,,,,,,"馬連:1,180円 ワイド:12-13=390円 01-13=450円 01-12=180円",,,,,,,,,,,,"馬連:27,960円 ワイド:10-11=6,630円 08-10=5,500円 08-11=2,070円",,,,,,,,,,,,"馬連:3,170円 ワイド:08-13=880円 09-13=1,720円 08-09=600円",,,,,,,,,,,
"馬単:1,690円 3連複:7,490円",,,,,,,,,,,,"馬単:3,310円 3連複:910円",,,,,,,,,,,,"馬単:73,430円 3連複:93,700円",,,,,,,,,,,,"馬単:7,040円 3連複:7,240円 3連単:60,140円",,,,,,,,,,,
■ 2R  ダ1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.7,,,,,■ 5R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.1,,,,,■ 8R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.5,,,,,■11R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｵｰﾛﾗ特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ａセイウンドｰバｰ, 61,武豊  ,, 72,* -2,*  7, 1,  1.7, ①①, 1, 6,Ｄギｰニョ, 54,岩田康,, 71,  -7,* 13, 4,  6.7,⑤④②, 1, 7,Ｃナナヨｰヒマワリ, 66,小原義,, 76,  -2,* 18, 3,  6.2,⑨⑨⑧, 1, 5,Ｇグランパティシエ, 69,岩田康,, 83,* -1,* 25, 6, 13.1,②②②
 2, 9,Ｅペプチドジャスミン, 48,武英智, 0.7, 59,* -4,*  1, 4,  9.8, ②②, 2, 5,Ｃエメラルドシティ, 56,武豊  , 1.1, 52,  -9,   1, 3,  4.6,⑩⑦⑤, 2, 6,Ｇアグネスハッピｰ, 61,四位洋, 0.8, 68,*  2,   4, 9, 20.8,①①①, 2, 1,Ｃビッグクラウン, 74,安藤勝, 0.1, 80,* -1,  23, 1,  2.2,①①①
 3, 1,Ｃジュエリｰクイｰン, 52,武幸四, 1.1, 53,  -7,  -1, 2,  5.3, ④④, 3, 4,Ｂシンボリプラズマ, 57,北村宏, 1.3, 50, -11,   1, 2,  3.5,⑨⑨⑦, 3,11,Ｅサンデｰコバン, 65,藤田伸, 0.9, 71,  -2,* 11, 1,  4.3,⑫⑪④, 3, 9,Ｆポライトストｰン, 71,藤田伸, 0.4, 80,  -3,* 24, 5, 10.9,⑥⑥⑤
 4,10,Ｇスリｰフォｰトラン, 44,小林徹, 1.1, 53,  -5,  -2,10,103.7, ②③, 4,12,Ａクリティカルライト, 60,藤田伸, 1.4, 43,* -6, -10, 1,  3.2,③④③, 4, 5,Ａインスパイアリング, 71,長谷川, 1.0, 64,  -2,   5, 2,  5.4,⑤⑥④, 4, 3,Ｄデイフラッシュ, 71,本田優, 0.5, 79,  -4,* 24, 7, 24.5,⑨⑥⑥
 5, 6,Ｄメイショウルイｰズ, 49,小島太, 1.4, 46, -10,  -4, 3,  9.1, ④⑧, 5,10,Ｆニシノキリフダ, 51,千葉直, 1.7, 37,* -6, -21, 7, 24.0,②②①, 5, 2,Ｆデジデｰリオ, 65,北村宏, 1.6, 64,  -1,   1, 5,  6.7,⑪⑥②, 5, 4,Ｅダｰクマタｰ, 71,横山典, 0.7, 73,* -2,  19, 4,  9.2,③③②
 6, 5,Ｆヒカルファンタジｰ, 46,郷原洋, 1.5, 47, -10,  -3, 8, 54.3, ⑦⑥, 6,13,Ｊロｰランラムズ, 47,武幸四, 1.7, 41,  -8, -10, 6, 20.7,⑤⑥⑦, 6, 9,Ｂアサクササンジャ, 68,安藤勝, 1.7, 61,*  2,  -4, 4,  6.3,②②②, 6, 2,Ｂブイアタッカｰ, 74,須貝尚, 0.9, 67,* -3,  16, 3,  7.4,④③②
 7, 7,Ｊアグリシチｰ, 38,四位洋, 2.3, 36, -23,  -3, 9, 72.2, ⑪⑫, 7, 8,Ｅヒカルダイチ, 53,柴山雄, 1.9, 40, -11,  -7, 5, 11.7,⑫⑪⑨, 7, 1,Ｄエイワンタッチ, 66,的場勇, 1.8, 57,   0,  -5, 6,  8.2,⑦②④, 7,12,Ｉビュｰティフルアイ, 66,小林徹, 1.1, 72,  -5,  21, 8, 24.6,⑨⑨⑧
 8,12,Ｉオアシスシチｰ, 40,津村明, 2.4, 34, -17,  -9,11,216.4, ⑨⑨, 8,14,Ｉスタｰアリエス, 49,四位洋, 2.0, 38, -11, -10, 9, 35.3,⑦⑨⑪, 8, 8,Ｉマイネルガルニエ, 60,津村明, 3.0, 50,  -2, -12,10, 44.3,⑦⑥⑨, 8, 8,Ｊスマｰトカイザｰ, 65,柴山雄, 1.3, 64,* -2,  13,10, 38.2,④③⑥
 9,11,Ｌウォｰタｰグイネス, 23,竹之下, 2.5, 34, -21,  -6,12,408.5, ⑪⑪, 9, 2,Ｈリワｰドプレザン, 50,的場勇, 2.1, 34, -14, -10,12,138.5,⑩⑪⑪, 9,12,Ｋジラソｰレ, 52,佐藤哲, 3.1, 47,   0, -18,12, 72.8,⑤②④, 9, 7,Ｈエリモジェンヌ, 67,五十嵐, 1.5, 67,  -6,  18,11, 39.9,⑧⑪⑨
10, 8,Ｈスズカワンダｰ, 42,柴山雄, 2.5, 34,  -8, -15, 5,  9.8, ④④,10, 1,Ｋディンティｰベス, 38,川島信, 2.1, 38, -12,  -8, 8, 28.5,⑫⑪⑪,10, 4,Ｌベルモントジャコビ, 51,郷原洋, 3.2, 50,  -3, -10,13,100.2,⑬⑫⑪,10,13,Ａハセノダンディ, 76,北村宏, 2.4, 55,  -4,   6, 2,  4.9,⑦⑥⑨
11, 2,Ｋブルｰブラック, 32,岩田康, 2.6, 33, -12, -14, 7, 24.2, ⑦⑥,11, 9,Ｍフォンティｰン, 31,武英智, 2.3, 35, -10, -16,14,221.4,⑦⑦⑨,11, 3,Ｊトシザパｰソン, 60,五十嵐, 3.3, 49,  -2, -13, 8, 19.8,②⑨⑪,11,11,Ｋグロｰリｰサン, 64,長谷川, 3.4, 52,  -5,  -2, 9, 31.0,⑪⑨⑪
12, 3,Ｂシャｰディｰペｰジ, 56,黛弘人, 2.9, 28, -16, -16, 6, 18.1, ⑨⑨,12, 3,Ｇポリｰマグｰ, 50,秋山真, 2.9, 31,* -5, -34,10, 41.6,③③⑤,12,13,Ｈシルクラファｰル, 60,横山典, 4.6, 35,  -2, -30, 7, 10.5,②⑤⑨,12,10,Ｍロングチェイサｰ, 53,鈴来直, 5.0, 41,  -9, -10,12,176.8,⑬⑬⑬
,,,,,,,,,,,,13,11,Ｌトップオブタヤス, 33,津村明, 3.5, -6,* -4, -47,13,144.1,①①③,13,10,Ｍトロピカルシャドウ, 42,柴山雄, 6.7, 24,  -7, -37,11, 64.0,⑨⑬⑬,13, 6,Ｌイエロｰポケット, 57,菊沢隆, 5.5, 10,  -6, -21,13,206.4,⑪⑪⑫
,,,,,,,,,,,,14, 7, ハセノカイウン,---,五十嵐, 3.6, 25, -24,  -7,11,118.0,⑭⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+24 馬場:良(指数:-4),,,,,,,,,,,
単勝:170円 複勝:04=110円 09=170円 01=120円 枠連:580円,,,,,,,,,,,,"単勝:670円 複勝:06=190円 05=180円 04=150円 枠連:1,380円",,,,,,,,,,,,"単勝:620円 複勝:07=240円 06=500円 11=170円 枠連:5,990円",,,,,,,,,,,,"単勝:1,310円 複勝:05=310円 01=130円 09=310円 枠連:480円",,,,,,,,,,,
馬連:730円 ワイド:04-09=310円 01-04=170円 01-09=510円,,,,,,,,,,,,"馬連:1,440円 ワイド:05-06=560円 04-06=560円 04-05=430円",,,,,,,,,,,,"馬連:6,480円 ワイド:06-07=1,940円 07-11=610円 06-11=1,420円",,,,,,,,,,,,"馬連:1,230円 ワイド:01-05=590円 05-09=1,720円 01-09=510円",,,,,,,,,,,
"馬単:1,100円 3連複:860円",,,,,,,,,,,,"馬単:2,960円 3連複:1,940円",,,,,,,,,,,,"馬単:11,510円 3連複:8,800円",,,,,,,,,,,,"馬単:3,510円 3連複:3,950円 3連単:25,580円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4.2,,,,,■ 6R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.4,,,,,■ 9R  芝2000m 3歳上ｵｰﾌﾟﾝ(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.4,,,,,■12R  芝1200m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,札幌記念 ＧⅡ,,,,,,,,,,,,札幌ｽﾎﾟﾆﾁ賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｋスマｰトサイクロン, 39,柴山雄,, 70,* -4,* 12, 9, 53.8,③②②, 1, 2,Ｊニシノユメヲミセテ, 56,北村宏,, 74,  -8,* 19, 5, 12.8,⑧⑧④, 1,11,Ｂアドマイヤムｰン, 90,武豊  ,, 91, -10,* 36, 1,  3.2,⑪⑪⑨, 1,14,Ｈモアザンベスト, 70,武豊  ,, 76,*  1,  14, 4,  6.3, ①①
 2, 4,Ｂディレットｰレ, 60,武豊  , 0.0, 69,* -3,* 11, 3,  3.6,①①①, 2,10,Ｅミネルバサウンド, 60,横山典, 0.0, 65,* -8,* 14, 6, 14.5,③③②, 2, 7,Ｉレクレドｰル, 79,藤田伸, 0.2, 79,  -5,  29, 9, 20.0,⑥④④, 2, 1,Ｇチャｰムダイヤ, 74,岩田康, 0.1, 72,* -4,  14, 7, 14.1, ②②
 3, 8,Ｄメイショウダンディ, 53,武幸四, 0.5, 63,* -4,   7, 6, 13.5,⑥②②, 3, 5,Ｂステレオタイプ, 65,的場勇, 0.1, 66,  -9,* 15, 3,  4.8,⑦⑤②, 3, 8,Ｆマチカネキララ, 84,横山典, 0.3, 74,  -4,  26, 2,  3.4,③④⑤, 3, 5,Ｃジョウノオｰロラ, 79,四位洋, 0.4, 73, -12,* 20, 5,  7.1, ⑪⑫
 4, 6,Ａアドマイヤロマネ, 71,安藤勝, 0.7, 61,  -4,   6, 2,  3.3,②②④, 4, 3,Ｃタバスコムスメ, 65,武豊  , 0.4, 60,  -8,  11, 1,  3.2,⑤⑤④, 4,15,Ｄマヤノライジン, 87,四位洋, 0.3, 71,* -4,  25, 5, 12.6,③③②, 4, 7,Ｉタイセイアトム, 69,川島信, 0.5, 61, -10,  11, 9, 38.6, ⑤⑤
 5,11,Ｇミスズスキャット, 48,横山典, 1.7, 54,  -9,   5, 7, 23.1,⑫⑪⑨, 5, 7,Ｆサムタイムレｰタｰ, 60,菊沢隆, 0.9, 52,* -7,   4, 4,  9.3,②②①, 5,14,Ｇエリモハリアｰ, 84,安藤勝, 0.3, 78,  -6,  29, 3,  6.1,⑧⑦⑦, 5, 2,Ａラストモア, 81,藤田伸, 0.5, 66,  -7,  14, 1,  3.8, ⑤⑤
 6, 5,Ｆナムラフウウンジ, 49,松田大, 2.1, 46,  -5,  -6, 5, 13.1,⑨⑤⑤, 6,12,Ｌニシノジャンヌ, 55,津村明, 1.4, 53, -11,   8, 9, 48.9,⑬⑫⑦, 6, 3,Ｃファストタテヤマ, 89,武幸四, 0.4, 85,  -8,* 34, 6, 15.2,⑫⑫⑫, 6, 6,Ｋスギノウルフ, 67,武幸四, 0.6, 59,* -4,   6,12, 73.0, ②②
 7,13,Ｃサムシンググッド, 58,菊沢隆, 2.3, 45,  -6,  -6, 1,  3.0,⑩⑧⑥, 7, 1,Ｇキョウエイハツラツ, 59,秋山真, 1.5, 49,* -6,   0, 7, 15.6,③③⑦, 7,12,Ｅグレイトジャｰニｰ, 87,佐藤哲, 0.4, 78,  -6,  29, 8, 16.6,⑧⑦⑦, 7,12,Ｎタケデンイｰグル, 51,柴山雄, 0.6, 60,  -6,   8,11, 60.7, ②②
 8,10,Ｅウダチャｰヒロイン, 50,的場勇, 2.6, 41,  -7, -10, 8, 37.9,③⑤⑦, 8,11,Ａアドマイヤマダム, 72,岩田康, 1.7, 48,  -9,   3, 2,  3.5,⑧⑧⑨, 8,10,Ｈシルクフェイマス, 82,五十嵐, 0.5, 70,  -5,  25, 4,  8.8,⑤④⑤, 8, 8,Ｄクリアエンデバｰ, 76,安藤勝, 0.7, 64, -12,  15, 6, 10.4, ⑪⑫
 9, 1,Ｌラストカレス, 38,長谷川, 2.6, 43,  -6,  -9,10,105.1,③⑤⑦, 9, 4,Ｉアジアン, 57,柴山雄, 1.7, 48, -10,   4,12,104.2,⑩⑩⑨, 9, 6,Ｎセフティｰエンペラ, 71,長谷川, 0.5, 73,  -6,  26,13,125.5,⑥⑦⑨, 9,10,Ｆサンレイフレｰル, 74,小林徹, 0.7, 63, -13,  15,10, 54.3, ⑪⑨
10, 7,Ｊツルマルケン, 40,岩田康, 3.3, 39,  -7, -13, 4, 11.3,⑥⑩⑩,10, 6,Ｄトｰアセンヒメ, 60,小林徹, 2.4, 43, -10,  -3, 8, 15.9,⑩⑩⑪,10, 4,Ｋシェイクマイハｰト, 77,柴山雄, 0.6, 72,  -6,  26,11, 81.9,⑧⑦⑨,10,13,Ｂリキアイダンディ, 81,北村宏, 0.8, 58,  -8,   8, 3,  5.5, ⑤⑧
11, 2,Ｍミスタｰドトウ, 30,佐藤哲, 4.7, 31,  -9, -24,11,168.6,⑩⑪⑫,11,13,Ｈフサイチカスケｰド, 57,安藤勝, 2.7, 46,* -5, -13,10, 54.3,①①④,11, 9,Ｌタイガｰカフェ, 76,須貝尚, 0.8, 75,  -9,  29,12,111.9,⑮⑫⑭,11,11,Ｅピサノグラフ, 74,横山典, 0.9, 60,  -8,  10, 2,  4.6, ⑧⑤
12, 3,Ｈハロｰマイラブ, 41,津村明, 4.9, 16,  -7, -31,12,246.3,⑥⑧⑩,12, 9,Ｋマイネエムロｰド, 55,五十嵐, 3.2, 39, -12, -10,11, 64.9,⑫⑫⑫,12,16,Ｍマイソｰルサウンド, 73,本田優, 1.0, 58,* -3,  13,10, 57.4,②②②,12, 3,Ｌロｰズウッド, 66,鈴来直, 1.0, 53, -12,   7,14,193.3, ⑨⑨
13,12,Ｉカナハラインプレス, 41,黛弘人, 5.1, 28, -17, -17,13,534.5,⑬⑬⑬,13, 8,Ｍエレガンストラッド, 51,千葉直, 4.3,  2,  -9, -26,13,185.2,⑤⑤⑫,13, 2,Ｏブリットレｰン, 68,菊沢隆, 1.0, 66,  -8,  25,14,269.5,⑬⑫⑫,13, 4,Ｍスリｰリクエスト, 65,武英智, 1.6, 42, -13,  -3,13,116.7, ⑨⑨
,,,,,,,,,,,,,,,,,,,,,,,,14,13,Ａタガノデンジャラス, 90,岩田康, 1.2, 57,* -3,   8, 7, 15.7,①①①,14, 9,Ｊノｰブルカフェ, 69,小島太, 2.4, 36, -15, -11, 8, 25.1, ⑪⑭
,,,,,,,,,,,,,,,,,,,,,,,,15, 1,Ｐスプリングシオン, 67,芹沢純, 1.9, 51,  -8,  11,15,387.1,⑬⑫⑭,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+21 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+19 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:94 ﾚｰｽﾍﾟｰｽ指数:-16 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-8),,,,,,,,,,,
"単勝:5,380円 複勝:09=1,220円 04=150円 08=350円 枠連:1,260円",,,,,,,,,,,,"単勝:1,280円 複勝:02=290円 10=390円 05=180円 枠連:1,600円",,,,,,,,,,,,単勝:320円 複勝:11=140円 07=380円 08=140円 枠連:460円,,,,,,,,,,,,"単勝:630円 複勝:14=290円 01=500円 05=240円 枠連:2,510円",,,,,,,,,,,
