06年 5月21日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 5月21日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.0,,,,,■ 4R  芝2800m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1200m 4歳上500万(牝) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-0.1,,,,,■10R  芝1200m 4歳上1000万(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桶狭間特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｊタイセイガイア, 33,勝浦正,, 63,*  3,* -3, 3,  4.8, ②②, 1, 9, ランドブラザｰ,,嘉堂信,,,,, 1,  2.7,③②②, 1, 6,Ｂシンシアｰ, 70,池添謙,, 65,  -4,* 16, 5,  8.3, ⑪⑩, 1, 6,Ｃエムオｰウイナｰ, 78,小牧太,, 86,   6,  20, 2,  3.2, ③③
 2,18, パパラチア,---,川田将, 0.3, 44, -15,*  9, 9, 32.9, ⑪⑨, 2,13, サフランブリザｰド,,石山繁, 0.8,,,, 2,  3.8,②①①, 2,15,Ａコウユｰルビｰ, 73,川田将, 0.1, 70,*  7,   2, 1,  3.6, ③③, 2, 4,Ｈキョウワロアリング, 71,飯田祐, 0.2, 79,  -3,* 24, 6, 13.4, ⑩⑦
 3, 4,Ｈジｰザスクロス, 46,武幸四, 0.5, 53,   0,  -7,10, 37.2, ④③, 3, 3, マルブツトルネｰド,,今村康, 2.4,,,, 5, 14.0,③④③, 3,18,Ｌナナヨｰティアラ, 61,内田浩, 0.2, 67,   3,   6,13, 82.2, ⑥⑦, 3, 5,Ｉリッカバクシンオ, 69,池添謙, 0.2, 84,* 12,  10, 5, 12.0, ①①
 4,13,Ｅエイユｰキャメロン, 49,野元昭, 0.7, 47,  -4,  -7, 2,  4.8, ⑦⑦, 4,11, ロイヤルクラウン,,白坂聡, 2.8,,,, 9, 52.1,⑥⑥⑥, 4, 1,Ｉナムラシゲコ, 63,秋山真, 0.3, 65,   3,   5, 6,  8.8, ⑥⑦, 4,10,Ｂヒシアスカ, 79,田嶋翔, 0.5, 78,* 10,   7, 8, 20.6, ②②
 5,12,Ｆサフランキセキ, 48,上村洋, 0.8, 48,   0, -12, 8, 31.2, ④③, 5, 8, クルワザｰド,,出津孝, 3.1,,,, 3,  4.9,⑧⑨⑧, 5, 3,Ｃシｰクレットルｰム, 69,小牧太, 0.5, 65,*  7,  -3, 3,  5.4, ③③, 5,11,Ｆスリｰロケット, 72,吉田稔, 0.5, 75,   0,  16, 9, 34.5, ⑨⑦
 6, 2,Ｄユアダイアモンド, 53,田村太, 0.9, 46,*  3, -20, 5,  8.9, ①①, 6, 5, スズノグランプリ,,林満明, 3.3,,,, 6, 21.5,⑤⑤⑤, 6,10,Ｆオデット, 66,佐藤哲, 0.5, 56,  -6,*  9, 7, 19.9, ⑮⑭, 6, 3,Ｄサンライズアタック, 77,角田晃, 0.5, 76,   2,  15, 1,  3.0, ⑥⑤
 7, 8,Ａルミナスポイント, 59,藤岡佑, 1.1, 43,   0, -17, 1,  3.8, ④③, 7, 1, スカイコンコルド,,北沢伸, 3.9,,,, 8, 34.2,⑨⑧⑧, 7,11,Ｍホワイトアリス, 60,幸英明, 0.5, 63,   4,   0,11, 56.4, ⑥⑥, 7,14,Ｅダンスオブサロメ, 75,佐藤哲, 0.6, 72,  -6,* 21, 4, 10.8, ⑬⑬
 8,16,Ｂメイショウエンドラ, 57,幸英明, 1.5, 33,  -7, -17, 7, 13.7, ⑨⑧, 8, 2, ホｰリｰオラクル,,内田浩, 4.0,,,,11, 70.3,⑥⑦⑦, 8,12,Ｅホｰプフルワｰルド, 67,小池隆, 0.6, 66,* 10,  -8,10, 51.5, ②②, 8, 1,Ｌファイトザパワｰ, 65,北村浩, 0.7, 74,   4,  10,11, 67.8, ⑥⑤
