06年 6月10日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 6月10日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ2100m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.7,,,,,■ 4R  芝2000m 3 歳未勝利(父) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.8,,,,,■ 7R  芝1800m 4歳上500万(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:0.8,,,,,■10R  芝1600m 4歳上1600万(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-3.4,,,,
 9, 1,Ｐフルスイング, 27,石橋脩, 3.2, 40,  -9, -11,12,181.4,⑥⑨⑩, 9, 4,Ｏダイワカトラス, 32,土谷智, 1.7, 51,   3, -15,16,304.4,⑭⑭⑫, 9, 7,Ｍアイアイボタン, 60,塚田祥, 0.8, 55,   0,  -3,15,130.3,⑤⑥⑤, 9, 7,Ｏウルヴズグレン, 71,張田京, 1.0, 76,   2,  13,16,246.4, ⑮⑭
10,12,Ｊヒシカツテイオｰ, 45,塚田祥, 3.4, 36, -10, -15,14,278.2,⑫⑬⑩,10,10,Ｋトドロキカポネツｰ, 43,大庭和, 1.8, 50,   0, -11,15,263.6,⑱⑱⑰,10, 8,Ｑユｰワマトリックス, 52,江田照, 1.1, 55,*  5, -14,12, 85.0,①①①,10,11,Ｉワキノカイザｰ, 76,四位洋, 1.0, 77,  -1,* 18, 9, 29.0, ⑮⑯
11, 7,Ｈニシノマルディグラ, 46,小林淳, 3.5, 38,* -4, -26, 7, 23.3,②②②,11, 2,Ｈセイウンジェム, 46,柄崎将, 1.8, 50,   1, -12,14,251.7,⑭⑮⑯,11, 3,Ｌコスモプロデュｰス, 61,柴田善, 1.2, 55,*  4, -12, 6, 11.0,②②②,11,10,Ｆスパルタクス, 78,勝浦正, 1.0, 74,   8,   3,12, 54.4, ⑤⑦
12,14,Ｎトウカイメモワｰル, 37,丹内祐, 3.6, 35, -12, -11,16,562.5,⑭⑮⑬,12, 5,Ｎストロングハｰト, 33,北村宏, 1.8, 50,   3, -17,13,229.6,⑫⑫⑫,12,18,Ｏマイネノビア, 55,土谷智, 1.2, 58,  -5,   7,13, 98.7,⑰⑰⑰,12, 9,Ｋシンボリスナイパｰ, 73,蛯名正, 1.0, 75,   6,   7,15,211.3, ⑫⑪
13, 6,Ｏバブルケット, 37,江田照, 3.6, 37,  -7, -19,13,209.5,③⑥⑥,13, 1,Ｑトミケンパシオン, 27,内田博, 2.3, 46,   7, -35,10, 46.2,⑤⑤⑥,13, 4,Ｇオイワケウコン, 67,丹内祐, 1.2, 50,  -1,  -7,11, 19.1,⑤⑥⑦,13, 4,Ｎコアレスパティオ, 71,小林淳, 1.1, 74,   4,   9,13, 89.5, ⑬⑬
14, 5,Ｋリュウアポロン, 42,伊藤直, 4.0, 35, -10, -15,11,174.3,⑭⑮⑬,14,13,Ｉケイジｰウィザｰド, 45,津村明, 2.4, 44,   2, -27,11, 55.4,⑯⑮⑫,14,10,Ｒアカワイン, 38,小林淳, 1.3, 53,  -1,  -2,17,230.3,⑨⑪⑪,14, 3,Ｅスプｰトニク, 79,北村宏, 1.2, 71,   9,  -2, 4,  7.2, ⑤④
15,16,Ｉシルクリベラル, 46,石神深, 4.3, 33,  -8, -24,15,282.9,⑨⑥⑧,15,12,Ｊバイカルリッチ, 45,吉田隼, 2.6, 42,   2, -32,17,344.6,⑩⑫⑫,15,12,Ｋマチカネオオバン, 63,四位洋, 1.3, 53,  -1,  -2, 1,  4.8,⑪⑬⑪,15,14,Ｃサクセスドマｰニ, 80,田中勝, 2.4, 58,   2,  -8,10, 31.1, ⑭⑭
16, 8,Ｇコアレスウォルデン, 47,四位洋, 4.3, 33, -10, -18, 6, 10.9,⑭⑪⑬,16, 9,Ｄミヤビシャナオｰ, 49,田中勝, 2.7, 44,   5, -35, 7, 23.3,⑫⑪⑩,16,11,Ａツィンクルヴェｰル, 76,蛯名正, 1.4, 51,   0,  -7, 3,  6.6,⑨⑨⑦,16,15,Ｈウインディグニティ, 76,横山典, 2.5, 54,* 10, -24, 3,  5.6, ②④
,,,,,,,,,,,,17,18,Ｒトウカイプリンス, 10,柴田善, 2.7, 43,* 10, -48, 5, 17.0,③③③,17, 9,Ｐチェリスト, 53,石橋脩, 1.6, 52,   3, -15,18,241.2,③④③,,,,,,,,,,,,
,,,,,,,,,,,,18, 3,Ｐヤマニンエボニｰ, 29,藤岡佑, 4.2, 34,   0, -48,12,225.3,⑯⑰⑰,18,16,Ｎイストワｰル, 59,田中勝, 4.0, -8,  -4, -40,14,114.4,⑮⑮⑭,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+13 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:0),,,,,,,,,,,
単勝:200円 複勝:03=130円 02=180円 09=220円 枠連:720円,,,,,,,,,,,,単勝:650円 複勝:08=230円 15=200円 06=460円 枠連:430円,,,,,,,,,,,,"単勝:760円 複勝:15=260円 13=350円 06=330円 枠連:2,070円",,,,,,,,,,,,"単勝:1,040円 複勝:02=400円 08=360円 06=180円 枠連:2,510円",,,,,,,,,,,
馬連:780円 ワイド:02-03=330円 03-09=440円 02-09=740円,,,,,,,,,,,,"馬連:1,340円 ワイド:08-15=640円 06-08=1,890円 06-15=1,940円",,,,,,,,,,,,"馬連:4,210円 ワイド:13-15=1,250円 06-15=1,640円 06-13=1,950円",,,,,,,,,,,,"馬連:5,900円 ワイド:02-08=2,160円 02-06=1,230円 06-08=860円",,,,,,,,,,,
"馬単:1,330円 3連複:1,780円",,,,,,,,,,,,"馬単:2,460円 3連複:12,630円",,,,,,,,,,,,"馬単:8,080円 3連複:16,480円",,,,,,,,,,,,"馬単:8,500円 3連複:10,450円 3連単:69,070円",,,,,,,,,,,
■ 2R  ダ1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.5,,,,,■ 5R  芝1600m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.1,,,,,■ 8R  ダ1300m 4歳上1000万(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1.4,,,,,■11R  ダ2100m 3歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾌﾞﾘﾘｱﾝﾄｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ａテンジンダイカグラ, 56,塚田祥,, 69,* -8,* 12, 2,  3.6, ③④, 1,15,Ｂユｰロペ, 65,藤田伸,, 70,*  7,  -3, 2,  5.0, ①①, 1, 4,Ｂナムラモンスタｰ, 76,安藤勝,, 81,* 10,  11, 1,  2.8, ①①, 1, 9,Ｅサイレントディｰル, 84,内田博,, 85,   8,  16, 4,  7.8,④⑤②
 2, 9,Ｄランナｰズハイ, 50,丹内祐, 0.2, 64,* -6,*  7, 4, 10.5, ①①, 2,12,Ｆストｰルンブライド, 60,安藤勝, 0.2, 62,  -6,* 17, 4,  7.6, ⑰⑰, 2, 2,Ｉドリｰムソニック, 70,蛯名正, 0.3, 79,   6,  12, 8, 24.4, ⑤⑤, 2, 8,Ｃアルファフォｰレス, 85,ボス  , 0.3, 81,   8,  12, 2,  4.0,③③②
 3,14,Ｃパワｰコレクタｰ, 54,津村明, 0.5, 67, -10,* 12, 1,  2.4, ⑦⑥, 3, 5,Ａプリマシア, 65,田中勝, 0.2, 64,   0,*  6, 6,  9.5, ⑫⑩, 3, 5,Ｃリワｰドパットン, 74,勝浦正, 0.4, 76,*  8,   9, 3,  6.4, ②②, 3, 2,Ａハｰドクリスタル, 86,藤岡佑, 0.5, 81,   9,  11, 1,  2.1,②②②
 4, 8,Ｈミラクルワウ, 44,蓑島靖, 1.1, 52,* -5,  -1, 6, 20.6, ②②, 4,11,Ｉショウナンアンジュ, 57,後藤浩, 0.3, 63,   2,   2, 8, 18.6, ⑧⑧, 4,12,Ｆナムラカイソク, 73,熊沢重, 0.4, 81,   2,* 16, 4,  7.0, ⑪⑫, 4, 5,Ｄスズジャパン, 84,後藤浩, 0.8, 78,   3,  16, 3,  4.7,⑩⑨⑦
 5,13,Ｂクラシックムｰド, 55,大野拓, 1.5, 45,* -7,  -5, 3,  4.8, ③②, 5, 1,Ｅサンマルセイコｰ, 61,大野拓, 0.4, 59,   3,  -6,12, 51.5, ③③, 5, 8,Ｇハニｰハント, 72,田中博, 0.6, 71,*  7,   6,10, 43.8, ②②, 5, 6,Ｂバアゼルキング, 86,石神深, 0.8, 78,   1,* 19, 8, 59.9,⑨⑨⑩
 6,15,Ｆダイワパンテｰラ, 49,吉田隼, 1.7, 47, -10,  -1, 5, 12.6, ⑦⑥, 6, 3,Ｇコスモシュクレ, 59,ボス  , 0.6, 58,  -3,*  5,13, 61.0, ⑮⑬, 6, 3,Ａマイフラッグ, 76,津村明, 0.6, 76,   2,  13, 2,  5.5, ⑪⑧, 6, 3,Ｆリスティアダｰリン, 82,津村明, 1.1, 75,   3,  13, 7, 33.4,⑧⑧⑦
 7,16,Ｅハセノテンマ, 49,岩崎祐, 2.4, 41, -10,  -5, 9, 50.3, ⑨⑨, 7, 6,Ｋドリｰムパラソル, 56,蛯名正, 0.7, 58,   2,  -4, 7, 11.1, ⑧⑧, 7, 9,Ｄアグネスレプトン, 74,ボス  , 0.8, 73,   4,  10, 9, 31.8, ⑨⑧, 7, 7,Ｉメイショウムネノリ, 80,大西直, 1.2, 74,   7,   6, 5, 14.4,⑤③⑤
 8, 3,Ｇエイワンスタｰ, 47,南田雅, 2.7, 40,  -7, -12, 8, 35.1, ③④, 8, 4,Ｎラブアクチュアリｰ, 52,四位洋, 0.7, 57,   0,  -1, 3,  6.4, ⑫⑩, 8,10,Ｋナムラハトル, 69,石橋脩, 0.8, 74,   2,  12,11, 66.9, ⑬⑫, 8,10,Ｇカイトヒルウインド, 82,蛯名正, 1.8, 66,* 16, -21, 6, 20.8,①①①
 9, 5,Ｉガイアレインボｰ, 42,石神深, 3.0, 37, -10, -11, 7, 23.4, ⑨⑨, 9, 2,Ｍスタｰライトルビｰ, 53,石橋脩, 1.0, 53,  -3,   0,14, 63.2, ⑯⑮, 9,11,Ｍホワイトピクシイ, 65,内田博, 0.9, 76,  -3,* 16, 7, 16.1, ⑯⑮, 9, 1,Ｊスナｰクレイアｰス, 65,小野次, 3.1, 62,   5,  -6,10, 85.7,⑥⑥⑦
10, 2,Ｋバイタルサイン, 37,大庭和, 3.8, 33, -15, -12,14,211.5, ⑭⑭,10, 7,Ｌヒカルマイゴｰル, 54,吉田隼, 1.3, 47,  -5,  -6,18,221.0, ⑫⑮,10,15,Ｌコウジンアルス, 65,小島太, 1.3, 63,   5,   1,16,294.5, ④⑤,10, 4,Ｈイサオヒｰト, 80,熊沢重, 3.2, 56,   5, -14, 9, 71.0,⑥⑥⑤
11, 4,Ｏイスズユｰタロｰ, 20,小島太, 4.3, 24, -13, -23,15,434.3, ⑬⑪,11,13,Ｏブライティアミラ, 51,柴田善, 1.3, 52,*  7, -21,11, 42.9, ②②,11, 1,Ｎキャントンガｰル, 60,菊沢隆, 1.5, 63,   7,  -1,14,115.8, ⑤④,,,,,,,,,,,,
12,10,Ｌヤクモボｰイ, 36,千葉直, 4.4, 10, -10, -29,12,183.3, ③⑥,12,18,Ｊハバネロキャット, 57,大庭和, 1.3, 50,   0, -10,10, 32.1, ⑩⑩,12,14,Ｅサニｰネイティブ, 74,藤岡佑, 1.5, 64,   3,   4, 5,  9.4, ⑨⑧,,,,,,,,,,,,
13, 7,Ｊビュｰティジュン, 39,田辺裕, 4.5, 29, -15, -18,10, 99.6, ⑭⑭,13,17,Ｑハｰトフルドリｰム, 42,張田京, 1.5, 47,  -5,  -4,16,100.9, ⑰⑰,13, 7,Ｏイブキペガサス, 60,大野拓, 1.6, 62,  -3,   7,13,105.3, ⑮⑮,,,,,,,,,,,,
14, 1,Ｐソｰニョグランデ,-69,加藤士, 4.9, 24, -24,  -7,16,481.3, ⑯⑯,14,14,Ｈジラソｰレ, 58,勝浦正, 1.6, 48,   5, -23,17,148.5, ⑤③,14,13,Ｐジョｰジアンキング, 55,北村宏, 1.7, 62,   0,   5,15,172.3, ⑭⑭,,,,,,,,,,,,
15, 6,Ｍサンドバギｰ, 32,五十嵐, 5.1,  2, -12, -28,13,195.2, ⑫⑪,15,16,Ｄブラックバッカラ, 64,吉田豊, 1.7, 46,   5, -24, 9, 29.1, ⑤③,15, 6,Ｊブラストシチｰ, 69,張田京, 1.8, 60,   4,   0,12,103.7, ⑤⑧,,,,,,,,,,,,
16,11,Ｎオｰトハンタｰ, 28,南井大, 5.6,-22, -11, -34,11,130.4, ⑨⑪,16,10,Ｐシルクプレシャス, 46,横山典, 1.8, 45,*  6, -27, 1,  4.2, ③③,16,16,Ｈピサノベガス, 71,四位洋, 2.5, 54,   7, -10, 6,  9.7, ⑤⑤,,,,,,,,,,,,
,,,,,,,,,,,,17, 9,Ｃチェイスバニヤン, 65,北村宏, 1.9, 44,   4, -26, 5,  9.1, ⑤⑦,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18, 8, フロマｰジュブラン,---,内田博, 2.0, 42,  -2, -18,15, 78.6, ⑩⑬,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:76 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:86 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:稍重(指数:-4),,,,,,,,,,,
"単勝:360円 複勝:12=140円 09=250円 14=130円 枠連:2,090円",,,,,,,,,,,,"単勝:500円 複勝:15=180円 12=270円 05=260円 枠連:1,250円",,,,,,,,,,,,"単勝:280円 複勝:04=150円 02=540円 05=210円 枠連:2,400円",,,,,,,,,,,,単勝:780円 複勝:09=190円 08=120円 02=120円 枠連:780円,,,,,,,,,,,
"馬連:2,030円 ワイド:09-12=690円 12-14=300円 09-14=620円",,,,,,,,,,,,"馬連:1,970円 ワイド:12-15=800円 05-15=670円 05-12=1,460円",,,,,,,,,,,,"馬連:4,870円 ワイド:02-04=1,410円 04-05=430円 02-05=1,820円",,,,,,,,,,,,"馬連:1,640円 ワイド:08-09=420円 02-09=380円 02-08=170円",,,,,,,,,,,
"馬単:3,630円 3連複:2,080円",,,,,,,,,,,,"馬単:3,830円 3連複:5,740円",,,,,,,,,,,,"馬単:7,270円 3連複:7,100円",,,,,,,,,,,,"馬単:3,590円 3連複:840円 3連単:8,600円",,,,,,,,,,,
■ 3R  芝1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.6,,,,,■ 6R  芝2500m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.1,,,,,■ 9R  芝3300m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■12R  芝1800m 4歳上1000万(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-0.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,東京ﾊｲｼﾞｬﾝﾌﾟ,,,,,,,,,,,,江の島特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａマイネルパラシオ, 68,内田博,, 65,  -1,* 10, 2,  4.4, ⑧⑪, 1,10,Ｆミレニアムウイング, 58,横山典,, 86,*  0,* 27, 4,  8.4,①①①, 1,14, スプリングゲント,,白浜雄,,,,, 1,  1.8,③③②, 1, 2,Ｂレイズユアドリｰム, 77,北村宏,, 81,  -1,* 21, 2,  3.9,⑨⑩⑧
 2,10,Ｆキングオブパンサｰ, 45,藤田伸, 0.1, 63,  -3,* 10, 4,  8.0, ⑬⑪, 2, 7,Ｇダｰクメッセｰジ, 57,柴田善, 0.7, 78,  -2,* 24, 1,  2.3,⑥⑥⑥, 2,13, テレジェニック,,金子光, 0.4,,,, 2,  3.5,⑧⑦⑥, 2,11,Ｇジップ, 71,安藤勝, 0.1, 74,   0,  16, 3,  8.5,⑦⑧⑥
 3, 2,Ｍサクラレスタｰ, 27,五十嵐, 0.2, 63,   0,*  5,11,108.9, ⑧⑧, 3, 6,Ｅアドバンテｰジ, 61,内田博, 0.7, 74,  -1,  21, 6,  9.5,④④④, 3, 2, マイネルオｰパｰ,,宗像徹, 0.7,,,, 3,  6.4,⑥⑤④, 3, 3,Ｆヒカルドウキセイ, 72,柴田善, 0.4, 73,  -3,* 17, 7, 26.4,⑨⑩⑪
 4,13,Ｄファストインパルス, 58,横山典, 0.2, 68,*  4,  -1, 1,  2.5, ⑧②, 4, 8,Ｂサインオブゴッド, 69,勝浦正, 0.8, 68,* -1,  16, 2,  4.9,②②②, 4, 5, ファントムスズカ,,北沢伸, 0.8,,,, 5, 15.9,③③④, 4, 5,Ｉダイワセレクション, 65,吉田隼, 0.4, 65,   2,   8, 9, 98.1,④③④
 5, 1,Ｋバンダムラッシュ, 36,南田雅, 0.8, 52,  -6,   3, 9, 97.2, ⑬⑬, 5, 4,Ａメジロラルゴ, 70,吉田豊, 1.1, 71,  -3,  21, 5,  9.2,⑨⑧⑧, 5, 9, ブルｰアルパイン,,今村康, 0.8,,,, 4, 14.2,①①①, 5, 6,Ｊアグネスパウエル, 60,勝浦正, 0.5, 62,*  4,   2,10,119.9,②①①
 6, 4, ウエスタンランラン,---,二本柳, 0.9, 55,   3, -11,10,100.0, ④⑤, 6, 9,Ｃダイワロｰンスタｰ, 67,四位洋, 1.8, 55,  -1,   3, 3,  6.0,④③③, 6, 1, アｰトレｰタ,,山本康, 2.1,,,,11,150.5,⑥⑤⑥, 6, 8,Ｈコパノスイジン, 68,内田博, 0.5, 63,*  4,   4, 5, 16.6,①②②
 7, 5,Ｉニュｰカｰレッジ, 38,北村宏, 0.9, 54,   2,  -9, 7, 22.5, ⑥⑤, 7, 2,Ｊタマモステイタス, 48,木幡初, 2.1, 53,  -3,   6, 9, 44.9,⑧⑧⑧, 7, 8, ファインピｰク,,柴田大, 2.4,,,, 9, 81.3,⑧⑨⑧, 7, 9,Ｅサイレントアスク, 73,田中勝, 0.5, 63,   2,   5, 4, 13.2,③③③
 8, 3,Ｊメアリｰステラ, 37,柴田善, 1.3, 46, -10,   0, 6, 13.8, ⑮⑯, 8, 1,Ｄソニックルｰラｰ, 63,後藤浩, 2.2, 55,  -5,  10,10, 53.2,⑩⑩⑩, 8, 6, タイキリオン,,穂苅寿, 2.8,,,, 8, 77.7,⑪⑪⑩, 8, 7,Ｃシルキｰステラ, 76,小林淳, 0.6, 62,   2,   5, 8, 26.4,④③④
 9,15,Ｃニホンピロヒリュウ, 62,塚田祥, 1.3, 46,*  2, -20, 5, 11.9, ②②, 9, 5,Ｈリワｰドオｰディン, 57,蛯名正, 2.3, 53,  -3,   1, 8, 39.0,⑥⑦⑥, 9, 7, バンジョｰブルｰ,,植野貴, 2.9,,,,13,172.3,⑧⑨⑨, 9, 4,Ａカフェベネチアン, 85,蛯名正, 0.6, 63,   0,   8, 1,  1.7,⑦⑥⑥
10,16,Ｇサフィｰル, 45,村田一, 1.4, 46,   0, -14,13,213.6, ⑧⑧,10, 3,Ｉマイネルハイアップ, 51,安藤勝, 3.3, 43,  -1, -18, 7, 19.7,②④④,10,11, サテライトエｰス,,横山義, 4.0,,,,14,208.3,⑪⑪⑪,10, 1,Ｄオｰルピュｰル, 74,四位洋, 0.8, 63,  -2,  10, 6, 21.1,⑪⑧⑧
11,17, ミライシコウ,---,張田京, 1.5, 44,  -7,  -6,16,271.8, ⑰⑭,,,,,,,,,,,,,11, 3, イブキリムジンオｰ,,熊沢重, 4.7,,,, 7, 47.5,②②②,11,10,Ｋスｰパｰヒｰロｰ, 58,五十嵐, 1.1, 57,  -1,   3,11,272.0,⑥⑥⑧
12,11,Ｅカネスザブレｰブン, 56,佐藤聖, 1.7, 38,  -2, -20, 8, 26.6, ⑥⑧,,,,,,,,,,,,,12,12, マイネルユニバｰス,,平沢健, 4.7,,,,10,102.6,⑬⑭⑬,,,,,,,,,,,,
13, 7,Ｂシルクポラリス, 63,田中勝, 2.0, 40,*  4, -29, 3,  4.9, ②②,,,,,,,,,,,,,13, 4, テイエムアラムシャ,,出津孝, 6.4,,,, 6, 25.9,⑬⑬⑭,,,,,,,,,,,,
14, 6,Ｈシュガｰプラム, 44,丹内祐, 2.2, 35,*  4, -35,14,233.4, ①①,,,,,,,,,,,,,14,10, クｰルジョイ,,石山繁, 7.5,,,,12,153.4,⑤⑧⑪,,,,,,,,,,,,
15,14, トウショウダｰク,---,大野拓, 2.3, 33, -15, -13,18,380.3, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
