06年 5月 6日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 5月 6日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.2,,,,,■ 4R  芝1400m 3 歳未勝利(牝) 馬齢,,,,,,,,,,,,■ 7R  芝1600m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.8,,,,,■10R  ダ1800m 4歳上1600万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上賀茂ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ａインスパイアリング, 64,渡辺薫,, 65,*  2,  -2, 1,  1.8,③②②, 1, 1, チェリｰフォレスト,---,武豊  ,, 74,*  5,*  3, 1,  1.6, ①①, 1, 1,Ｇラッセルバロｰズ, 62,岩田康,, 74,   0,* 13, 5,  9.8, ⑦⑦, 1,10,Ｂトラストジュゲム, 84,岩田康,, 90,* 10,* 16, 2,  4.2,②①①
 2, 1,Ｆシゲルカイノセ, 50,小原義, 0.3, 63,   1,  -3, 7, 25.5,③④④, 2, 2, プレシャスレディｰ,---,角田晃, 0.4, 67,*  3,   0, 8,110.0, ②②, 2, 6,Ｂマクシマｰル, 71,佐藤哲, 0.0, 73,   2,* 10, 1,  2.6, ⑥⑥, 2, 9,Ｋブルｰフランカｰ, 73,川島信, 0.3, 88,*  8,* 16, 7, 42.0,①③③
 3,10,Ｄアドマイヤグロｰリ, 52,岩田康, 0.7, 61,  -6,*  7, 3,  9.0,⑬⑬⑩, 3, 4, メリフルアスソング,---,岩田康, 0.5, 65,  -8,* 12, 3,  7.9, ⑪⑩, 3,12,Ｉヴィヴァキセキ, 56,武豊  , 0.2, 71,*  4,   2, 2,  4.1, ②②, 3,13,Ｃスカｰレットベル, 82,武豊  , 0.4, 86,*  9,  13, 1,  1.6,③②②
 4, 2,Ｂトウカイポリシｰ, 61,芹沢純, 0.9, 58,   0,  -6, 2,  2.9,⑤⑤⑤, 4, 8, メイショウハナビ,---,武幸四, 1.0, 57,  -2,  -3,11,208.9, ④⑤, 4, 9,Ｅオｰスミシャトル, 63,武幸四, 0.3, 70,   0,*  8, 4,  8.8, ⑨⑨, 4, 2,Ｉメイショウホウオウ, 75,武幸四, 1.0, 82,   8,  10, 4, 12.2,④④④
 5, 3,Ｅタガノブラスト, 51,和田竜, 1.0, 57,*  2, -13, 6, 24.7,①①②, 5, 9, スタｰリｰワｰルド,---,佐藤哲, 1.1, 57,  -4,  -2, 7, 48.6, ⑦⑤, 5,11,Ａビヨンドザムｰン, 80,和田竜, 0.6, 65,   3,  -3, 3,  4.1, ②③, 5, 3,Ｇツムジカゼ, 77,秋山真, 1.1, 83,   5,* 15, 5, 23.7,⑦⑧⑦
 6,13,Ｇアッパｰクラス, 48,太宰啓, 1.3, 55,  -2,  -7, 9, 74.1,⑦⑦⑦, 6,15, マルガリｰタ,---,福永祐, 1.1, 57,  -3,  -3, 4, 23.9, ⑥⑤, 6,10,Ｃロｰタス, 71,上野翔, 0.7, 61,   0,  -5, 6, 13.2, ④③, 6, 1,Ｅアグネスギンガ, 79,川原正, 1.2, 82,   4,* 15, 9, 59.0,⑦⑧⑦
 7, 8,Ｌマッキｰゼネラル, 42,石橋守, 1.5, 54,  -1, -10,12,411.7,⑪⑦⑤, 7,14, テイエムオｰカン,---,小林徹, 1.6, 48,  -6,  -8,17,635.1, ⑦⑧, 7, 8,Ｄネイルカイザｰ, 65,渡辺薫, 0.8, 64,  -2,   4, 9, 96.4, ⑪⑨, 7, 6,Ｄビッグシャｰク, 80,和田竜, 1.5, 80,   3,  14,11,122.3,⑩⑩⑨
 8, 6,Ｈカミンスルｰザライ, 47,岩崎祐, 1.6, 54,  -3,  -7, 4, 22.8,⑦⑩⑧, 8,12, ダマスクロｰズ,---,安藤勝, 1.7, 48,*  0, -17, 2,  2.9, ③③, 8, 2,Ｋブラックソフィア, 48,角田晃, 0.9, 61,*  6, -12,12,186.3, ①①, 8, 7,Ｊワンダｰハヤブサ, 73,小林徹, 1.8, 76,   6,   5, 6, 30.8,④⑥⑥
