06年 8月27日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 8月27日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.3,,,,,■ 4R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7.4,,,,,■ 7R  ダ1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.9,,,,,■10R  芝2200m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2.4,,,,
,,,,,,,,,,,,15,10,Ｋジェネスヤマト,-37,佐藤聖, 6.8,-61, -16, -45,13,278.4, ⑪⑫,15,15,Ｍカラｰガｰド, 49,田中博, 3.5, 37,   1, -19,10, 71.7, ⑤⑤,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-1),,,,,,,,,,,
単勝:560円 複勝:06=150円 07=120円 04=190円 枠連:520円,,,,,,,,,,,,単勝:160円 複勝:05=110円 09=140円 03=510円 枠連:300円,,,,,,,,,,,,単勝:220円 複勝:02=110円 14=130円 04=800円 枠連:240円,,,,,,,,,,,,単勝:510円 複勝:03=190円 09=300円 10=130円 枠連:660円,,,,,,,,,,,
馬連:650円 ワイド:06-07=270円 04-06=500円 04-07=480円,,,,,,,,,,,,"馬連:320円 ワイド:05-09=190円 03-05=640円 03-09=1,270円",,,,,,,,,,,,"馬連:250円 ワイド:02-14=160円 02-04=2,040円 04-14=2,310円",,,,,,,,,,,,"馬連:3,200円 ワイド:03-09=820円 03-10=330円 09-10=470円",,,,,,,,,,,
"馬単:1,540円 3連複:1,390円",,,,,,,,,,,,"馬単:470円 3連複:2,430円",,,,,,,,,,,,"馬単:540円 3連複:5,400円",,,,,,,,,,,,"馬単:5,170円 3連複:1,940円 3連単:18,840円",,,,,,,,,,,
■ 2R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.9,,,,,■ 5R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.3,,,,,■ 8R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.2,,,,,■11R  芝2000m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,農林水産省賞典新潟記念 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｉオｰルライトナウ, 24,勝浦正,, 52,  -4,  -3, 2,  6.1, ③③, 1, 4,Ｍアンサｰフォｰユｰ, 38,四位洋,, 66,*  5,  -2, 7, 25.3, ①①, 1,13,Ｃグランフィナｰレ, 70,塚田祥,, 73,  -6,* 24, 2,  4.8, ④④, 1, 5,Ｈトップガンジョｰ, 82,後藤浩,, 96,  19,* 23, 6,  9.2, ⑬⑬
 2, 3,Ｃジョウノオアシス, 48,吉田豊, 0.3, 51,  -3,  -6, 3,  8.0, ③③, 2,13,Ｋトｰセンアラベスク, 45,塚田祥, 0.0, 63,   0,*  5,13, 72.6, ⑥⑥, 2, 2,Ａグランオマｰジュ, 83,中舘英, 0.0, 76,  -8,* 26, 1,  2.6, ⑥⑦, 2, 8,Ｂサンレイジャスパｰ, 91,佐藤哲, 0.0, 92,  18,* 18, 4,  7.4, ⑩⑨
 3, 8,Ａセレブラｰル, 59,福永祐, 0.4, 50,* -1,  -9, 1,  1.4, ②②, 3, 2,Ｃトミケンカイドウ, 57,後藤浩, 0.2, 63,*  4,  -3, 2,  5.0, ③③, 3,11,Ｉバトルスタｰボウ, 64,柴田善, 0.3, 63,  -7,  18, 5, 13.2, ⑥⑥, 3,16,Ｊヴィｰタロｰザ, 81,上村洋, 0.1, 97,  23,  15, 9, 18.5, ⑥⑤
 4, 1,Ｆエタｰナルフラワｰ, 41,江田照, 0.4, 51,*  0, -11, 5, 15.0, ①①, 4,15,Ａセレナガルｰダ, 62,蛯名正, 0.2, 63,*  3,  -2, 1,  2.3, ③③, 4, 9,Ｇオンワｰドマルタ, 66,石橋脩, 0.4, 74,  -9,* 27,11, 58.3, ⑬⑫, 4,18,Ｃスウィフトカレント, 88,福永祐, 0.2, 94,  18,* 22, 1,  3.4, ⑮⑮
 5,11,Ｄボｰンザスカイ, 46,二本柳, 0.5, 45,  -7,  -4, 6, 36.3, ⑥⑥, 5, 9,Ｂタｰゲットクリア, 60,勝浦正, 0.2, 61,  -6,* 14, 4,  7.9, ⑬⑬, 5, 8,Ｆスズサンシャイン, 66,吉田隼, 0.5, 66,  -8,  21, 4, 10.5, ⑩⑦, 5,10,Ｋヤマニンアラバスタ, 81,柴田善, 0.4, 92,  21,  11, 7, 13.2, ⑧⑧
 6, 5,Ｊフィｰルフィット, 20,蛯名正, 0.5, 44, -19,*  6, 9,136.2, ⑩⑩, 6, 6,Ｇヒカルウミ, 51,福永祐, 0.6, 56,  -4,*  5, 3,  6.3, ⑧⑩, 6, 7,Ｌユウタｰジャック, 60,福永祐, 0.6, 70, -10,* 25, 9, 21.3, ⑮⑭, 6,12,Ｉオｰスミグラスワン, 81,四位洋, 0.4, 91,  18,  19, 2,  5.9, ⑩⑪
 7, 4,Ｂフラワｰシｰン, 52,村田一, 1.0, 40,  -3, -17, 4, 15.0, ③③, 7,14, バシマｰ,---,田中学, 0.7, 57,*  4, -11,10, 56.9, ②②, 7, 5,Ｂタマモダンディ, 73,後藤浩, 0.8, 59,  -7,  16, 6, 14.1, ⑧⑦, 7,17,Ｇトリリオンカット, 83,小野次, 0.6, 85,* 21,  -1,13,105.5, ②②
 8, 9,Ｈキングケイザンオｰ, 32,長谷川, 1.1, 33, -10, -14, 7, 42.3, ⑧⑧, 8,17,Ｆアッパレムスメ, 51,大野拓, 0.8, 52,  -1,  -6,12, 65.1, ⑧⑧, 8,15,Ｊトウカイエンゼル, 63,長谷川, 1.0, 63, -11,  22, 8, 20.6, ⑮⑭, 8, 9,Ａエイシンニｰザン,101,蛯名正, 0.7, 83,  17,   7, 5,  9.1, ⑧⑨
 9, 6,Ｅクリノトレジャｰ, 41,横山義, 1.5, 28,  -9, -21, 8, 58.6, ⑥⑥, 9, 8,Ｎセレナガｰル, 35,田中博, 0.9, 49,  -7,   2,17,406.8, ⑫⑪, 9, 3,Ｏアウトゥリｰチェ, 55,岩部純, 1.1, 56,  -9,  16,12, 64.1, ⑩⑩, 9,13,Ｌヤマニンメルベイユ, 80,勝浦正, 0.9, 84,  21,   0, 8, 13.8, ⑥⑤
10, 7,Ｇホワイトアロｰ, 34,石神深, 1.5, 27, -12, -18,10,233.0, ⑧⑧,10,18,Ｈエイワヴァｰジニア, 51,吉田隼, 1.1, 49,  -2,  -9, 5, 10.8, ⑧⑧,10, 1,Ｅフサイチギャロップ, 68,蛯名正, 1.1, 52,* -4,   5, 3,  5.3, ③③,10, 3,Ｄニシノナｰスコｰル, 87,吉田豊, 0.9, 82,  17,   7, 3,  6.1, ⑭⑬
11, 2,Ｋタカイチワンダｰ,-17,田中博, 2.4, 11, -23, -21,11,268.2, ⑪⑪,11,10,Ｄミヤギブレイド, 56,嘉藤貴, 1.3, 48,   0, -13,11, 57.6, ⑥⑥,11, 4,Ｄマイネルゴｰシュ, 69,土谷智, 1.4, 50,  -5,   3,10, 51.4, ④④,11, 4,Ｑサイドワインダｰ, 74,長谷川, 1.3, 82,  13,  19,11, 55.4, ⑰⑰
,,,,,,,,,,,,12, 7,Ｅヒカルジュウジセイ, 53,柴田善, 1.5, 44,  -8,  -2, 6, 16.4, ⑯⑯,12,14,Ｐサｰチエネミｰ, 55,田中学, 1.6, 53,* -2,  -6,16,272.2, ①①,12, 6,Ｒナイキゲルマン, 65,石崎隆, 1.5, 73,  11,   8,17,435.7, ⑯⑯
,,,,,,,,,,,,13,11,Ｏダンストップレディ,  1,小林淳, 1.8, 41,  -8,  -6,18,720.1, ⑪⑬,13,17,Ｋマイネルホルス, 62,大西直, 1.6, 49, -10,  11,13, 94.8, ⑮⑭,13,11,Ｎアサクサキニナル, 78,田中勝, 1.6, 74,  17,  -4,12, 82.0, ⑫⑪
,,,,,,,,,,,,14,16, エスペラｰダ,---,上村洋, 1.8, 41, -10,  -3, 9, 41.7, ⑬⑮,14, 6,Ｈオイワケウコン, 65,佐藤聖, 1.6, 46, -14,  12, 7, 18.7, ⑮⑰,14, 2,Ｍロｰドフラッグ, 79,武士沢, 1.9, 71,  18, -14,15,267.0, ④⑤
,,,,,,,,,,,,15,12,Ｊタイキトラップ, 48,江田照, 2.0, 40,   2, -27, 8, 35.5, ③③,15,16,Ｎグラスファイタｰ, 57,大野拓, 1.6, 45, -10,   5,14,136.8, ⑧⑩,15, 7,Ｐシャｰディｰナイス, 76,大野拓, 2.4, 64,* 19, -29,16,350.6, ①①
,,,,,,,,,,,,16, 3, スイｰトエトワｰル,---,田中勝, 3.1, 28,  -4, -35,14,157.0, ⑬⑪,16,18,Ｒニシノコユキ, 46,石崎隆, 1.8, 47, -12,  11,18,321.0, ⑬⑰,16,15,Ｆダイワレイダｰス, 83,大西直, 2.7, 68,* 23, -30,10, 47.8, ④③
,,,,,,,,,,,,17, 1,Ｉブライティアシｰズ, 49,長谷川, 3.6, 25, -10, -31,16,243.5, ⑰⑯,17,10,Ｑロゼッタ, 54,大庭和, 1.9, 50,* -2, -11,15,255.4, ②②,17,14,Ｏタガノマイバッハ, 76,中舘英, 3.2, 62,* 22, -37,14,124.4, ②③
,,,,,,,,,,,,18, 5,Ｌミュｰジックハｰト, 44,大西直, 8.2,-65, -16, -95,15,176.9, ⑰⑱,18,12,Ｍコスモシュクレ, 58,田中博, 2.4, 40, -12,  -8,17,301.5, ⑫⑫,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+20 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:88 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-2),,,,,,,,,,,
"単勝:610円 複勝:10=130円 03=140円 08=100円 枠連:1,450円",,,,,,,,,,,,"単勝:2,530円 複勝:04=710円 13=1,290円 02=200円 枠連:2,520円",,,,,,,,,,,,単勝:480円 複勝:13=180円 02=130円 11=390円 枠連:480円,,,,,,,,,,,,"単勝:920円 複勝:05=320円 08=250円 16=540円 枠連:4,530円",,,,,,,,,,,
"馬連:1,820円 ワイド:03-10=420円 08-10=170円 03-08=200円",,,,,,,,,,,,"馬連:63,960円 ワイド:04-13=12,670円 02-04=1,420円 02-13=4,220円",,,,,,,,,,,,"馬連:710円 ワイド:02-13=360円 11-13=1,290円 02-11=820円",,,,,,,,,,,,"馬連:3,910円 ワイド:05-08=1,210円 05-16=3,110円 08-16=2,060円",,,,,,,,,,,
"馬単:3,860円 3連複:590円",,,,,,,,,,,,"馬単:192,370円 3連複:97,230円",,,,,,,,,,,,"馬単:1,560円 3連複:3,980円",,,,,,,,,,,,"馬単:7,110円 3連複:22,660円 3連単:131,420円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.4,,,,,■ 6R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.3,,,,,■12R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,稲妻特別,,,,,,,,,,,,妙高特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｆコｰドテレグラム, 44,上村洋,, 56,  -5,*  2, 7, 16.8,④④④, 1, 6, エｰシンマｰメイド,---,中舘英,, 54,*-11,*  6, 4, 14.6, ②②, 1, 3,Ｆアンバｰジャック, 63,柴田善,, 87,   7,* 17, 3,  4.7,   , 1, 6,Ｌエアアドニス, 63,塚田祥,, 82,  -3,* 22, 3,  4.9, ④③
 2,14,Ｅスプリングザスパ, 47,石橋脩, 0.1, 55,  -6,*  4, 8, 18.6,⑨⑦④, 2, 5, ダイワエンパイア,---,後藤浩, 0.0, 54, -14,*  7, 1,  1.5, ⑧⑨, 2,14,Ｄナイトランブラｰ, 67,後藤浩, 0.6, 74,* 11,   8, 1,  3.2,   , 2,11,Ａウィストラム, 76,吉田隼, 0.2, 78,* -2,* 19, 2,  3.8, ③③
 3, 5,Ｃヒカルサンピラｰ, 49,村田一, 0.4, 53,  -8,*  5, 1,  3.5,⑩⑧⑧, 3,16, シルクトワイライト,---,田中勝, 0.7, 43, -17,*  1, 9, 39.5, ⑪⑩, 3,13,Ｃフサイチジュノｰ, 67,田中勝, 0.8, 73,  -8,* 18, 4,  7.7,   , 3,13,Ｄアドマイヤキラメキ, 69,福永祐, 0.5, 74,  -4,  18, 1,  2.8, ⑤⑤
 4,10,Ｂチャンストゥウィン, 49,吉田豊, 1.0, 48,* -3, -12, 2,  3.6,①①①, 4, 3, マイネルダイナモ,---,柴田善, 1.0, 37, -17,  -4, 2,  5.5, ⑭⑬, 4, 9,Ｈイクエイタｰ, 61,福永祐, 1.0, 68,  -8,  15, 6, 11.9,   , 4, 8,Ｂマイネルラファエロ, 73,上村洋, 0.7, 68,*  1,  11, 6, 12.1, ①①
 5, 7,Ｌトラストタイガｰ, 38,田中勝, 1.5, 47, -13,*  3, 4,  7.4,⑮⑮⑪, 5,10, エドノダンス,---,石橋脩, 1.1, 34, -15,  -8, 7, 31.5, ⑤⑤, 5,12,Ｉワシントンザクラ, 56,吉田隼, 1.0, 64,* 11,   2, 7, 14.1,   , 5,10,Ｋダイワインディアナ, 66,石崎隆, 1.4, 62,  -9,  14, 8, 49.3, ⑩⑩
 6,12,Ｉデュｰクトｰゴｰ, 42,後藤浩, 1.6, 43,  -5, -13, 9, 25.5,⑦④④, 6,14, ヤギリプリンス,---,四位洋, 1.3, 30,*-14, -15, 8, 38.5, ③③, 6, 5,Ａマシｰン, 76,吉田豊, 1.2, 59, -13,  11, 2,  4.4,   , 6, 7,Ｇウインプレジｰル, 68,石神深, 1.5, 62, -12,  15,11, 63.6, ⑬⑫
 7,15,Ｎフレンチアガサ, 32,田中博, 1.9, 39,* -5, -20,14,238.8,②②②, 7,15, フチロン,---,江田照, 1.3, 33,*-12, -13,14,129.5, ⑦⑤, 7, 4,Ｇデアンジェリス, 63,西田雄, 1.2, 62,  -3,   8, 5, 11.5,   , 7,12,Ｊブルｰチェイサｰ, 67,武士沢, 1.5, 60,  -6,  10,13,102.4, ⑧⑨
 8, 3,Ｇユウタｰアクセス, 43,大庭和, 2.0, 41, -10,  -8,13, 96.7,⑫⑫⑪, 8, 1, マチカネフクノカミ,---,吉田豊, 1.4, 31, -17, -10, 6, 21.2, ⑪⑬, 8, 2,Ｂアッパｰジｰン, 70,石崎隆, 1.3, 57, -15,  11, 9, 28.1,   , 8, 1,Ｆアレクシオス, 68,蛯名正, 1.5, 64, -21,* 21, 5, 11.9, ⑮⑮
 9, 9,Ｄカズノダンシング, 47,大野拓, 2.1, 38,  -6, -19, 6, 11.5,⑥④④, 9, 4, ピンクバンサｰ,---,福永祐, 1.8, 26, -14, -21, 3, 12.8, ⑤⑤, 9, 7,Ｎロｰランセレス, 31,田中学, 1.3, 56,  -8,   6,10, 84.9,   , 9, 2,Ｃプライベｰトエリア, 70,田中勝, 1.5, 62, -13,  16, 4,  7.6, ⑭⑫
10, 8,Ｍクロコアイト, 36,勝浦正, 2.7, 36, -12, -11,10, 31.8,⑭⑬⑭,10, 7, イチエイムサシ,---,田辺裕, 1.9, 24, -17, -18,11, 69.7, ⑧⑩,10, 1,Ｊシルクマニフェスト, 51,小林淳, 1.4, 56,   9,  -3,11,113.1,   ,10,14,Ｅマリットチャｰジ, 69,小野次, 1.6, 58,  -6,   9, 9, 49.4, ⑧⑥
11,11,Ｏゲイルトゥモロｰ, 31,嘉藤貴, 2.8, 35,  -9, -18,15,258.6,⑩⑩⑩,11, 2, サンベルナｰル,---,吉田隼, 2.0, 23, -17, -20,10, 45.2, ⑭⑬,11,10,Ｅフラワｰメロディｰ, 65,中舘英, 1.7, 51,  -1,  -2, 8, 15.7,   ,11, 9,Ｎワｰキングボｰイ, 63,長谷川, 1.8, 53,  -7,   5,10, 57.7, ⑤⑥
12,13,Ａサムライショウグン, 52,福永祐, 3.0, 33,  -8, -21, 3,  7.1,⑧⑧⑨,12,12, パライッソ,---,勝浦正, 2.0, 26, -17, -13, 5, 18.2, ⑯⑯,12, 6,Ｋエイダイサイレンス, 50,武士沢, 2.2, 43, -13,  -2,12,164.3,   ,12,15,Ｉゼンノエキスプレス, 67,小林淳, 1.9, 55,  -9,   9,12, 64.1, ⑩⑩
13, 6,Ｊブルｰベルベット, 40,長谷川, 3.1, 33, -12, -15, 5, 10.0,⑫⑬⑭,13, 9, ヒシクラフト,---,小野次, 2.2, 24,*-13, -30,15,144.6, ①①,13,11,Ｌマチカネチシオ, 48,塚田祥, 2.3, 43,  -6,  -8,13,274.6,   ,13, 5,Ｏミヤギノダンシング, 57,西田雄, 2.2, 52,*  0,  -2,15,318.3, ②②
14, 2,Ｋダイワフレイア, 39,佐藤哲, 3.7, 28,* -4, -36,11, 73.2,④②②,14, 8, テンジンカズトヨ,---,塚田祥, 2.6, 18, -21, -22,16,179.5, ⑯⑯,14, 8,Ｍエンジェルマリｰン, 47,高山太, 3.2, 24, -18, -15,14,304.0,   ,14, 4,Ｈフレンドリｰステラ, 68,高山太, 2.2, 52,  -4,   2, 7, 46.9, ⑤⑥
15, 4,Ｈベルモントブロンド, 42,池田鉄, 6.8,  9,  -9, -56,12, 90.2,③⑩⑪,15,13, キャプテンスパロウ,---,蛯名正, 2.7, 19, -20, -24,12, 98.2, ⑪⑫,,,,,,,,,,,,,15, 3,Ｍショウグンエックス, 63,大庭和, 2.4, 50,  -9,   4,14,209.9, ⑩⑫
,,,,,,,,,,,,16,17, シルクアメイジング,---,西田雄, 3.2,-12, -14, -43,17,263.8, ⑧⑤,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17,11, マイネルエルドｰル,---,田中学, 5.4,-79,*-14, -79,13,113.4, ③③,,,,,,,,,,,,,,,,,,,,,,,,
