06年 8月13日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 8月13日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.3,,,,,■ 4R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.7,,,,,■ 7R  ダ1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.7,,,,,■10R  芝1400m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.0,,,,
 9, 7,Ｉサクラハｰレｰ, 10,蛯名正, 1.7, 29, -19,  -9,10, 93.8, ⑨⑨, 9, 4,Ｆパワフルシチｰ, 46,中舘英, 2.2, 36, -22,   3, 3, 13.7,⑨⑩⑩, 9, 7,Ｌシルクグラビティｰ, 56,木幡初, 0.9, 58,   3,  -3,11, 55.2, ⑥⑥, 9,11,Ｅギミｰシェルタｰ, 72,長谷川, 0.6, 75,  -6,* 24, 3,  6.0, ⑭⑮
10, 9,Ｆオメガアｰティスト, 37,中舘英, 2.2, 23, -17, -19, 5, 12.8, ⑦⑧,10, 9,Ｈコアレスウォルデン, 42,二本柳, 2.7, 29, -22,  -1, 7, 47.9,⑫⑬⑬,10,13,Ｍダイゴキリンジ, 53,石神深, 1.2, 53,  -3,   0,14,159.2, ⑪⑬, 9, 9,Ｎラドランファｰマ, 62,石橋脩, 0.6, 74,  -5,  22,10, 25.8, ⑪⑫
,,,,,,,,,,,,11,15,Ｏワンダｰクロユリ, 20,横山義, 2.8, 28, -20,  -7,15,371.5,⑥⑥⑥,11,15,Ａドラゴンキャプテン, 72,丹内祐, 1.3, 53,   4,  -9, 5,  8.7, ⑥⑥,11,18,Ａナチュラルメイク, 76,中舘英, 0.8, 68,  -4,  18, 7, 12.9, ⑪⑪
,,,,,,,,,,,,11, 5,Ｊデイトレｰダｰ, 37,吉田豊, 2.8, 29, -23,   0,13,158.4,⑮⑭⑬,12, 3,Ｎウメノレイメイ, 52,塚田祥, 1.6, 46, -10,   1,13, 81.5, ⑭⑭,12,13,Ｒスマイリングルｰラ, 56,田中勝, 0.8, 62,  -2,  11,15, 50.5, ⑦⑧
,,,,,,,,,,,,13, 1,Ｇカミノコンコルド, 44,小林淳, 2.9, 27, -22,  -4, 8, 54.8,⑫⑩⑩,13, 1,Ｏレディエレガンス, 40,中舘英, 1.9, 46, -15,*  4,15,243.7, ⑮⑮,13,17,Ｐオｰクルｰム, 56,村田一, 0.8, 73,  -9,* 24,18,236.3, ⑯⑮
,,,,,,,,,,,,14,12,Ｍトｰセンオペレッタ, 33,田中博, 3.0, 24, -24,  -3,11,123.7,⑫⑭⑮,14,11,Ｅトｰセンマリノス, 64,佐藤聖, 2.1, 43,   0, -14, 6, 12.3, ⑧⑧,14,10,Ｑフレンドリｰステラ, 56,丹内祐, 0.9, 62,   2,   8,14, 41.4, ⑤⑤
,,,,,,,,,,,,15, 6,Ｅグレｰトアドミラル, 46,武士沢, 3.1, 27, -20,  -9, 9, 60.5,⑨⑧⑧,15, 9,Ｂビッグユニット, 69,吉田豊, 3.2, 37,*  9, -33, 3,  6.1, ①②,15, 8,Ｉヤマニントゥドロワ, 68,二本柳, 1.0, 63,  -3,  13,17,106.2, ⑨⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｈレッドスタｰライト, 68,大西直, 1.0, 62,  -1,  10, 4, 10.0, ⑦⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,15,Ｌムｰンライトソナタ, 66,勝浦正, 1.1, 68, -11,  22, 9, 24.5, ⑱⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,14,Ｏアイアムアドｰタｰ, 57,吉田豊, 1.4, 59,  -9,  15,16, 53.9, ⑯⑰
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:+18 馬場:稍重(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:稍重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-1),,,,,,,,,,,
"単勝:380円 複勝:03=140円 05=110円 02=1,090円 枠連:310円",,,,,,,,,,,,"単勝:120円 複勝:11=100円 14=260円 02=220円 枠連:1,180円",,,,,,,,,,,,"単勝:340円 複勝:10=160円 02=630円 14=620円 枠連:2,700円",,,,,,,,,,,,"単勝:1,620円 複勝:02=330円 06=170円 03=340円 枠連:820円",,,,,,,,,,,
"馬連:350円 ワイド:03-05=190円 02-03=2,450円 02-05=1,950円",,,,,,,,,,,,"馬連:1,190円 ワイド:11-14=550円 02-11=320円 02-14=2,700円",,,,,,,,,,,,"馬連:4,350円 ワイド:02-10=1,470円 10-14=1,770円 02-14=6,740円",,,,,,,,,,,,"馬連:3,130円 ワイド:02-06=1,170円 02-03=2,460円 03-06=960円",,,,,,,,,,,
"馬単:840円 3連複:6,670円",,,,,,,,,,,,"馬単:1,450円 3連複:3,660円",,,,,,,,,,,,"馬単:6,390円 3連複:33,300円",,,,,,,,,,,,"馬単:7,930円 3連複:9,230円 3連単:63,870円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.2,,,,,■ 5R  芝2850m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 8R  芝1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1.1,,,,,■11R  ダ1200m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-5.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,北陸ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｂオリオンザクロノス, 59,佐藤聖,, 53,  -9,*  7, 1,  2.0, ⑦⑥, 1, 7, カゲトラオｰ,,山本康,,,,, 2,  3.7,①①①, 1,16,Ｄピアニスト, 76,田中勝,, 88,* 19,  10, 2,  4.2,   , 1, 9,Ｃエイシンボｰダン, 81,田中勝,, 78,   4,* 13, 2,  3.7, ③③
 2, 8,Ｄジェットバニヤン, 49,田中勝, 0.0, 62,*  7,  -5, 3,  4.7, ②②, 2, 1, ショウナンキング,,柴田大, 1.1,,,, 6, 13.6,⑥③③, 2,13,Ｂエイワジョリｰ, 78,小野次, 0.2, 86,* 21,   5, 1,  3.3,   , 2, 1,Ｂリンガスロｰレル, 82,柴田善, 0.2, 75,   5,  11, 3,  4.8, ③③
 3,11,Ｅサクライヤｰワン, 46,勝浦正, 0.3, 53,  -4,*  2, 5,  9.5, ⑥⑥, 3,10, トモクン,,柴田未, 1.3,,,, 3,  4.8,⑦⑦⑤, 3,14,Ａカネツサンバ, 78,丹内祐, 0.2, 81,* 19,   3, 5, 10.1,   , 3, 8,Ｄチアズヒカリ, 78,吉田隼, 0.2, 73,*  7,   9, 1,  2.4, ②②
 4, 3, ツインスマイル,---,中舘英, 1.1, 52,*  8, -17, 4,  7.9, ①①, 4, 6, レオルｰセント,,穂苅寿, 1.6,,,, 8, 19.8,⑧④④, 4, 6,Ｃブリリアントクロス, 77,吉田豊, 0.5, 75,  15,   2, 3,  5.0,   , 4, 7,Ｉシベリアンメドウ, 68,武士沢, 0.7, 70,  -2,* 11, 6, 24.3, ⑦⑤
 5, 7,Ｉスプリングシャモニ, 25,石橋脩, 1.5, 42, -13,  -2,11,283.8, ⑧⑧, 5,11, トップオブマｰチ,,大庭和, 4.0,,,,11, 84.9,⑪⑨⑧, 5, 5,Ｏブラジリアンサンバ, 58,塚田祥, 0.5, 69,  -1,* 14,12, 76.1,   , 5, 5,Ｅピサノボス, 77,塚田祥, 1.0, 65,  -2,   8, 9, 69.5, ⑦⑨
 6,10,Ｇブルｰビッグベン, 33,江田照, 1.6, 44,   2, -17, 7, 50.2, ⑤⑤, 6,13, キングフォンテン,,菊池憲, 4.1,,,, 4,  8.4,②②②, 6, 1,Ｌロイヤルオｰキッド, 62,勝浦正, 0.5, 73,   5,* 12,10, 52.4,   , 6, 6,Ｇジョウノデイリｰ, 74,熊沢重, 1.0, 64,  -1,   7, 8, 59.7, ⑤⑤
 7, 9,Ｃノボバンク, 51,丹内祐, 1.9, 40,   2, -22, 6, 24.3, ④③, 7, 2, エイシンタイアン,,熊沢重, 6.5,,,, 1,  3.4,③⑤⑦, 7,12,Ｆウインディｰアロｰ, 65,吉永護, 0.8, 63,   0,   7,11, 64.5,   , 7, 4,Ｈテンケイ, 74,木幡初, 1.1, 65,  -4,   9, 7, 32.8, ⑨⑧
 8, 5, ニシノジュリエッタ,---,二本柳, 2.5, 35, -15, -10,10,219.7, ⑨⑩, 8, 5, メイショウワグナｰ,,仲田雅, 6.6,,,, 7, 13.8,⑨⑩⑩, 8,15,Ｐリｰフィｰウッド, 24,石橋脩, 0.8, 72,  14,   1,15,116.2,   , 8, 2,Ａアインカチヌキ, 84,中舘英, 1.2, 57,*  7,  -4, 4,  5.1, ①①
 9,14,Ａロイヤルフェアリｰ, 60,塚田祥, 3.2, 28,   4, -36, 2,  4.5, ③③, 9,14, ピアｰズフォンテン,,高野和, 7.7,,,,13,137.6,④⑤⑥, 9, 7,Ｎブリスクウェザｰ, 60,熊沢重, 0.8, 65,   5,   4, 8, 31.1,   , 9, 3,Ｆシャドウスケイプ, 75,江田照, 1.4, 61,   0,   4, 5, 16.7, ⑤⑤
10, 6,Ｋシンボリテレスト,-31,吉田豊, 3.3, 24, -23, -11, 8, 93.9, ⑬⑬,10, 4, ノボライトニング,,宗像徹, 8.1,,,,10, 74.1,⑩⑪⑪,10, 8,Ｊテンエイキララ, 63,江田照, 0.9, 66,   5,   5, 6, 12.6,   ,,,,,,,,,,,,
11, 1,Ｊロｰリエインパクト,  0,南田雅, 3.4, 26, -18, -16,14,527.9, ⑫⑩,11, 9, スガｰペンタイア,,蓑島靖, 9.1,,,,14,145.5,⑬⑫⑫,11, 2,Ｅナイトランブラｰ, 67,村田一, 0.9, 66,   5,   5, 4,  6.5,   ,,,,,,,,,,,,
12, 4,Ｆアミフジウラノス, 35,田中博, 3.5, 22, -17, -20,12,287.0, ⑪⑩,12,12, ブリュメｰル,,平沢健, 9.6,,,, 5, 10.4,⑤⑧⑨,12,11,Ｉナウシカトウショウ, 65,田中博, 0.9, 60,  -9,* 12,13, 87.1,   ,,,,,,,,,,,,
13,13,Ｈフシギフシギ, 28,石神深, 3.6, 16, -24, -13, 9,190.9, ⑬⑬,13, 3, トｰアツキノオｰ,,沢昭典,20.5,,,,12,122.3,⑭⑬⑬,13, 4,Ｈリンガスゲｰム, 65,西田雄, 1.1, 68,  17,  -6,16,191.7,   ,,,,,,,,,,,,
14,15, マイサツキ,---,西田雄, 4.9, -1, -14, -35,13,442.3, ⑨⑧,,,,,,,,,,,,,14, 9,Ｋアサクサコンソメ, 62,木幡初, 1.1, 61,   0,   5,14, 87.4,   ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15, 3,Ｇフラワｰレインボｰ, 65,蛯名正, 1.4, 57,   5,  -3, 7, 22.5,   ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16,10,Ｍグロｰバリズム, 61,吉田隼, 1.9, 43,  -2, -10, 9, 47.5,   ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+16 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:稍重(指数:-7),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:86 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:稍重(指数:-6),,,,,,,,,,,
単勝:200円 複勝:02=110円 08=140円 11=180円 枠連:360円,,,,,,,,,,,,"単勝:370円 複勝:07=170円 01=350円 10=170円 枠連:3,080円",,,,,,,,,,,,単勝:420円 複勝:16=160円 13=120円 14=260円 枠連:410円,,,,,,,,,,,,単勝:370円 複勝:09=130円 01=120円 08=110円 枠連:340円,,,,,,,,,,,
馬連:550円 ワイド:02-08=240円 02-11=290円 08-11=480円,,,,,,,,,,,,"馬連:2,750円 ワイド:01-07=910円 07-10=500円 01-10=1,210円",,,,,,,,,,,,馬連:540円 ワイド:13-16=250円 14-16=680円 13-14=510円,,,,,,,,,,,,馬連:850円 ワイド:01-09=270円 08-09=190円 01-08=220円,,,,,,,,,,,
"馬単:890円 3連複:1,170円",,,,,,,,,,,,"馬単:4,390円 3連複:4,760円",,,,,,,,,,,,"馬単:1,010円 3連複:1,480円",,,,,,,,,,,,"馬単:1,610円 3連複:570円 3連単:3,930円",,,,,,,,,,,
■ 3R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.1,,,,,■ 6R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1.2,,,,,■12R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,おけさ特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａヤマニンイグナイト, 58,蛯名正,, 64,*  7,* -8, 1,  2.5,①①①, 1, 9, トｰセンフｰガ,---,柴田善,, 50,*  0,  -8, 1,  1.3, ①①, 1, 3,Ｉガッテンワン, 74,村田一,, 75,   4,  17, 5,  9.7, ⑤⑤, 1, 5,Ｈマイネルハイアップ, 60,吉田豊,, 69,*  0,  12, 4,  7.0, ③③
 2,13,Ｉマイスタｰキング, 50,吉田豊, 0.4, 59,   3,* -4, 5,  7.7,⑧⑥⑥, 2, 2, トｰセンゲンザン,---,中舘英, 0.4, 43, -11,* -7, 6, 19.7, ④④, 2, 5,Ｌピッチサイドトｰク, 62,石橋脩, 0.0, 81,   0,* 23,11, 60.6, ⑨⑩, 2, 6,Ｆアルゴノｰト, 62,中舘英, 0.0, 76,   1,* 17, 5, 10.0, ⑤⑤
 3, 4,Ｆロットバルト, 51,田辺裕, 0.6, 56,   1,* -2, 2,  5.3,⑫⑪⑩, 3, 1, ミヤビキャサリン,---,長谷川, 0.6, 40,  -7, -11, 2,  8.5, ③③, 3, 1,Ｃビッグカポネ, 79,蛯名正, 0.1, 64,*  7,   4, 1,  2.9, ①①, 3, 3,Ｇタマモダンディ, 62,柴田善, 0.0, 74,   2,* 15, 7, 15.7, ⑦⑥
 4,18,Ｃキャッチｰタイトル, 55,中舘英, 0.6, 57,*  5, -13, 4,  6.4,⑥③③, 4, 3, マイネルハフナｰ,---,石橋脩, 0.6, 41, -16,* -5, 5, 19.0, ⑤⑤, 4, 8,Ｈプレシャスワン, 75,木幡初, 0.1, 77,   1,  20,10, 54.7, ⑤⑥, 4,13,Ｃシベリアンヒｰト, 63,吉田隼, 0.2, 62,*  1,   6, 2,  5.9, ②②
 5,11,Ｈジェイケイチｰフ, 51,柴田善, 1.0, 53,*  7, -22, 3,  5.8,②②②, 5, 8, マイネルミステリオ,---,梶晃啓, 2.2, 16, -25, -21, 8, 48.2, ⑨⑨, 5, 2,Ｄコアレスコジｰン, 79,吉田隼, 0.1, 65,*  5,   7, 7, 13.0, ②②, 5,14,Ｄジェネビアン, 63,塚田祥, 0.2, 66,*  1,   9, 8, 17.7, ③③
 6, 5,Ｄコスモタック, 54,石橋脩, 1.2, 51,*  5, -21, 9, 69.6,④⑤④, 6,11, ラズベリｰロｰズ,---,佐藤聖, 2.4,  4, -24, -25, 4, 15.2, ⑦⑦, 6, 6,Ｅエミナ, 79,中舘英, 0.2, 71,   4,  14, 8, 22.0, ③③, 6, 8,Ａダイワバゼラｰド, 69,田中勝, 0.3, 70,  -3,* 15, 1,  2.5, ⑦⑧
 7, 9,Ｑキングマキシマム, 32,熊沢重, 1.2, 51,  -3,* -2,12, 97.9,⑱⑰⑬, 7, 4, カシノベガスタｰ,---,二本柳, 2.6,  9, -36, -16,11,116.8, ⑩⑩, 7, 4,Ｇメジロベネット, 75,高橋智, 0.2, 77,  -1,* 21, 6, 12.3, ⑩⑧, 7,10,Ｂフレンチムｰド, 66,勝浦正, 0.9, 63,  -3,  11, 3,  6.0, ⑩⑩
 8, 6,Ｊメジロクロフォｰド, 47,小野次, 1.7, 46,   3, -24, 8, 30.2,⑧⑥⑥, 8, 6, タケトヒビキ,---,小林淳, 3.4,-17, -46, -19,10,101.1, ⑪⑪, 8,10,Ａアクレイム, 85,田中勝, 0.3, 76,  -2,* 21, 2,  3.4, ⑫⑫, 8,11,Ｉランナｰズハイ, 59,丹内祐, 0.9, 58,  -6,   9, 6, 10.5, ⑩⑩
 9, 1,Ｐニシノツバメ, 36,丹内祐, 1.7, 44,   2, -25,16,300.0,⑥⑥⑧, 9, 5, メイショウジャパン,---,吉田豊, 4.8,-85, -24, -62, 9, 50.7, ⑦⑦, 9, 7,Ｂビッグファルコン, 81,熊沢重, 0.7, 65,   0,  12, 4,  9.2, ⑦⑥, 9, 9,Ｍサンブロンシェ, 55,佐藤聖, 1.0, 53,*  2,  -7,12, 95.7, ①①
10, 3,Ｌマイネルアントス, 40,池田鉄, 1.8, 45,   1, -21, 6, 18.0,⑩⑪⑫,10, 7, ステキナガバナｰ,---,江田照, 7.3, 7.3---, -15, ---, 7, 20.8, ⑤⑤,10, 9,Ｊメイショウトキムネ, 74,柴田善, 0.7, 65,   0,  12, 3,  8.2, ⑦⑧,10, 7,Ｅシルクアワｰド, 62,南田雅, 1.4, 56,  -5,   7,15,200.6, ⑭⑭
11,12,Ｂダイワクルｰザｰ, 55,吉田隼, 2.3, 39,  -3, -21, 7, 22.5,⑰⑭⑬,,,,,,,,,,,,,11,12,Ｋダイワキングコン, 65,小野次, 0.8, 61,   3,   6,12, 66.0, ③④,11,15,Ｏコスモシェアト, 50,宗像徹, 1.5, 51,  -1,  -2, 9, 73.7, ⑦⑧
12, 8,Ｏニシノスカイハイ, 36,勝浦正, 2.6, 38,   2, -36,13,113.8,⑫⑩⑧,,,,,,,,,,,,,12,11,Ｆタイキシルバｰ, 77,丹内祐, 0.9, 62,  -1,  10, 9, 39.6, ⑩⑩,12, 2,Ｋキングバッハ, 57,江田照, 1.6, 51,  -3,   1,11, 90.7, ⑩⑩
13, 2,Ｎブレイブストｰリｰ, 38,宗像徹, 2.7, 38,*  5, -45,14,171.7,③③④,,,,,,,,,,,,,,,,,,,,,,,,,13,12,Ｌマイネルパイレット, 55,池田鉄, 1.7, 46,  -3,  -7,14,190.7, ⑤⑦
14,15,Ｋアイアイスズラン, 41,塚田祥, 2.9, 35,  -1, -36,18,402.8,⑫⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,,14, 4,Ｊケイジｰウォリア, 58,長谷川, 2.3, 46,  -3, -10,10, 75.3, ⑩⑩
15, 7,Ｒダイワハルパｰ, 18,武士沢, 3.4, 34,  -2, -38,11, 85.8,⑮⑭⑯,,,,,,,,,,,,,,,,,,,,,,,,,15, 1,Ｎエヒテンヴィｰゼ, 51,木幡初, 4.2,  1, -13, -26,13,156.4, ⑮⑮
16,17,Ｇサンワｰドダラｰ, 51,小林淳, 3.5, 34,  -2, -39,17,320.9,⑩⑭⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,16,Ｅコスモセドナ, 53,佐藤聖, 3.6, 30,   1, -55,10, 74.9,④⑥⑩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,14,Ｍスｰパｰアンカｰ, 40,江田照, 3.6, 33,  -3, -39,15,206.9,⑮⑰⑱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:0),,,,,,,,,,,
"単勝:250円 複勝:10=130円 13=210円 04=170円 枠連:1,030円",,,,,,,,,,,,単勝:130円 複勝:09=100円 02=230円 01=150円 枠連:860円,,,,,,,,,,,,"単勝:970円 複勝:03=250円 05=1,250円 01=150円 枠連:7,370円",,,,,,,,,,,,"単勝:700円 複勝:05=220円 06=280円 03=370円 枠連:2,610円",,,,,,,,,,,
"馬連:1,160円 ワイド:10-13=480円 04-10=290円 04-13=690円",,,,,,,,,,,,馬連:860円 ワイド:02-09=360円 01-09=210円 01-02=800円,,,,,,,,,,,,"馬連:24,590円 ワイド:03-05=5,170円 01-03=580円 01-05=3,150円",,,,,,,,,,,,"馬連:2,960円 ワイド:05-06=1,000円 03-05=1,210円 03-06=1,520円",,,,,,,,,,,
