06年10月 8日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年10月 8日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7.8,,,,,■ 4R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.9,,,,,■ 7R  ダ1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.1,,,,,■10R  ダ1800m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,観月橋ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ａテイエムヤマサクラ, 56,橋本美,, 65,*  5,  -8, 1,  1.9, ①①, 1, 7,Ａハッピｰバロｰズ, 66,中村将,, 60,*  2,  -7, 1,  2.2, ①①, 1,16,Ｂキクノアロｰ, 68,小林徹,, 85,* 15,*  6, 3,  6.2, ③③, 1, 6,Ｆテイエムヤマトオｰ, 73,和田竜,, 79,* 12,  -1, 9, 40.1,②②①
 2, 8,Ｉシャンパンゴｰルド, 26,畑端省, 0.8, 50,  -2,  -9, 4, 18.6, ③③, 2, 3, チョウカイファイト,---,小牧太, 0.1, 55, -10,*  6, 3,  4.9, ⑫⑧, 2, 8,Ｄサンエムパｰム, 65,田村太, 0.4, 81,* 17,  -3, 1,  3.0, ②①, 2,10,Ｂメイショウホウオウ, 80,池添謙, 0.0, 78,* 12,   0, 2,  3.5,③②②
 3, 6,Ｋグロｰスベルベット, 18,高井彰, 1.1, 48,   0, -14,10, 56.4, ②②, 3, 6,Ｃイズミビシン, 44,和田竜, 0.1, 61,*  3,  -6, 2,  4.2, ②②, 3, 7,Ｊハナイチリン, 58,秋山真, 0.5, 76,  11,   5, 6, 13.7, ④④, 3, 5,Ａブルｰフランカｰ, 82,川島信, 0.4, 74,   9,*  2, 3,  6.5,⑧⑥⑥
 4, 3,Ｆエプソムスタウト, 35,野元昭, 1.2, 44,  -7,  -8, 3,  6.9, ⑦⑦, 4, 5,Ｂアズマストロング, 54,船曳文, 0.7, 50,  -1, -11, 4,  7.2, ③③, 4, 9,Ｍブイヘネシｰ, 57,小牧太, 0.7, 74,  11,   3, 7, 20.4, ④⑤, 4, 3,Ｉスズカジョリｰズ, 70,角田晃, 0.4, 74,   9,*  2, 8, 26.7,⑦⑥⑥
 5, 9,Ｊキクノジュピタｰ, 23,北村友, 1.3, 40, -10,* -8, 9, 56.2, ⑧⑨, 5, 4,Ｇホウライクイン, 36,渡辺薫, 0.9, 48,  -5,  -7, 7, 32.1, ⑧⑦, 5,10,Ｏゲイリｰマスタｰ, 53,池添謙, 0.7, 71,   5,*  9, 8, 39.9, ⑨⑧, 5, 7,Ｇセフティｰステｰジ, 72,河北通, 0.4, 74,  10,   0, 5, 10.6,⑤④④
 6, 7,Ｈテイエムデンセツ, 30,小牧太, 1.5, 41, -12,* -6, 8, 55.8, ⑪⑪, 6, 1,Ｄグラスジェイド, 43,北村友, 1.6, 39,  -3, -18,11, 82.3, ⑤⑤, 6, 2,Ｃマイグロｰリアス, 67,本田優, 0.8, 71,   8,   5, 2,  3.5, ⑥⑥, 6, 4,Ｄボｰドスウィｰパｰ, 77,秋山真, 0.7, 71,   8,   0, 7, 26.5,⑤⑥⑧
 7, 1,Ｃファンドリソング, 37,和田竜, 1.5, 40,  -7, -11, 5, 19.5, ⑧⑦, 7,13,Ｅホｰマンシュテルン, 42,幸英明, 1.6, 43,  -1, -18, 5, 12.8, ③④, 7,11,Ｋマジックミラｰジュ, 58,武幸四, 1.4, 64,   5,   2,15,102.0, ⑨⑩, 7, 1,Ｅユウキアヴァンセ, 76,幸英明, 0.7, 72,  10,  -4, 4,  9.4,③④⑤
 8, 5,Ｇタケカサチノヤマ, 31,小池隆, 1.7, 39, -10, -10,11, 92.8, ⑩⑨, 8,12,Ｈハｰトランドウララ, 35,小池隆, 1.7, 39,  -6, -14, 6, 30.5, ⑧⑩, 8, 1,Ａエイシンバンワｰト, 78,中村将, 1.5, 70,* 17, -13, 4,  9.2, ①②, 8, 8,Ｃテイエムザエックス, 79,橋本美, 1.1, 67,   7,  -1, 1,  2.3,⑨⑨⑨
