06年 4月29日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 4月29日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.9,,,,,■ 4R  芝3100m 4歳上ｵｰﾌﾟﾝ 別定,,,,,,,,,,,,■ 7R  ダ1400m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-0.4,,,,,■10R  芝1800m 4歳上1000万 ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-0.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,石和特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ａパッサリン, 52,内田博,, 52,* -1, -12, 1,  2.5, ①①, 1, 5, アグネスハット,,田中剛,,,,, 6, 20.4,⑤③③, 1,16,Ｅエｰピｰゴンタ, 64,田中勝,, 80,*  8,   8, 6, 13.1, ①①, 1,18,Ｂシルクタイガｰ, 81,藤田伸,, 85,   2,* 27, 1,  3.3,⑭⑭⑬
 2,11,Ｅインザリピｰト, 46,吉田豊, 0.2, 50,* -1, -13, 4,  7.7, ②②, 2, 3, ヒノデツｰトン,,五十嵐, 0.5,,,,13,103.9,③③③, 2, 4,Ａソフトパワｰ, 70,藤田伸, 0.8, 72,   0,  10, 2,  3.9, ⑨⑥, 2, 6,Ｃカフェベネチアン, 78,武豊  , 0.1, 82,   6,* 16, 2,  3.6,⑤⑦⑥
 3, 8,Ｈフジファレノプシス, 38,江田照, 0.3, 50,  -4,* -9, 8, 32.0, ⑨⑦, 3, 9, マイネルメッセｰジ,,金子光, 0.7,,,,10, 49.5,⑩⑨⑦, 3, 6,Ｂレオマジック, 70,内田博, 0.9, 71,*  4,   4, 3,  5.3, ②②, 3,16,Ｅヤナギムシ, 77,岩部純, 0.2, 75,*  8,   3, 7, 23.3,②①①
 4,13,Ｄフレッシュチェリｰ, 46,藤岡佑, 0.7, 45,  -5, -11,12, 66.6, ⑦⑧, 4, 2, マイネルホライズン,,柴田未, 0.8,,,, 1,  1.9,⑩⑦⑤, 4,13,Ｆエボニｰビジョン, 63,安藤勝, 1.0, 67,  -9,* 20, 4, 11.9, ⑮⑮, 4,13,Ｉモニュメンタル, 74,大野拓, 0.4, 71,   3,   8,16,188.0,⑤⑥⑥
 5, 5,Ｇカナハラグレｰス, 42,小野次, 0.7, 45,  -9,* -5, 5, 16.4, ⑫⑬, 5, 8, アｰトレｰタ,,山本康, 0.8,,,,14,131.0,⑧⑨⑦, 5, 5,Ｉサウスデピュティ, 61,柴田善, 1.7, 61, -11,* 15, 9, 47.9, ⑯⑯, 5, 7,Ｇテンザンダンディｰ, 76,和田竜, 0.7, 69,*  8,  -5,10, 50.3,①①①
 6, 2,Ｂクリノビスケット, 49,勝浦正, 0.8, 46,  -7,* -9, 6, 19.1, ⑫⑨, 6, 1, トｰセンメイザン,,大庭和, 1.3,,,,11, 54.0,⑬⑭⑫, 6,14,Ｐミラクルカフェ, 35,吉永護, 1.8, 61,  -3,   4,15,210.7, ⑫⑫, 6, 3,Ｊダｰクフラッシュ, 73,小野次, 0.7, 73,   3,  10, 5,  8.0,⑫⑪⑨
 7, 6,Ｉプラチナベリｰ, 37,蛯名正, 0.9, 44,* -2, -19, 3,  5.5, ②③, 7,14, ビジネスサイクル,,宗像徹, 1.9,,,,12, 68.7,⑭⑫⑪, 7,15,Ｇゴｰルデンヴィット, 63,勝浦正, 1.9, 61,  -2,   2, 7, 15.5, ⑨⑧, 7, 8,Ｎスマｰトカイザｰ, 71,ボス  , 0.9, 70,*  7,  -2, 6, 22.2,③④④
 8,10,Ｋバイタルサイン, 33,北村宏, 1.5, 38,  -8, -15,14,152.5, ⑩⑫, 8, 7, ディバイドバイゼロ,,村山明, 2.5,,,, 9, 37.9,③①②, 8,11,Ｄカズノブラック, 69,大野拓, 2.0, 57,   0,  -5, 8, 42.4, ④④, 8, 2,Ｏアチｰブフィｰト, 71,北村宏, 0.9, 66,  -2,  11,11, 85.9,⑮⑮⑮
 9, 3, ダイワレイピア,---,後藤浩, 1.6, 38, -12, -10, 9, 37.7, ⑭⑭, 9, 4, テイエムジェネラス,,西谷誠, 2.8,,,, 4, 11.2,⑫⑨⑦, 9, 7,Ｊニュｰスブレイク, 61,小林淳, 2.1, 60,   4,  -7, 5, 12.3, ③②, 9,12,Ｌマイネルレジオ, 73,松岡正, 0.9, 67,*  7,  -5,17,207.2,⑤③③
10, 7,Ｎエフテｰギャル, 16,佐藤聖, 1.7, 35, -12, -13,15,357.3, ⑮⑭,10,11, パレスチャンピオン,,浜野谷, 2.8,,,, 5, 16.6,①①①,10, 1,Ｎタツシャンハイ, 51,大庭和, 2.2, 58,   2,  -6,16,309.1, ④④,10,10,Ｒタイキコジャック, 67,津村明, 1.0, 66,   0,   5,15,178.0,⑫⑪⑨
11,14,Ｌトｰセンオマｰジュ, 25,横山典, 2.0, 36,* -2, -29,10, 54.1, ④③,11,10, テイエムアラムシャ,,出津孝, 3.4,,,, 2,  4.7,⑨⑬⑬,11,10,Ｃナイススマｰトワン, 69,武豊  , 2.3, 56,  -6,   3, 1,  2.5, ⑭⑭,11,11,Ｐトウカイトニｰ, 71,小林淳, 1.1, 67,   6,  -2, 9, 47.1,③④⑤
12,12,Ｊホクセイダリア, 35,松岡正, 2.1, 35,  -7, -21,13,138.2, ⑩⑨,12, 6, ダンシンリボルバｰ,,平沢健, 3.5,,,, 8, 35.3,⑥⑥⑥,12, 9,Ｈアタゴタイヨウ, 61,津村明, 2.5, 54,  -2,  -5,12,121.6, ⑧⑧,12, 1,Ａオｰルピュｰル, 82,内田博, 1.1, 69,   0,  10, 3,  4.7,⑱⑮⑮
13,15,Ｆロｰズクラウン, 42,津村明, 2.5, 30,  -4, -32, 7, 22.3, ⑤⑤,13,13, オｰプンエアｰ,,蓑島靖, 3.5,,,, 7, 28.5,⑦⑦⑦,13, 3,Ｋラヴラヴラビット, 60,千葉直, 2.6, 51,  -1,  -9,13,143.9, ④⑥,13,17,Ｈアグネスパウエル, 75,勝浦正, 1.1, 64,   2,   3,12,127.1,⑧⑦⑨
14, 9,Ｃケンブリッジマイア, 47,田中勝, 4.1, 17,  -7, -41, 2,  3.8, ⑦⑨,,,,,,,,,,,,,14, 8,Ｌモンタドリｰム, 56,松岡正, 2.6, 54,  -3,  -3,10, 55.7, ⑫⑬,14, 4,Ｆチュウシングラ, 76,江田照, 1.1, 65,  -3,  12,14,163.5,⑯⑰⑰
15, 4,Ｍレッドアｰチ, 22,石神深, 5.5,  7,  -4, -61,11, 58.4, ⑤⑤,,,,,,,,,,,,,15, 2,Ｏダイワラウディｰ, 50,北村宏, 3.7, 44,  -1, -17,11, 73.5, ⑨⑧,15, 5,Ｍトゥｰエニワン, 72,柴田善, 1.1, 65,   3,   0, 8, 37.3,⑧⑦⑧
,,,,,,,,,,,,,,,,,,,,,,,,16,12,Ｍフィｰリｰジョｰ, 55,後藤浩, 5.0, 32,  -1, -29,14,197.6, ⑦⑧,16,14,Ｋウインプレジｰル, 73,石神深, 1.3, 62,   0,   3,18,412.8,⑪⑪⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,15,Ｄヒカルドウキセイ, 77,横山典, 1.4, 67,  -2,  13, 4,  7.6,⑰⑱⑱
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 9,Ｑマイネルポロネｰズ, 67,蛯名正, 2.0, 58,   3, -10,13,151.1,⑧⑩⑨
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-3),,,,,,,,,,,
