06年 7月 1日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 7月 1日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.1,,,,,■ 4R  芝2770m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.6,,,,,■10R  芝1800m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三春駒特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｄトウショウノｰティ, 55,中舘英,, 69,*  7,  -2, 2,  3.5,①①①, 1, 9, ダｰジリンクロス,,横山義,,,,, 7, 42.7,②②①, 1, 7,Ｄブライティアミラ, 68,田中勝,, 82,* 14,   8, 6, 14.0, ①①, 1,16,Ａヤマニンメルベイユ, 80,柴田善,, 75,*  9,  13, 1,  3.8,②②②
 2, 2,Ｈシルククロｰチェ, 33,吉田隼, 0.2, 63,   2,*  3, 5, 12.7,④④②, 2, 3, ロｰレルスパｰク,,林満明, 0.7,,,, 1,  2.6,⑤④⑤, 2, 1,Ｈタイニｰウイナｰ, 62,小林淳, 0.5, 67,   0,* 14, 9, 29.4, ⑭⑭, 2,11,Ｃニシノナｰスコｰル, 76,勝浦正, 0.0, 88,   2,* 26, 4,  5.3,⑪⑩⑥
 3, 9,Ｅケイジｰウィザｰド, 49,東川公, 0.9, 58,  -1,*  3, 6, 23.5,⑥⑥⑤, 3,13, オｰスチンボンド,,高野和, 0.9,,,, 8, 49.0,④③③, 3, 4,Ｉシアトルナカヤマ, 62,勝浦正, 0.6, 65,   1,* 11, 7, 14.9, ⑪⑨, 3, 7,Ｇメジロベネット, 69,高橋智, 0.0, 90,   1,* 29,11, 77.3,⑪⑫⑪
 4, 8,Ａベロｰチェ, 58,勝浦正, 1.2, 56,   2,  -4, 3,  4.9,④⑤⑤, 4,11, ゲイリｰジェネラル,,金子光, 1.3,,,,12,123.2,①①②, 4,10,Ｇテンザンジョイ, 63,中舘英, 0.7, 70,* 12,  -1, 3,  7.5, ②③, 4,10,Ｅマドモアゼルドパリ, 72,大西直, 0.1, 75,   7,  14, 3,  5.3,④③③
 5,11,Ｃサムシンググッド, 56,柴田善, 1.2, 55,  -2,*  3, 1,  2.2,⑦⑦⑦, 5,14, ヤマニンマクベス,,宗像徹, 1.6,,,,11,122.8,⑨⑥⑥, 5,12,Ｆウイッチ, 64,吉田隼, 0.7, 65,   6,   2, 5, 12.0, ⑦⑦, 5, 8,Ｉアイスドｰル, 65,後藤浩, 0.3, 74,   4,  17, 6,  7.9,⑧⑧⑥
 6, 6,Ｆエイワンスタｰ, 42,小野次, 1.5, 55,   3, -10, 7, 52.1,③③④, 6, 5, クｰカイ,,穂苅寿, 1.8,,,, 3,  5.0,⑧④④, 6, 8,Ｃオリエンタルロｰズ, 69,村田一, 0.8, 65,   7,   2, 4,  7.8, ⑦⑤, 6, 3,Ｆアミュレット, 71,小野次, 0.3, 78,   3,  20, 8, 35.2,⑨⑨⑨
 7, 7,Ｂダイワダイハｰド, 57,北村宏, 3.3, 41,*  4, -29, 4,  9.3,②②③, 7, 4, ユメノジェネラス,,柴田未, 2.7,,,, 9, 55.6,⑨⑧⑧, 7, 6,Ｊピアニスト, 61,北村宏, 1.1, 66,* 13,  -7, 8, 19.0, ②②, 7,13,Ｈスルｰレｰト, 67,吉田豊, 0.4, 68,* 13,  -2, 7, 19.3,①①①
 8,13,Ｋミツアキファイヤｰ, 25,二本柳, 3.4, 40, -12,  -2,13,392.6,⑫⑪⑩, 8, 2, ダイワネバダ,,山本康, 2.8,,,, 4,  7.1,⑥⑥⑦, 8, 5,Ｌダンシングママ, 56,江田照, 1.3, 57,   3,  -1,11, 52.1, ⑪⑨, 8, 4,Ｊイエロｰジャケット, 63,東川公, 0.5, 74,   1,  18,12, 80.9,⑩⑩⑪
 9,10,Ｊフジミライ, 33,武士沢, 3.4, 40, -10,  -5,11,192.3,⑨⑨⑨, 9, 1, トップオブマｰチ,,南井大, 3.1,,,,14,235.0,⑭⑪⑧, 9,11,Ｂコウユｰルビｰ, 72,服部剛, 1.3, 58,   6,  -4, 1,  2.9, ⑦⑨, 9,15,Ｄハンドレッドスコア, 76,中舘英, 0.5, 68,   5,  11, 2,  5.2,⑦⑥③
10,12,Ｇデュｰクトｰゴｰ, 38,後藤浩, 3.5, 39,  -6, -13, 8, 64.8,⑦⑧⑧,10,12, アドマイヤコング,,北沢伸, 4.8,,,, 6, 23.5,⑫⑬⑫,10, 3,Ｍシンボリカッシｰニ, 50,西田雄, 1.4, 54,   1,  -1,14,143.4, ⑪⑨,10, 9,Ｌヤマニントゥドロワ, 61,二本柳, 0.8, 75,  -2,  22,13,119.5,⑯⑮⑭
11, 5, ケｰライアン,---,小林淳, 4.0, 37, -11, -10,12,214.5,⑫⑩⑩,11, 6, トｰアツキノオｰ,,沢昭典, 5.3,,,,13,129.8,⑫⑭⑬,11, 2,Ｋエレガントキャット, 57,後藤浩, 1.5, 56,   9, -10,10, 32.6, ⑤③,11, 6,Ｋデュアルライフ, 62,小林淳, 0.8, 71,   1,  17,14,162.6,⑭⑫⑬
12, 1,Ｉパルピタント, 33,江田照, 6.2, 21, -14, -25,10,114.0,⑪⑫⑬,12, 7, ロイヤルクラウン,,嘉堂信, 6.0,,,, 2,  3.3,③⑨⑩,12,14,Ｎプレシャスドロップ, 48,武士沢, 1.6, 53,   7, -10,13, 65.4, ⑦⑦,12, 1,Ｂピサノグラフ, 78,北村宏, 1.1, 62,   6,   2, 5,  7.5,④⑥⑨
13, 3, フサイチベンケイ,---,田中勝, 6.5, 16, -13, -29, 9, 81.8,⑩⑫⑫,13,10, パリティチェック,,平沢健, 6.2,,,,10, 60.4,⑥⑩⑩,13, 9,Ｅクインフュｰチャｰ, 64,東川公, 2.0, 50,  10, -17,12, 57.3, ⑤⑨,13, 5,Ｍラドランファｰマ, 61,吉田隼, 1.4, 61,   7,  -4, 9, 42.3,④③⑤
,,,,,,,,,,,,14, 8, トウショウドラマ,,江田勇, 6.5,,,, 5, 14.0,⑪⑪⑭,14,13,Ａビッグユニット, 74,吉田豊, 2.2, 47,  11, -23, 2,  4.0, ④⑤,14,14,Ｏマツリダアｰティス, 57,武士沢, 2.2, 52,  -2,  -1,16,508.6,⑮⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,12,Ｐバレンソｰル, 55,田中勝, 2.4, 53,   0,  -5,10, 56.6,⑪⑭⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 2,Ｎアドメニカ, 57,江田照, 2.7, 45,   7, -25,15,283.6,②③⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+14 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:不良(指数:-8),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:稍重(指数:-2),,,,,,,,,,,
"単勝:350円 複勝:04=190円 02=340円 09=520円 枠連:2,400円",,,,,,,,,,,,"単勝:4,270円 複勝:09=620円 03=140円 13=480円 枠連:4,410円",,,,,,,,,,,,"単勝:1,400円 複勝:07=510円 01=870円 04=460円 枠連:6,680円",,,,,,,,,,,,単勝:380円 複勝:16=160円 11=190円 07=970円 枠連:610円,,,,,,,,,,,
"馬連:2,310円 ワイド:02-04=740円 04-09=940円 02-09=1,990円",,,,,,,,,,,,"馬連:5,670円 ワイド:03-09=1,460円 09-13=7,100円 03-13=1,610円",,,,,,,,,,,,"馬連:12,360円 ワイド:01-07=4,250円 04-07=2,560円 01-04=5,100円",,,,,,,,,,,,"馬連:1,070円 ワイド:11-16=460円 07-16=3,050円 07-11=3,910円",,,,,,,,,,,
"馬単:3,110円 3連複:9,820円",,,,,,,,,,,,"馬単:19,250円 3連複:37,900円",,,,,,,,,,,,"馬単:20,890円 3連複:45,560円",,,,,,,,,,,,"馬単:2,030円 3連複:18,920円 3連単:65,690円",,,,,,,,,,,
■ 2R  芝1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.9,,,,,■ 5R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.2,,,,,■11R  芝1200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,いわき特別,,,,,,,,,,,,TUF杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｄラインフェニックス, 54,後藤浩,, 87,*  6,* 18, 2,  3.7, ①①, 1, 5, ピンクカメオ,---,後藤浩,, 67,  -7,* 10, 1,  1.8, ⑥⑥, 1, 2,Ｆネヴァブション, 61,北村宏,, 69,* -4,  20, 3,  7.0,③③③, 1, 1,Ｆツルガオカハヤテ, 77,武士沢,, 82,* 13,  12, 6, 12.5, ②②
 2, 3,Ｈリワｰドフォンス, 32,村田一, 0.9, 70,  -4,* 14, 5,  7.6, ⑥⑥, 2,14, エフテｰララｰヤ,---,田辺裕, 0.1, 63,  -2,*  4,11, 98.0, ④③, 2, 4,Ｃダイイチアトム, 64,柴田善, 0.1, 68,* -4,  19, 1,  1.7,③③②, 2, 7,Ｂサクラグッドラック, 82,田中勝, 0.0, 81,* 16,   9, 2,  4.6, ①①
 3,10,Ｂアイトサクラ, 56,田中勝, 1.3, 59,   1,   3, 4,  5.9, ③③, 3,10, リネンフィｰルド,---,南田雅, 0.7, 53, -11,*  4, 8, 38.2, ⑦⑦, 3, 7,Ａエイシンサリヴァン, 77,吉田豊, 0.1, 77,  -7,* 27, 2,  3.3,⑧⑧⑥, 3, 4,Ｊダイワフォｰチュン, 67,北村宏, 0.1, 84,   5,* 18, 9, 19.2, ⑧⑥
 4, 6,Ａジｰザスクロス, 60,中舘英, 1.4, 57,*  3,   0, 1,  3.3, ③②, 4,13, ムラマサノヨｰトｰ,---,田中勝, 0.9, 45,*  3, -13, 3, 10.9, ①①, 4, 3,Ｂコスモプロデュｰス, 65,田中勝, 1.0, 54,  -6,  10, 4,  9.1,⑦⑥⑤, 4, 2,Ｇヒュｰマ, 75,小野次, 0.3, 80,   4,* 16, 7, 13.6, ⑨⑨
 5,12,Ｃエルトンクィｰン, 55,勝浦正, 1.7, 52,  -2,   0, 3,  4.0, ⑥⑥, 5, 1, ティムガッド,---,北村宏, 1.0, 44,  -2, -10, 9, 39.4, ④④, 5, 6,Ｄシンボリユタカオｰ, 64,後藤浩, 1.0, 53,  -4,   7, 5, 17.0,⑤③⑥, 5, 3,Ｅワキノカイザｰ, 77,柴田善, 0.3, 78,   9,  12, 5, 10.4, ⑥③
