06年 5月 7日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 5月 7日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.5,,,,,■ 4R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.5,,,,,■ 7R  芝2000m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1.2,,,,,■10R  芝1000m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
,,,,,,,,,,,,16,15,Ｍシャイアンシスタｰ, 26,石橋脩, 1.7, 35,  -4, -26,14,169.4, ⑥⑤,,,,,,,,,,,,,16, 9,Ｇシアトルビュｰティ, 68,鮫島良, 1.3, 51,  -9,   1,10, 22.9, ⑬⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-21 ﾚｰｽｱｶﾞﾘ指数:+27 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:稍重(指数:1),,,,,,,,,,,
単勝:520円 複勝:12=140円 01=120円 06=120円 枠連:280円,,,,,,,,,,,,"単勝:480円 複勝:09=230円 12=230円 03=330円 枠連:1,350円",,,,,,,,,,,,単勝:390円 複勝:05=230円 07=520円 枠連:0円,,,,,,,,,,,,"単勝:720円 複勝:12=270円 02=1,560円 04=530円 枠連:2,810円",,,,,,,,,,,
馬連:530円 ワイド:01-12=220円 06-12=280円 01-06=170円,,,,,,,,,,,,"馬連:1,650円 ワイド:09-12=570円 03-09=940円 03-12=1,270円",,,,,,,,,,,,"馬連:2,700円 ワイド:05-07=810円 03-05=660円 03-07=1,380円",,,,,,,,,,,,"馬連:35,220円 ワイド:02-12=9,050円 04-12=2,220円 02-04=15,170円",,,,,,,,,,,
"馬単:1,400円 3連複:570円",,,,,,,,,,,,"馬単:3,070円 3連複:5,320円",,,,,,,,,,,,"馬単:4,120円 3連複:6,230円",,,,,,,,,,,,"馬単:53,760円 3連複:170,500円 3連単:925,020円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.3,,,,,■ 6R  ダ1200m 4歳上500万(牝) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:0.7,,,,,■ 9R  ダ1800m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2.8,,,,,■12R  芝1800m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,加治川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
