06年 8月12日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 8月12日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-15.1,,,,,■ 4R  芝1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.7,,,,,■ 7R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4.3,,,,,■10R  ダ1800m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2.7,,,,
 9, 4,Ｊステッバイステップ,  7,塚田祥, 2.6, 26, -22, -13, 9,105.1, ⑫⑫, 9, 8,Ｌペタサイトラブ, 30,武士沢, 1.0, 45,  -1, -12,13,170.2,   , 9, 4,Ｊトｰセンジョｰカｰ, 56,田中勝, 1.0, 60,   9, -15,10, 26.8, ⑦⑥, 8,11,Ｋシベリアンホビｰ, 70,石橋脩, 1.1, 67,   5,   8, 6,  9.1,⑦⑥⑥
10, 5,Ｈリンガスフリｰト, 18,田中勝, 3.2, 22,* -3, -37, 6, 28.7, ②②,10, 3,Ｏドナマッハ, 25,長谷川, 1.0, 43, -18,  -1,16,385.3,   ,10, 7,Ｂブラックアルタイル, 76,小野次, 1.7, 57,* 13, -27, 5, 13.8, ②②, 9,12,Ｃシュウザンアイ, 74,二本柳, 1.4, 65,   1,  10,10, 27.2,⑭⑭⑭
11, 2,Ｇミヤビツヨシオｰ, 19,中舘英, 3.5, 14, -19, -25, 3, 14.6, ⑩⑪,11,13,Ｒジェシｰ, 16,高野和, 1.1, 39,  -5, -14,18,652.8,   ,11, 2,Ｌシルキｰパンチ, 52,大庭和, 2.3, 51,   5, -18,13,189.3, ⑪⑬,10, 5,Ｈリメンバｰドリｰム, 72,小林淳, 1.5, 61,   3,   5,13, 88.3,⑦⑧⑨
12,10,Ｆバクシンセイコｰ, 24,小林慎, 4.3, 13,* -2, -47, 2, 12.4, ①①,12, 2,Ｎグラスビｰナス, 26,勝浦正, 1.3, 38,  -6, -14,10,101.4,   ,12, 5,Ｋアイオブザジャガｰ, 53,赤木高, 2.7, 45,   8, -38,12,183.4, ②⑤,11, 2,Ｍセプタｰレイン, 68,柴田善, 1.6, 60,   5,   0, 8, 11.5,③③③
,,,,,,,,,,,,13,10,Ｇリネンミラクル, 48,南田雅, 1.4, 36,  -9, -14,14,211.7,   ,13, 8,Ｍマイネルクリプト, 49,斉藤正, 3.2, 41,* 12, -56,11,111.1, ①①,13,10,Ｏサンキョウチャイナ, 64,江田照, 1.6, 62,   0,   8,14,107.1,⑮⑮⑮
,,,,,,,,,,,,14,18,Ｅサンクリストバル, 51,佐藤聖, 1.6, 29, -11, -19, 4,  8.7,   ,,,,,,,,,,,,,14,15,Ａゴｰルドステイブル, 76,赤木高, 2.3, 54,   1,  -1, 5,  8.7,⑪⑪⑪
,,,,,,,,,,,,15,15,Ｉユｰワクロノス, 42,吉田隼, 1.7, 29, -14, -16,12,137.5,   ,,,,,,,,,,,,,15, 7,Ｂゼッツｰ, 74,中舘英, 2.3, 57,   5,  -6, 9, 16.8,③③③
,,,,,,,,,,,,16, 5,Ｈキラライチバンボシ, 43,嘉藤貴, 1.7, 30, -16, -14,11,108.6,   ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17, 6,Ｆアムｰルリッチ, 50,石神深, 2.4, 17,  -9, -30, 7, 38.9,   ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,14,Ｑスプリングパレット, 18,横山義, 5.1,-38, -35, -56,17,553.3,   ,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:不良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:不良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:重(指数:-8),,,,,,,,,,,
"単勝:120円 複勝:07=110円 12=290円 08=1,800円 枠連:690円",,,,,,,,,,,,単勝:710円 複勝:07=170円 11=110円 17=170円 枠連:590円,,,,,,,,,,,,単勝:190円 複勝:09=110円 03=170円 13=260円 枠連:560円,,,,,,,,,,,,"単勝:820円 複勝:03=270円 08=280円 01=230円 枠連:1,570円",,,,,,,,,,,
"馬連:770円 ワイド:07-12=340円 07-08=2,480円 08-12=11,480円",,,,,,,,,,,,馬連:640円 ワイド:07-11=250円 07-17=740円 11-17=280円,,,,,,,,,,,,"馬連:570円 ワイド:03-09=250円 09-13=520円 03-13=1,120円",,,,,,,,,,,,"馬連:4,630円 ワイド:03-08=1,690円 01-03=1,150円 01-08=1,470円",,,,,,,,,,,
"馬単:870円 3連複:19,330円",,,,,,,,,,,,"馬単:1,390円 3連複:1,350円",,,,,,,,,,,,"馬単:790円 3連複:2,390円",,,,,,,,,,,,"馬単:9,050円 3連複:11,900円 3連単:83,790円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(父) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.7,,,,,■ 5R  芝1400m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.2,,,,,■11R  芝2000m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,天の川ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｂカネショウサンデｰ, 54,小野次,, 58,* -1,* -2, 3,  5.3,③③②, 1,10, ディｰズメンフィス,---,勝浦正,, 51,  -6,  -2, 7, 21.6, ⑥②, 1,12,Ｃヴァンデグロｰブ, 63,塚田祥,, 68,   2,*  9, 1,  2.0,⑦⑥⑥, 1, 4,Ｅヤマニンメルベイユ, 77,勝浦正,, 79,*  1,  27, 6, 13.6, ②②
 2,11,Ｇチャンストゥウィン, 44,吉田豊, 0.5, 54,  -2,  -5, 8, 47.5,③④④, 2, 8, マイネシャリマｰ,---,田中勝, 0.0, 51,  -3,  -5, 1,  2.4, ③④, 2, 3,Ａストラディヴァリオ, 67,村田一, 0.3, 68,*  5,   1, 2,  3.5,②②②, 2,11,Ａトウショウシロッコ, 84,吉田豊, 0.0, 76,* -2,  27, 2,  5.2, ③③
 3, 4,Ｃケイジｰウィザｰド, 51,長谷川, 0.7, 51,  -4,* -2, 1,  1.9,⑥⑤⑤, 3, 2, アスクデピュティ,---,石橋脩, 0.2, 45, -15,*  7, 6, 11.3, ⑪⑪, 3,10,Ｂゴｰファイトウィン, 64,吉田隼, 0.4, 66,   4,   3, 3,  5.5,④③④, 3,12,Ｂオンリｰワンクロス, 80,吉田隼, 0.0, 91,  -3,* 36, 4,  7.4, ⑩⑪
 4, 8,Ｅナムラロイヤル, 48,南田雅, 0.9, 49,  -6,*  0, 6, 25.9,⑦⑥⑥, 4, 4, ロｰズフレッシュ,---,吉田隼, 0.3, 48,*  0, -15, 3,  7.6, ①①, 4,14,Ｅタヤスワカシオ, 61,田辺裕, 0.9, 64,   2,   6,10, 86.3,⑪⑩⑦, 4, 2,Ｃフェイトトリックス, 80,赤木高, 0.1, 84,  -2,* 32, 3,  6.9, ⑧⑦
 5, 9,Ｆメジログレイブス, 48,吉田隼, 1.2, 46,  -7,* -3, 5, 19.1,⑨⑥⑥, 5, 7, リサイトアチャｰム,---,吉田豊, 0.7, 40, -21,*  7, 5,  9.2, ⑮⑮, 5,11,Ｏヒシバトル, 38,斉藤正, 1.0, 65,*  6,  -3, 7, 55.5,②③②, 5, 5,Ｄソｰユアフロスト, 77,蛯名正, 0.2, 77,* -1,  27, 1,  2.8, ⑤⑤
 6, 5,Ｄフュｰチュリズム, 49,中舘英, 1.4, 47,*  0, -18, 2,  4.1,②②①, 6,16, ジェイケイクリｰク,---,中舘英, 1.0, 38,* -1, -23, 2,  4.8, ②②, 6, 7,Ｋロｰランウェルズ, 56,長谷川, 1.2, 60,   4,  -5, 8, 83.5,④③④, 6,10,Ｇトリリオンカット, 76,木幡初, 0.3, 77,  -1,  27,10, 28.4, ⑤⑤
 7,12,Ｋノｰブルウィング, 29,吉永護, 2.7, 36, -10, -10,13,234.9,⑫⑫⑪, 7,13, クリノスミレレディ,---,塚田祥, 1.1, 33, -18,  -5,12, 96.2, ⑫⑫, 7, 9,Ｈサザｰランドシチｰ, 57,岩部純, 1.4, 60,   2,   1,12,169.2,⑨⑩⑩, 7,13,Ｊマチカネリュウセイ, 72,塚田祥, 0.3, 80,  -2,  30, 8, 24.9, ⑧⑦
 8, 6,Ｉフルスイング, 40,田中博, 3.3, 31,  -9, -22,14,288.7,⑩⑩⑨, 8, 5, マスカットシチｰ,---,西田雄, 1.1, 34, -13, -10,13,160.6, ⑩⑩, 8, 6,Ｄオンワｰドウシワカ, 61,田中勝, 1.4, 59,  -4,* 12, 5, 16.9,⑮⑭⑭, 8, 9,Ｌウルヴズグレン, 71,武士沢, 0.5, 79,  -4,  30,15,198.2, ⑫⑪
 9, 7,Ｌヤマノルｰジュ, 26,蛯名正, 3.6, 32, -12, -16,10, 84.5,⑬⑬⑬, 9,14, コスモフライハイ,---,柴田善, 1.5, 31,  -3, -28, 4,  7.8, ③⑥, 9, 4,Ｊイシノファイタｰ, 56,中舘英, 1.5, 61,*  7, -10, 4,  9.8,①①①, 9, 1,Ｆコンラッド, 77,田中勝, 0.7, 74,  -4,  27, 5,  8.1, ⑬⑪
10, 2,Ａニュｰカｰレッジ, 55,木幡初, 3.9, 29,*  0, -42, 4, 10.4,①①②,10, 3, ジャッキｰドリｰム,---,石神深, 1.8, 26,  -8, -26,10, 49.4, ⑦⑦,10, 5,Ｍバックスラッシュ, 52,石橋脩, 1.9, 57,   3,  -5,14,241.9,⑫⑧⑦,10, 8,Ｏエクスプロイト, 69,江田照, 0.8, 63,*  0,  16, 9, 28.3, ③③
11, 1,Ｍラフェニｰチェ, 19,塚田祥, 4.0, 28,  -7, -30,12,188.0,⑦⑥⑧,11, 9, オｰスミベル,---,武士沢, 2.2, 24, -17, -20,14,166.3, ⑫⑫,11,13,Ｉトｰセンゴｰルド, 57,田中博, 1.9, 53,  -3,   1,15,431.9,⑭⑬⑬,11, 7,Ｈコスモインペリアル, 75,斉藤正, 1.0, 63,  -2,  18,13, 68.5, ⑦⑦
12,14,Ｈコウジンクラマ, 43,丹内祐, 4.4, 26,  -9, -32, 9, 75.0,⑩⑩⑩,12, 6, ヤマショウオペラ,---,村田一, 2.3, 23, -17, -22,16,210.9, ⑫⑫,12, 8,Ｎパワｰクルセダｰ, 50,勝浦正, 2.0, 56,   3,  -7,11,116.7,⑦⑦⑦,12,14,Ｋロングアライブ, 72,中舘英, 1.0, 66,  -4,  22, 7, 18.4, ⑬⑪
13, 3,Ｊバブルケット, 36,江田照, 5.0, 26, -15, -24,11,146.8,⑭⑭⑭,13, 1, フィｰルフィット,---,蛯名正, 2.5, 19,  -9, -36, 9, 37.7, ⑧⑦,13, 1,Ｆオｰディンズアイ, 60,赤木高, 2.4, 53,   0,  -5, 6, 31.8,⑫⑫⑫,13, 6,Ｉトウカイアロｰ, 73,村田一, 1.1, 61,*  3,   5,12, 52.8, ①①
14,13,Ｎマグマメイン, 11,斉藤正,10.9,-48,  -7, -97, 7, 30.3,③⑥⑪,14,11, ハッピｰアワｰド,---,伊藤直, 2.5,  8, -25, -14,15,197.0, ⑯⑯,14,15,Ｌシルクラスティ, 54,高野和, 3.6, 42,   1, -23,13,190.4,④⑧⑪,14, 3,Ｎソウゴン, 70,石神深, 1.1, 67,  -5,  24,14,113.2, ⑮⑮
,,,,,,,,,,,,15,12, ロｰザヴィｰ,---,小野次, 2.7, 18, -10, -37,11, 52.6, ⑧⑦,,,,,,,,,,,,,15,15,Ｍカゼニフカレテ, 71,柴田善, 1.2, 59,* -1,  12,11, 44.1, ⑩⑦
,,,,,,,,,,,,16,15, ゴｰルドエンジェル,---,木幡初, 3.8, -5,  -3, -63, 8, 32.5, ③④,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:不良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:不良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:不良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+20 馬場:稍重(指数:-3),,,,,,,,,,,
"単勝:530円 複勝:10=160円 11=440円 04=120円 枠連:4,520円",,,,,,,,,,,,"単勝:2,160円 複勝:10=480円 08=140円 02=300円 枠連:1,700円",,,,,,,,,,,,単勝:200円 複勝:12=100円 03=110円 10=150円 枠連:330円,,,,,,,,,,,,"単勝:1,360円 複勝:04=350円 11=170円 12=260円 枠連:590円",,,,,,,,,,,
"馬連:7,010円 ワイド:10-11=1,420円 04-10=230円 04-11=960円",,,,,,,,,,,,"馬連:2,540円 ワイド:08-10=1,070円 02-10=2,260円 02-08=820円",,,,,,,,,,,,馬連:340円 ワイド:03-12=170円 10-12=270円 03-10=270円,,,,,,,,,,,,"馬連:2,540円 ワイド:04-11=1,060円 04-12=1,070円 11-12=650円",,,,,,,,,,,
"馬単:11,170円 3連複:3,330円",,,,,,,,,,,,"馬単:7,920円 3連複:8,010円",,,,,,,,,,,,馬単:540円 3連複:550円,,,,,,,,,,,,"馬単:7,130円 3連複:5,160円 3連単:33,340円",,,,,,,,,,,
■ 3R  芝1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.8,,,,,■ 6R  ダ1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.2,,,,,■ 9R  芝1400m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:0.1,,,,,■12R  芝1600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7.5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ﾀﾞﾘｱ賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,18,Ａショウナンガッド, 65,田中勝,, 60,*-11,*  7, 1,  1.7, ③③, 1, 4,Ｆガイヤｰル, 62,柴田善,, 70,*  3,*  7, 2,  5.3, ②②, 1, 4,Ａマイネルレｰニア, 72,石橋脩,, 67,*  2,*  5, 1,  2.5, ①①, 1,18,Ｂグロリアスアｰチ, 69,吉田豊,, 75,  -8,* 24, 2,  4.8, ⑦⑨
 2,10,Ｆセラフ, 52,丹内祐, 0.6, 40,*-10,  -8, 8, 74.0, ①①, 2, 3,Ｄミサトアロｰ, 66,佐藤聖, 0.8, 58,  -1,  -1, 3,  5.7, ⑤⑤, 2, 6,Ｃマルカハンニバル, 58,長谷川, 0.8, 56,  -4,   1, 5,  6.8, ⑦⑧, 2,11,Ｋアロマジュエリｰ, 58,塚田祥, 0.2, 58,* -3,   9,16, 77.2, ①①
 3, 2,Ｏウェルカムフラワｰ, 39,吉田隼, 0.7, 48, -14,*  2, 7, 59.0, ⑥⑦, 3,15,Ｃルックアミリオン, 67,蛯名正, 0.9, 58,  -5,   3, 6,  9.2, ⑪⑩, 3, 8,Ｅメイクユｰハッピｰ, 49,木幡初, 0.8, 59,   0,  -1, 6, 16.5, ③③, 3,15,Ｍダイワフォルゴｰレ, 58,小林淳, 0.3, 66, -12,* 21,12, 41.9, ⑩⑫
 4,12,Ｄニシノミライ, 57,石橋脩, 0.9, 44, -14,*  0, 3,  8.0, ⑧⑨, 4, 8,Ｈリヒタｰ, 61,中舘英, 0.9, 57,  -9,*  7, 4,  7.2, ⑭⑭, 4, 7,Ｇメジロアダｰラ, 43,吉田豊, 1.0, 56,*  1,  -6, 3,  5.7, ②②, 4,10,Ｃスプリングタピアン, 68,勝浦正, 0.3, 62,  -5,  15, 4,  7.3, ⑥⑤
 5, 5,Ｇウエスタンランラン, 51,西田雄, 0.9, 40, -12,  -5,14,113.9, ③③, 5,11,Ａグリｰディｰ, 72,田中勝, 1.0, 59,  -1,   1, 1,  3.2, ⑧⑧, 5, 2,Ｆジャックレイホウ, 46,武士沢, 1.1, 52,  -2,  -7, 8, 30.0, ③③, 5, 2,Ａカナハラグリｰン, 69,蛯名正, 0.3, 56,* -6,  10, 1,  3.3, ③③
 6, 3,Ｎコｰヒｰルンバ, 39,高橋智, 1.1, 41, -15,  -2,15,222.7, ⑩⑨, 6,12,Ｊアンスリュｰム, 59,塚田祥, 1.0, 57,  -6,   3,11, 44.5, ⑪⑩, 6, 3, カルパントラス,---,中舘英, 1.2, 53,   0,  -7, 9,103.1, ③⑥, 6,16,Ｈシルクアヴァロン, 59,柴田善, 0.5, 52,* -5,   5, 3,  7.0, ②②
 7,14,Ｈリスペット, 49,中舘英, 1.3, 34, -12, -10, 6, 15.4, ⑥⑤, 7,13,Ｉエスケｰワシントン, 61,吉永護, 1.2, 55,*  4,  -8,12, 45.3, ①①, 7, 5,Ｄマイネルハｰバｰド, 50,吉田隼, 1.3, 49,  -2, -10, 2,  4.2, ③③, 7, 3,Ｑリンガフランカ, 53,村田一, 0.6, 57,  -6,  12, 9, 28.7, ⑤⑤
 8, 9,Ｅケｰジｰオテンバ, 55,二本柳, 1.4, 37, -16,  -3, 5, 11.0, ⑫⑬, 8, 1,Ｎヤマニンパルファン, 53,江田照, 1.2, 57,  -1,  -1,15,197.7, ⑧⑩, 8, 9,Ｂマイネルサニベル, 62,勝浦正, 1.3, 50,  -5,  -6, 4,  6.7, ⑧⑥, 8, 1,Ｌラムグレス, 58,中舘英, 0.7, 56, -12,  15, 6, 13.2, ⑩⑪
 9,11,Ｋミヤギワンダｰ, 44,小林淳, 1.4, 39, -17,  -2,16,271.2, ⑭⑬, 9,10,Ｂパパラチア, 69,吉田隼, 1.3, 53,  -3,  -4, 5,  8.2, ⑧⑧, 9, 1, アンパサンド,---,斉藤正, 1.4, 50, -17,*  8, 7, 29.6, ⑨⑨, 9, 9,Ｇカフェリバティｰ, 59,吉田隼, 0.9, 50,  -6,   5, 5, 11.8, ⑦⑦
10, 1,Ｂマルタカマリア, 58,蛯名正, 1.5, 32, -13, -11, 2,  6.0, ⑧⑦,10, 6,Ｇブラックバッカラ, 62,吉田豊, 1.3, 54,  -9,   3, 8, 26.0, ⑭⑭,,,,,,,,,,,,,10, 6,Ｆグランデゴｰル, 60,長谷川, 1.1, 59, -15,  20, 7, 14.1, ⑯⑯
11,16,Ｊコスモフｰシャ, 45,長谷川, 1.5, 36, -17,  -3, 9, 80.0, ⑰⑯,11,14,Ｋジｰガｰアジュｰル, 58,斉藤正, 1.5, 55,   2,  -7, 7, 22.9, ④②,,,,,,,,,,,,,11,14,Ｄイグニッション, 63,田中博, 1.2, 46, -12,   6,15, 71.3, ⑬⑨
12, 6,Ｐベルベティｰン, 36,村田一, 2.0, 28, -17, -11,11, 87.7, ⑭⑬,12, 2,Ｅスｰルドゥカノウ, 62,丹内祐, 1.7, 51,  -1,  -8, 9, 31.0, ⑤⑥,,,,,,,,,,,,,12, 5,Ｅストｰミｰラッシュ, 60,田中勝, 1.4, 49, -14,  12,14, 55.1, ⑮⑮
13, 4,Ｉベルモントクリｰム, 47,武士沢, 2.1, 29,*-11, -25,13, 99.4, ②②,13, 5,Ｍワンダフルライフ, 53,勝浦正, 1.9, 48,  -6,  -6,14,162.9, ⑪⑬,,,,,,,,,,,,,13,12,Ｊドッグソウレインボ, 58,江田照, 1.5, 52, -17,  16,11, 34.8, ⑰⑰
14, 7,Ｑイｰジｰリクルｰト, 32,高野和, 2.1, 25, -18, -16,18,390.3, ⑩⑪,14, 7,Ｌエレガントキャット, 57,小林淳, 2.2, 45,*  2, -16,10, 42.5, ②②,,,,,,,,,,,,,14, 7,Ｐスタｰライトルビｰ, 54,石橋脩, 1.5, 53, -22,* 19,13, 45.6, ⑱⑱
15, 8,Ｍクワントミアモｰレ, 40,赤木高, 2.1, 30, -12, -22,10, 85.7, ⑤⑤,15, 9,Ｏベルモントユリア, 51,武士沢, 2.8, 39,  -1, -20,13, 52.5, ⑤⑥,,,,,,,,,,,,,15,17,Ｉコスモワイズマン, 59,小野次, 1.7, 44,  -7, -11, 8, 27.5, ③③
16,17,Ｌテンシノナミダ, 41,斉藤正, 2.2, 26, -19, -10,12, 94.2, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,,16, 8,Ｎマイネルエザット, 58,佐藤聖, 2.3, 37, -16,  -5,18,155.4, ⑬⑭
17,13,Ｃタイトルペｰジ, 57,塚田祥, 2.4, 24, -18, -19, 4,  9.6, ⑭⑯,,,,,,,,,,,,,,,,,,,,,,,,,17, 4,Ｏコスモスペシャリｰ, 57,木幡初, 5.1, 5.1---, -13, -54,10, 34.1, ⑦⑦
18,15,Ｒロジｰプリンセス, 21,吉田豊, 3.3,-12, -16, -33,17,362.1, ⑫⑪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
