06年 4月 8日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 4月 8日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.7,,,,,■ 4R  芝3000m 4歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1.1,,,,,■10R  芝2500m 4歳上ｵｰﾌﾟﾝ ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大阪―ﾊﾝﾌﾞﾙｸｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｂディアタキオン, 65,福永祐,, 60,*-11,*  8, 1,  1.8,③③①, 1,11, アグネスハット,,内田浩,,,,, 2,  3.2,⑥④③, 1,13,Ｄパリスゼンショウ, 64,和田竜,, 66,*  1,   1, 3,  6.5,①②②, 1, 5,Ｂトウカイカムカム, 91,武豊  ,, 83,  12,*  1, 2,  3.2,⑩⑩⑥
 2,13, アドマイヤウイナｰ,---,岩田康, 0.0, 60,*-11,*  8, 4,  8.3,⑤③①, 2,12, ニシノニシｰノ,,植野貴, 0.6,,,, 4,  8.4,③②②, 2,10,Ｂワンダｰタイキ, 69,田村太, 0.1, 65,  -5,*  8, 6, 10.2,⑥⑦⑥, 2, 1,Ｄバイロイト, 83,幸英明, 0.0, 80,  14,  -7, 3,  6.6,⑥⑥③
 3,12,Ａマイネルアンツｰク, 65,佐藤哲, 0.0, 61,*-11,*  9, 2,  3.0,⑥⑥④, 3, 4, スリｰブラボｰ,,小坂忠, 0.9,,,, 1,  2.9,①①①, 3, 1,Ｃメイショウゴジラ, 66,藤岡佑, 0.3, 65,  -2,   4, 4,  6.6,⑥⑤⑤, 3,10,Ａオｰスミグラスワン, 92,岩田康, 0.3, 80,  15,  -7, 1,  1.9,⑧⑦⑤
 4, 3,Ｄコスモハバネｰロ, 46,幸英明, 0.0, 59,*-10,   7, 5, 22.0,①①①, 4, 2, インパルスシチｰ,,リデル, 1.7,,,, 5,  9.0,③⑤④, 4, 8,Ｉピｰニョリブロ, 59,高田潤, 0.6, 62,*  2,  -5,11, 55.2,①①①, 4, 9,Ｈビッグゴｰルド, 78,和田竜, 0.4, 80,  17, -12, 4, 15.0,④③③
 5, 2,Ｃクｰルビスティｰ, 52,デムｰ, 0.3, 57, -12,   7, 3,  7.4,③③⑤, 5, 7, セゾンインチｰフ,,金折知, 2.6,,,, 7, 39.9,③⑥⑥, 5, 6,Ｇスナｰクエベレスト, 63,秋山真, 0.6, 65,  -3,   4, 1,  3.9,⑧⑨⑥, 5, 2,Ｆエイシンニｰザン, 82,福永祐, 0.6, 73,* 16, -22, 6, 23.3,②②①
 6, 5,Ｊシゲルカイノセ, 33,小原義, 0.5, 55, -12,   6,10,164.8,⑪⑧⑤, 6,10, トウショウフラッグ,,江田勇, 3.3,,,,14,189.8,⑦⑦⑤, 6, 3,Ｈマルイチライデン, 63,幸英明, 0.9, 63,  -4,   4, 5,  7.9,⑧⑨⑩, 6, 7,Ｉチャクラ, 74,小牧太, 0.8, 78,  14,  -9, 7, 23.5,⑨⑨⑦
 7,10, ナムラガリレオ,---,吉田稔, 2.5, 36, -16,  -4,11,201.8,⑬⑫⑫, 7, 9, ホｰリｰオラクル,,黒岩悠, 5.4,,,, 8, 68.2,⑧⑧⑧, 7, 2,Ｎマルヨウィザｰド, 37,長谷川, 0.9, 63,  -5,   5,12,161.2,⑫⑫⑫, 7, 4,Ｃエルカミｰノ, 86,川田将, 1.6, 62,  12, -27, 9, 44.6,⑥⑦⑨
 8, 1,Ｅシゲルシテカブ, 45,秋山真, 2.5, 33, -12, -13, 6, 34.0,⑥⑥⑦, 8,14, ポジションワン,,今村康, 6.8,,,, 3,  4.5,②②⑥, 8, 5,Ａマックスチャンプ, 70,岩田康, 0.9, 62,  -5,   5, 2,  3.9,⑬⑫⑫, 8, 8,Ｅタガノマイバッハ, 83,高田潤, 1.8, 66,* 19, -39, 5, 21.8,①①①
