06年10月21日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年10月21日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利(抽) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.9,,,,,■ 4R  芝2910m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.8,,,,,■10R  芝1600m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,久多特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｃウィズインデザｰト, 49,金折知,, 59,*  9, -17, 4, 11.4, ①①, 1, 1, メイショウピュｰマ,,嘉堂信,,,,, 3,  6.2,④④④, 1,11,Ｂアイアンキング, 67,小牧太,, 69,*  2,*  3, 1,  2.1,③②②, 1, 2,Ｉプリティプリンセス, 71,秋山真,, 73,* -5,  22, 9, 20.3, ③③
 2, 5,Ｈサｰブルス, 30,池添謙, 0.0, 58,*  8, -16, 6, 28.2, ②②, 2,12, エイユｰフォｰラム,,北沢伸, 0.0,,,, 1,  2.6,②②②, 2, 6,Ｆニシノウラシマ, 58,太宰啓, 0.3, 67,*  4,  -1, 8, 23.5,①①①, 2,12,Ｈタイキマドレｰヌ, 72,渡辺薫, 0.0, 76,  -8,  25, 6, 15.6, ③③
 3, 4,Ｉバイオレットピｰス, 25,岩田康, 0.1, 53,   1,  -8, 7, 36.5, ⑤④, 3,13, デｰトリッヒ,,岩崎祐, 0.7,,,, 7, 23.0,④③③, 3, 5,Ｈタムロブライアン, 56,幸英明, 0.4, 67,  -1,*  6, 7, 22.4,⑦⑨⑨, 3, 1,Ｌファランドｰル, 69,武幸四, 0.2, 73,  -8,  23, 5, 14.4, ⑥⑤
 4, 7,Ａアントラン, 61,福永祐, 0.2, 54,*  7, -17, 1,  1.5, ③③, 4, 2, エイコｰンリング,,今村康, 2.2,,,, 5, 13.7,③①①, 4, 9,Ｃアルキオｰネ, 64,藤岡佑, 0.5, 66,   2,   0, 6, 15.7,⑨④④, 4,11,Ｂパｰフェクトジョイ, 80,岩田康, 0.3, 74, -11,  26, 1,  2.4, ⑧⑧
 5, 1,Ｇセレスディｰン, 37,小牧太, 0.2, 51,  -2,* -6, 8, 72.6, ⑦⑦, 5,10, シルバｰガル,,小坂忠, 2.3,,,, 6, 19.0,⑧⑦⑦, 5,12,Ｅオｰスミナイス, 58,岩田康, 0.5, 66,   1,   2, 9, 34.1,⑤⑦⑥, 5,13,Ｊアドマイヤカンナ, 70,芹沢純, 0.3, 71,  -9,  23, 8, 19.4, ⑤⑥
 6, 6,Ｆシゲルアリガトウ, 38,幸英明, 0.4, 49,   1, -13, 2,  5.5, ⑥④, 6, 5, マダムウイナｰ,,林満明, 4.7,,,, 4,  8.2,⑦⑧⑧, 6,10,Ｊイグザクトリｰ, 52,池添謙, 0.7, 64,   1,  -2, 5, 14.4,②④⑥, 6,14,Ｄトｰワクリスタル, 75,福永祐, 0.3, 63,* -3,  13, 2,  5.7, ①①
 7, 3,Ｄクロｰザｰ, 44,太宰啓, 0.4, 48,  -5,* -5, 9, 90.7, ⑨⑨, 7,14, エクスキュｰション,,高野容, 5.2,,,,14,116.9,⑨⑨⑨, 7, 8,Ａクンダリｰニ, 68,秋山真, 0.8, 63,*  3,  -4, 2,  4.0,⑦②②, 7,10,Ｍアドマイヤメガミ, 68,池添謙, 0.5, 73, -13,  27,10, 23.2, ⑬⑫
 8, 9,Ｂメイショウベント, 55,武幸四, 0.7, 43,  -4, -14, 3,  6.1, ⑦⑦, 8, 6, セフティｰマッハ,,高井彰, 6.3,,,,10, 76.5,①⑤⑤, 8, 3,Ｉホワイトドラゴン, 55,荻野要, 1.1, 61,  -1,   0,12,131.2,⑨⑨⑩, 8,15,Ｅクリソプレｰズ, 74,生野賢, 0.5, 61,* -4,  13, 7, 15.8, ②②
