06年 3月11日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 3月11日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.4,,,,,■ 4R  芝2880m 4歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1200m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.7,,,,,■10R  芝1600m 3 歳ｵｰﾌﾟﾝ 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｱﾈﾓﾈｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｄリキアイカザン, 50,的場勇,, 66,*  7,  -4, 2,  5.5, ①①, 1, 6, アｰトレｰタ,,山本康,,,,, 5,  9.1,⑦⑥③, 1,15,Ｄブラックシャドウ, 62,蛯名正,, 77,*  3,* 11, 2,  3.5, ②①, 1, 8,Ｄアサヒライジング, 66,柴田善,, 72,*  3,   9, 1,  2.5,①①①
 2,11,Ｆエプソムメサイア, 44,田中勝, 0.3, 62,  -4,*  6, 6, 21.5, ⑦⑥, 2, 4, ハイヤｰザンヘブン,,宗像徹, 0.1,,,, 1,  2.7,①①①, 2,10,Ｂサンデｰフラッパｰ, 67,後藤浩, 0.7, 70,*  5,   2, 5, 12.6, ①①, 2, 3,Ｍグレイスティアラ, 51,田中勝, 0.3, 76,  -6,* 20, 6, 16.6,⑧⑥⑥
 3, 8,Ｂファウンテンビｰト, 57,和田竜, 0.4, 63,   2,  -1, 5, 15.9, ⑥④, 3, 7, マウントフォンテン,,西谷誠, 0.4,,,, 4,  9.0,④①①, 3, 6,Ｃサチノスイｰティｰ, 63,鈴来直, 1.1, 64,  -2,   5, 4, 11.9, ⑥⑦, 3,10,Ｌラピッドオレンジ, 52,デムｰ, 0.5, 67,  -3,  13, 2,  6.0,②③③
 4, 3,Ｇインザリピｰト, 44,吉田豊, 0.5, 64,*  9,  -8, 4, 14.9, ①①, 4, 1, シルバｰデュｰク,,江田勇, 0.8,,,, 8, 14.3,②④③, 4, 2,Ｇフロｰレンスガｰル, 59,デムｰ, 1.2, 63,  -9,* 10, 3,  6.8, ⑬⑫, 4, 4,Ｂプリティタヤス, 69,小野次, 0.6, 75, -11,* 23, 3,  6.2,⑪⑪⑫
 5,14,Ｃヤマテプログレス, 56,勝浦正, 0.8, 60,*  7,  -9, 3,  5.7, ③③, 5, 5, マイネルスピニッチ,,大庭和, 1.1,,,, 3,  6.2,⑩⑧⑥, 5, 1,Ａファインセンテンス, 70,横山典, 1.3, 62,  -4,   5, 1,  2.1, ⑦⑧, 5, 6,Ｈタイセイハニｰ, 61,勝浦正, 0.6, 63,*  0,   5,10, 37.5,②②②
 6, 6,Ｅカンファｰプレス, 45,横山典, 1.2, 53,  -3,  -4, 8, 28.8, ⑦⑥, 6,11, トウショウドラマ,,植野貴, 1.2,,,,11, 79.2,④④③, 6, 8,Ｅビｰボｰン, 60,北村宏, 1.7, 58,  -7,   3, 8, 56.1, ⑪⑩, 6, 1,Ｇモンヴェｰル, 61,蛯名正, 0.7, 73, -10,* 20,11, 54.7,⑯⑪⑦
 7, 4,Ｉスｰパｰアンカｰ, 41,柴田善, 1.2, 54,   3, -10,11, 65.8, ⑤⑥, 7, 2, マイハマムスメ,,五十嵐, 1.3,,,,13,125.2,⑨⑧⑩, 7, 5,Ｈレオアスカ, 58,和田竜, 1.8, 58,*  2,  -6, 7, 47.9, ②③, 7,11,Ｃロランラムｰル, 66,北村宏, 0.9, 62,  -6,  11, 4,  7.9,⑤⑥⑦
 8, 7,Ｋカシノロイヤル, 34,吉永護, 1.3, 49, -10,*  1,15,672.5, ⑪⑫, 8, 9, テルミドｰル,,伊藤直, 1.6,,,, 7, 12.8,⑦⑦⑥, 8,16,Ｉテンジンテンリュウ, 57,高山太, 1.9, 57,  -1,  -4, 9, 64.6, ⑤④, 8, 2,Ａアンテヴォルテ, 69,和田譲, 1.0, 63,  -8,  13, 5,  8.7,⑬⑧⑦
