06年 3月 4日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 3月 4日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-10.4,,,,,■ 4R  芝3200m 4歳上ｵｰﾌﾟﾝ 別定,,,,,,,,,,,,■ 7R  ダ1800m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.4,,,,,■10R  芝1800m 4歳上1000万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-0.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,両国特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9, アドマイヤフッキｰ,---,横山典,, 63,*  1,*  0, 1,  2.4, ①③, 1, 4, パレスチャンピオン,,浜野谷,,,,, 7, 19.1,①①①, 1, 1,Ａセレスケイ, 67,内田博,, 65,  -9,* 14, 2,  4.1,⑥①③, 1,15,Ｈエクスプロイト, 74,横山典,, 76,*-14,  24, 5,  8.8,①①①
 2, 6,Ｅセイリングシップ, 36,四位洋, 0.3, 61,*  2,* -4, 3,  5.1, ①①, 2, 7, ディバイドバイゼロ,,村山明, 1.8,,,, 8, 23.0,②②②, 2, 4,Ｃジョウテンロマン, 64,田中勝, 0.1, 63,* -8,  12, 3,  6.0,②①①, 2, 5,Ａロフティｰエイム, 82,福永祐, 0.3, 74,*-16,  24, 3,  5.7,④④④
 3, 3,Ｊパッションルンバ, 18,福永祐, 1.1, 53,*  2, -12, 8, 26.4, ①①, 3, 1, トウカイブレｰン,,大庭和, 2.1,,,, 6, 16.7,⑥⑤⑤, 3, 5,Ｅアドマイヤマントル, 57,村田一, 0.2, 62,* -8,  11, 6, 39.9,①①①, 3, 6,Ｅケｰジｰフジキセキ, 75,松岡正, 0.4, 76, -17,* 26, 1,  3.2,⑤⑦⑦
 4, 5,Ｄジンデンスバル, 39,田面木, 1.2, 49,  -7,* -5,10, 97.7, ⑩⑩, 4, 8, ダンシンリボルバｰ,,金子光, 3.0,,,, 1,  2.1,④③③, 4, 2,Ｇロトブルｰスタｰ, 53,千葉直, 0.3, 60, -11,* 11, 8,100.2,③⑤⑤, 4, 9,Ｇシャドウゲイト, 74,デムｰ, 0.7, 69, -18,  23, 2,  4.6,⑧⑦⑦
 5, 8,Ａエムオｰフラワｰ, 57,内田博, 2.7, 35,  -6, -21, 2,  3.6, ⑦⑤, 5,12, サテライトエｰス,,横山義, 3.1,,,, 3,  7.4,⑥⑦⑥, 5, 9,Ｂメジロパｰシバル, 65,勝浦正, 0.4, 59,  -9,  10, 1,  1.6,③①③, 5,12,Ｃディｰエスハリアｰ, 78,石橋脩, 0.7, 54,*-14,  15, 4,  7.9,②②①
 6,15,Ｆイッツショｰタイム, 34,津村明, 2.8, 32,  -4, -25, 5, 13.5, ⑥⑤, 6, 3, トウショウトリック,,宗像徹, 3.3,,,,10, 52.0,⑨⑧⑧, 6, 8,Ｆエヒテンヴィｰゼ, 55,柴田善, 0.7, 59, -11,  11, 5, 16.1,⑧⑥⑥, 6,13,Ｂアポインテッドデイ, 81,柴田善, 0.8, 51,*-15,  13, 8, 24.4,②②①
 7, 4,Ｇサｰストンアリコ, 33,北村宏, 2.9, 32,  -2, -26,12,128.8, ④④, 7,10, グラスボランチ,,山本康, 3.3,,,, 2,  3.7,④④④, 7, 6,Ｈブライアンズエッセ, 43,横山典, 1.2, 58, -14,* 13, 7, 53.2,⑥⑨⑧, 7,14,Ｄエイシンサリヴァン, 77,吉田豊, 0.9, 74, -22,* 27, 9, 27.5,⑪⑫⑨
 8,14,Ｍキｰプスマイリング, 10,勝浦正, 3.2, 28,  -7, -25,13,169.8, ⑩⑪, 8, 2, キャピタルゲイン,,田中剛, 4.4,,,,11, 84.1,⑨⑨⑨, 8, 3,Ｄリファインドボディ, 61,小野次, 1.3, 54, -13,   9, 4, 11.9,⑤⑦⑦, 8, 4,Ｍエアフォルツァ, 69,後藤浩, 1.0, 64, -20,  21, 7, 19.2,⑩⑩⑨
 9,10,Ｋレｰヴァティン, 17,小野次, 3.4, 27,  -2, -31, 7, 24.6, ④⑤, 9, 5, ビジネスサイクル,,柴田未, 4.5,,,, 5, 15.5,⑪⑨⑨, 9, 7,Ｉエフテｰラヴ, 33,江田照, 3.4, 31, -13, -10, 9,169.6,⑧⑦⑨, 9,11,Ｎマイネルジェム, 64,木幡初, 1.0, 50, -17,  15,12, 60.3,⑤④④
10,16,Ｃセルジュｰク, 41,田中勝, 3.4, 26,  -5, -29, 9, 35.9, ⑦⑨,10, 6, チップインバｰディ,,五十嵐, 5.0,,,, 9, 48.6,⑫⑫⑪,,,,,,,,,,,,,10, 7,Ｉゲットマイウェイ, 73,北村宏, 1.0, 51, -17,  15,11, 57.5,⑤④④
