06年 1月15日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 1月15日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,,,,,,■ 4R  ダ1200m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 3 歳500万 馬齢,,,,,,,,,,,,■10R  ダ1200m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｼﾞｬﾆｭｱﾘｰｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｄグレｰトモア, 46,バルジ,, 63,  -4,*  7, 4,  9.0,⑥⑥⑥, 1,11, スマｰトフレンズ,---,後藤浩,, 64,  -3,*  5, 2,  4.0,⑦⑤④, 1, 8,Ｇキャスティング, 55,田中勝,, 73,*  4,   8, 4, 12.3,②②②, 1,12,Ｂリンガスロｰレル, 86,柴田善,, 90,  10,  18, 5, 16.8,⑥⑥④
 2, 9,Ａコペルニクス, 57,津村  , 0.2, 62,*  2,* -3, 1,  2.1,⑥①①, 2,12, ロｰドフィｰバｰ,---,バルジ, 1.1, 53,* -1,  -8, 1,  2.7,②②②, 2, 7, フレンチウォリアｰ,---,柴山  , 0.1, 73,   3,*  9, 2,  5.2,④③③, 2,10,Ｆワンダｰヴィボ, 82,菊沢徳, 0.0, 87,   3,* 22,12, 44.8,⑨⑨⑥
 3, 6,Ｈダノンスペシャル, 39,後藤浩, 0.8, 58,*  3,  -8, 2,  3.9,①②②, 3,10, バッドフォｰチュン,---,吉田隼, 1.2, 49,* -2, -10, 3,  5.2,②②②, 3, 5,Ａピｰスオブレグルス, 62,山口竜, 0.1, 73,   2,* 11, 3,  7.3,⑥⑥⑤, 3,15,Ｌメイショウセブン, 77,田中勝, 0.3, 84,* 11,  11,13, 47.8,③②②
 4, 1,Ｃスナｰクオリオン, 47,大庭  , 1.4, 50,  -2,  -9, 9, 42.2,⑤④③, 4, 6, エフテｰクリニック,---,木幡  , 1.6, 48,*  0, -14, 4,  6.9,①①①, 4,12,Ｊケイアイテイメント, 48,中舘  , 1.0, 65,*  4,  -2, 6, 16.4,①①①, 4, 2,Ｍリｰピンスイｰパｰ, 77,木幡  , 0.3, 85,   9,  14, 4, 15.5,⑥⑥⑤
 5, 7,Ｏミヤコノヒマワリ,  5,石神  , 2.1, 43,  -1, -17,14,570.8,④④③, 5, 7, スカイヴォイジャｰ,---,穂苅  , 1.9, 42, -11,  -7, 7, 24.8,⑨⑦⑥, 5, 9,Ｉクラシックスタイル, 51,後藤浩, 1.3, 64,   0,   3, 5, 16.4,⑦⑦⑥, 5, 1,Ｅモエレアドミラル, 82,バルジ, 0.6, 81,  10,  10, 3,  6.2,③⑤⑥
 6,14,Ｆエドノマドリｰド, 44,勝浦  , 2.1, 42,  -8, -11, 5, 12.8,⑬⑨⑦, 6, 3, ロｰテロｰゼ,---,柴山  , 2.3, 35, -19,  -3, 6, 18.5,⑩⑨⑨, 6,10,Ｆアルカライズ, 55,菊沢徳, 1.5, 62,  -2,   5, 8, 34.7,⑨⑧⑧, 6, 3,Ｉケイアイカｰルトン, 80,後藤浩, 0.7, 82,* 14,   5, 2,  5.4,①①①
 7,11,Ｊカシノロイヤル, 28,吉永  , 2.4, 38,  -7, -15,10,175.7,⑧⑦⑦, 7, 5, ディスティニｰワン,---,北村宏, 2.3, 35, -24,*  1, 5, 10.8,⑫⑪⑩, 7, 4,Ｂマイイｰジス, 62,吉田豊, 1.5, 62,   3,  -4, 1,  1.7,④③③, 7, 8,Ｇナリタキセキボｰイ, 82,山口竜, 0.7, 81,   6,  14, 7, 21.2,⑧⑧⑧
 8, 3,Ｉクロスバラｰド, 37,石橋脩, 2.5, 33, -19,  -6, 8, 41.2,⑭⑬⑬, 8, 8, マルタカギャラン,---,丹内  , 3.1, 28,  -8, -23,11, 60.6,⑥⑥⑥, 8, 1,Ｅオリオンザシュネル, 56,柴田善, 1.5, 63,  -3,   7, 7, 17.6,⑪⑪⑩, 8,16,Ｃマルカフレンチ, 85,武幸  , 0.8, 83,  12,   9, 1,  2.1,⑤④②
 9, 2,Ｅプリンセスデザｰト, 45,中舘  , 2.8, 34,  -7, -19, 7, 27.8,⑧⑦⑦, 9, 2, スプリｰムスｰ,---,小野  , 3.9, 14, -37,  -3, 8, 28.9,⑬⑫⑫, 9, 6,Ｈニシノインピッシュ, 54,北村宏, 2.0, 58,   2,  -8,11,129.4,③⑤⑥, 8, 6,Ｄジョウノデイリｰ, 83,柴山  , 0.8, 77,   2,  15, 8, 23.3,⑪⑪⑫
10,12,Ｍストックバトル, 18,小林淳, 2.9, 32,  -8, -19,15,676.5,⑧⑨⑩,10, 4, ニットウナデシコ,---,中舘  , 4.7, 10, -23, -24,13,173.0,⑪⑩⑩,10,11,Ｄトｰヨｰハヤテ, 57,江田照, 2.3, 57,  -3,  -1, 9, 38.4,⑫⑩⑨,10, 7,Ａサンライズビｰト, 86,小野  , 0.9, 76,  -1,  17, 6, 20.0,⑭⑮⑬
