06年12月 2日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年12月 2日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5.7,,,,,■ 4R  芝2970m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  芝1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■10R  芝1400m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.2,,,,
 9, 2,Ｄツルマルトミヒメ, 54,小牧太, 1.4, 29, -36,  11, 6, 29.7, ⑫⑬, 9, 3, セフティｰマッハ,,白坂聡, 5.3,,,,13,105.7,⑤⑦⑥, 9, 9, マルタｰズマゼル,---,岩田康, 2.0,  3, -23, -14, 6, 19.6, ③②, 9, 2,Ｄナムラコネリｰ, 60,小牧太, 0.7, 46,  -6,  -9, 9,112.7, ③④
10, 5,Ｇレゾリュｰション, 44,中舘英, 1.4, 25, -34,   7, 9,177.3, ⑦⑩,10,12, ウインエルドｰル,,黒岩悠, 7.4,,,,10, 74.0,⑩⑪⑩,10, 7, セフティｰハｰト,---,幸英明, 2.1,  1, -23, -15, 7, 22.6, ⑧②,10, 3,Ｈポエラヴァ, 54,福永祐, 1.5, 34,  -9, -17,10,195.6, ⑨⑨
11,13,Ｃブリオｰサ, 55,福永祐, 1.4, 25,*-29,  -2, 5, 19.4, ②②,11, 2, シャドウスケイプ,,高田潤,11.8,,,, 2,  5.0,⑬⑫⑪,11, 6, スリｰプレイヤｰ,---,中舘英, 3.6,-82, -24, -37,11, 65.8, ②⑤,,,,,,,,,,,,
12, 6,Ｉカネコメハｰシル, 40,浜口楠, 1.5, 22, -32,   3,12,334.2, ③⑤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13, 3,Ｎエイシンイッチョｰ, 22,スボリ, 3.1,-38, -36, -16,13,385.8, ⑨⑬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,11,Ｌヤマニンイグジスト, 33,上村洋, 3.2,-52, -33, -22,14,396.9, ⑨⑧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-22 ﾚｰｽｱｶﾞﾘ指数:+20 馬場:良(指数:-5),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+23 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-5),,,,,,,,,,,
単勝:540円 複勝:01=130円 14=100円 08=170円 枠連:300円,,,,,,,,,,,,"単勝:3,770円 複勝:05=650円 14=110円 10=180円 枠連:1,020円",,,,,,,,,,,,"単勝:1,030円 複勝:02=210円 05=150円 03=110円 枠連:2,110円",,,,,,,,,,,,"単勝:4,550円 複勝:10=380円 07=160円 01=100円 枠連:2,440円",,,,,,,,,,,
馬連:390円 ワイド:01-14=150円 01-08=520円 08-14=220円,,,,,,,,,,,,"馬連:6,270円 ワイド:05-14=1,330円 05-10=4,950円 10-14=300円",,,,,,,,,,,,"馬連:1,770円 ワイド:02-05=490円 02-03=330円 03-05=190円",,,,,,,,,,,,"馬連:6,210円 ワイド:07-10=1,630円 01-10=550円 01-07=200円",,,,,,,,,,,
"馬単:1,100円 3連複:750円",,,,,,,,,,,,"馬単:19,790円 3連複:10,800円",,,,,,,,,,,,"馬単:4,210円 3連複:930円",,,,,,,,,,,,"馬単:28,310円 3連複:2,310円 3連単:55,790円",,,,,,,,,,,
■ 2R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.9,,,,,■ 5R  芝1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5.4,,,,,■ 8R  ダ1400m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.2,,,,,■11R  芝1600m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｺﾞｰﾙﾃﾞﾝﾎｲｯﾌﾟT,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ａドリｰムウィン, 59,幸英明,, 62,   1,*  0, 3,  4.8, ⑤⑤, 1,10,Ｃシャウトライン, 59,福永祐,, 69,  -7,* 10, 3,  7.0, ⑤⑦, 1, 6,Ｂスズカフォイル, 67,武豊  ,, 72,   5,   4, 1,  2.8, ⑤④, 1, 9,Ｆエイシンドｰバｰ, 79,ウィリ,, 81,  -6,* 25, 3,  5.0, ⑤④
 2,16,Ｃジツリキドンドン, 56,秋山真, 0.1, 64,*  5,  -5, 2,  3.9, ②②, 2, 2,Ａメイショウタｰジャ, 61,横山典, 0.2, 61,* -5,   4, 1,  2.2, ③⑤, 2,14, オプティマルマザｰ,---,プラｰ, 0.0, 74,*  7,   1, 3,  5.3, ②②, 2,14,Ａブルｰメンブラット, 85,岩田康, 0.0, 77,* -4,  22, 1,  3.5, ③②
 3, 5,Ｂアンクルレオン, 58,池添謙, 0.2, 64,*  6,  -7, 1,  2.6, ①①, 3, 6,Ｅライトグランデュア, 55,幸英明, 0.2, 59,* -2,   0, 4, 10.9, ②②, 3, 1,Ｊフレンチアロマ, 57,藤田伸, 0.2, 66,  -1,* 10,14,118.8, ⑭⑬, 3, 7,Ｃディアチャンス, 81,メンデ, 0.1, 76,  -5,  22,10, 25.2, ③④
 4, 2,Ｅニホンピロコナユキ, 46,酒井学, 0.4, 60,*  4,  -7, 8, 47.0, ④④, 4,18,Ｄコアレスリｰヴァ, 57,上村洋, 0.4, 56,* -3,  -1, 5, 12.3, ③③, 4,16,Ｅカントリｰスタイル, 67,秋山真, 0.3, 66,   0,*  7, 4, 12.3, ⑫⑩, 4, 3,Ｇニホンピロキｰス, 77,スボリ, 0.1, 80,  -7,* 25, 4,  7.7, ⑥⑦
 5,13,Ｄハｰドリレｰ, 53,岩田康, 1.0, 49,  -6,  -3, 4,  6.1, ⑧⑧, 5,16,Ｂベビｰフェイス, 61,岩田康, 0.4, 61,  -9,*  7, 6, 12.4, ⑨⑩, 5,13,Ａトｰホウカウンタｰ, 68,横山典, 0.5, 62,  -4,* 10, 2,  3.4, ⑮⑮, 5,13,Ｈエイシンデピュティ, 74,ビｰド, 0.2, 72,* -4,  19, 2,  5.0, ②②
 6,10,Ｉブラックマジック, 36,飯田祐, 1.0, 49, -14,*  4,13,234.3, ⑫⑪, 6,13,Ｊトｰセンアｰチャｰ, 47,藤田伸, 0.4, 58,* -5,   0, 2,  5.3, ⑦③, 6, 2,Ｆルックアミリオン, 65,スボリ, 0.8, 63,   2,  -1, 7, 17.9, ⑨⑦, 6, 8,Ｋマッハジュウクン, 72,藤田伸, 0.3, 67,* -2,  15, 7, 17.4, ①①
 7, 8,Ｇサンキストゴｰルド, 42,横山典, 1.1, 47, -11,*  0, 6, 15.3, ⑩⑨, 7, 7,Ｎルリュｰル, 42,四位洋, 0.7, 57, -13,*  7,12, 68.9, ⑪⑬, 7, 5,Ｇメイショウヒミコ, 63,飯田祐, 1.2, 60,   5,  -7, 8, 21.9, ⑤④, 7, 1,Ｂインマイアイズ, 81,ムｰア, 0.4, 79, -11,* 27, 5,  8.6, ⑪⑬
 8, 4,Ｈテイエムサプライズ, 42,菊地昇, 1.5, 44,  -4, -10,10,158.0, ⑦⑦, 8,12,Ｆクリノラブゴｰルド, 55,スボリ, 0.9, 47,* -5,  -7,11, 68.1, ⑤⑤, 8,12,Ｉシフォンベｰル, 59,内田浩, 1.3, 57,   0,  -3, 9, 27.8, ⑫⑩, 8,11,Ｄアンティｰクコイン, 80,浜口楠, 0.5, 70,  -8,  21, 6, 12.7, ⑧⑧
 9, 3,Ｌニホンピロアニカ, 28,四位洋, 1.6, 45,   0, -15, 7, 40.5, ⑤⑥, 9, 4,Ｇマンテンポイント, 53,菊地昇, 1.0, 49, -12,   0,10, 67.4, ⑬⑩, 9, 7,Ｎミズリングリｰダｰ, 44,岩田康, 1.3, 55,  -6,   5,13, 99.8, ⑯⑯, 9, 5,Ｅラバグルｰト, 80,武豊  , 0.5, 70,  -8,  21, 8, 18.1, ⑧⑧
10, 9,Ｊデリマ, 36,角田晃, 2.6, 37, -18,  -8,11,193.4, ⑭⑫,10,17,Ｈサプライズエンド, 52,飯田祐, 1.1, 44,  -7,  -7,14,104.3, ⑨⑦,10,15,Ｋフォｰチュネイタｰ, 56,中舘英, 1.7, 57,*  6, -14,15,120.8, ③②,10, 6,Ｉシゲルドントイケ, 73,中舘英, 0.5, 74, -10,  24,12, 84.1, ⑪⑩
11,14,Ｍドロシｰビコｰ, 28,武豊  , 2.7, 37,*  5, -31, 5, 11.0, ②②,11, 3,Ｏユキノマｰガレット, 40,プラｰ, 1.2, 46, -14,   0,15,236.7, ⑭⑬,11,11,Ｃルスナイサンバ, 67,小林慎, 1.9, 57,*  9, -19, 5, 16.6, ①①,11, 2,Ｍダイタクアルビン, 66,プラｰ, 0.6, 69,  -9,  21,13, 97.6, ⑧⑩
12, 7,Ｆシロキタバブルガム, 43,南井大, 2.7, 36, -17, -10, 9,146.5, ⑬⑫,12,11,Ｉラブカｰナ, 47,中舘英, 1.2, 44, -11,  -4,13, 79.1, ⑪⑩,12, 3,Ｍアズチェｰナ, 47,幸英明, 2.1, 50,   2, -12,16,272.7, ⑨⑩,12,12,Ｊダイアモンドヘッド, 73,カステ, 0.6, 64,  -5,  15, 9, 19.4, ⑥④
13,11,Ｐテイエムヨカアンベ,-45,スボリ, 2.8, 32, -11, -17,14,237.7, ⑨⑨,13, 8,Ｌノｰスフォンテン, 45,池添謙, 1.4, 43, -15,  -1, 9, 47.2, ⑯⑯,13, 4,Ｌケイアイシャｰプ, 54,カステ, 2.3, 49,   2, -15,10, 36.3, ⑤⑦,13,10,Ｎヒトリムスメ, 53,横山典, 1.3, 60, -14,  19,11, 74.1, ⑭⑭
14, 1,Ｎチェリｰカントリｰ, 26,田村太, 2.8, 31, -22,  -9,15,248.5, ⑮⑮,14, 1,Ｍイソノクイｰン, 44,小牧太, 1.9, 37,* -1, -27, 8, 21.7, ①①,14,10,Ｈヒシレｰシｰ, 61,加藤士, 2.7, 46,   5, -22,11, 79.7, ③⑥,14, 4,Ｌカフェブリストル, 68,プレブ, 1.6, 51, -10,   7,14,213.7, ⑪⑩
15, 6,Ｋジョイフルタイム, 32,船曳文, 3.4, 26, -15, -22,12,200.9, ⑩⑫,15,15,Ｋタｰフギムレット, 46,田村太, 2.0, 31, -15, -15,17,301.9, ⑭⑬,15, 8,Ｏテンザンアモｰレ, 28,上村洋, 3.3, 40,   3, -26,12, 93.9, ⑤⑦,,,,,,,,,,,,
16,12,Ｏウレシｰダｰ, 21,浜口楠, 5.7,-44, -28, -29,16,339.5, ⑯⑯,16, 5,Ｒコウエイスタｰ, 13,角田晃, 2.0, 33, -17,  -9,16,249.4, ⑯⑱,16, 9,Ｄペプチドジャスミン, 67,小牧太, 3.5, 38,   2, -26, 6, 17.1, ⑨⑬,,,,,,,,,,,,
,,,,,,,,,,,,17,14,Ｑルビウス, 29,武豊  , 2.0, 36,  -7, -21, 7, 17.7, ⑦⑦,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18, 9,Ｐタイセイユニオン, 40,石橋守, 2.3, 31, -15, -15,18,313.6, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+15 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-6),,,,,,,,,,,
"単勝:480円 複勝:15=150円 16=140円 05=110円 枠連:1,080円",,,,,,,,,,,,単勝:700円 複勝:10=170円 02=130円 06=230円 枠連:750円,,,,,,,,,,,,"単勝:280円 複勝:06=150円 14=230円 01=2,380円 枠連:290円",,,,,,,,,,,,単勝:500円 複勝:09=190円 14=160円 07=490円 枠連:540円,,,,,,,,,,,
"馬連:1,010円 ワイド:15-16=300円 05-15=240円 05-16=210円",,,,,,,,,,,,馬連:740円 ワイド:02-10=270円 06-10=810円 02-06=410円,,,,,,,,,,,,"馬連:1,200円 ワイド:06-14=550円 01-06=4,470円 01-14=15,100円",,,,,,,,,,,,"馬連:1,190円 ワイド:09-14=460円 07-09=2,240円 07-14=1,240円",,,,,,,,,,,
"馬単:2,260円 3連複:740円",,,,,,,,,,,,"馬単:1,980円 3連複:1,740円",,,,,,,,,,,,"馬単:2,210円 3連複:53,240円",,,,,,,,,,,,"馬単:2,550円 3連複:8,340円 3連単:36,130円",,,,,,,,,,,
■ 3R  ダ1800m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.9,,,,,■ 6R  ダ1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  ダ2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7.0,,,,,■12R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ｺﾞｰﾙﾃﾞﾝｽﾊﾟｰT,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａコパノタイマネ, 52,岩田康,, 51,* -7,* -5, 1,  2.0,②②②, 1, 7, フサイチレオン,---,藤田伸,, 61,   9, -10, 3,  5.7, ③③, 1, 9,Ｃツルマルスリｰ, 71,プレブ,, 83,   7,* 14, 2,  3.7,⑤⑤③, 1, 9,Ｃリｰサムウェポン, 74,横山典,, 80,  14,   7, 3,  8.5, ⑥⑧
 2, 3,Ｄナムライシス, 43,秋山真, 0.4, 47, -10,* -3, 4,  8.8,⑨⑧⑦, 2, 2, アクロスザスタｰ,---,岩田康, 0.4, 60,* 12, -17, 1,  2.6, ①①, 2,10,Ｉゼンノコｰラル, 67,プラｰ, 0.1, 82,*  8,  10, 8, 21.6,③③②, 2, 4,Ｄエイシンイｰデン, 73,秋山真, 0.2, 86,* 22,  -3, 7, 25.8, ①①
 3, 2,Ｂホｰマンビリｰヴ, 44,藤田伸, 0.9, 43,  -8, -11, 2,  3.5,④⑤③, 3, 8, ヴイマックス,---,武豊  , 0.5, 52,  -4,* -2, 2,  2.8, ⑥⑤, 3,12,Ａマルブツフジ, 75,横山典, 0.1, 81,*  8,   9, 1,  3.0,⑨①①, 3,16,Ｅツタンカｰメン, 73,武豊  , 0.6, 71,   8,   7, 1,  2.4, ⑫⑪
 4, 6,Ｃゲットザチャンス, 44,福永祐, 1.0, 42,  -9, -11, 5, 19.5,⑥⑥③, 4, 9, ウォｰタｰポピンズ,---,福永祐, 0.5, 54,   7, -13, 6, 24.7, ④④, 4, 8,Ｆワンダｰスピｰド, 67,藤田伸, 0.3, 81,   7,  11, 9, 27.5,③⑤⑦, 4,14,Ｆセトノヒット, 72,幸英明, 0.6, 72,  12,   3, 9, 61.6, ⑨⑨
 5, 1,Ｅノｰスエスパｰ, 42,小牧太, 1.2, 41, -10, -11, 3,  5.4,⑥⑥⑦, 5, 4, タガノプレジｰル,---,中舘英, 1.5, 44,  -6, -10, 9,109.2, ⑥⑦, 5,13,Ｇレコンパンス, 67,ビｰド, 0.4, 80,*  8,   8, 7, 14.4,②③③, 5,15,Ｏワｰルドドン, 68,プラｰ, 0.7, 76,  18,  -4,14,120.0, ④④
 6,10,Ｈラヴファクトリｰ, 32,幸英明, 2.0, 34, -12, -15, 9, 77.0,⑪⑩⑩, 6, 1, パッパタｰチ,---,秋山真, 1.8, 42, -15,  -5, 7, 47.2, ⑨⑨, 6, 6,Ｄダイナミックエｰス, 68,ムｰア, 0.8, 78,   6,   8,11, 41.7,⑥⑧⑨, 6, 3,Ｐボｰナスフィｰバｰ, 60,プレブ, 0.7, 70,   5,*  8,13, 98.5, ⑬⑭
 7, 4,Ｇカリキュレイタｰ, 32,横山典, 2.7, 30,* -7, -31, 8, 50.0,①①①, 7, 3, ピリリヴァｰニイ,---,酒井学, 2.0, 41,  -8, -13, 8, 53.3, ⑧⑦, 7,14,Ｌルポルタｰジュ, 66,岩田康, 1.0, 78,   3,* 12, 6, 13.5,⑫⑬⑬, 7, 2,Ｌタムロイｰネｰ, 69,酒井学, 0.8, 69,   1,* 11,11, 74.6, ⑯⑮
 8, 9,Ｊシゲルナゴデ, 26,田村太, 3.0, 25, -12, -28,11,325.2,⑧⑧⑨, 8, 6, エスジｰビｰト,---,石橋守, 2.1, 34, -17,  -6, 5, 18.1, ⑩⑩, 8, 7,Ｅシｰルビｰバック, 68,ウィリ, 1.1, 75,   6,   5, 4, 10.1,⑥⑧⑦, 8,10,Ｂゴッドヘイロｰ, 74,スボリ, 0.9, 75,  19,  -7, 2,  3.9, ③③
 9, 7,Ｉリバルドソナタ, 29,石橋守, 3.6, 25, -13, -27,10,174.3,⑨⑪⑪, 9, 5, ウォｰタｰルルン,---,竹之下, 2.1, 38,  -3, -19,10,172.4, ⑤⑤, 9, 3,Ｊガッサングリｰン, 66,浜口楠, 1.3, 74,   5,   5,12, 45.6,⑫⑪⑨, 9, 1,Ｍピサノアルハンブラ, 69,岩田康, 0.9, 73,  17,  -5, 4,  9.1, ④④
10, 8,Ｆニホンピロマナツ, 40,中舘英, 4.3, 20,  -7, -46, 7, 35.8,③②③,10,12, プラチナムペスカ,---,角田晃, 3.0, 32,* 11, -42, 4,  6.1, ②②,10, 2,Ｂチｰフシャトｰ, 71,中舘英, 1.3, 74,   5,   5, 3,  7.3,⑪⑪⑪,10,11,Ｊホシシャトル, 70,カステ, 1.0, 70,  15,  -4, 6, 10.5, ⑥⑥
11,11,Ｋリｰガルプリンセス, 26,角田晃, 4.8, 18,  -7, -50, 6, 20.8,④②③,11,11, ツルギイングランド,---,飯田祐, 4.2,-40, -23, -21,12,333.0, ⑪⑪,11, 1,Ｍマダムチェロキｰ, 64,カステ, 1.3, 76,   2,* 12,13, 65.0,⑭⑭⑬,11, 7,Ｈグロｰバルボンバｰ, 71,池添謙, 1.0, 67,   2,*  8, 8, 34.4, ⑭⑮
,,,,,,,,,,,,,,,,,,,,,,,,12,11,Ｋシュンサイ, 66,スボリ, 1.3, 72,*  8,  -2, 5, 12.4,①②③,12, 5,Ｇマヤノサムサラ, 72,中舘英, 1.2, 75,* 22, -13,12, 82.6, ②②
,,,,,,,,,,,,,,,,,,,,,,,,13, 5,Ｎグレイトアロｰ, 54,武豊  , 1.8, 69,   7,  -3,10, 33.5,⑨⑤③,13,12,Ｎネオナｰト, 68,石橋守, 1.3, 64,  10,  -2,10, 74.3, ⑪⑪
,,,,,,,,,,,,,,,,,,,,,,,,14, 4,Ｈエストレｰア, 67,メンデ, 2.3, 67,   5,  -4,14, 78.9,⑥⑧⑪,14, 8,Ｉサンレイラピッヅ, 71,角田晃, 1.3, 64,   4,   3,16,175.4, ⑭⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 6,Ａマイティシルバｰ, 77,福永祐, 1.7, 61,  11,  -7, 5, 10.1, ⑨⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,13,Ｋアグネスレプトン, 70,藤田伸, 1.9, 61,  15, -13,15,134.4, ⑥⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+26 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+21 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-2),,,,,,,,,,,
"単勝:200円 複勝:05=110円 03=210円 02=140円 枠連:1,010円",,,,,,,,,,,,単勝:570円 複勝:07=140円 02=110円 08=120円 枠連:210円,,,,,,,,,,,,"単勝:370円 複勝:09=150円 10=430円 12=130円 枠連:3,980円",,,,,,,,,,,,"単勝:850円 複勝:09=270円 04=580円 16=140円 枠連:3,020円",,,,,,,,,,,
"馬連:1,030円 ワイド:03-05=360円 02-05=180円 02-03=500円",,,,,,,,,,,,馬連:660円 ワイド:02-07=250円 07-08=250円 02-08=150円,,,,,,,,,,,,"馬連:3,770円 ワイド:09-10=1,200円 09-12=260円 10-12=1,080円",,,,,,,,,,,,"馬連:10,020円 ワイド:04-09=2,560円 09-16=500円 04-16=1,150円",,,,,,,,,,,
"馬単:1,690円 3連複:980円",,,,,,,,,,,,"馬単:1,780円 3連複:420円",,,,,,,,,,,,"馬単:5,380円 3連複:3,620円 3連単:23,380円",,,,,,,,,,,,"馬単:17,880円 3連複:8,370円 3連単:82,460円",,,,,,,,,,,
