06年12月24日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年12月24日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.0,,,,,■ 4R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.6,,,,,■ 7R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.7,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.8,,,,
 4,10,Ｍキラメキパスワｰド, 50,和田竜, 0.3, 64,  -5,* 10, 8, 59.3,⑥⑦⑦, 4, 2,Ｂデザｰトモｰニング, 63,佐藤哲, 0.7, 65,*  3,  -1, 2,  4.5,⑥②②, 4, 9,Ｂエイシンハンコック, 71,鮫島良, 1.0, 69,   1,   7, 2,  4.4,⑪⑥⑥, 4,11,Ｊエイシンサリヴァン, 66,高橋智, 0.3, 75,*  9,   4,13, 26.4,③①①
 5,15,Ｐフラワｰクイｰン, 47,大野拓, 0.3, 58,* -3,   4,13,117.4,③③③, 5,10,Ｋシルキｰパンチ, 54,大庭和, 0.7, 65,  -3,* 11,15,193.4,⑯⑮⑫, 5,12,Ｉマチカネタマカズラ, 60,中舘英, 1.1, 67,*  5,   1, 3,  4.5,①②①, 5, 2,Ｍジェネビアン, 62,塚田祥, 0.4, 77,   5,  13, 7, 12.1,⑪⑪⑪
 6,11,Ｆヘンメイレン, 60,小林慎, 0.4, 61,  -4,   7, 5, 14.5,⑤⑤④, 6,15,Ｐマイネルオレア, 41,川島信, 0.8, 64,  -2,*  7, 7, 20.9,⑬⑫⑪, 6,11,Ｈキラウエアシチｰ, 60,田辺裕, 1.4, 66,   2,   4,14,184.0,⑧⑥⑥, 6,16,Ｃショｰトロｰブス, 72,大野拓, 0.5, 73,   8,   4, 9, 15.8,④④②
 7,16,Ａパｰフェクトマッチ, 67,中舘英, 0.5, 59,* -4,   5, 1,  1.6,⑥④④, 7,13,Ｅマルタカテンビｰ, 59,北村友, 1.1, 59,   0,  -2,11, 64.8,⑦⑥⑦, 7, 2,Ｊピｰタｰキャット, 60,小林久, 1.4, 67,  -1,   7, 8, 27.4,⑫⑫⑨, 7,15,Ｈカネトシツヨシオｰ, 68,石橋脩, 0.6, 72,   8,   2, 2,  6.1,⑦④②
 8, 5,Ｏベルグラｰノ, 48,鮫島良, 0.5, 66,  -9,* 13,10, 71.3,⑯⑬⑫, 8, 7,Ｆアイアイスピｰチ, 59,池田鉄, 1.2, 61,*  3,  -4, 8, 28.9,⑨③③, 8,10,Ｍブラックサベｰジ, 50,和田竜, 1.5, 66,   1,   4,10, 74.4,⑤⑩⑨, 8,10,Ｅビッグタイガｰ, 68,上村洋, 0.7, 76,   1,* 16, 6, 11.2,⑮⑮⑮
 9, 6,Ｊマイネエムロｰド, 57,佐藤聖, 0.6, 57,  -6,   6, 9, 61.4,⑪⑦⑦, 9, 4,Ｃテイエムカチボシ, 63,柴原央, 1.2, 61,  -1,   2, 3,  7.8,③⑩⑩, 9, 8,Ｌエプソムライジン, 57,佐藤聖, 1.8, 61,  -1,   0,12, 90.7,⑧⑪⑨, 9,14,Ｏロケットパンチ, 60,的場勇, 0.8, 76,  -1,* 19,15, 58.7,⑯⑯⑯
10,13,Ｅダイシンツウィギｰ, 62,南田雅, 0.8, 58,  -6,   7, 6, 17.3,⑪⑩⑩,10,11,Ｌツルマルツイモツイ, 51,上村洋, 1.6, 58,  -2,   0,10, 55.3,⑪⑬⑫,10,16,Ｆニホンピロビャクヤ, 63,上野翔, 1.9, 59,   2,  -5, 7, 19.5,⑤④⑤,10, 1,Ｄメイショウアカシ, 68,芹沢純, 0.8, 73,   3,  10,14, 46.9,⑬⑬⑭
11, 4,Ｄジェネスタキオン, 62,黛弘人, 0.9, 55,  -7,   5, 4,  9.5,⑥⑩⑨,11, 9,Ｎカンファｰマックス, 49,田辺裕, 1.6, 57,   1,  -5,12, 66.1,⑫⑥⑤,11, 7,Ｐシェルクレｰル, 45,赤木高, 1.9, 65,  -4,*  9,15,243.0,⑯⑮⑭,11,12,Ｐストレッチランナｰ, 50,石神深, 0.9, 71,   5,   5,16,216.5,⑫⑪⑪
12, 7,Ｎスミノバンビｰナ, 50,川島信, 1.5, 49,  -6,  -1,14,146.9,⑨⑦⑩,12, 5,Ｍスプリングラゴス, 50,石橋脩, 2.0, 54,  -4,  -1,14,192.6,⑭⑯⑮,12, 5,Ｏカイテキラボンバ, 48,田中博, 2.1, 60,  -5,   4,16,327.0,⑭⑭⑭,12, 5,Ｂバンブｰフィｰゴ, 73,川島信, 1.0, 69,   5,   2, 4,  8.0,⑦⑩⑪
13, 1,Ｋアドラｰブルキス, 56,西田雄, 1.6, 50,  -8,   2,12, 88.2,③⑫⑫,13,14,Ｊシルクグラビティｰ, 55,芹沢純, 2.2, 53,   0, -10,13, 68.9,②⑧⑦,13, 4,Ｋマルタカデトリア, 57,西田雄, 2.2, 61,  -1,   0, 9, 55.9,⑬⑫⑨,13, 4,Ｋホシノプレゼント, 65,柴原央, 1.1, 66,   7,  -4,11, 21.1,④⑦⑦
14, 8,Ｉメダイユドｰル, 57,柴山雄, 1.8, 52, -12,   7, 7, 40.7,⑭⑯⑮,14, 3,Ｉスズカヘイロｰ, 56,上野翔, 2.8, 45,*  1, -20, 6, 17.4,③③⑤,14, 1,Ｃエイワヴァｰジニア, 71,大野拓, 2.2, 58,   1,  -5, 6,  9.3,④⑥⑧,14, 6,Ｌアドマイヤタｰボ, 63,津村明, 1.7, 60,   7, -11,10, 17.8,⑨⑧⑦
15, 9,Ｇマリｰエンジェル, 60,蓑島靖, 1.8, 51, -11,   5,15,219.5,⑭⑮⑮,15,12,Ｏリタｰンケｰプ, 42,南田雅, 3.3, 44,  -3, -15,16,289.0,⑭⑬⑭,15,15,Ｇゴｰルドカフェ, 61,小島太, 3.8, 44,   1, -22,11, 85.2,⑧⑥⑨,15, 3,Ｇモエレフェニックス, 68,中舘英, 3.7, 42,*  9, -46,12, 22.8,①②⑦
16, 3,Ｌベルモントメビウス, 51,石神深, 1.9, 47,  -8,   0,16,311.4,⑨⑬⑫,16,16,Ｄデュイキャスケｰド, 60,船曳文, 5.9, 24,  -2, -44, 9, 40.7,①⑩⑯,16, 3,Ｎハヤテドリｰム, 49,黛弘人, 5.0, 37,  -7, -20,13,162.7,⑭⑯⑯,16, 9,Ｎタガノマスタング, 60,小原義, 3.7, 42,*  9, -48, 8, 13.2,②②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-4),,,,,,,,,,,
"単勝:670円 複勝:14=240円 12=1,360円 02=240円 枠連:1,580円",,,,,,,,,,,,単勝:210円 複勝:01=120円 08=380円 06=240円 枠連:900円,,,,,,,,,,,,単勝:330円 複勝:06=140円 13=230円 14=230円 枠連:590円,,,,,,,,,,,,"単勝:850円 複勝:13=300円 08=220円 07=320円 枠連:1,370円",,,,,,,,,,,
"馬連:20,470円 ワイド:12-14=5,620円 02-14=700円 02-12=4,830円",,,,,,,,,,,,"馬連:1,740円 ワイド:01-08=430円 01-06=410円 06-08=2,190円",,,,,,,,,,,,"馬連:1,080円 ワイド:06-13=460円 06-14=530円 13-14=690円",,,,,,,,,,,,"馬連:2,150円 ワイド:08-13=950円 07-13=1,540円 07-08=870円",,,,,,,,,,,
"馬単:38,060円 3連複:42,900円",,,,,,,,,,,,"馬単:2,730円 3連複:4,760円",,,,,,,,,,,,"馬単:1,890円 3連複:2,020円",,,,,,,,,,,,"馬単:5,190円 3連複:7,270円 3連単:42,710円",,,,,,,,,,,
■ 3R  ダ1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2.7,,,,,■ 6R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.9,,,,,■ 9R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.5,,,,,■12R  芝1200m 3歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-4.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,尾張ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｄスマｰトエッジ, 71,石神深,, 68,   3,*  9, 2,  8.3, ⑧⑧, 1, 1,Ａアルタントプチ, 71,塚田祥,, 67,   6,*  1, 2,  4.5,⑧⑨⑥, 1, 3,Ｄタケデンノキボｰ, 68,高橋智,, 76,   4,* 11, 3,  6.8, ④④, 1, 4,Ａスピニングノアｰル, 87,上村洋,, 89,  -8,* 32, 4,  7.3, ⑬⑬
 2, 3,Ａシルクゲイナｰ, 78,田中克, 0.0, 79,* 17,  -3, 1,  1.6, ①①, 2, 7,Ｄアイファｰドラゴン, 64,西田雄, 0.0, 69,* 10,* -4, 4,  9.2,⑪③③, 2,10,Ａスプリングタピアン, 77,石橋脩, 0.0, 76,   4,* 11, 1,  2.6, ④④, 2,13,Ｇタニノマティｰニ, 80,須貝尚, 0.1, 81,   0,  23, 7, 19.4, ⑩⑧
 3,14,Ｂメジロソリアノ, 75,高橋智, 0.4, 62,  -4,*  9, 4,  9.9, ⑪⑪, 3,13,Ｆマイネルランプロス, 58,柴山雄, 0.1, 69,* 10,  -5, 6, 15.1,②②②, 3, 7,Ｏランヘランバ, 51,田島裕, 0.5, 67,  -2,   9, 5, 18.6, ⑨⑧, 3, 8,Ｌサチノスイｰティｰ, 72,芹沢純, 0.1, 77,* 12,  12, 9, 27.2, ①①
 4, 7,Ｊリリウオカラニ, 60,鮫島良, 0.4, 68,  10,  -1, 3,  9.1, ③③, 4, 9,Ｂシルクデュｰク, 71,田島裕, 0.4, 67,* 11,  -9, 1,  2.6,①①①, 4,13,Ｉシャコｰジェネラル, 64,上村洋, 0.5, 66,   1,   6,14, 83.6, ⑦⑥, 4,11,Ｍアズマサンダｰス, 72,津村明, 0.1, 78,   5,  18,12, 51.0, ⑥⑥
 5,11,Ｆロｰドレンジャｰ, 66,上野翔, 0.6, 57,  -7,*  7,13,123.2, ⑫⑫, 5, 6,Ｈマイネルメロス, 58,石神深, 0.4, 65,   7,* -4, 8, 22.7,⑧⑥⑤, 5, 5,Ｈニチドウシェｰバｰ, 65,田嶋翔, 0.5, 63,*  9,  -2, 8, 26.0, ②②, 5,12,Ｅシンボリエスケｰプ, 81,石橋脩, 0.2, 79,   4,  19, 3,  6.5, ⑥⑥
 6, 1,Ｌビｰトザディｰラｰ, 58,柴山雄, 0.7, 65,   9,  -2, 5, 11.8, ④③, 6, 2,Ｉツルマルフェロｰ, 57,上村洋, 0.6, 64,   8,  -7, 7, 19.0,⑤④③, 6,12,Ｆボトムフィッシャｰ, 67,大野拓, 0.6, 64,  -7,*  9, 6, 23.3, ⑪⑧, 6,10,Ｄブラックバｰスピン, 84,東川公, 0.2, 80,   3,  20, 2,  4.1, ⑧⑧
 7, 6,Ｈバｰニングキャット, 64,大野拓, 0.8, 57,   0,   1, 7, 22.6, ⑨⑧, 7, 5,Ｃラガｰチトセオｰ, 64,鮫島良, 1.3, 57,   7, -14, 3,  5.4,⑤⑥⑥, 7, 4,Ｇフレッチアドｰロ, 67,柴山雄, 0.7, 64,  -4,   8, 2,  3.5, ⑩⑪, 7,16,Ｉハッピｰトゥモロｰ, 79,川島信, 0.5, 72,  -5,  20,14, 54.9, ⑫⑫
 8, 5,Ｃカゼノアルペジオ, 71,北村友, 1.0, 56,   4,  -5, 8, 31.3, ⑥⑤, 8, 3,Ｎオピニオンシチｰ, 51,田嶋翔, 1.4, 57,   7, -13,13,101.6,⑤⑥⑨, 8, 9,Ｅオンワｰドサマンサ, 67,嘉藤貴, 0.8, 62,  -5,   8, 7, 23.4, ⑪⑪, 8,15,Ｆホｰマンアピｰル, 81,北村友, 0.5, 70,  -1,  15,16,189.0, ⑩⑩
 9,15,Ｏセイウンハンクス, 54,内田浩, 1.1, 60,   9,  -6,16,324.5, ④⑤, 9,11,Ｅマイネルパラシオ, 63,川島信, 1.6, 55,   5, -10, 5, 12.6,⑫⑫⑪, 9, 1,Ｂナイスヴァレｰ, 70,和田竜, 0.8, 59,   3,   0, 4,  7.3, ⑥⑥, 9, 2,Ｈタガノバスティｰユ, 80,柴山雄, 0.5, 79, -12,* 29, 5, 11.3, ⑮⑮
10, 4,Ｇハッピイアスリｰト, 64,小島太, 1.1, 66,* 15, -13,10, 86.9, ②②,10,12,Ｊタツキング, 54,芹沢純, 1.7, 54,   3,  -8,15,153.9,⑭⑭⑬,10, 6,Ｃカレンナルｰジュ, 69,上野翔, 0.9, 53,*  6,  -8, 9, 29.4, ②②,10, 3,Ｏエムエスワｰルド, 70,和田竜, 0.6, 68,   6,   8, 6, 19.2, ②②
11,10,Ｎセレナダンス, 54,芹沢純, 1.2, 55, -11,   6,14,194.2, ⑭⑬,11, 8,Ｐタマモアｰク, 34,南田雅, 1.8, 54,   7, -16,16,258.4,⑬⑨⑧,11,11,Ｊタッソｰニｰ, 63,石神深, 0.9, 61,  -9,   9,10, 41.3, ⑬⑬,11, 5,Ｂオｰゴンサンデｰ, 87,大野拓, 0.7, 78, -21,* 33, 8, 24.2, ⑯⑯
12, 8,Ｋスプリングジュラ, 59,石橋脩, 1.4, 56,   7,  -8,11,112.2, ⑥⑦,12,14,Ｌホッカイルオｰ, 51,石橋脩, 2.6, 48,   3, -17,11, 77.6,⑭⑭⑮,12, 2,Ｐセフティバｰニング, 49,津村明, 0.9, 54,*  8,  -9,11, 57.4, ①①,12,14,Ｎテイエムアクション, 72,橋本美, 0.7, 69,*  9,   6,15, 60.1, ②②
