06年 7月30日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 7月30日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(九) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-20.0,,,,,■ 4R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.2,,,,,■10R  芝2000m 3歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,農林水産省賞典小倉記念 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15, テイエムイナバコ,---,高井彰,, 42,*-12,  -5, 7, 25.7, ②②, 1, 8, マルノパイオニア,---,小牧太,, 53,* -8,   1, 8, 26.8, ②②, 1, 7,Ｅメイショウトッパｰ, 56,福永祐,, 73,*  1,  12, 1,  2.4, ①①, 1,12,Ｅスウィフトカレント, 83,福永祐,, 97,   7,* 30, 4,  9.9,⑬⑫⑧
 2,10,Ｊキリシマスピｰド, 21,小牧太, 0.3, 35, -19,  -6, 5, 15.8, ⑤③, 2,10, キングスデライト,---,武豊  , 0.2, 49, -16,*  3, 1,  1.5, ③③, 2,16,Ｂトップディアマンテ, 60,岩田康, 0.1, 83, -17,* 27, 3,  4.9, ⑬⑥, 2, 3,Ｉヴィｰタロｰザ, 81,上村洋, 0.2, 93,* 11,  23, 7, 25.6,⑪⑥②
 3, 7,Ｈイフウドウドウ, 24,渡辺薫, 0.4, 35, -24,* -3,12, 58.0, ⑨⑦, 3, 9, メゾマライズ,---,福永祐, 0.4, 50, -25,*  9, 2,  6.5, ⑧⑤, 3,17,Ｉフロｰレスプラム, 45,橋本美, 0.4, 73, -12,* 18, 4,  9.1, ⑧③, 3, 5,Ｇニホンピロキｰス, 81,赤木高, 0.4, 89,   6,* 23, 9, 74.7,⑫⑫⑧
 4, 8,Ｃコウエイパスポｰト, 30,田中克, 0.5, 30,*-12, -16, 3,  4.8, ①①, 4, 7, ジョｰテレジア,---,和田竜, 0.5, 42,* -6,  -8, 4, 16.0, ①①, 4,18,Ｄオメガトレンディ, 59,小牧太, 0.7, 62, -11,  12, 5,  9.8, ⑧⑥, 4, 9,Ａサンレイジャスパｰ, 91,佐藤哲, 0.4, 82,*  9,  15, 3,  6.6,⑥③②
 5, 4,Ｅカシノラブコｰル, 30,和田竜, 0.6, 31, -17, -10, 9, 31.8, ⑤⑥, 5,11, デュｰクラウド,---,熊沢重, 0.7, 41, -16,  -2, 9, 57.3, ④③, 5, 2,Ｈホウライマドンナ, 50,渡辺薫, 0.9, 55,  -6,   4, 7, 21.1, ④③, 5, 4,Ｂコンゴウリキシオｰ, 87,岩田康, 0.5, 84,* 14,  12, 2,  2.8,①①①
 6,13,Ｆマルシゲパｰル, 28,中村将, 0.8, 26, -17, -16, 8, 29.2, ④③, 6, 2, ニオウ,---,岩田康, 1.4, 29, -33,   1, 5, 17.0, ⑪⑩, 6, 8,Ｃマルブツクロフネ, 59,鮫島良, 1.2, 50, -13,   5, 2,  4.8, ⑧⑩, 6, 1,Ｆメイショウカイドウ, 82,武豊  , 0.5, 90,* 14,  19, 1,  2.5,③③②
 7, 5,Ｇカシノエデン, 28,小林久, 1.1, 25, -21, -14, 6, 18.2, ⑦⑧, 7, 4, ゴｰルデンスカイ,---,太宰啓, 1.5, 26, -29,  -5,10,149.2, ⑩⑧, 7,12,Ａキャラメレ, 60,角田晃, 1.4, 47,* -3,  -6, 6, 15.2, ②②, 7, 8,Ｌダイタクアルビン, 79,石橋守, 0.5, 81,   6,  17,11,110.5,⑩⑩⑧
 8, 6,Ｉアフレルココロ, 23,赤木高, 1.4, 19, -40,* -3,11, 42.0, ⑭⑭, 8,12, ダブルダンスシチｰ,---,佐藤哲, 1.5, 27, -21, -13, 3,  8.4, ⑥⑦, 8, 6, サケダイスキ,---,幸英明, 1.7, 43, -14,   0, 8, 42.6, ⑪⑩, 8, 2,Ｃサザンツイスタｰ, 86,幸英明, 0.8, 78,   8,  13, 5, 17.0,⑥⑧⑥
