06年 9月10日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 9月10日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 2 歳未勝利(抽) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8.7,,,,,■ 4R  芝2800m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.4,,,,,■10R  ダ1000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.6,,,,
 9, 9,Ｅメイショウサルト, 34,中村将, 2.5, 26, -14, -20, 7, 37.7, ⑧⑧, 9, 9, ハｰベストタｰフ,,白坂聡, 5.5,,,, 9, 57.4,⑦⑧⑨, 9, 7,Ｃリンガフランカ, 66,内田博, 1.5, 50,  -7,   0, 5,  9.0,⑦⑩⑪, 9,16,Ｉエイシンアスワン, 71,武豊  , 1.3, 58,   0,   2, 8, 13.9, ⑫⑫
10, 6,Ｃキズナ, 42,内田浩, 3.4, 19, -10, -28, 9,106.5, ⑥⑤,10, 1, バルタバス,,菊地昇,12.4,,,,10, 93.5,⑪⑪⑪,10,12,Ｍスウィｰプスルｰ, 36,小池隆, 1.6, 45,  -6,  -6,11, 71.5,⑧⑦⑨,10, 8,Ｅグロｰバルボンバｰ, 73,福永祐, 1.5, 60,  -6,   4, 9, 19.8, ⑬⑫
,,,,,,,,,,,,11,12, メイショウハｰデス,,白浜雄,13.1,,,, 8, 53.6,⑫⑫⑫,11, 3,Ｊニシノレｰスメイク, 52,小牧太, 2.2, 44,* -2, -16, 9, 52.0,①②②,11, 7,Ｇダイショウティアラ, 71,橋本美, 1.8, 67,* 21, -16,10, 32.7, ②②
,,,,,,,,,,,,12,11, ミラクルゲッタｰ,,出津孝,14.0,,,,14,175.6,⑦⑩⑩,12, 1,Ｌメガロパレス, 36,中村将, 2.5, 38, -12,  -6,13,171.0,⑨⑬⑬,12,10,Ｄハナマル, 73,小牧太, 2.2, 48,   8, -12, 3,  5.8, ⑦⑨
,,,,,,,,,,,,13, 5, コｰルアウト,,穂苅寿,15.4,,,, 6, 25.8,⑬⑬⑬,,,,,,,,,,,,,13, 9,Ｐテｰオｰドラゴン, 58,赤木高, 2.3, 50, -13,   0,16,211.2, ⑮⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,11,Ｌメイショウホクシン, 69,鮫島良, 2.5, 49,  -8,  -5,13, 60.1, ⑬⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,12,Ｃプルミエｰルマルク, 74,飯田祐, 2.6, 46,  11, -18,15, 88.4, ⑥⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-8),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+15 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-8),,,,,,,,,,,
単勝:180円 複勝:04=110円 01=160円 03=210円 枠連:420円,,,,,,,,,,,,"単勝:12,410円 複勝:03=2,260円 08=190円 06=1,380円 枠連:470円",,,,,,,,,,,,単勝:350円 複勝:08=140円 05=130円 11=340円 枠連:290円,,,,,,,,,,,,"単勝:590円 複勝:03=220円 14=180円 01=1,100円 枠連:1,330円",,,,,,,,,,,
馬連:480円 ワイド:01-04=230円 03-04=300円 01-03=860円,,,,,,,,,,,,"馬連:23,530円 ワイド:03-08=5,110円 03-06=15,650円 06-08=3,310円",,,,,,,,,,,,馬連:490円 ワイド:05-08=220円 08-11=670円 05-11=660円,,,,,,,,,,,,"馬連:1,700円 ワイド:03-14=730円 01-03=4,360円 01-14=4,580円",,,,,,,,,,,
"馬単:760円 3連複:1,340円",,,,,,,,,,,,"馬単:65,340円 3連複:235,560円",,,,,,,,,,,,"馬単:1,070円 3連複:1,810円",,,,,,,,,,,,"馬単:3,770円 3連複:41,620円 3連単:182,100円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.5,,,,,■ 5R  芝1800m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.8,,,,,■11R  芝1200m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-7.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｾﾝﾄｳﾙｽﾃｰｸｽ ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｋカシノオウジャ, 43,西田雄,, 46, -13,   2,11, 59.4,⑦⑦⑤, 1, 4, ヴァルプリス,---,岩田康,, 43,*-26,*  7, 1,  2.8,②②②, 1,16,Ａトウショウパワｰズ, 75,池添謙,, 72,  -7,* 21, 2,  5.8,⑧⑦⑦, 1,18,Ｃシｰイズトウショウ, 85,池添謙,, 71,   5,*  5, 1,  4.4, ④④
 2,11,Ｄアルゴ, 50,上村洋, 0.1, 63, -21,* 16, 4,  6.7,⑮⑯⑯, 2, 6, オオアタリ,---,内田博, 0.2, 36,*-26,*  4, 2,  3.9,②②②, 2, 9,Ｉアキノレッドスタｰ, 65,四位洋, 0.1, 58,* -7,  11, 3,  6.1,①①①, 2,11, テイクオｰバｰタｰ,---,フォｰ, 0.5, 69,* 10,  -4, 2,  5.3, ②②
 3, 7,Ｈスリｰオペレｰタｰ, 46,菊地昇, 0.3, 46, -16,   4, 3,  6.1,⑫⑨⑨, 3,12, サンキストゴｰルド,---,田嶋翔, 0.8, 21,*-24,  -9, 3,  4.7,①①①, 3, 2,Ｆアグネスヨジゲン, 67,武豊  , 0.3, 62, -10,  16, 1,  2.3,⑤⑦⑦, 3,12,Ｅネイティヴハｰト, 84,内田博, 0.6, 58,   0,   1, 4,  7.2, ⑦⑥
 4,15,Ｅコスミックパワｰ, 46,熊沢重, 0.4, 40, -13,  -3, 6, 14.0,⑦⑤⑤, 4, 5, マイネルヴルメリオ,---,佐藤哲, 0.8, 25, -28,  -1, 4,  7.4,⑥⑥⑦, 4,11,Ｍノｰブルフォｰス, 64,小牧太, 0.4, 60,  -7,  13,12, 74.2,⑤⑤③, 4, 8,Ｂリミットレスビッド, 85,岩田康, 0.7, 60,   5,  -6, 7, 14.2, ④④
 5,16,Ａノボリブライアン, 57,上野翔, 0.6, 36,*-12, -10, 2,  3.7,④③③, 5, 7, メイショウベント,---,福永祐, 0.9, 24, -26,  -3, 5, 13.4,⑤④④, 5, 4,Ｈジェネビアン, 66,中村将, 0.5, 58, -11,  14, 9, 28.3,⑧⑨⑩, 5, 3,Ｌマルカキセキ, 78,熊沢重, 0.7, 54,  -8,*  7,10, 21.4, ⑮⑰
 6,13,Ｆバルビエレ, 46,鮫島良, 0.6, 44, -18,   4,12, 84.8,⑯⑬⑫, 6, 1, サｰブルス,---,池添謙, 0.9, 30, -30,   2,12, 96.0,⑧⑨④, 6, 5,Ｇバｰジンフォレスト, 67,佐藤哲, 0.6, 61, -13,* 18,10, 32.5,⑪⑫⑬, 6, 6,Ｋサチノスイｰティｰ, 79,鈴来直, 0.8, 51,  -6,*  1, 9, 18.6, ⑪⑨
 7, 3,Ｂプルｰフオブキング, 54,本田優, 0.7, 37,*-10,  -9, 1,  3.5,②③④, 7,13, グレｰトヒストリｰ,---,本田優, 0.9, 25, -27,  -1, 6, 17.3,⑥⑥④, 7,15,Ｊアドミラトゥｰル, 64,福永祐, 0.7, 63, -14,* 19, 8, 28.0,⑭⑭⑭, 7, 4,Ｊメイショウボｰラｰ, 80,福永祐, 0.9, 55,   0,  -2, 5, 11.4, ⑨⑨
 8, 9,Ｃマッキｰゼネラル, 50,田村太, 0.7, 39, -18,   0,13, 95.0,⑪⑨⑩, 8,11, トムトップ,---,渡辺薫, 1.1, 19, -29,  -4,10, 54.7,⑧⑧⑩, 8, 8,Ｂヨドノテイオｰ, 70,内田博, 0.8, 51, -11,  10, 4,  8.7,⑩⑨⑪, 8, 2,Ｆゴｰルデンキャスト, 82,小牧太, 0.9, 52,  -6,*  2, 8, 18.6, ⑪⑫
 9, 2,Ｍタカアラシ, 36,石山繁, 0.8, 38,* -9, -13,16,265.9,②②①, 9,10, タカラヴィクトリア,---,上野翔, 1.1, 24, -31,   0,11, 80.8,⑪⑪⑪, 9, 6,Ｋスノｰバロック, 64,幸英明, 0.8, 54, -12,  13,11, 51.2,⑫⑫⑪, 9,14,Ｇコスモフォｰチュン, 82,角田晃, 1.0, 59,* 10, -15, 6, 14.1, ②②
10, 1,Ｌホｰマンブレｰク, 40,幸英明, 1.0, 35, -12,  -9,10, 57.6,④⑤⑤,10, 2, ホッコｰサンライズ,---,上村洋, 1.3, 18, -30,  -4,13,109.7,⑧⑨⑫,10, 3,Ｌエレガンスボｰイ, 64,岩田康, 0.9, 46,* -8,   2, 6, 14.2,②③③,10,17,Ｄウインレジェンド, 84,川田将, 1.1, 56,* 10, -20,12, 32.9, ①①
11,10,Ｎアグネスミヤビ, 36,内田博, 1.6, 33, -20,  -2, 9, 26.9,⑬⑭⑭,11, 9, ナリタマイロｰド,---,川田将, 1.7, 16, -31,  -4, 7, 17.9,⑫⑬⑬,11,10,Ｄメジロラガマフィン, 68,赤木高, 1.1, 48,* -5,   0, 5, 12.0,②②②,11,10,Ｉリボンアｰト, 80,石橋守, 1.2, 48,  -1,  -7,13, 43.4, ⑨⑨
12, 6,Ｊグラスオペラ, 44,鈴来直, 1.7, 33, -14, -13,14,100.7,⑥⑦⑧,12, 3, マルイチレオ,---,熊沢重, 2.1,  3, -31, -15, 8, 34.7,⑬⑪⑦,12,13,Ｎトｰワスラッガｰ, 61,渡辺薫, 1.3, 44,* -8,  -4,14, 85.4,④③③,12, 9,Ｑプレシャスカフェ, 68,赤木高, 1.2, 49,   0,  -9,15, 55.8, ⑦⑥
13,14,Ｇスズカワンダｰ, 46,小牧太, 1.8, 31,* -9, -23, 7, 14.6,①①②,13, 8, タｰフギムレット,---,和田竜, 2.3,-31, -27, -26, 9, 36.0,②④⑦,13, 7,Ｃトウショウアスロン, 68,上野翔, 1.3, 43, -11,   2,13, 80.2,⑫⑨⑦,13, 1,Ｍエムエスワｰルド, 76,秋山真, 1.3, 44, -11,  -3,11, 32.7, ⑮⑮
14,12,Ｐメイショウビｰボ, 29,中村将, 2.1, 27, -21,  -8,15,169.1,⑬⑭⑭,,,,,,,,,,,,,14,12,Ｐテイエムハエドｰ, 38,橋本美, 1.5, 47, -16,  11,16,287.5,⑯⑯⑯,14,15,Ｎエイシンヘｰベ, 75,鮫島良, 1.3, 46,  -8,  -3,18,175.2, ⑮⑮
15, 8,Ｏキングシェｰバｰ, 33,石橋守, 2.2, 30, -16, -14, 8, 24.8,⑦⑨⑩,,,,,,,,,,,,,15,14,Ｅナリタモｰガン, 67,川田将, 1.5, 43,  -9,  -6, 7, 27.1,⑤⑤③,15,16,Ｈセレスダイナミック, 81,和田竜, 1.3, 43,  -9,  -4,16,100.9, ⑮⑰
16, 5,Ｉホットレディ, 45,福永祐, 3.1, 12, -16, -23, 5, 10.1,⑦⑨⑫,,,,,,,,,,,,,16, 1,Ｏマイネルザカｰト, 56,野元昭, 1.9, 41, -12,   3,15,236.5,⑭⑭⑭,16, 5,Ａロｰドアルティマ, 89,武豊  , 1.4, 45,  -4,  -7, 3,  5.7, ⑪⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,13,Ｐキｰンランドスワン, 71,四位洋, 1.5, 43,  -4,  -9,17,128.8, ⑪⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 7,Ｏギャラントアロｰ, 75,幸英明, 2.4, 32,   4, -31,14, 46.5, ⑥⑥
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-10),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:-11),,,,,,,,,,,,ｸﾗｽ上位平均:94 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:稍重(指数:-8),,,,,,,,,,,
"単勝:5,940円 複勝:04=770円 11=310円 07=210円 枠連:2,290円",,,,,,,,,,,,単勝:280円 複勝:04=120円 06=150円 12=150円 枠連:380円,,,,,,,,,,,,単勝:580円 複勝:16=160円 09=200円 02=120円 枠連:780円,,,,,,,,,,,,単勝:440円 複勝:18=160円 11=220円 12=240円 枠連:580円,,,,,,,,,,,
"馬連:18,960円 ワイド:04-11=3,670円 04-07=3,160円 07-11=1,070円",,,,,,,,,,,,馬連:700円 ワイド:04-06=270円 04-12=300円 06-12=320円,,,,,,,,,,,,"馬連:2,110円 ワイド:09-16=670円 02-16=380円 02-09=390円",,,,,,,,,,,,"馬連:1,320円 ワイド:11-18=550円 12-18=550円 11-12=890円",,,,,,,,,,,
"馬単:48,630円 3連複:30,130円",,,,,,,,,,,,"馬単:1,110円 3連複:960円",,,,,,,,,,,,"馬単:4,210円 3連複:1,940円",,,,,,,,,,,,"馬単:2,470円 3連複:2,520円 3連単:10,420円",,,,,,,,,,,
■ 3R  ダ1000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.6,,,,,■ 6R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.0,,,,,■ 9R  芝1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.7,,,,,■12R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,渥美特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ａトップアクトレス, 58,和田竜,, 67,*  7,  -3, 2,  3.8, ②②, 1, 5,Ｉタツグレｰス, 47,池添謙,, 68,  -5,* 10, 6, 15.5, ④③, 1, 9,Ｂロックスピリッツ, 75,武豊  ,, 77,  -8,* 26, 2,  5.0,③④③, 1, 7,Ｄデュヴァル, 64,鮫島良,, 75,   4,  10, 1,  3.9,③④③
 2, 5,Ｇイズミビシン, 43,上野翔, 0.3, 61,*  6,  -7, 8, 45.1, ①①, 2, 6,Ｇケンエンデバｰ, 49,四位洋, 0.3, 58,* -2,   3, 2,  3.8, ②②, 2, 1,Ｃトｰワクリスタル, 75,渡辺薫, 0.1, 68,* -5,  19, 5,  6.7,②②②, 2, 5,Ｊシンメイガルダン, 60,内田博, 0.3, 71,*  7,   5, 5,  8.4,②①②
 3, 8,Ｄクインネｰジュ, 49,酒井学, 0.6, 57,*  4,  -7, 3,  4.7, ③③, 3, 4,Ｄキャラメレ, 56,福永祐, 0.5, 53,* -1,  -2, 3,  6.7, ①①, 3, 2,Ａマイジョｰカｰ, 78,池添謙, 0.3, 74, -10,* 26, 6,  9.7,⑥⑥⑤, 3,11,Ｃホウシュウムサシ, 65,田中克, 0.5, 67,*  5,   3,10, 30.6,⑥③③
 4, 4,Ｂハギノミネルバ, 55,中村将, 0.6, 51,  -2,  -5, 4,  5.1, ⑤⑤, 4, 3,Ｂツカサオウカ, 63,秋山真, 0.7, 60, -22,* 15, 9, 22.2, ⑮⑮, 4, 8,Ｇヤナギムシ, 69,小牧太, 0.5, 58,* -5,  12, 8, 39.8,①①①, 4,14,Ｂベルフリｰ, 69,上野翔, 0.6, 70,  -3,* 12, 3,  5.4,⑮⑫⑪
 5,10,Ｅメイショウガラシャ, 45,角田晃, 0.8, 49, -17,*  4,10, 63.7, ⑬⑫, 5,16,Ｅトップヒｰロｰ, 53,和田竜, 0.7, 55, -15,*  9, 7, 19.8, ⑨⑨, 5, 3,Ｉエキゾｰストノｰト, 64,内田博, 0.7, 56,  -6,  12, 4,  6.0,⑨③③, 5, 4,Ａロングベネフィット, 70,福永祐, 0.6, 71,   3,   9, 4,  6.0,⑧⑧⑦
 6,12,Ｊクリｰンスウィｰプ, 38,小牧太, 0.8, 49,  -6,  -3, 6, 23.5, ⑧⑥, 6,13,Ｋダンスエタｰナル, 46,幸英明, 0.8, 50, -10,   3,17,207.9, ⑦⑦, 6, 7,Ｄワンマンシャチョウ, 74,熊沢重, 0.8, 57,  -8,  15, 1,  2.5,④⑤⑤, 6,12,Ｍクンダリｰニ, 54,秋山真, 0.6, 71,   3,   8,11, 32.9,⑧⑥⑤
 7, 6,Ｋシｰスケｰプ, 36,鈴来直, 1.2, 43, -11,  -4, 9, 50.7, ⑩⑨, 7,14,Ｍマンテンフラワｰ, 44,佐久間, 0.9, 47,  -5,  -4,10, 37.7, ④③, 7, 4,Ｅエイシンテンリュｰ, 73,岩田康, 0.9, 53, -12,  14, 3,  5.9,④⑥⑦, 7, 3,Ｎフレアキャスケｰド, 54,飯田祐, 0.6, 70,   0,* 11,13, 48.8,⑪⑨⑦
 8,14,Ｃビコｰソフィア, 54,内田博, 1.4, 43,  -3, -11, 1,  3.5, ⑤⑥, 8,17,Ｈニホンピロコフレ, 47,上野翔, 0.9, 44,  -7,  -5,13, 68.9, ④③, 8, 5,Ｈイエロｰジャケット, 68,安藤光, 1.2, 49, -13,  11, 9, 97.1,⑥⑥⑨, 8,15,Ｌクイッククイック, 57,北村友, 0.7, 63,*  4,  -1,14,125.6,①②①
 9, 2,Ｉホｰマンシュテルン, 40,幸英明, 1.5, 46,   2, -15, 5,  9.5, ④④, 9, 9,Ｎアドマイヤジョｰ, 43,小牧太, 0.9, 50, -15,   6,11, 39.6, ⑨⑨, 9, 6,Ｆフレアリングベスト, 69,和田竜, 1.2, 51, -10,  12, 7, 39.6,⑧⑥⑦, 9, 1,Ｅタガノマイラバｰ, 63,田村太, 0.8, 70,  -3,* 13, 9, 30.2,⑪⑮⑫
10,15,Ｈシャペロン, 41,鮫島良, 1.6, 38,  -8, -11, 7, 26.5, ⑧⑨,10,18,Ｑメディアスナイパｰ, 39,岩田康, 1.1, 45, -15,   2, 4,  8.1, ⑨⑪,,,,,,,,,,,,,10,16,Ｉサンレイキング, 61,渡辺薫, 1.0, 63,   2,   2, 8, 23.4,⑧⑤⑤
11,16,Ｍサイレンストゥｰレ, 33,秋山真, 1.7, 38, -12,  -8,13, 94.5, ⑪⑪,11, 2,Ｐヤマニンスムｰサｰ, 39,西田雄, 1.1, 47, -19,   6,18,215.1, ⑬⑬,,,,,,,,,,,,,11, 2,Ｆボｰナスフィｰバｰ, 63,武豊  , 1.3, 63,  -1,   5, 2,  4.1,⑥⑩⑩
12, 3,Ｆホッコｰエクレｰル, 44,石山繁, 2.0, 36,  -3, -17,11, 68.2, ⑤⑥,12,11,Ｏゼンノファイタｰ, 41,佐藤哲, 1.2, 44, -19,   4,12, 51.2, ⑬⑬,,,,,,,,,,,,,12,10,Ｐメイショウランマル, 48,白浜雄, 2.2, 59,  -3,   4,15,213.7,⑯⑯⑮
13, 1,Ｐルｰミナスハｰト, 14,田村太, 2.3, 32, -23,  -9,14,222.4, ⑯⑮,13,12,Ｌセラフ, 45,川田将, 1.2, 43, -10,  -4, 5, 11.7, ⑦⑦,,,,,,,,,,,,,13, 6,Ｈモダンアｰティスト, 61,岩田康, 2.5, 52,   3, -11, 6, 20.9,③⑥⑦
14,11,Ｏトエンティマｰチ, 29,西田雄, 2.7, 30, -19, -14,16,312.2, ⑬⑬,14, 1,Ｊスペシャルカｰド, 46,鮫島良, 1.4, 44, -29,* 10,16, 96.3, ⑰⑰,,,,,,,,,,,,,14, 8,Ｋブルｰアイガｰ, 58,中村将, 3.6, 41,  -3, -16,12, 45.3,⑪⑫⑫
15,13,Ｌエビスゴッデス, 36,船曳文, 2.9, 25, -17, -19,15,224.9, ⑫⑬,15,15,Ｃストラトス, 57,中村将, 1.5, 36, -24,   1, 8, 21.4, ⑮⑮,,,,,,,,,,,,,15,13,Ｏアイファｰユウホウ, 50,西田雄, 3.7, 44,   0, -16,16,392.1,⑪⑩⑫
16, 9,Ｎペタサイトラブ, 30,池添謙, 3.6, 13, -19, -24,12, 76.2, ⑬⑮,16, 7,Ｆラブリｰテンシア, 52,上村洋, 1.6, 37, -15,  -5,15, 92.7, ⑨⑪,,,,,,,,,,,,,16, 9,Ｇフサイチアイビｰ, 63,四位洋, 5.7, 33,  -2, -36, 7, 23.2,③⑫⑯
,,,,,,,,,,,,17,10,Ａフロｰラルアｰト, 64,内田博, 2.5, -4,* -2, -32, 1,  3.4, ②③,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18, 8, クｰルオブフェイス,---,熊沢重,10.1,10.1---, -46, ---,14, 69.3, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+15 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-11),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:-11),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:重(指数:-9),,,,,,,,,,,
