06年 7月 1日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 7月 1日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.1,,,,,■ 4R  芝3170m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1400m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.3,,,,,■10R  芝1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三木特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ａマルカラボンバ, 57,福永祐,, 58,* -1,* -5, 3,  6.4, ②②, 1, 8, ラストコンテスト,,黒岩悠,,,,, 7, 38.1,⑥②②, 1, 1,Ｅサンクスアロット, 62,武豊  ,, 71,*  0,*  7, 1,  2.3, ③③, 1, 1,Ｃルタンティｰル, 77,武豊  ,, 86,  -8,* 30, 3,  6.4, ③④
 2, 5,Ｉエイシンイチズ, 22,赤木高, 0.2, 56,*  1, -10, 6, 35.4, ①①, 2,11, モガリブエ,,高田潤, 0.0,,,, 3,  7.7,③④③, 2, 3,Ｎカントリｰスタイル, 52,岩田康, 0.3, 68,  -2,*  7, 8, 29.2, ⑤④, 2, 7,Ａマルカジｰク, 85,福永祐, 0.1, 80,* -6,  25, 1,  1.7, ③②
 3, 9,Ｈビｰドラスティック, 26,角田晃, 0.4, 49,  -4,  -8, 4, 15.2, ⑤④, 3, 7, ペルフェット,,岩崎祐, 0.3,,,, 1,  1.4,⑧⑦⑥, 3, 2,Ｂナイススマｰトワン, 67,福永祐, 0.8, 64,  -2,   2, 3,  7.0, ⑤⑦, 3, 4,Ｅダブルタイトル, 76,渡辺薫, 0.1, 83,  -8,* 29, 8, 53.5, ③④
 4,10,Ｅマイネルカｰロ, 38,岩田康, 0.4, 50,  -2, -10, 1,  1.5, ③③, 4,13, コアレスプレジャｰ,,西谷誠, 0.5,,,, 4, 14.8,①①①, 4,16,Ｄオポテュｰニティ, 63,赤木高, 0.8, 64,  -8,*  9, 6, 13.0, ⑭⑫, 4, 2,Ｂキョウワロアリング, 79,飯田祐, 0.3, 81, -11,* 29, 4, 10.1, ⑦⑥
 5, 1,Ｇナムラコネリｰ, 33,川原正, 0.5, 47,  -4, -10,10,108.8, ③④, 5, 5, パレスチャンピオン,,浜野谷, 1.5,,,, 8, 38.6,③⑤⑤, 5, 6,Ｇスイフトバイオ, 60,角田晃, 0.9, 62,*  3,  -6,14, 95.6, ②②, 5,11,Ｆエレスサｰル, 72,佐藤哲, 0.3, 75,* -6,  22, 2,  4.1, ②①
 6, 3,Ｃビクトリｰテツニｰ, 44,武豊  , 0.9, 39, -13,* -7, 2,  4.0, ⑩⑨, 6, 6, シンワインザダｰク,,出津孝, 1.6,,,, 2,  6.2,②③③, 6, 4,Ａリヴァプｰル, 73,川島信, 1.2, 60,  -5,   1, 2,  5.4, ⑩⑧, 6,10,Ｇスピｰドタッチ, 72,川田将, 0.5, 75, -12,  26, 5, 25.5, ⑦⑦
 7, 8,Ｄニホンピロマナツ, 44,和田竜, 1.0, 39,  -4, -18, 8, 89.5, ⑥④, 7, 1, バンジョｰブルｰ,,金折知, 1.7,,,, 9, 41.4,⑨⑧⑧, 7, 5,Ｉフレンチムスメ, 59,幸英明, 1.4, 57,*  4, -12,11, 45.9, ①①, 7, 6,Ｈヒシアスカ, 71,田嶋翔, 0.7, 65,* -5,  15, 6, 28.6, ①②
 8, 2,Ｆヴィンテｰジライン, 36,船曳文, 1.2, 31,  -9, -19, 9, 98.1, ⑥⑧, 8,12, オｰプンエアｰ,,熊沢重, 1.8,,,, 6, 27.1,⑥⑥⑥, 8, 8,Ｍタガノレジェンダ, 55,鮫島良, 1.5, 56,  -1,  -7, 9, 36.1, ③④, 8, 8,Ｉムｰンライトソナタ, 64,幸英明, 0.9, 70, -15,  25,10,108.6, ⑩⑨
 9, 4, エマｰブル,---,太宰啓, 1.5, 31,  -5, -24, 5, 21.2, ⑥⑦, 9, 9, ワンダｰタフネス,,村山明, 4.9,,,,13,334.8,⑬⑨⑪, 9,15,Ｌニシノイエロｰ, 57,上村洋, 1.6, 56,  -5,  -3,15,157.7, ⑩⑨, 9, 9,Ｄマヤノジャハｰン, 76,橋本美, 1.3, 59, -15,  19, 9, 95.6, ⑩⑨
10, 7,Ｂキズナ, 47,内田浩, 2.5, 17,  -9, -36, 7, 72.2, ⑨⑨,10, 3, キャピタルゲイン,,蓑島靖, 5.6,,,,11,224.2,⑪⑫⑫,10, 9,Ｋシフォンベｰル, 58,小牧太, 1.7, 55, -10,   2, 4,  7.8, ⑮⑮,10, 3,Ｊナリタダンディ, 60,赤木高, 1.3, 58, -14,  18, 7, 47.2, ⑨⑨
,,,,,,,,,,,,11, 2, サテライトエｰス,,白坂聡, 5.7,,,,10,109.4,⑩⑨⑨,11, 7,Ｆナムラクニヒメ, 62,船曳文, 1.7, 53,  -7,  -3, 5, 12.4, ⑩⑭,11, 5,Ｋフサイチダイナソｰ, 56,小牧太, 2.9, 25, -11, -12,11,190.4, ⑥⑦
,,,,,,,,,,,,12,10, マチカネビシャモン,,五十嵐, 5.8,,,,12,298.2,⑪⑨⑨,12,12,Ｊヘイロｰフジ, 58,飯田祐, 2.3, 49,  -5, -10, 7, 22.8, ⑩⑨,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13,13,Ｃコｰリンラヴィアン, 63,和田竜, 2.4, 48,  -2, -14,10, 42.0, ⑤④,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14,14,Ｐモルダバイト, 42,石橋守, 2.5, 48, -11,  -4,16,361.6, ⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15,10,Ｏフェイマｰ, 50,川田将, 3.0, 42,  -5, -17,13, 87.4, ⑨⑫,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16,11,Ｈドナラｰク, 59,中村将, 3.4, 36,  -3, -25,12, 49.6, ⑤⑨,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:稍重(指数:3),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+19 馬場:稍重(指数:2),,,,,,,,,,,
"単勝:640円 複勝:06=210円 05=570円 09=310円 枠連:5,810円",,,,,,,,,,,,"単勝:3,810円 複勝:08=350円 11=190円 07=120円 枠連:5,750円",,,,,,,,,,,,単勝:230円 複勝:01=130円 03=530円 02=190円 枠連:480円,,,,,,,,,,,,単勝:640円 複勝:01=150円 07=110円 04=210円 枠連:430円,,,,,,,,,,,
"馬連:5,070円 ワイド:05-06=1,380円 06-09=790円 05-09=1,880円",,,,,,,,,,,,"馬連:6,610円 ワイド:08-11=1,660円 07-08=660円 07-11=240円",,,,,,,,,,,,"馬連:3,520円 ワイド:01-03=1,150円 01-02=350円 02-03=1,810円",,,,,,,,,,,,"馬連:450円 ワイド:01-07=200円 01-04=1,310円 04-07=610円",,,,,,,,,,,
"馬単:9,310円 3連複:13,340円",,,,,,,,,,,,"馬単:16,900円 3連複:3,080円",,,,,,,,,,,,"馬単:4,340円 3連複:3,900円",,,,,,,,,,,,"馬単:1,450円 3連複:2,480円 3連単:16,690円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(父) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.3,,,,,■ 5R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.8,,,,,■ 8R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.8,,,,,■11R  ダ1800m 3歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,灘ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｄチャンプイズヒア, 49,福永祐,, 62,*  2,* -5, 4,  9.3,⑤②③, 1, 1,Ａシゲルカイノセ, 54,岩田康,, 56,*  0,* -9, 1,  1.4,④③②, 1, 6,Ａウインカｰディナル, 74,福永祐,, 77,* -5,* 19, 1,  2.4,⑩①①, 1, 8,Ｈワンダｰハヤブサ, 80,川田将,, 81,* -1,  24, 8, 34.1,②②②
 2, 9,Ｅコスミックパワｰ, 44,熊沢重, 0.6, 57,*  2,*-11, 6, 27.6,⑨⑤③, 2, 5,Ｅサンライズボンバｰ, 42,高野容, 0.0, 56,*  0,* -9, 2,  7.5,②③③, 2, 9,Ｂレディキラｰ, 68,赤木高, 0.2, 76,  -6,* 19, 3,  4.8,⑫③④, 2, 4,Ｇエンシェントヒル, 81,安部幸, 0.1, 93,  -3,* 32, 4,  6.1,⑩⑧⑦
 3,15,Ｃデンコウニンジャ, 51,幸英明, 0.9, 55,*  3, -15, 3,  9.1,⑤②②, 3,11,Ｂケイエスゴｰウェイ, 52,幸英明, 0.4, 53,  -1, -10, 4, 13.8,⑧⑤⑤, 3,13,Ｃニシノロドリゲス, 67,岩田康, 0.9, 65,  -7,  13, 2,  3.9,⑦⑥⑤, 3, 9,Ｂメイショウホウオウ, 85,福永祐, 0.1, 80,* -1,  23, 2,  5.0,③②②
 4, 1,Ｂスクデットキング, 54,岩田康, 1.5, 50,*  4, -23, 2,  4.5,①①①, 4, 4, レｰスオブスタｰズ,---,上村洋, 0.9, 48,  -4,* -9, 8, 36.9,⑫⑫⑨, 4,11,Ｉスズカヘイロｰ, 56,上野翔, 1.0, 58,* -7,   8, 9, 44.9,③③②, 4, 6,Ｉテイエムファンキｰ, 79,菊地昇, 0.2, 80,  -2,  24, 9, 63.7,③④④
 5, 8,Ｆライブリシュロム, 43,石橋守, 1.6, 49,   2, -20, 5, 26.6,④⑤⑥, 5, 6,Ｃコｰドテレグラム, 48,小牧太, 1.3, 45,  -2, -18, 6, 23.3,③⑤⑤, 5, 8,Ｇハスフェル, 58,小牧太, 1.3, 59,  -6,   9, 6, 18.5,⑦⑤⑤, 5, 1,Ａエｰピｰフラッシュ, 85,岩田康, 0.4, 91,  -6,* 32, 5,  8.7,⑫⑪⑪
 6,13,Ａヨンハライナｰ, 59,川田将, 1.7, 47,*  2, -23, 1,  1.6,②②③, 6,14,Ｇスリｰマスコット, 39,菊地昇, 1.3, 45,  -4, -14,14,399.3,⑩⑩⑦, 6, 2,Ｈクラッシックベル, 57,中村将, 1.5, 54,  -9,   7,10, 48.0,③⑥⑦, 6, 5,Ｆオｰガストバイオ, 83,幸英明, 0.5, 74,*  0,  19, 3,  5.9,①①①
 7, 3,Ｈシルクエンゲｰジ, 40,小原義, 1.9, 46,  -2, -16,13,162.7,⑬⑬⑪, 7, 8,Ｄハギノグランハｰト, 47,鮫島良, 1.4, 43,  -4, -17, 3, 10.2,⑪⑩⑦, 7,12,Ｆヘネシｰワｰルド, 58,幸英明, 1.5, 59,  -8,  11, 7, 21.7,⑤⑨⑧, 7, 7,Ｅシンメイレグルス, 83,武豊  , 0.7, 75,  -2,  22, 1,  2.6,⑧⑦⑦
 8, 5,Ｊタガノマロン, 36,内田浩, 2.1, 44,  -1, -20, 8, 57.8,⑬⑩⑩, 8, 9,Ｈナムラガリレオ, 37,熊沢重, 1.6, 44,*  1, -27,10, 71.5,④①①, 8, 5,Ｊフレアキャスケｰド, 56,佐藤哲, 1.7, 58, -10,  11,11, 52.0,⑫⑫⑩, 8,11,Ｄトップオブワｰルド, 83,佐藤哲, 0.9, 73,  -3,  22, 7, 28.6,⑦⑧⑨
 9, 4,Ｌシャリバン, 31,川島信, 2.3, 43,  -2, -19,12,139.1,⑮⑬⑭, 9,10,Ｉテイエムファイト, 35,田中克, 1.9, 38,  -6, -20,12,249.4,⑬⑫⑨, 9,10,Ｄツルマルフェロｰ, 63,上村洋, 2.1, 52,  -9,   7, 8, 24.7,⑥⑩⑩, 9, 2,Ｌアテスト, 69,中村将, 1.2, 71,  -6,  21,10, 68.2,⑧⑩⑩
