06年 2月11日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 2月11日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 3 歳未勝利(牝) 馬齢,,,,,,,,,,,,■ 4R  芝3000m 4歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1600m 4歳上500万(混) 別定,,,,,,,,,,,,■10R  ダ1600m 4歳上1000万(混) 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大島特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｉサンデｰフラッパｰ, 35,後藤浩,, 67,* -2,*  7, 3,  5.1,①①①, 1, 6, フュｰチャギャング,,金子光,,,,, 1,  1.7,⑧③③, 1,12,Ｂゲンキナシャチョウ, 69,後藤浩,, 70,   0,  10, 2,  4.3,⑤⑤⑤, 1,13,Ｂアルドラゴン, 76,藤田  ,, 86,* 10,  14, 1,  2.6,③③③
 2, 9,Ｄブラックバッカラ, 47,藤田  , 0.5, 61,  -9,* 10, 2,  4.3,⑬⑨⑧, 2,12, ビッグファントム,,今村  , 1.6,,,, 3,  5.9,②①①, 2,13,Ｍレフォルマ, 59,藤田  , 0.1, 70,*  3,   6, 3,  5.3,①①①, 2, 3,Ｃカタナ, 75,吉田豊, 0.0, 86,   9,* 17, 3,  5.7,③④④
 3,15,Ｆエムオｰフラワｰ, 43,吉田隼, 0.7, 55, -10,*  6, 7, 13.1,⑥⑥⑧, 3,10, サマｰドレス,,鈴木慶, 2.0,,,,13,145.3,①②②, 3,16,Ｎスｰパｰサイクロン, 56,田中勝, 0.2, 68,*  1,   6,14,117.2,⑦②②, 3, 4,Ａジュレップ, 83,柴田善, 0.3, 83,   7,* 16, 2,  4.9,⑤⑦⑦
 4, 1,Ｂエレガントキャット, 51,バルジ, 0.8, 59,* -3,   0, 6,  9.9,①②②, 4, 5, マイネルスピニッチ,,大庭  , 2.4,,,,10, 93.9,⑪⑪⑨, 4, 3,Ｆハヤチマル, 67,大野  , 0.2, 67,  -3,* 10, 7, 14.4,⑧⑨⑧, 4,11,Ｊキャピタルフライト, 70,田中勝, 0.3, 83,   5,* 18, 6, 13.9,⑩⑨⑨
 5,12,Ｃオｰルフォｰラヴ, 48,吉田豊, 0.8, 59,  -5,   2, 5,  8.1,⑤④④, 5, 8, トｰセンデルマｰレ,,五十雄, 2.4,,,, 5, 16.8,⑦⑦⑦, 5, 1,Ｇハングオｰバｰ, 65,勝浦  , 0.4, 67,  -4,* 12, 4,  8.3,⑭⑭⑬, 5,12,Ｄエクスプロイト, 75,菊沢徳, 1.1, 76,   8,   6, 4,  7.0,⑤④④
 6, 2,Ｎサンワｰドビジュｰ, 12,松岡  , 1.5, 51,  -7,  -3,11,133.7,⑧⑥⑥, 6, 9, シルバｰデュｰク,,平沢健, 2.9,,,, 4,  9.2,③⑤④, 6, 6,Ｄレオジョｰカｰ, 68,吉田隼, 0.6, 61,  -3,   5,12, 94.4,③⑤⑧, 6,16,Ｇスマｰトカイザｰ, 72,後藤浩, 1.3, 74,* 11,   0, 9, 23.7,①①①
 7, 8,Ｅシングフォアジョイ, 44,江田照, 1.6, 51,* -3,  -7, 4,  6.3,④②②, 7,13, ワイズタイクｰン,,穂苅  , 2.9,,,, 8, 36.8,⑨⑥④, 7, 5,Ｉエンゲルジｰク, 63,吉田豊, 0.6, 65,  -4,  10,10, 45.1,⑫⑬⑬, 7, 9,Ｆウルフボｰイ, 74,北村宏, 1.3, 76,   5,  11, 7, 17.7,⑭⑫⑩
 8, 4,Ｏニットウナデシコ,  9,穂苅  , 1.8, 49,  -8,  -5,16,438.5,⑥⑥⑥, 8, 1, サンエムタロウ,,菊地昇, 3.2,,,, 6, 24.5,⑬⑫⑪, 8,15,Ｌイノセントワｰルド, 60,バルジ, 0.7, 64,*  1,   1, 9, 34.8,⑥③②, 8,15,Ｋデジデｰリオ, 69,木幡  , 1.4, 75,   3,  13,11, 89.5,⑮⑮⑭
