06年 8月27日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 8月27日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.0,,,,,■ 4R  芝1500m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  芝2600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.2,,,,,■10R  芝1500m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾎﾟﾌﾟﾗ特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｃウィズディクタット, 44,岩田康,, 50, -18,*  5, 4,  5.5, ④②, 1, 4, アドマイヤヘッド,---,岩田康,, 50, -31,* 14, 3,  4.9,⑤③④, 1,14,Ｃワイアットアｰプ, 71,北村宏,, 71,*  3,*  8, 5, 14.2,⑤④⑤, 1, 6,Ｄマッハジュウクン, 75,本田優,, 75,*-19,* 29, 4,  6.3,①①①
 2, 4,Ａプレｰザヒｰロｰ, 56,松田大, 0.0, 47,*-14,   0, 1,  3.0, ①①, 2,14, メイショウレガｰロ,---,武幸四, 0.0, 48,*-30,* 12, 4,  7.2,③③②, 2, 7,Ｊピエナオンリｰワン, 60,松田大, 0.0, 72,   1,* 12, 6, 16.8,⑩⑩⑧, 2, 2,Ａカタナ, 98,横山典, 0.4, 68, -22,  27, 1,  1.6,②②②
 3, 6,Ｅメイショウハピネス, 38,武幸四, 0.3, 49, -23,*  8, 2,  4.1, ⑧⑦, 3, 7, アップルサイダｰ,---,千葉直, 0.4, 29,*-29,   2, 8, 80.5,①①①, 3, 8,Ｅスウィｰプアロング, 67,津村明, 0.4, 64,*  4,  -5, 8, 21.7,①①①, 3, 7,Ｂアドマイヤディｰノ, 84,岩田康, 0.4, 66, -26,* 27, 2,  4.9,③③②
 4, 5,Ｂアタゴコマンダｰ, 47,藤田伸, 0.4, 40, -20,   0, 6,  9.9, ⑤⑤, 4, 6, ミスティックベル,---,北村宏, 0.9, 24, -32,   2, 1,  2.0,⑥⑦⑤, 4,12,Ｄタニノベリｰニ, 70,岩田康, 0.5, 61,*  1,  -4, 2,  4.0,⑧④③, 4, 5,Ｆトｰホウファイタｰ, 69,柴山雄, 0.5, 67, -23,  27, 6, 48.7,④③④
 5, 3,Ｄユキノマｰガレット, 41,須貝尚, 0.5, 40, -15,  -3, 5,  7.9, ②②, 5, 5, ディｰエスボランチ,---,本田優, 1.3, 20, -36,   2, 7, 62.2,⑪⑪⑪, 5, 6,Ｉマイネルセバス, 61,的場勇, 0.5, 62,  -1,   2,12,178.2,⑧⑩⑧, 5, 3,Ｃミスタｰケビン, 76,北村宏, 0.7, 65, -25,  27, 3,  5.0,⑤⑥⑥
 6, 7,Ｇヤマノミライ, 21,菊沢隆, 0.6, 38,*-14,  -6, 8, 64.1, ②②, 6,13, セフティｰベスト,---,河北通, 1.4, 18, -33,  -5,10,102.5,⑨⑦⑥, 6, 1,Ｋハイタイド, 52,竹之下, 0.5, 65,*  4,  -4,10,119.8,③②②, 6, 4,Ｇクラシカルウィｰク, 66,五十嵐, 1.0, 48, -23,  20, 5, 35.1,⑥③④
 7, 9,Ｆトｰセンクラウン, 38,本田優, 1.5, 25, -20, -17, 3,  4.9, ⑤⑤, 7, 8, アクアレイジア,---,柴山雄, 1.5, 18, -31,  -9,12,156.9,③③⑥, 7, 5,Ｌシルクロゼット, 49,小原義, 0.8, 63,   1,   3,11,121.3,⑬⑬⑪, 7, 1,Ｅドリｰミｰオペラ, 72,津村明, 1.2, 49, -28,  23, 7, 51.8,⑦⑦⑥
 8, 2,Ｈミスワンダフル, 19,川島信, 2.0, 11, -23, -19, 9, 79.4, ⑧⑧, 8, 9, グレインアｰト,---,藤田伸, 1.5, 14,*-29, -12, 2,  4.7,②②②, 8, 3,Ｈメジロハスラｰ, 65,秋山真, 0.8, 62,*  3,  -4, 7, 21.1,③④⑤,,,,,,,,,,,,
 9,10,Ｉエリスシチｰ,-11,秋山真, 3.8,-83, -20, -50, 7, 31.0, ⑦⑨, 9, 1, クレバｰドラゴン,---,竹之下, 1.8, 13, -38,  -3, 9,101.7,⑭⑫⑪, 9, 4,Ａメジロマシュｰズ, 74,藤田伸, 0.9, 57,*  2, -11, 1,  2.0,⑤②③,,,,,,,,,,,,
10, 1,Ｊセイカスクワｰト,-40,郷原洋, 4.3,-98, -25, -56,10,178.3, ⑧⑨,10, 2, ハイフェイム,---,菊沢隆, 1.8,  9, -33, -11, 5, 16.1,⑨⑦⑩,10,10,Ｂカムイヌプリ, 71,藤岡佑, 1.0, 61,   2,  -4, 4, 12.2,⑩⑧⑪,,,,,,,,,,,,
,,,,,,,,,,,,11,10, ケイアイアップヒル,---,藤岡佑, 2.1,-17, -32, -17, 6, 18.4,⑥⑦⑨,11, 9,Ｍセブンスアンコｰル, 47,五十嵐, 1.1, 55,   0,  -8, 9, 26.6,⑭⑧⑧,,,,,,,,,,,,
,,,,,,,,,,,,12, 3, ミッキｰコｰル,---,荻野要, 2.3, -4, -39,  -9,13,190.9,⑫⑫⑬,12, 2,Ｇシルククロノグラフ, 66,古川吉, 1.2, 59,   1,  -4,13,204.1,⑤⑫⑬,,,,,,,,,,,,
,,,,,,,,,,,,13,11, ミズホプリンス,---,芹沢純, 2.3,-31, -31, -21,14,214.4,⑥③⑥,13,13,Ｎサボｰルストリｰト, 16,鈴来直, 2.2, 50,   1, -18,14,233.6,⑩⑬⑭,,,,,,,,,,,,
,,,,,,,,,,,,14,12, コレクトシチｰ,---,秋山真, 2.8,-32, -38, -18,11,104.5,⑫⑫⑭,14,11,Ｆシャドウフレア, 66,横山典, 3.5, 42,*  3, -47, 3,  8.8,②④⑤,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
