06年 8月12日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 8月12日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1500m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.8,,,,,■ 4R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.6,,,,,■10R  芝2600m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,支笏湖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｃハギノルチェｰレ, 54,四位洋,, 43, -22,*  5, 1,  3.2,④③③, 1, 6, スイングロウ,---,藤岡佑,, 48, -23,*  8, 7, 37.7, ⑤④, 1, 7,Ｋシナｰラ, 41,北村宏,, 70,   4,   4, 9, 27.0, ②②, 1,14,Ｃミレニアムウイング, 82,横山典,, 88,*  9,* 19, 3,  4.0,②②②
 2, 8,Ｅノゾミヒカル, 38,北村宏, 0.0, 39, -22,   2, 4,  6.4,②②②, 2, 1, ハイオン,---,岩田康, 0.4, 42, -32,*  8, 4,  6.9, ⑫⑥, 2, 4,Ｅキマグレ, 62,柴原央, 0.1, 68,*  6,   2, 3,  6.6, ②①, 2,12,Ａエキサイトラン, 85,松田大, 0.0, 89,* 12,  16, 2,  3.9,①①①
 3, 7,Ａプレｰザヒｰロｰ, 56,松田大, 0.3, 30,*-20,  -5, 3,  4.3,①①①, 3,13, パワフルリｰフ,---,本田優, 0.5, 35,*-17,  -6, 8, 47.1, ①①, 3, 3,Ｆジｰティｰピｰチ, 60,小林徹, 0.4, 64,  -6,*  6,11, 41.7, ⑧⑦, 3, 2,Ｋロングセンチュリｰ, 68,秋山真, 0.4, 85,   7,* 20, 9, 48.2,⑦⑨⑧
 4, 2,Ｉマスタｰカフェ, 16,小島太, 0.5, 34, -31,*  4, 7, 33.1,④⑨⑨, 4, 2, メイショウハピネス,---,武幸四, 0.6, 39, -33,*  8, 9, 50.6, ⑫⑩, 4, 8,Ｌタイキミント, 38,岩田康, 0.4, 64,*  6,  -1,10, 27.9, ①②, 4,13,Ｊトレオウオブキング, 69,本田優, 0.5, 83,*  9,  13, 7, 25.6,②②②
 5, 5,Ｂヤマカツシリウス, 54,柴山雄, 0.5, 32, -27,   1, 2,  3.9,④⑥⑤, 5, 7, シｰリｰコｰト,---,藤田伸, 0.6, 34,*-20,  -5, 2,  3.9, ②②, 5,11,Ｇフレンチパフュｰム, 59,四位洋, 0.5, 63,  -6,*  5, 7, 17.2, ⑧⑦, 5, 3,Ｆアドバンテｰジ, 81,岩田康, 0.6, 83,   7,  16, 4,  5.6,⑤④⑥
 6, 3,Ｊオｰバｰカムオｰル,  0,横山典, 0.6, 27, -24,  -4, 5,  8.2,②③③, 6,11, アｰスコマンダｰ,---,小林徹, 0.7, 31, -29,   0, 3,  5.6, ⑩⑩, 6, 9,Ｂパレスレディｰ, 64,芹沢純, 0.7, 60,  -1,   0, 2,  3.5, ⑤④, 6,10,Ｇバンドマスタｰ, 79,藤岡佑, 0.8, 84,   6,* 19,10, 55.3,⑫⑪⑩
 7,10,Ｆマイセンシチｰ, 31,津村明, 1.4, 15, -25, -16,10, 77.4,④③⑤, 7, 3, サイレントパンサｰ,---,横山典, 0.7, 33, -31,   2, 1,  2.4, ⑩⑥, 7, 6,Ｃスイフトバイオ, 64,本田優, 0.7, 60,  -1,   0, 1,  3.4, ⑤④, 7, 1,Ｈイナズマロｰレル, 69,菊沢隆, 1.0, 78,   8,   9, 8, 31.9,⑤④④
 8, 9,Ｇスプリングタイド, 28,秋山真, 1.6,  9, -25, -17, 9, 53.4,⑨⑥⑧, 8, 5, ベルバラｰド,---,北村宏, 1.0, 29, -25,  -6, 6, 20.5, ⑦④, 8,10,Ｈキャンパスクイｰン, 58,安藤勝, 0.9, 57, -12,*  5, 8, 23.7, ⑪⑩, 8, 8,Ｉエストレｰア, 69,川島信, 1.0, 80,   6,  14,11, 72.0,⑪⑪⑩
