06年 5月20日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 5月20日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 3 歳未勝利(父) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.2,,,,,■ 4R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3.8,,,,,■ 7R  ダ1700m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1.9,,,,,■10R  ダ1700m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-4.0,,,,
 9, 8,Ｇコウエイドリｰム, 49,福永祐, 1.5, 49,   2, -13, 5, 17.7,⑧⑥⑦, 8,12,Ｍウィズミｰダｰリン, 30,安部幸, 2.7, 37,  -5, -19,13,289.2,⑬⑬⑬, 9, 2,Ｉタガノマイラバｰ, 59,岩田康, 1.1, 60,  -8,  10, 5, 10.7,⑧⑫⑪, 9, 8,Ｂセイウンワキタツ, 71,福永祐, 1.2, 62,   3,  -2, 2,  4.2,⑫⑪⑩
10, 9,Ｊロｰドノアｰル, 39,田中学, 2.4, 40,* 10, -42,10,133.9,②①②, 9,10,Ｈオメガトレンディ, 52,福永祐, 2.9, 35,  -1, -31, 8, 27.0,⑤⑤⑨,10, 8,Ｌダカｰルシチｰ, 54,田中学, 1.3, 51,  -3,   0, 6, 12.7,③④④,10,16,Ｍヤマニングロワｰル, 63,石橋守, 1.6, 58,   6, -12,16,198.6,⑩⑤⑥
11,10, ロｰレルバブリｰ,---,河北通, 2.9, 30,  -2, -27,11,157.6,⑪⑪⑪,10,11,Ｎタイオｰシャン, 22,内田浩, 3.0, 33,  -5, -24,14,460.0,⑬⑬⑬,11, 9,Ｋゲットクｰル, 55,池添謙, 1.9, 49,  -8,   3,10, 98.9,⑮⑭⑭,11,10,Ｋシアトルバロｰズ, 64,佐藤哲, 1.7, 58,   3,  -7,14,116.3,⑫⑪⑫
12, 5,Ｋサムライテイオｰ, 35,田嶋翔, 2.9, 30,  -3, -24,13,432.4,⑬⑬⑪,11,14,Ｆマルガリｰタ, 55,岩田康, 3.0, 33,  -3, -28, 7, 24.4,⑧⑩⑫,12, 1,Ｎマルモクイｰン, 49,赤木高, 2.7, 40, -10,  -2,16,350.9,⑭⑯⑭,12,11,Ｅキャスティング, 67,上村洋, 1.8, 56,*  6, -15,12, 90.0,③②④
13,12,Ｌユウギエム, 12,小牧太, 4.8,  8,   1, -61,12,198.1,①⑧⑬,12, 6,Ｋフォルツァｰト, 40,幸英明, 3.2, 31,  -2, -34,12,138.5,⑥⑥⑨,13,12,Ｆベネディクタス, 61,高野容, 2.8, 32,  -7, -10,15,279.7,⑪⑩⑪,13, 6,Ｎツルミトゥインクル, 62,東川公, 1.9, 57,   1,  -7,11, 81.6,⑩⑭⑭
,,,,,,,,,,,,13, 3,Ｇビゴロッソ, 53,小牧太, 4.3, 18,*  1, -56, 4,  6.6,②②④,14, 4,Ｐシゲルアラムシャ, 31,安部幸, 2.9, 33,  -7,  -8,14,252.8,③⑫⑬,14, 1,Ｉセレスケイ, 65,田中学, 2.0, 55,   4, -12, 7, 21.1,⑤⑨⑩
,,,,,,,,,,,,,,,,,,,,,,,,15,16,Ｊコウエイフウリンカ, 56,上野翔, 3.0, 32, -11,  -7,11,146.0,⑮⑮⑯,15,12,Ｇサンライズレクサス, 66,吉田稔, 2.4, 52,   2, -13, 3,  5.4,⑭⑪⑫
,,,,,,,,,,,,,,,,,,,,,,,,16,15,Ｏワンダｰフォｰティ, 39,田嶋翔, 3.7, 16,  -4, -22,12,163.7,⑥⑥⑧,16,15,Ｊエイシンダンベリｰ, 64,小牧太, 3.4, 45,   0, -19,13, 92.7,⑨⑮⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:稍重(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:重(指数:-14),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:稍重(指数:-12),,,,,,,,,,,
"単勝:440円 複勝:03=180円 04=1,740円 01=230円 枠連:12,150円",,,,,,,,,,,,"単勝:460円 複勝:01=200円 04=1,790円 09=1,400円 枠連:1,370円",,,,,,,,,,,,単勝:930円 複勝:07=320円 11=160円 14=550円 枠連:810円,,,,,,,,,,,,"単勝:1,220円 複勝:13=490円 14=240円 02=390円 枠連:4,420円",,,,,,,,,,,
"馬連:18,170円 ワイド:03-04=4,530円 01-03=550円 01-04=3,790円",,,,,,,,,,,,"馬連:21,040円 ワイド:01-04=6,490円 01-09=5,240円 04-09=30,890円",,,,,,,,,,,,"馬連:1,880円 ワイド:07-11=680円 07-14=2,550円 11-14=870円",,,,,,,,,,,,"馬連:4,950円 ワイド:13-14=1,830円 02-13=2,810円 02-14=1,300円",,,,,,,,,,,
"馬単:32,990円 3連複:24,590円",,,,,,,,,,,,"馬単:31,060円 3連複:261,030円",,,,,,,,,,,,"馬単:4,320円 3連複:10,790円",,,,,,,,,,,,"馬単:10,130円 3連複:17,570円 3連単:125,220円",,,,,,,,,,,
■ 2R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.1,,,,,■ 5R  芝2000m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.7,,,,,■ 8R  芝1200m 4歳上500万(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1.6,,,,,■11R  芝1200m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-5.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾃﾚﾋﾞ愛知ｵｰﾌﾟﾝ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａシルククリムゾン, 69,渡辺薫,, 81,* 14,   1, 3,  3.8, ①①, 1, 9,Ｂステラマドレｰド, 69,四位洋,, 73,   6,*  8, 1,  2.4,⑦⑤⑤, 1,15,Ｃシロキタファルコン, 69,田嶋翔,, 63,  -5,* 16,12, 64.8, ⑯⑪, 1, 8,Ｂワイルドシャウト, 85,岩田康,, 89,*  8,  21, 1,  3.8, ②②
 2, 6,Ｇベレッツァ, 47,田島裕, 0.2, 70,   5,*  7, 4,  8.2, ⑤⑤, 2, 8,Ｆコスモプラチナ, 57,藤岡佑, 0.1, 72,*  8,   2, 6, 41.0,①①①, 2, 4,Ｋアグネスハッピｰ, 59,岩田康, 0.2, 70,   8,   1, 7, 32.7, ⑤③, 2, 2,Ｈタニノマティｰニ, 79,安藤勝, 0.3, 85,   4,  21, 3,  4.3, ③⑥
 3,15,Ｄトッケンショウブ, 54,岩田康, 0.6, 62,   2,   4, 1,  3.3, ⑦⑦, 3, 3,Ｈアスカノヒミコ, 48,和田竜, 0.8, 64,   4,   0, 8, 63.5,⑤⑦⑦, 3, 2,Ｂフレッチアドｰロ, 71,安藤勝, 0.2, 64,   2,   7, 1,  2.5, ⑨⑨, 3, 1,Ｉコスモラブシック, 77,田中勝, 0.4, 83,   0,* 22,11, 78.5, ⑦⑦
 4,14,Ｃゼットクレヴァ, 56,安藤勝, 0.7, 64,   6,  -2, 5, 11.9, ③④, 4, 6,Ａウインシンシア, 77,秋山真, 1.1, 60,   6,  -9, 3,  3.3,⑤⑤②, 4, 3,Ｌプリンスヤンクス, 59,田中勝, 0.3, 58,  -3,* 10, 8, 50.6, ⑮⑯, 4,15,Ａテイエムチュラサン, 86,田嶋翔, 0.5, 76,* 10,  12, 2,  4.0, ①①
 5, 7,Ｂゼットエクセル, 62,池添謙, 0.7, 66,*  8,  -4, 2,  3.3, ③②, 5, 1,Ｇドナパッション, 56,田中学, 1.3, 57,   1,   0, 7, 41.9,⑧⑧⑦, 5, 5,Ｆコアレスパレｰド, 66,田中学, 0.6, 55,  -2,   4, 5, 20.0, ⑬⑪, 5,11,Ｋカシマフラワｰ, 75,小牧太, 0.5, 84,  -3,* 24, 8, 37.1, ⑨⑨
 6, 8,Ｌテイエムマイスタｰ, 36,和田竜, 0.9, 57,   2,  -1,15,242.5, ⑦⑦, 6, 5,Ｃテイエムミゴテカ, 67,田村太, 1.9, 47,   5, -24, 4, 10.0,②③④, 6,18,Ｍワンダｰガジ, 59,安部幸, 0.7, 59,   5,  -3,11, 53.5, ⑦⑦, 6, 4,Ｃナゾ, 81,佐藤哲, 0.7, 73,   5,  13, 9, 41.9, ③③
 7,10,Ｆパフィｰダンス, 50,小牧太, 1.0, 58,   5,  -5,10, 67.2, ⑤⑤, 7, 2,Ｉルスナイクノイチ, 41,飯田祐, 2.2, 47,   7, -27, 5, 19.3,②③⑤, 7, 6,Ｑロｰランシエロ, 52,秋山真, 0.8, 37, -20,* 19,16,253.8, ⑱⑱, 7,14,Ｇマイネルハｰティｰ, 79,幸英明, 0.7, 78,   1,  19, 5, 11.1, ⑦⑦
 8, 9,Ｏジャストファイブ, 33,古川吉, 1.0, 64,* 11, -11,18,326.0, ②②, 8, 7,Ｄミルキｰウェイ, 59,幸英明, 2.2, 47,*  7, -28, 2,  3.2,④②②, 8,11,Ｅエアニックス, 66,四位洋, 0.9, 60,* 10, -11, 3,  4.3, ③③, 8,12,Ｊマヤノシャドｰ, 77,吉田稔, 0.7, 79,  -5,* 22, 7, 15.6, ⑩⑨
 9,18,Ｐサンレイキャット, 23,佐藤哲, 1.0, 53,  -2,   1,16,288.4, ⑨⑨, 9, 4,Ｅタイセイスｰパｰ, 58,吉田稔, 2.7, 41,  -1, -16, 9,134.8,⑨⑨⑨, 9, 8,Ｏチキリサンボｰイ, 56,太宰啓, 1.0, 43,  -9,   6,15,236.5, ⑰⑰, 9,10,Ｄカネツテンビｰ, 81,鹿戸雄, 0.8, 73,   4,  14, 4,  5.7, ③④
10,11,Ｉノボリブライアン, 41,吉田稔, 1.1, 49,  -5,   2, 9, 51.5, ⑩⑩,,,,,,,,,,,,,10, 9,Ｇユウゼｰタ, 63,丸野勝, 1.0, 54,   5,  -8,10, 52.6, ⑦⑦,10, 5,Ｆエイシンヘｰベ, 81,藤岡佑, 0.8, 78,  -6,* 22, 6, 13.5, ⑩⑨
11,13,Ｍダンツタンチョウ, 34,幸英明, 1.1, 44, -11,*  9,14,205.7, ⑬⑬,,,,,,,,,,,,,11,14,Ｎアドマイヤソニック, 58,赤木高, 1.0, 50,   0,  -4,14,143.7, ⑪⑪,11,13,Ｅマルタｰズホｰク, 81,小林淳, 1.2, 60,   5,   5,10, 75.5, ③④
12,17,Ｅクイッククイック, 51,武英智, 1.2, 45,  -8,   4,11, 68.6, ⑪⑩,,,,,,,,,,,,,12,13,Ａアドマイヤレオン, 75,上村洋, 1.3, 46,   0,  -8, 4,  8.1, ⑪⑪,12, 3,Ｌウイニングウインド, 64,山本茜, 1.3, 67,  -9,  17,13,144.8, ⑫⑫
13, 1,Ｈナリタモｰガン, 47,上野翔, 1.3, 34, -16,*  6, 8, 41.6, ⑯⑱,,,,,,,,,,,,,13,10,Ｄアグネスボｰイ, 69,小牧太, 1.5, 51,* 11, -22, 2,  4.1, ②②,13, 9,Ｍロイヤルセランガｰ, 59,安部幸, 1.6, 60, -11,  15,12, 84.4, ⑫⑫
14,16,Ｊパルマロｰザ, 40,小池隆, 1.5, 40,  -8,  -1, 7, 30.3, ⑪⑩,,,,,,,,,,,,,14,16,Ｒブライティアアイ, 45,西原玲, 1.5, 51,* 10, -20,18,585.9, ③③,14, 6,Ｎクインオブクイン, 53,浜口楠, 2.2, 53, -22,  16,14,183.6, ⑮⑮
15, 4,Ｋテイエムクレバｰ, 36,安部幸, 1.7, 31, -16,   4,12, 82.4, ⑯⑯,,,,,,,,,,,,,15,17,Ｉオｰスミサムソン, 61,上野翔, 1.7, 37,   0, -18,17,323.9, ⑨⑩,15, 7,Ｏデスペハｰド, 47,丸野勝, 2.3, 44, -14,   7,15,237.6, ⑭⑭
16,12,Ｑハｰベストタｰフ, 22,今村康, 2.3, 25, -11, -10,17,294.5, ⑬⑬,,,,,,,,,,,,,16, 1,Ｈセイウンボｰルド, 62,武幸四, 1.8, 45,   8, -23, 6, 20.7, ⑤⑥,,,,,,,,,,,,
17, 2,Ｎファステストラップ, 34,田中勝, 2.3, 25, -11, -10, 6, 24.3, ⑬⑮,,,,,,,,,,,,,17,12,Ｐワンダｰデビル, 54,福永祐, 1.8, 38,  -1, -14,13, 67.6, ⑬⑮,,,,,,,,,,,,
18, 3,Ｒサンライズポラリス, 14,生野賢, 2.4, 20, -16,  -7,13,153.8, ⑯⑯,,,,,,,,,,,,,18, 7,Ｊモノセロス, 60,吉田稔, 2.8, 34,* 13, -43, 9, 50.8, ①①,,,,,,,,,,,,
ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:89 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:1),,,,,,,,,,,
"単勝:380円 複勝:05=140円 06=190円 15=130円 枠連:1,410円",,,,,,,,,,,,"単勝:240円 複勝:09=150円 08=700円 03=730円 枠連:3,410円",,,,,,,,,,,,"単勝:6,480円 複勝:15=720円 04=620円 02=140円 枠連:4,420円",,,,,,,,,,,,"単勝:380円 複勝:08=180円 02=170円 01=1,590円 枠連:780円",,,,,,,,,,,
"馬連:1,380円 ワイド:05-06=530円 05-15=300円 06-15=520円",,,,,,,,,,,,"馬連:3,390円 ワイド:08-09=1,220円 03-09=1,660円 03-08=6,920円",,,,,,,,,,,,"馬連:41,940円 ワイド:04-15=8,030円 02-15=1,740円 02-04=1,180円",,,,,,,,,,,,"馬連:860円 ワイド:02-08=380円 01-08=4,350円 01-02=3,180円",,,,,,,,,,,
"馬単:2,660円 3連複:1,840円",,,,,,,,,,,,"馬単:4,990円 3連複:29,500円",,,,,,,,,,,,"馬単:81,070円 3連複:32,000円",,,,,,,,,,,,"馬単:1,700円 3連複:18,430円 3連単:76,320円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.1,,,,,■ 6R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.1,,,,,■ 9R  芝2000m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1.0,,,,,■12R  ダ1700m 4歳上1000万(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-5.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,小牧特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｄテイエムトパｰズ, 53,小牧太,, 60,* -5,   5, 5, 16.5,②①①, 1, 4,Ｈクロズキン, 56,幸英明,, 76,* 15,  -3, 9, 31.3, ①①, 1, 8,Ｉテイエムサッカｰ, 71,太宰啓,, 73,  10,*  5, 9, 19.5,⑩⑨⑧, 1,12,Ｄハギノプレシャス, 72,岩田康,, 70,*  7,   0, 1,  1.9,②①①
 2,16,Ａメリフルアスソング, 65,岩田康, 0.1, 59,* -6,   5, 1,  2.0,⑥③②, 2, 2,Ｉマヤノガニｰシュ, 49,秋山真, 0.1, 69,   9,   2,10, 43.3, ④④, 2,10,Ｅレットバトラｰ, 78,福永祐, 0.0, 79,  15,   3, 2,  4.3,⑧⑦④, 2, 5,Ｅカミノヤマボｰイ, 69,石橋守, 0.2, 68,   3,*  5, 6, 19.0,⑫⑦⑦
 3,10,Ｅクｰドゥフｰドル, 47,四位洋, 0.4, 56,  -8,   5, 3,  8.8,⑨⑤⑤, 3, 1,Ａサンアントニオ, 64,小牧太, 0.3, 64,   6,   2, 2,  4.7, ⑥⑦, 3, 1,Ｂグッドネイバｰ, 80,安藤勝, 0.1, 76,  11,*  8, 1,  3.7,⑪⑪⑩, 3,14,Ａフィｰルドルｰキｰ, 74,上野翔, 0.4, 63,*  4,  -4, 2,  4.9,⑥②②
 4, 1,Ｂニットウサラン, 55,幸英明, 0.5, 56, -11,* 10, 4, 14.5,⑪⑨⑧, 4,10,Ｅエイシンラビアン, 58,和田竜, 0.3, 70,* 13,  -6, 5,  7.6, ②②, 4, 3,Ｄマイジョｰカｰ, 78,池添謙, 0.2, 77,  17,  -5, 5,  8.6,⑤③②, 4, 4,Ｂタマモゴｰアップ, 72,安藤勝, 0.6, 64,   4,  -1, 3,  6.3,⑦⑥④
 5, 4,Ｃニシノマｰメイド, 54,太宰啓, 0.7, 54,  -7,   1, 2,  2.9,③④④, 5,13,Ｃフィンマックｰル, 62,赤木高, 0.3, 66,   9,  -1, 4,  6.7, ④⑤, 5, 6,Ｈホシノプレゼント, 73,生野賢, 0.5, 72,  15,  -7, 6, 13.8,⑤⑤④, 5, 9,Ｐワンダｰスピｰド, 57,丸野勝, 0.7, 64,   2,*  3,15,184.6,⑨⑩⑪
 6, 3,Ｆアｰティストタッチ, 47,小林徹, 0.8, 53, -12,*  8, 9, 72.0,⑮⑨⑧, 6, 9,Ｌファウンテンビｰト, 38,福永祐, 0.4, 57,  -1,*  6, 6, 11.7, ⑨⑨, 6, 4,Ｆアドマイヤサンサン, 74,岩田康, 0.6, 67,  12,  -7, 3,  5.5,⑦⑦⑧, 6, 2,Ｆカシノコｰルミｰ, 68,川田将, 0.9, 61,   2,  -2,10, 48.6,④⑦⑦
 7, 9,Ｇリッカムテキ, 45,池添謙, 0.9, 52,  -8,   1, 6, 20.9,③⑤⑥, 7, 6,Ｄエリモフィナｰレ, 59,岩田康, 0.5, 60,   6,  -1, 3,  4.7, ⑥⑤, 7, 9,Ｋアルキオｰネ, 70,藤岡佑, 0.7, 66,  10,  -4,12, 51.3,⑨⑨⑩, 7, 8,Ｉビュｰティフルアイ, 67,角田晃, 1.1, 60,   0,   0, 8, 30.8,⑬⑬⑬
 8,12,Ｈドロップオブムｰン, 45,田村太, 1.1, 48, -14,*  6,11,121.4,⑨⑪⑪, 8,11,Ｇマヤノモノポリｰ, 57,吉田稔, 0.6, 63,  10,  -7, 7, 24.2, ③③, 8, 5,Ｌロケットパンチ, 70,四位洋, 1.1, 60,   8,  -6,10, 28.5,⑫⑫⑫, 8, 1,Ｎパリスゼンショウ, 62,渡辺薫, 1.1, 60,   5,  -7,13, 99.3,③⑤⑥
 9, 8,Ｌスティｰルレディ, 33,赤木高, 1.4, 48,  -9,  -1,16,481.7,⑧⑦⑦, 9, 8,Ｂカルストントップオ, 63,渡辺薫, 0.7, 56,   4,  -3, 1,  3.3, ⑥⑦, 9, 7,Ａトｰワクリスタル, 81,渡辺薫, 1.2, 62,* 16, -24, 7, 18.6,②②②, 9,15,Ｍオジャマシマス, 63,小牧太, 1.2, 59,   1,  -2,11, 70.4,⑨⑫⑪
10,15, アルデラミン,---,角田晃, 2.1, 42, -14,   1,10,105.9,⑯⑭⑬,10, 5,Ｊフサイチプルミエ, 49,田中勝, 0.8, 47,  -5,*  5,11, 44.5, ⑪⑪,10,12,Ｊパラディン, 70,川田将, 1.6, 56,  15, -28, 8, 19.4,③③④,10,10,Ｈビッグサクセス, 67,吉田稔, 1.2, 59,*  6, -10, 4, 17.5,①②④
11, 5,Ｊヘイロｰフジ, 38,飯田祐, 2.2, 41,* -5, -17, 7, 24.6,①②②,11,12,Ｆアグネスカｰン, 58,上野翔, 1.0, 44,  -3,  -5, 8, 26.1, ⑨⑨,11,11,Ｇサンエムテイオｰ, 74,小牧太, 1.6, 55,  14, -27,11, 44.4,④⑤④,11,16,Ｋグレイトアロｰ, 65,河北通, 1.2, 59,   2,  -3, 5, 17.8,⑨⑩⑨
12, 2,Ｋイイデタイセイ, 35,丸野勝, 2.8, 36,  -9, -15,12,125.0,⑤⑦⑧,12, 7,Ｋヤマカツウェｰブ, 42,田中学, 1.2, 38,  -9,   2,12,211.1, ⑫⑫,12, 2,Ｃマルイチクエスト, 79,幸英明, 2.0, 54,* 18, -37, 4,  6.6,①①①,12, 6,Ｇケイエススプリング, 68,小林徹, 1.3, 58,*  5, -10, 9, 30.8,④④③
13, 7, アリｰバビコｰ,---,東川公, 3.1, 34, -13, -11,14,365.0,⑪⑪⑫,13, 3,Ｍリｰドラヴィｰ, 31,東川公, 2.5,  7, -23,  -4,13,302.2, ⑬⑬,,,,,,,,,,,,,13,13,Ｃフミノトップヘイロ, 72,本田優, 1.3, 58,  -1,   0, 7, 20.5,⑬⑭⑬
14,13,Ｉスリｰマスコット, 40,菊地昇, 3.2, 33, -14, -10,13,267.0,⑪⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,14, 7,Ｏバイオレットボス, 62,赤木高, 1.6, 56,  -2,   0,14,175.6,⑮⑮⑮
