06年 4月15日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 4月15日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.4,,,,,■ 4R  芝1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.2,,,,,■ 7R  ダ1400m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:2.5,,,,,■10R  芝2000m 4歳上1600万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-5.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,難波ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｂサンドリオン, 54,岩田康,, 69,* -3,*  8, 2,  3.4, ③③, 1, 2,Ｄエリモブラスト, 54,渡辺薫,, 64,*-12,  16, 1,  4.0,③②①, 1,12,Ｃソリッドエビデンス, 71,岩田康,, 70,  -7,* 15, 3,  6.7, ⑫⑨, 1, 4,Ｆタガノナポレオン, 75,池添謙,, 81,   5,  13, 5,  9.2,④④②
 2, 5,Ｃハギノミネルバ, 53,古川吉, 0.9, 60,* -2,  -1, 7, 55.2, ②②, 2,15, チェリｰフォレスト,---,池添謙, 0.1, 60,*-11,  13, 8, 24.8,①①①, 2, 9,Ａステラバスク, 75,小牧太, 0.2, 68,  -1,   7, 1,  1.9, ⑦⑦, 2, 8,Ｂタイガｰカフェ, 78,後藤浩, 0.0, 81,   3,* 17, 4,  6.4,⑧⑧⑧
 3, 6,Ｅランティランナｰ, 50,幸英明, 1.1, 58,* -3,  -2, 3, 15.7, ③③, 3, 9,Ａハリｰダンカン, 58,岩田康, 0.3, 59,*-13,  15, 4,  5.2,②③③, 3,15,Ｂセイウンビバｰチェ, 72,武豊  , 0.2, 67,  -6,* 13, 2,  4.3, ⑩⑪, 3, 7,Ｃピカレスクコｰト, 76,四位洋, 0.2, 80,   6,  10, 6, 14.1,⑥⑥②
 4, 4,Ａラインフェニックス, 55,武豊  , 1.4, 56,* -1,  -8, 1,  1.5, ①①, 4,11,Ｃエイシンイダテン, 56,安藤勝, 0.3, 72, -21,* 27, 2,  4.4,⑬⑮⑦, 4, 3,Ｇジャイロスコｰプ, 63,福永祐, 0.3, 67,   1,   2, 6, 27.6, ⑤④, 4,12,Ｅトウカイラブ, 75,幸英明, 0.2, 79,   1,* 20,11, 33.5,⑭⑪⑭
 5,15, リッカムテキ,---,池添謙, 2.2, 48, -13,   0, 5, 21.1, ⑩⑥, 5,18,Ｂゴッドスマイルユｰ, 58,武豊  , 0.3, 59,*-13,  15, 3,  4.7,③③③, 5,10,Ｉアドミラルサンド, 62,田村太, 0.4, 66,*  4,  -4,12,126.1, ②①, 5, 2,Ｍホッコｰパドゥシャ, 69,上村洋, 0.3, 79,   2,* 18, 8, 14.9,⑪⑪⑬
 6, 2, ファｰムウィル,---,本田優, 3.1, 37, -22,*  2, 6, 32.6, ⑭⑭, 6, 1,Ｅセンタｰファルコｰ, 52,四位洋, 0.4, 58, -14,  15, 5,  8.5,⑤⑤⑤, 6, 7,Ｆノｰストピア, 66,四位洋, 0.4, 64,  -7,* 12, 5, 24.4, ⑫⑬, 6, 5,Ｈジョウノビクトリア, 75,福永祐, 0.5, 77,   4,   9, 9, 21.3,⑥⑧⑥
 7,12,Ｄクリスタルタイム, 52,福永祐, 3.2, 38, -15,  -8, 4, 18.0, ⑩⑧, 7,17,Ｇセレスステｰラｰ, 49,小牧太, 0.4, 61, -16,  18, 9, 27.7,⑦⑦⑥, 7,11,Ｊハギノフェリックス, 61,吉原寛, 0.5, 67,*  4,  -2, 9, 47.3, ④②, 7,13,Ｄロｰドアンセム, 76,小牧太, 0.5, 77,   3,  13, 1,  4.1,⑫⑪⑪
 8,14,Ｉニシノカガヤキ,  0,安部幸, 4.1, 30,  -6, -28,12,387.8, ⑤⑤, 8, 5, アグネスチャンス,---,福永祐, 0.5, 71, -23,* 28, 7, 20.2,⑮⑰⑬, 8,13,Ｄヒカルマチェンドラ, 70,池添謙, 0.6, 62, -10,* 13, 7, 27.9, ⑮⑮, 8, 1,Ｉコスモインペリアル, 74,田中学, 0.5, 75,   3,  11,12, 35.3,⑧⑧⑧
 9,13,Ｇエトワｰル, 26,上野翔, 4.2, 25, -14, -22,14,530.5, ⑦⑦, 9, 6, バブルガムライト,---,角田晃, 1.0, 62, -26,* 25,13,128.7,⑰⑱⑰, 9, 5,Ｈイズミデヒア, 62,熊沢重, 0.8, 63,   2,  -2,10, 48.3, ⑤④, 9, 9,Ｊテイエムテンライ, 73,小池隆, 0.6, 72,* 10,  -8,10, 25.4,②②②
