06年 9月30日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 9月30日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.5,,,,,■ 4R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.1,,,,,■ 7R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.9,,,,,■10R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.7,,,,
 9, 6,Ｌトヨマ,-43,大野拓, 3.0, 33, -20,  -8,11,205.4, ⑨⑨, 9, 5,Ｄメイショウエンドラ, 52,藤岡佑, 1.1, 37, -20,  -1, 9, 35.9, ⑧⑨, 9, 1,Ｄメイルリヒト, 59,藤田伸, 1.1, 48,*-12,   9, 4,  7.3,①①①, 9, 1,Ｄモエレメジャｰル, 67,五十嵐, 0.7, 69,  -7,* 15, 8, 26.0,⑫⑫⑫
10,10,Ｇハｰベット, 31,藤田伸, 3.3, 33, -13, -15, 5, 11.7, ⑤⑥,10,11,Ｃミヤギブレイド, 60,梶晃啓, 1.2, 36, -21,  -1, 7, 13.8, ⑪⑪,10, 9,Ｋウインフェイム, 50,五十嵐, 1.7, 46, -17,  11, 7, 22.8,⑨⑩⑪,10, 7,Ｆクニノヤマト, 65,秋山真, 0.8, 57,  -2,   3,10, 42.7,⑨⑨⑨
11, 2,Ｊコレクトシチｰ, 25,芹沢純, 5.0,-17, -30, -21,12,232.6, ⑫⑪,11, 1,Ｍケイエスルｰジュ, -4,松田大, 1.2, 36, -15,  -8,14,175.0, ④④,11,10,Ｃニシノジャンヌ, 59,的場勇, 1.8, 42, -16,   6, 5, 11.0,⑤⑥⑦,11, 6,Ｊカネマサスピｰディ, 60,川島信, 1.1, 55,  -2,   1,12, 57.5,⑪⑪⑩
12, 3,Ｄロｰドスピリット, 37,藤岡佑, 5.5,-42, -19, -33, 6, 16.6, ⑨⑪,12, 3,Ｆキングポッシブル, 46,藤田伸, 1.3, 35, -16,  -8, 4,  6.8, ⑤④,12,11,Ｌアンスリュｰム, 46,塚田祥, 2.8, 37, -18,   2,11, 78.7,⑨⑫⑬,12,10,Ｇゴｰルドイチモンジ, 64,坂下秀, 1.6, 54,  -9,   7,13,129.0,⑬⑬⑬
,,,,,,,,,,,,13, 2,Ｊクｰルプレｰヌ, 39,五十嵐, 1.5, 34, -16, -11, 5,  9.9, ⑤④,13,12,Ｍディアフラワｰ, 38,小原義, 3.4, 36, -17,  -6,13,277.4,⑪⑧⑫,13,13,Ｌスリｰセレブル, 59,梶晃啓, 2.1, 51,   1, -20,11, 53.9,⑤④⑩
,,,,,,,,,,,,14,14,Ｐセイウンヨコノテニ,-85,田辺裕, 2.6, 17, -37,  -8,15,309.0, ⑮⑮,,,,,,,,,,,,,14,12,Ｎゲイリｰアイトｰン, 48,的場勇, 3.3, 42, -18,   7,14,164.5,⑭⑭⑭
,,,,,,,,,,,,15, 6,Ｌエリモティアｰズ, 38,芹沢純, 2.6, 18, -42,  -3,12,158.9, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16, 9,Ｎイノセントガｰル,-24,黛弘人, 2.7,-30, -21, -28,16,401.5, ⑧⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-16 ﾚｰｽｱｶﾞﾘ指数:+27 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-4),,,,,,,,,,,
"単勝:420円 複勝:12=150円 05=150円 04=110円 枠連:1,880円",,,,,,,,,,,,"単勝:3,030円 複勝:13=520円 10=160円 07=2,650円 枠連:5,780円",,,,,,,,,,,,単勝:300円 複勝:03=120円 07=120円 13=170円 枠連:450円,,,,,,,,,,,,"単勝:530円 複勝:11=220円 04=130円 02=200円 枠連:1,180円",,,,,,,,,,,
"馬連:1,960円 ワイド:05-12=450円 04-12=230円 04-05=190円",,,,,,,,,,,,"馬連:5,150円 ワイド:10-13=1,550円 07-13=32,610円 07-10=6,310円",,,,,,,,,,,,馬連:390円 ワイド:03-07=170円 03-13=320円 07-13=410円,,,,,,,,,,,,"馬連:1,780円 ワイド:04-11=710円 02-11=720円 02-04=440円",,,,,,,,,,,
"馬単:3,350円 3連複:900円",,,,,,,,,,,,"馬単:13,890円 3連複:153,700円",,,,,,,,,,,,馬単:750円 3連複:850円,,,,,,,,,,,,"馬単:3,040円 3連複:2,090円 3連単:14,450円",,,,,,,,,,,
■ 2R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.5,,,,,■ 5R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.8,,,,,■ 8R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.7,,,,,■11R  芝1800m 2 歳ｵｰﾌﾟﾝ(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,札幌2歳ｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｄアラハ, 46,秋山真,, 65,*-11,* 13, 2,  4.3, ①①, 1,13,Ａメイショウトンボ, 58,秋山真,, 56,  -5,   1, 1,  2.2,⑤④⑤, 1,12,Ｃタイキミント, 66,岩田康,, 76,*  3,*  9, 2,  4.5, ②②, 1, 8,Ａナムラマｰス, 77,藤岡佑,, 76,  -3,* 18, 1,  2.2,④⑥⑤
 2, 3,Ａラストベガ, 56,川島信, 0.1, 62,*-11,* 11, 1,  2.0, ②②, 2, 8,Ｅロイバｰベナｰル, 50,菊沢隆, 0.2, 54,  -5,  -1, 3,  5.5,④④③, 2, 8,Ａクィｰンマルトク, 72,小林徹, 0.6, 66,   1,   4, 1,  2.3, ③③, 2, 4,Ｆアドマイヤヘッド, 56,岩田康, 0.1, 71,* -2,  14, 5, 13.5,④④②
 3,13,Ｃアｰスコマンダｰ, 47,藤田伸, 0.3, 58,*-13,  10, 3,  4.6, ③③, 3, 2,Ｋセフティグランプリ, 42,柴原央, 0.2, 57,  -8,*  5, 9, 32.4,⑨⑨⑧, 3,11,Ｌコリンズグラス, 47,塚田祥, 0.7, 64,  -6,*  6, 9, 31.1, ⑧⑥, 3, 9,Ｂイクスキュｰズ, 65,北村宏, 0.1, 67,*  1,   9, 2,  3.1,①①①
 4, 2,Ｅティムガッド, 45,北村宏, 0.5, 54, -14,   8, 7, 32.1, ⑤④, 4, 5,Ｂアフリｰトバッハ, 53,塚田祥, 0.3, 49,* -4,  -6, 5, 11.5,②②①, 4,10,Ｉケイアイファンタム, 56,松田大, 0.9, 60,*  4,  -2, 8, 27.9, ①①, 4, 7,Ｄフサイチオフトラ, 63,藤田伸, 0.2, 70,  -2,  14, 4,  8.3,④④②
 5, 8,Ｇヤマノミライ, 41,柴山雄, 0.8, 48, -16,   5,10, 63.2, ⑥⑦, 5, 1,Ｌラプラシアン, 39,藤田伸, 0.5, 52,  -7,   0,12, 56.0,⑥⑦⑥, 5, 4,Ｅブロｰドチャンネル, 61,柴山雄, 1.1, 59,  -7,   4, 3,  7.1, ⑧⑧, 5,10,Ｃガルヴァニック, 64,川島信, 0.5, 67,  -5,  14, 8, 31.2,⑨⑨⑦
 6, 7,Ｌオｰバｰカムオｰル, 27,塚田祥, 1.0, 47, -28,* 12, 4, 13.3, ⑫⑪, 6, 9,Ｊラストトレジャｰ, 42,五十嵐, 0.5, 59, -13,*  9, 4, 11.0,⑪⑩⑨, 6, 2,Ｆムソウ, 59,大野拓, 1.2, 55,  -1,  -2,11, 53.1, ③③, 6,11,Ｈウインボｰルド, 55,本田優, 0.7, 61,  -4,   9,10,101.1,⑦⑦⑦
 7,10,Ｈユキノマｰガレット, 40,須貝尚, 1.0, 46, -22,   8, 9, 37.9, ⑩⑨, 7, 4,Ｉセラフ, 44,古川吉, 0.6, 48,* -3,  -9,11, 44.1,①①②, 7, 3,Ｈリキアイワカノオｰ, 58,藤岡佑, 1.2, 58,  -8,   4, 5,  9.0, ⑪⑧, 7, 6,Ｉマイネルビジュｰ, 54,菊沢隆, 1.0, 56,  -4,   5, 9, 71.2,⑦⑦⑦
 8,14,Ｂケイアイアップヒル, 51,藤岡佑, 1.1, 42, -16,   1, 5, 14.7, ⑥⑤, 8,11,Ｇパティオパｰティｰ, 48,岩田康, 0.7, 50,  -7,  -3, 2,  4.8,⑧⑥⑦, 8, 7,Ｄキシュウマドンナ, 63,芹沢純, 1.3, 55,  -3,   0, 6, 17.1, ⑤⑥, 8, 5,Ｌブラックシャンツェ, 41,塚田祥, 1.4, 51,  -6,   3,12,135.7,⑫⑫⑫
 9, 4,Ｍムカワシシャモ, 23,小林徹, 1.2, 41, -16,  -1,14,345.6, ⑥⑦, 9, 3,Ｆリリコスピント, 48,北村宏, 1.9, 39,* -4, -20, 7, 19.4,③③③, 9, 1,Ｂビバグリｰン, 66,川島信, 1.5, 52,  -4,  -3, 4,  8.5, ⑤⑤, 9, 3,Ｊニシノプライド, 52,五十嵐, 1.5, 50,* -1,  -9, 3,  8.0,②③②
10, 6,Ｎキングブレｰヴ, 21,高井彰, 1.3, 43, -29,  10,12,265.3, ⑫⑬,10, 7,Ｃマジカルサリｰ, 52,黛弘人, 2.7, 32,  -8, -23,10, 34.4,⑥⑦⑩,10, 9,Ｋトシザパｰソン, 55,五十嵐, 1.7, 51, -15,   3, 7, 26.3, ⑫⑫,10, 1,Ｇスイングロウ, 56,松田大, 1.8, 47,  -5,  -5, 7, 23.3,⑩⑪⑩
11, 1,Ｊカシノベガスタｰ, 30,鈴来直, 1.6, 35, -22,  -1,13,303.3, ⑩⑨,11,10,Ｈマイネルファッシノ, 47,川島信, 3.2, 30, -14, -15, 6, 18.9,⑫⑫⑪,11, 6,Ｇザイオンシチｰ, 58,柴原央, 1.8, 47,  -4,  -6,10, 38.2, ⑤⑩,11,12,Ｋクレバｰドラゴン, 48,竹之下, 2.0, 46,  -5,  -9,11,114.1,⑪⑨⑩
12,12,Ｉメジロラスタバン, 35,菊沢隆, 1.7, 34, -30,   5,11,138.0, ⑭⑬,12, 6,Ｄパワフルシチｰ, 51,小林徹, 3.3, 30, -14, -15, 8, 32.1,⑬⑬⑪,12, 5,Ｊヤマニンパルファン, 55,小島太, 1.9, 44,  -8,  -6,12, 69.8, ⑧⑪,12, 2,Ｅビｰビｰガルダン, 62,秋山真, 2.8, 23,*  0, -30, 6, 22.7,②②⑥
13,11,Ｆリバｰストｰン, 41,本田優, 1.8, 36,*-13, -13, 8, 34.9, ③⑤,13,12,Ｍシルクスナイパｰ, 32,大野拓, 5.0,  8, -13, -36,13,139.0,⑨⑩⑪,,,,,,,,,,,,,,,,,,,,,,,,
14, 5,Ｋパワフルリｰフ, 28,五十嵐, 2.0, 33, -21,  -9, 6, 23.4, ⑨⑪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-4),,,,,,,,,,,
単勝:430円 複勝:09=130円 03=110円 13=130円 枠連:450円,,,,,,,,,,,,単勝:220円 複勝:13=130円 08=150円 02=380円 枠連:390円,,,,,,,,,,,,単勝:450円 複勝:12=160円 08=110円 11=510円 枠連:400円,,,,,,,,,,,,"単勝:220円 複勝:08=110円 04=250円 09=130円 枠連:1,220円",,,,,,,,,,,
馬連:500円 ワイド:03-09=210円 09-13=290円 03-13=170円,,,,,,,,,,,,"馬連:620円 ワイド:08-13=290円 02-13=850円 02-08=2,340円",,,,,,,,,,,,"馬連:470円 ワイド:08-12=210円 11-12=1,210円 08-11=1,190円",,,,,,,,,,,,"馬連:1,630円 ワイド:04-08=520円 08-09=150円 04-09=570円",,,,,,,,,,,
"馬単:1,240円 3連複:580円",,,,,,,,,,,,"馬単:900円 3連複:4,360円",,,,,,,,,,,,"馬単:900円 3連複:4,260円",,,,,,,,,,,,"馬単:2,390円 3連複:1,360円 3連単:8,430円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.9,,,,,■ 6R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5.2,,,,,■ 9R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.0,,,,,■12R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,道新ｽﾎﾟｰﾂ賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｅディンティｰベス, 50,四位洋,, 62, -10,* 11, 5, 15.6,⑬⑪⑥, 1,12,Ｆエアドミンゴ, 59,藤田伸,, 61,*-15,* 18, 1,  2.1,①①①, 1, 5,Ｂリキアイカザン, 75,的場勇,, 72,*  6,   8, 2,  3.4, ①①, 1, 4,Ｆメテオグロｰリｰ, 65,北村宏,, 82,  -1,* 20, 2,  4.3,⑨⑧⑥
 2,10,Ｆパブリッシャｰ, 48,五十嵐, 0.0, 58,* -3,  -1, 4, 13.7,⑥①①, 2,13,Ｅメイショウアピｰル, 60,松田大, 0.1, 62,*-17,* 20, 4, 11.1,③③②, 2, 3,Ｄキングオザｰ, 71,大野拓, 0.4, 67,   0,   9, 4,  9.8, ③④, 2,12,Ｂビッグクラウン, 75,柴山雄, 0.0, 78,*  1,* 16, 1,  2.0,②②①
 3, 5,Ｂアドマイヤグロｰリ, 52,岩田康, 0.0, 58,* -3,  -1, 1,  2.2,②②②, 3, 6,Ｂノンキ, 62,柴山雄, 0.3, 56,*-17,  17, 3,  6.6,③③④, 3, 4,Ｅスプリングタピアン, 68,岩田康, 0.4, 70,   2,  10, 1,  2.6, ③③, 3,10,Ａブイアタッカｰ, 75,須貝尚, 0.6, 71,  -1,  12, 3,  6.4,⑦⑦③
 4, 7,Ｉマイボｰイ, 40,田辺裕, 0.2, 58,  -7,*  5,11,116.7,⑥⑧⑥, 4, 7,Ｃフミノスタｰダム, 62,芹沢純, 0.5, 49,*-16,  12, 2,  4.3,②②②, 4, 7,Ｎブｰケティアラ, 47,藤岡佑, 0.5, 77, -13,* 22,12, 67.9, ⑭⑨, 4, 3,Ｈビュｰティフルアイ, 65,小林徹, 0.8, 67,   0,  10, 9, 47.0,⑥④③
 5,11,Ａスズノテンカ, 56,須貝尚, 0.2, 56,* -4,  -2, 2,  3.3,②③②, 5, 3,Ｄトゥルｰビュｰティ, 61,菊沢隆, 0.6, 54, -19,  17, 7, 20.7,⑥⑤⑥, 5, 1,Ｉトップオンタｰフ, 64,塚田祥, 0.5, 66,  -3,  10, 6, 14.6, ⑥⑥, 5,13,Ｄマイフラッグ, 73,藤岡佑, 1.3, 60,   0,   4, 7, 25.2,⑤④②
 6, 4,Ｊクｰルカリッジ, 40,藤田伸, 1.5, 47,  -7,  -9, 3,  5.7,⑩⑥④, 6,11,Ａゴｰルドシュｰズ, 64,藤岡佑, 0.8, 46, -18,  12, 6, 18.4,⑥⑤⑤, 6,16,Ａレディアマポｰラ, 75,藤田伸, 0.6, 65,*  5,   4, 3,  8.5, ②②, 6, 1,Ｌウォｰタｰゴｰラン, 59,本田優, 1.3, 66,  -4,  12,13,162.3,⑫⑬⑪
 7, 6,Ｄメジログレイブス, 52,大野拓, 1.7, 43,  -7, -13, 7, 25.1,⑧④④, 7, 2,Ｇマイネルラプタス, 56,大野拓, 0.9, 44, -21,  12, 5, 11.2,⑧⑧⑧, 7,14,Ｇレイザストレングス, 65,柴山雄, 0.6, 73, -13,* 20, 9, 28.7, ⑭⑫, 7, 9,Ｃオメガエンドレス, 73,松田大, 1.3, 61,   0,   5, 6, 22.7,④④⑥
 8, 1,Ｇエｰグルドゥｰス, 46,菊沢隆, 2.0, 43, -10,  -9, 8, 35.7,④⑪⑪, 8, 8,Ｈスタｰアリエス, 53,柴原央, 1.0, 42, -18,   9, 8, 26.8,⑤⑤⑥, 8, 9,Ｃエフテｰポラリス, 73,田辺裕, 0.8, 63,  -3,   8, 8, 24.9, ⑧⑥, 8, 6,Ｋバンダムロッシ, 62,塚田祥, 1.5, 60,  -2,   6,10, 48.3,⑦⑧⑪
 9,13,Ｌヤマカツジェット, 32,藤岡佑, 2.6, 38,  -9, -16,10, 69.9,⑪⑨⑧, 9, 1,Ｋビクスバイト, 46,梶晃啓, 1.1, 44, -20,  12, 9, 42.4,⑨⑩⑩, 9, 8,Ｊナイスソニック, 61,古川吉, 0.8, 65,  -8,  13, 7, 21.2, ⑩⑧, 9, 5,Ｉフミノトップヘイロ, 64,古川吉, 1.7, 59,  -3,   6,11, 67.8,⑪⑩⑪
10, 3,Ｋタイキトラップ, 38,黛弘人, 2.6, 37, -13, -12, 9, 54.2,⑪⑬⑬,10, 9,Ｉセルリアンラリック, 53,北村宏, 1.1, 46, -21,  14,11,104.4,⑬⑪⑪,10, 2,Ｆシャコｰジェネラル, 66,黛弘人, 1.2, 51,*  1,  -6,10, 51.5, ③④,10, 8,Ｊニシノユメヲミセテ, 63,岩田康, 1.8, 57,  -2,   4, 8, 34.5,⑩⑩⑨
11,12,Ｍクリノダグラス, 30,鈴来直, 2.6, 38,  -7, -19,13,234.5,⑧⑥⑩,11, 5,Ｊウインザクラウン, 46,岩田康, 1.4, 38, -21,   9,10, 60.1,⑪⑪⑫,11,13, コパケンサンバ,---,井上俊, 1.9, 45,  -8,  -4,15,109.0, ⑩⑩,11, 2,Ｇアドマイヤマダム, 65,柴原央, 1.9, 56,  -2,   3, 5, 20.9,⑬⑩⑨
12, 9,Ｃグリフィンアイズ, 52,柴山雄, 3.0, 35,  -9, -20, 6, 20.6,④⑨⑪,12, 4,Ｌオナｰズヘイロｰ, 39,秋山真, 2.0, 30, -22,   1,13,182.6,⑪⑬⑬,12,10,Ｍサルトリｰガｰル, 48,北村宏, 2.1, 43,  -8,  -7,14, 99.0, ⑩⑬,12,11,Ｍホワイトポイント, 49,梶晃啓, 2.3, 52,*  0,  -7,12,141.5,②①③
13, 8,Ｈアンセスタｰ, 43,的場勇, 3.4, 28,  -7, -30,12,138.4,①④⑧,13,10,Ｍルバイヤｰト, 23,本田優, 2.4, 27, -20,  -9,12,146.7,⑩⑧⑧,13,11,Ｈスズカシャトル, 64,松田大, 2.2, 43,  -9,  -7, 5, 11.2, ⑬⑬,13, 7,Ｅオｰロブライト, 65,藤田伸, 2.4, 53,*  1,  -8, 4,  8.6,①②⑥
,,,,,,,,,,,,,,,,,,,,,,,,14, 6,Ｌセレスアドラｰブル, 58,秋山真, 2.3, 44,  -1, -16,11, 63.2, ⑥⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15,15,Ｋロイヤルオｰキッド, 61,本田優, 2.9, 28,  -5, -22,13, 93.2, ⑧⑬,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+20 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-3),,,,,,,,,,,
