06年10月28日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年10月28日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9.0,,,,,■ 4R  ダ1150m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.9,,,,,■ 7R  ダ2400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.3,,,,,■10R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.4,,,,
 9, 6,Ｃカクテルガｰル, 60,中村将, 0.6, 41,   0, -16, 3,  8.0, ⑦⑦, 9,12,Ｍオｰシャンフロント, 22,芹沢純, 2.6, 36, -14, -11,14,255.1, ⑭⑫, 9,12,Ｃツルミベレイザ, 63,中村将, 3.1, 51,   1,  -9, 5,  8.3,⑬⑥⑦, 9, 7,Ｄカブキメｰク, 65,イネス, 2.2, 52,*  7, -22, 6, 14.6,①①③
10, 3,Ｌリネンアカシア, 30,南田雅, 0.6, 50,*  8, -20,12, 83.6, ①①,10,13,Ｅクインネｰジュ, 51,酒井学, 2.6, 34,   3, -25, 6, 16.5, ④⑦,10, 6,Ｋホクセツバロン, 51,中舘英, 3.5, 52,   1,  -9, 7, 21.2,⑤⑧⑦,10, 8,Ｇクニノヤマト, 58,芹沢純, 2.4, 50,*  7, -25, 8, 65.3,②②⑦
11, 1,Ｆムｰビングアウト, 55,大野拓, 0.6, 42,   1, -15, 4,  9.6, ⑦⑦,11,11,Ｄカシノアスワン, 54,小島太, 2.8, 32,   3, -31, 7, 24.5, ③④,11, 5,Ｎシルキｰイリス, 27,北村友, 3.8, 49,  -3,  -4,11, 88.9,⑫⑬⑫,,,,,,,,,,,,
12,13,Ｅアラバマ, 55,梶晃啓, 1.0, 42,*  7, -25, 5,  9.8, ②②,12, 8,Ｉファストシャラポワ, 41,吉永護, 2.9, 32,  -9, -18,10, 94.5, ⑪⑪,12,10,Ｊラガｰルｰジュ, 52,田中克, 5.8, 44,  -4, -21,10, 88.1,⑩⑭⑬,,,,,,,,,,,,
13, 8,Ａスウィｰプユアラヴ, 65,小林淳, 1.3, 38,*  7, -29, 7, 24.1, ②②,13, 6,Ｌロングモニｰ, 23,千葉直, 3.0, 27, -15, -17,13,251.0, ⑭⑫,13,11,Ｌマルヨウィザｰド, 45,スボリ, 6.3, 37,   1, -34,13,107.4,⑧⑨⑪,,,,,,,,,,,,
,,,,,,,,,,,,14,10,Ｎメビウスリング, 21,西田雄, 3.1, 31, -12, -18,16,449.3, ⑬⑫,14, 3,Ｉアドルフイモン, 52,二本柳,11.5,-99,  -2, -77,14,220.6,①⑫⑭,,,,,,,,,,,,
,,,,,,,,,,,,15,16,Ｇベルモントアヴリル, 46,梶晃啓, 4.2, 17,  -9, -31, 8, 57.0, ⑪⑫,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16, 3,Ｏフジインパルス,-35,田中博, 4.7,-84, -47,  -7,15,385.7, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+16 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-2),,,,,,,,,,,
単勝:210円 複勝:07=110円 12=730円 11=130円 枠連:830円,,,,,,,,,,,,"単勝:800円 複勝:04=230円 09=120円 07=3,200円 枠連:980円",,,,,,,,,,,,単勝:420円 複勝:13=190円 14=150円 07=290円 枠連:620円,,,,,,,,,,,,"単勝:760円 複勝:01=200円 03=190円 10=130円 枠連:2,660円",,,,,,,,,,,
"馬連:5,280円 ワイド:07-12=1,880円 07-11=190円 11-12=2,640円",,,,,,,,,,,,"馬連:1,110円 ワイド:04-09=490円 04-07=13,650円 07-09=6,330円",,,,,,,,,,,,馬連:730円 ワイド:13-14=300円 07-13=980円 07-14=590円,,,,,,,,,,,,"馬連:2,310円 ワイド:01-03=600円 01-10=350円 03-10=400円",,,,,,,,,,,
"馬単:10,330円 3連複:5,220円",,,,,,,,,,,,"馬単:2,810円 3連複:52,760円",,,,,,,,,,,,"馬単:1,620円 3連複:2,770円",,,,,,,,,,,,"馬単:4,460円 3連複:1,650円 3連単:14,030円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.1,,,,,■ 5R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-8.1,,,,,■11R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,福島放送賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａアグネスネクタル, 78,鮫島良,, 70,  -8,* 14, 1,  1.5,③③②, 1, 7, コンゴウリュウオｰ,---,江田照,, 56,*-22,* 16, 1,  2.0,②①②, 1, 5,Ａフジマサチャンプ, 69,大西直,, 75,   3,* 15, 2,  4.3,⑩⑤④, 1,14,Ｄテンシノコンコルド, 70,中村将,, 74,   7,*  9, 2,  4.5,⑦⑤④
 2,10,Ｅハロウィンシチｰ, 44,田辺裕, 0.6, 64,  -9,* 12, 4, 13.3,⑧⑦⑦, 2,10, マイネルグラナｰテ,---,イネス, 0.3, 47,*-22,* 12, 4, 11.1,⑨②④, 2, 1,Ｈニホンピロビャクヤ, 59,スボリ, 0.1, 74,   3,* 14, 8, 21.1,⑦⑤④, 2, 7,Ｇシルクストリｰト, 68,中舘英, 0.0, 76,* 10,   5, 3,  5.5,①①①
 3,15,Ｄレイトレｰサｰ, 51,大西直, 1.1, 53,  -8,   4, 7, 39.3,①③④, 3, 4, マジックビクトリア,---,小林淳, 0.4, 47, -24,* 13, 5, 11.9,③④④, 3, 7,Ｇシゲルシンキガイ, 60,中村将, 0.5, 65,*  2,   2, 3,  5.4,③②①, 3,10,Ｊカシノバズライト, 66,塚田祥, 0.3, 73,   8,   5,10, 29.4,③④②
 4, 1,Ｃパブリッシャｰ, 51,イネス, 1.4, 49,  -8,   1, 2,  4.1,③③④, 4, 1, チアズジョイ,---,中舘英, 0.8, 37, -23,   7, 2,  3.8,③④③, 4,13,Ｎリｰドザダンス, 48,赤木高, 0.7, 66,*  4,   2, 5, 11.7,④②④, 4, 8,Ｌリオサンバシチｰ, 62,江田照, 0.3, 72,   7,*  7,12, 47.7,⑥⑤⑤
 5,11,Ｌアグネスマイトレヤ, 31,赤木高, 1.4, 48,* -7,   0,15,327.4,③②①, 5, 2, シュウザンゴｰルド,---,増沢由, 0.9, 36, -24,   7, 3,  9.2,③⑥④, 5, 8,Ｉラッキｰショウリ, 57,柄崎将, 0.8, 65,   3,   3,10, 39.4,④⑤⑦, 5, 6,Ｂゴッドセンド, 71,服部剛, 0.5, 70,   5,*  8, 5, 11.7,⑬⑨⑧
 6,14,Ｈラフィントレイル, 40,大野拓, 1.5, 46,  -9,  -1, 5, 30.5,③③④, 6, 6, オンワｰドアリｰテ,---,中村将, 1.2, 27, -28,   3, 9, 37.7,⑥⑧⑧, 6,12,Ｂサウスグロｰリｰ, 66,大野拓, 0.9, 61,*  3,  -3, 7, 17.3,②②②, 6, 5,Ｋグランドハリケｰン, 65,吉永護, 0.9, 67,   6,   2, 6, 18.6,⑪⑧⑤
 7, 9,Ｊジェネティックス, 34,北村友, 2.3, 39, -13,  -2,10, 87.5,③⑩⑩, 7, 9, スガノロイヤル,---,スボリ, 1.5, 25, -27,   2,10, 76.4,⑥⑧⑦, 7,11,Ｃクリスタルルｰジュ, 62,塚田祥, 1.0, 61,  -1,   3, 1,  3.1,⑦⑨⑦, 7, 9,Ｍゼットコマンダｰ, 61,古川吉, 1.1, 65,   6,   1,13, 50.2,⑧⑨⑧
 8, 3,Ｂグラスレディｰ, 54,武士沢, 2.4, 41, -11,  -2, 3, 11.7,⑫⑩⑧, 8,12, タイセイディｰバ,---,大野拓, 1.5, 21, -26,  -4,11, 88.5,⑥⑥⑧, 8,14,Ｅロングヘラクレス, 60,田嶋翔, 1.1, 63,   1,   3, 6, 14.1,⑩⑨⑨, 8, 4,Ｉエドノドリｰム, 68,小林淳, 1.3, 63,   4,   3,11, 44.4,⑭⑬⑫
 9,13,Ｆニシノキリフダ, 44,小林淳, 2.5, 40,* -7, -11, 8, 47.8,②①②, 9, 3, ゲンキチハヤテ,---,村田一, 1.8, 25,*-22, -10, 7, 31.0,①②①, 9, 9,Ｆメイショウアンドレ, 60,中舘英, 1.1, 63,  -2,   7, 4,  7.0,⑫⑫⑬, 9, 1,Ｈマナｰハウス, 68,大野拓, 1.3, 63,   5,   0, 1,  3.1,⑪⑨⑩
10, 2,Ｉトｰワスキャタｰ, 38,芹沢純, 2.6, 42, -15,   2, 9, 84.3,⑧⑫⑫,10,15, フィジカル,---,千葉直, 2.6, 13, -34,  -5,12, 92.0,⑫⑪⑪,10,10,Ｄメイショウハヤボシ, 62,北村友, 1.2, 58,  -3,   2,11, 50.2,⑫⑫⑨,10, 2,Ｎワンダｰスピｰド, 60,赤木高, 1.6, 61,   4,   0,14, 83.9,⑧⑬⑭
11, 7,Ｍブルｰヴァｰジニア, 29,中村将, 2.8, 35, -11, -10,12,215.7,⑧⑦⑧,11,11, テンエイカムカム,---,塚田祥, 2.8, 10, -33,  -7, 6, 16.8,⑩⑪⑬,11, 2,Ｊカツヨカムトゥルｰ, 55,武士沢, 1.7, 55,  -2,  -2,12, 54.2,⑭⑫⑨,11,11,Ｃマイネルトラヴェル, 71,松田大, 1.6, 62,   7,  -7, 9, 22.0,③⑤⑩
12, 4,Ｋリｰドインアゲｰム, 32,松田大, 4.6, 30, -17, -13,13,264.7,⑫⑭⑭,12, 5, サクラスタｰライト,---,赤木高, 2.9, 12, -32,  -7,13,114.2,⑩⑪⑫,12,15,Ｍボｰンホルム, 53,鮫島良, 1.8, 52,   1, -12, 9, 33.7,⑦⑤⑨,12,15,Ｆパントマイミスト, 69,イネス, 2.4, 57,*  9, -17, 7, 18.7,③②②
13, 8,Ｇラホｰルフォｰト, 40,スボリ, 4.7, 12, -10, -26, 6, 38.8,⑪⑦⑪,13, 8, ヒシカツフェアｰ,---,鮫島良, 3.5,-16, -36, -12, 8, 34.5,⑮⑭⑭,13,16,Ｋノボワｰルド, 55,田中博, 1.9, 48,*  4, -23,13,120.8,①①②,13,12,Ａカネマサデュｰク, 72,スボリ, 2.4, 56,   6, -11, 4,  7.7,⑧⑨⑫
14, 6,Ｏシルクレイクサイド, 15,千葉直, 5.0, 15, -17, -21,11,178.5,⑫⑬⑬,14,13, サンゴッドスピｰド,---,中谷雄, 3.6,-52, -26, -30,14,134.4,⑫⑧⑩,14, 3,Ｌロザン, 55,黛弘人, 2.1, 47,  -4, -10,15,182.9,⑭⑫⑬,14, 3,Ｏエスユｰガｰデン, 59,鈴来直, 3.4, 48,   3, -16,15,166.1,⑮⑬⑭
15,12,Ｎオペラステｰジ, 24,村田一, 9.7,-60, -34, -33,14,315.0,⑮⑮⑮,15,14, アルマフディ,---,岩部純, 4.1,-37, -35, -19,15,138.4,⑫⑭⑮,15, 4,Ｐオンワｰドパイン, 25,吉永護, 2.8, 43,  -4, -14,16,232.8,⑯⑯⑯,15,13,Ｅアドマイヤマントル, 70,村田一, 4.7, 39,*  9, -39, 8, 20.3,②②⑤
,,,,,,,,,,,,,,,,,,,,,,,,16, 6,Ｏアグネスチャレンジ, 28,田中克, 4.7, 23,  -2, -52,14,173.8,④⑨⑬,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:-4),,,,,,,,,,,
単勝:150円 複勝:05=110円 10=220円 15=650円 枠連:880円,,,,,,,,,,,,単勝:200円 複勝:07=130円 10=250円 04=240円 枠連:700円,,,,,,,,,,,,"単勝:430円 複勝:05=180円 01=500円 07=220円 枠連:2,480円",,,,,,,,,,,,単勝:450円 複勝:14=200円 07=260円 10=600円 枠連:840円,,,,,,,,,,,
"馬連:840円 ワイド:05-10=360円 05-15=830円 10-15=3,800円",,,,,,,,,,,,"馬連:1,610円 ワイド:07-10=640円 04-07=530円 04-10=1,370円",,,,,,,,,,,,"馬連:3,900円 ワイド:01-05=1,550円 05-07=580円 01-07=2,350円",,,,,,,,,,,,"馬連:1,600円 ワイド:07-14=760円 10-14=2,040円 07-10=3,290円",,,,,,,,,,,
"馬単:1,170円 3連複:7,090円",,,,,,,,,,,,"馬単:2,300円 3連複:4,040円",,,,,,,,,,,,"馬単:6,670円 3連複:9,470円",,,,,,,,,,,,"馬単:3,130円 3連複:17,520円 3連単:70,930円",,,,,,,,,,,
■ 3R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.5,,,,,■ 6R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.7,,,,,■ 9R  ダ1150m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.3,,,,,■12R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,秋元湖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｋエアジパング, 42,中舘英,, 65,*  4,*  1, 8, 44.0,③④③, 1, 8,Ｊメジロソリアノ, 43,中舘英,, 79,* 10,   9, 4,  7.9, ②②, 1, 2,Ｈサザンシｰラ, 61,塚田祥,, 67,*  7,   2, 7, 27.0, ①①, 1, 9,Ｄタケカワルキュｰレ, 73,中舘英,, 85,*  5,* 19, 1,  5.3, ②②
 2,13,Ｃクリティカルライト, 58,スボリ, 0.0, 65,*  5,  -2, 2,  3.6,②②①, 2, 2,Ｆテｰオｰエンペラｰ, 52,鮫島良, 0.1, 76,*  6,* 10, 8, 22.9, ③③, 2,14,Ｃキョウエイシンファ, 68,松田大, 0.1, 68,*  7,   3, 4,  7.6, ②②, 2, 1,Ｆセトノゼディタブ, 67,古川吉, 0.3, 81,  -1,* 21, 3,  5.4, ⑧⑥
 3, 3,Ｂサンファイバｰ, 63,野元昭, 0.1, 63,   2,*  4, 1,  2.3,⑥⑨⑥, 3, 6,Ｂワンダｰタバスコ, 65,野元昭, 0.2, 76,   2,* 14, 2,  3.7, ⑤④, 3,12,Ａエイワジョリｰ, 75,江田照, 0.5, 64,   1,   4, 1,  2.1, ⑤⑤, 3, 6,Ｂダイワフェロｰ, 74,イネス, 0.5, 74,   2,  14, 5,  9.7, ③③
 4, 4,Ｄダイワアスカロン, 56,武士沢, 0.4, 60,   3,  -4, 5, 14.2,⑪⑤③, 4, 7,Ａサクラマｰメイド, 74,村田一, 0.3, 74,* 12,   3, 1,  3.5, ①①, 4, 8,Ｇアドマイヤイチ, 61,村田一, 1.0, 64, -14,* 12, 2,  6.3, ⑭⑩, 4, 3,Ｎヒシリｰガル, 54,二本柳, 0.9, 69,  -6,  16,15,132.1, ⑭⑬
 5, 7,Ｌテンザンイカヅチ, 32,赤木高, 0.5, 58,   0,*  2,16,244.2,⑩⑫⑨, 5, 9,Ｃキングオブパンサｰ, 60,塚田祥, 0.5, 68,  -6,* 13, 5,  8.6, ⑫⑩, 5,11,Ｂヤマニンジャルダン, 72,二本柳, 1.1, 54,   2,  -4, 3,  6.5, ④④, 5, 7,Ｍブライティアベスト, 62,武士沢, 0.9, 64,*  7,   4, 9, 14.5, ①①
 6, 5,Ａオｰベルジュ, 66,田中克, 0.8, 51,   0,  -9, 3,  4.7,⑥⑨⑥, 6,16,Ｌカゼノコウテイ, 38,中谷雄, 1.0, 64,   2,   1,10, 81.3, ⑤⑦, 6,10,Ｌキアｰミ, 58,武士沢, 1.1, 57,  -5,   3, 9, 53.0, ⑧⑧, 6,15,Ｏカシマワｰルド, 53,高山太, 0.9, 69,  -6,  16,16,257.8, ⑭⑬
 7,10,Ｅハイエストブラッド, 54,鈴来直, 0.8, 56,*  4, -13, 9, 55.4,⑤③③, 7,13,Ｄタｰゲットクリア, 58,イネス, 1.2, 61,  -1,   1, 3,  5.2, ⑩⑧, 7, 7,Ｄラララウィンパル, 65,鮫島良, 1.3, 52,  -3,  -2, 6, 12.4, ⑦⑥, 7,11,Ｇコスモルビｰ, 66,酒井学, 1.1, 61,   2,   5,11, 20.1, ③③
 8, 2,Ｍノｰブルライト, 31,芹沢純, 1.3, 50,  -1,  -7,15,232.5,⑬⑭⑭, 8, 3,Ｅスイｰツトラップ, 55,小林淳, 1.3, 59,   2,  -3, 9, 29.3, ⑤④, 8, 5,Ｉエレガントキャット, 60,田中博, 1.5, 51, -13,   3,14,142.7, ⑫⑫, 8, 2,Ｊナイスソニック, 62,西田雄, 1.2, 61,  -3,   8,13, 40.2, ⑧⑬
 9, 1,Ｈドゥルセデレｰチェ, 47,二本柳, 1.3, 50,  -1,  -7, 7, 25.6,⑬⑭⑭, 9, 5,Ｇジョｰデュｰク, 51,田嶋翔, 1.4, 58,*  7,  -9, 6, 13.1, ③④, 9, 9,Ｅノボキッス, 64,小島太, 1.5, 52, -15,*  5,10, 82.5, ⑭⑭, 9, 5,Ｐコスモグラッチェ, 53,スボリ, 1.2, 59,   2,   3,10, 17.5, ③③
10,11,Ｆデライトポイント, 52,村田一, 1.6, 47,   0, -14, 6, 24.0,⑪⑫⑫,10,11,Ｈコｰルトゥマインド, 47,江田照, 1.4, 58,  -6,   3, 7, 18.3, ⑬⑬,10, 1,Ｏアミフジハナザカリ, 52,田辺裕, 1.6, 51,  -9,   2,11, 94.9, ⑩⑫,10,13,Ｃフサイチジュノｰ, 74,塚田祥, 1.4, 57,  -3,   5, 2,  5.3, ⑧⑩
11, 8,Ｏベストオブゴｰルド, 24,生野賢, 1.8, 45,  -1, -14,14,227.4,⑬⑭⑫,11, 1,Ｎミラｰイメｰジ, 23,松田大, 1.5, 56,  -2,  -2,13, 99.2, ⑩⑪,11,16,Ｆサラトガヴィｰナス, 64,中舘英, 1.9, 45,*  5, -13, 5,  9.3, ③③,11,14,Ｉメイショウブンゴ, 64,松田大, 1.4, 57,   0,   2, 7, 14.4, ⑦⑦
12,15,Ｊスタｰペストシコ, 44,古川吉, 1.8, 45,   2, -22,13,226.0,⑨⑨⑪,12,10,Ｋフィｰルザウインド, 39,黛弘人, 1.7, 49, -11,  -1,16,343.0, ⑭⑭,12,15,Ｐエレガンストラッド, 48,西田雄, 2.0, 45,  -9,  -2,16,218.2, ⑩⑨,12,16,Ｅカシノロイヤル, 73,中谷雄, 2.1, 47,  -2,  -7, 6, 13.5, ⑧⑩
13,12,Ｉトウカイロｰレル, 47,松田大, 2.0, 43,   3, -28,10, 76.6,④⑤⑥,13,14,Ｍオｰトレンゲル, 37,中村将, 2.2, 41, -13,  -7,12, 94.5, ⑭⑮,13, 3,Ｎクイックバレリｰナ, 56,飯田祐, 2.2, 43, -12,  -3,15,217.7, ⑫⑭,13,12,Ｌフラワｰメロディｰ, 62,赤木高, 3.5,  9,   2, -31,14, 82.8, ③⑫
14, 6,Ｐビショップガｰデン, 24,中谷雄, 2.5, 39,   3, -35,12,196.2,⑬⑤⑨,14,15,Ｏダンシングタイガｰ, 20,田中博, 2.2, 42,   0, -19,11, 91.1, ⑤⑧,14, 6,Ｍカザバナジョウ, 57,赤木高, 2.4, 40,  -8,  -8,13,100.0, ⑨⑩,,,,,,,,,,,,
15,14,Ｇミラクルショット, 49,塚田祥, 2.7, 35,*  4, -46, 4,  9.9,①①②,15, 4,Ｉペタサイトラブ, 44,武士沢, 3.0, 34,   2, -29,14,226.7, ⑤⑪,15, 4,Ｊワンダｰピュアティ, 59,田中克, 3.0, 33, -15, -10,12, 99.4, ⑭⑭,,,,,,,,,,,,
16,16,Ｎヨシエンデュランス, 31,イネス, 3.5, 32,   2, -49,11,168.5,⑥⑧⑯,16,12,Ｐティｰトドリｰム,-52,土谷智, 4.1, 17, -23, -21,15,312.6, ⑯⑯,16,13,Ｋハイジトウショウ, 58,大野拓, 3.7, 27,   0, -29, 8, 37.1, ⑤⑥,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
