06年 9月24日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 9月24日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8.1,,,,,■ 4R  ダ1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7.1,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.9,,,,,■10R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,刈谷特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｇワイルドイリｰガル, 35,熊沢重,, 59,* -3,* -2, 1,  2.3,①①①, 1, 3,Ｊロｰレルウェルシュ, 36,野元昭,, 67,*  8,* -2, 6, 16.9, ②②, 1,11,Ｃタガノシャンハイ, 66,小牧太,, 72,   3,* 10, 3,  7.9,⑧⑤④, 1,11,Ｂメイショウトッパｰ, 78,福永祐,, 82,*  5,* 16, 1,  3.3, ③④
 2, 1,Ａラインストｰム, 51,福永祐, 0.6, 53,* -5,* -4, 2,  3.6,③③②, 2, 1,Ｇハッピｰバロｰズ, 41,中村将, 0.1, 63,*  7,  -4, 2,  3.9, ①①, 2, 7,Ｅアンクルピｰス, 64,福永祐, 0.1, 73,*  5,*  6, 4, 12.4,③②①, 2,12,Ｉシルクトゥルｰパｰ, 67,川田将, 0.2, 81,   1,* 18, 3,  5.7, ⑦⑤
 3, 8,Ｆマイネルビスタ, 37,佐藤哲, 0.9, 50,  -6,* -5, 5, 17.1,⑧⑤⑥, 3,14,Ａマイティｰキラｰ, 63,鮫島良, 0.2, 63,*  5,* -2, 1,  2.4, ③③, 3,16,Ｄクンダリｰニ, 65,秋山真, 0.2, 72,*  5,*  6, 8, 46.0,③②②, 3, 9,Ｃミュゲドボヌｰル, 76,秋山真, 0.3, 80,  -2,* 19, 2,  3.8, ⑩⑨
 4, 7,Ｈピンクバンサｰ, 30,和田竜, 1.6, 45,* -5, -14, 4,  7.9,②②③, 4,16,Ｃダイゴフウジン, 44,太宰啓, 1.0, 54,  -1,  -6, 3,  4.2, ④④, 4, 8,Ｇマルカケセラセラ, 63,鮫島克, 1.5, 60,   4,  -5,12,151.1,⑥⑤④, 4, 7,Ｅクインフュｰチャｰ, 73,熊沢重, 0.5, 72,   4,  10, 8, 29.2, ⑤⑤
 5,15,Ｅナリタチャレンジ, 38,川田将, 1.8, 42,  -6, -13, 6, 17.7,⑧⑤⑥, 5,11,Ｅジャストファイブ, 42,角田晃, 1.2, 51,  -1,  -8, 4,  9.5, ④④, 5,15,Ｍタムロブライアン, 58,佐藤哲, 2.0, 55,   0,  -4,13,156.6,⑬⑩⑦, 5, 5,Ｇエｰティｰホｰオｰ, 68,田嶋翔, 0.7, 69,   1,  10, 9, 78.1, ⑦⑨
 6, 6,Ｉチャｰミングギャル, 28,高橋亮, 2.0, 39, -13,* -3,15,330.3,⑯⑮⑭, 6, 2,Ｍジェネティックス, 24,佐藤哲, 1.6, 45,  -9,  -7,11,102.0, ⑧⑧, 6, 5,Ａトｰホウレビン, 80,武豊  , 2.0, 54,  -2,   0, 1,  1.5,⑪⑬⑬, 6,10,Ｄシゲルダイハッカイ, 74,安藤勝, 0.7, 68,   2,   8, 6, 10.8, ⑦⑦
 7, 3,Ｄザライオンヒｰト, 39,中村将, 2.0, 38,  -7, -16,10, 76.4,④⑤④, 7, 8,Ｈメイショウイゴッソ, 41,飯田祐, 1.8, 42, -20,* -2, 7, 28.2, ⑬⑬, 7,13,Ｉラガｰペガサス, 62,和田竜, 2.3, 52,  -1,  -5, 9, 49.5,⑬⑪⑩, 7, 8,Ａマンテンハット, 79,佐久間, 0.8, 65,*  6,   4, 5,  7.5, ③②
 8,11,Ｌシノブロマン, 21,小池隆, 2.0, 40,  -8, -12,14,196.5,⑩⑩⑨, 8,13,Ｄロイバｰフェイム, 43,柴田大, 1.9, 42,  -6, -12, 8, 35.4, ⑥⑦, 8, 9,Ｋサンライズボクサｰ, 61,熊沢重, 2.6, 50,  -1,  -8, 7, 45.7,⑩⑪⑫, 8, 2,Ｈシャドロンガｰル, 67,和田竜, 1.0, 64,  -2,   8, 7, 12.8, ⑩⑪
