06年 3月19日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 3月19日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.7,,,,,■ 4R  芝2880m 4歳上未勝利 定量,,,,,,,,,,,,■ 7R  芝1600m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.3,,,,,■10R  芝1600m 4歳上ｵｰﾌﾟﾝ 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-4.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東風ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ａセイリングシップ, 60,四位洋,, 57,   5,  -9, 1,  1.6, ④④, 1, 9, サマｰドレス,,鈴木慶,,,,, 3,  3.8,①①①, 1,14,Ｅセトウチアポロン, 64,藤田伸,, 86,* 21,  -1, 2,  5.4,①①①, 1,13,Ａインセンティブガイ, 92,横山典,, 97,* 24,*  9, 1,  2.3,②②②
 2, 9,Ｄバクシンキｰタ, 54,高山太, 0.0, 57,   1,* -5, 9, 54.1, ⑧⑥, 2, 8, コスモベルモット,,蓑島靖, 1.4,,,, 5,  9.2,⑥④③, 2, 1,Ｉジェイウォｰク, 59,吉田豊, 0.0, 86,  10,* 17, 3,  7.8,⑪⑥⑤, 2,12,Ｃキングストレイル, 85,北村宏, 0.4, 94,  22,   8, 2,  5.4,④③③
 3, 5,Ｂロウゼットライン, 54,蛯名正, 0.2, 55,   4, -10, 7, 46.8, ⑤④, 3,13, カゲトラオｰ,,山本康, 1.6,,,, 1,  3.2,④④③, 3, 5,Ｄマチカネゲンジ, 65,北村宏, 0.1, 84,  13,  11, 1,  1.7,④④④, 3, 3,Ｂグレイトジャｰニｰ, 87,幸英明, 0.7, 92,  19,* 10, 3,  6.1,⑧⑦④
 4,15,Ｈシャｰディｰペｰジ, 45,津村明, 0.3, 54,*  6, -15,11,122.1, ①①, 4, 1, ポジションワン,,今村康, 1.7,,,, 2,  3.8,②②②, 4,13,Ｇマイネジャｰダ, 61,四位洋, 0.4, 82,* 17,  -2, 6, 18.3,②③①, 4, 2,Ｅアサクサキニナル, 83,四位洋, 1.0, 84,  14,*  9, 6, 15.9,⑩⑩⑨
 5, 3,Ｇアンジェトワｰル, 52,幸英明, 0.3, 53,   3, -10, 4, 10.2, ⑤⑥, 5, 5, ラガｰルｰジュ,,林満明, 2.1,,,, 4,  8.1,④⑥⑥, 5, 8,Ｂチェリｰムｰン, 68,木幡初, 0.4, 80,  12,   7, 7, 54.2,⑥④⑤, 5, 5,Ｄキネティクス, 84,大西直, 1.2, 82,  18,   2, 9, 22.9,④⑦⑨
 6,13,Ｃプリティオクパシオ, 54,デムｰ, 0.7, 52,*  8, -19, 2,  5.5, ①①, 6, 7, タイキロックオン,,柴田大, 3.9,,,, 8, 53.2,⑨⑦⑦, 6, 3,Ｆラムグレス, 62,藤岡佑, 0.9, 75,   9,   4,15,247.8,⑧⑧⑦, 6,10,Ｎシルクトゥルｰパｰ, 69,松岡正, 1.2, 82,  14,   8,13,122.3,⑩⑪⑪
 7,14,Ｌカズサカグヤヒメ, 33,柴田善, 0.8, 46,  -5,  -8, 6, 45.1, ⑪⑪, 7, 3, アドメニカ,,浜野谷, 5.2,,,, 6, 10.7,②③⑤, 7, 9,Ａシュトラウス, 71,横山典, 1.1, 71,  -2,* 20, 5, 12.2,⑭⑭⑬, 7, 9,Ｌニシノシタン, 76,吉田豊, 1.3, 82,* 27, -15, 5, 11.0,①①①
 8,10,Ｉトｰセンピュア, 45,江田照, 0.9, 46,  -4, -10,13,412.0, ⑨⑨, 8, 4, フォレストダンス,,仲田雅, 6.5,,,, 7, 51.0,⑨⑨⑧, 8, 2,Ｏミルククラウン, 39,デムｰ, 1.1, 71,  10,   0, 8, 54.8,⑥⑥⑧, 8, 8,Ｆロｰドマジェスティ, 81,田中勝, 1.3, 82,  14,   8, 4,  9.3,⑫⑫⑪
