06年11月12日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年11月12日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.0,,,,,■ 4R  ダ1200m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 7R  ダ1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.4,,,,,■10R  芝1600m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,清水ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｂヤマカツシリウス, 52,秋山真,, 56, -15,*  7, 3,  4.7, ⑧⑥, 1, 4, ハチマンダイボサツ,---,武豊  ,, 65,* -2,*  1, 1,  1.9, ①①, 1, 8,Ａヴァンジェｰロ, 69,ルメｰ,, 72,*  8,   4, 2,  4.2, ②②, 1, 5,Ｂマヤノグレイシｰ, 83,安藤勝,, 89,   6,  21, 3,  6.1, ⑤⑦
 2,13,Ｏアクアレイジア, 25,小牧太, 0.0, 51,*-10,   1, 8, 79.2, ②②, 2,11, ニシノヴァネッサ,---,四位洋, 0.7, 56,* -3,* -5, 7, 25.1, ②②, 2, 2,Ｇメイショウディオ, 62,角田晃, 0.0, 81,  -7,* 19, 5, 11.9, ⑬⑫, 2,11,Ｄアンティｰクコイン, 79,ルメｰ, 0.3, 87,   2,* 23, 9, 31.4, ⑪⑪
 3,14,Ｉハｰドリレｰ, 41,柴田善, 0.1, 54, -15,*  6, 7, 35.4, ⑧⑥, 3, 3, メイショウリップル,---,佐藤哲, 1.6, 45,  -7, -11, 5, 20.4, ④③, 3,14,Ｃフォレストジャガｰ, 66,幸英明, 0.3, 67,* 10,   0, 3,  7.0, ①①, 3, 9,Ｆニホンピロキｰス, 78,小牧太, 0.3, 77,* 10,   9, 5, 11.0, ②②
 4,11,Ｆマイネルビスタ, 47,佐藤哲, 0.2, 52, -14,   4, 6, 11.6, ⑦⑥, 4,10, テイエムナチュラル,---,上野翔, 1.8, 40,  -8, -14,12,197.1, ④④, 4,11,Ｌメイショウソｰラｰ, 60,石橋守, 0.4, 78, -12,* 20, 7, 20.9, ⑯⑬, 4, 7,Ａドラゴンウェルズ, 84,藤田伸, 0.4, 79,   7,  14, 1,  2.7, ⑤⑤
 5,12,Ｈパｰプルジェット, 43,北村友, 0.3, 44,*-11,  -4,13,216.8, ①①, 5, 5, パイクｰニャン,---,柴田善, 1.9, 40, -10, -11, 2,  2.7, ⑥⑦, 5, 9,Ｄシｰグランジャｰ, 64,秋山真, 0.5, 67,   2,   5, 1,  2.5, ⑥⑥, 5, 2,Ｃフェイトトリックス, 83,福永祐, 0.4, 82,   4,  18, 2,  5.4, ⑨⑧
 6,16,Ｅアドマイヤコロナ, 48,福永祐, 0.3, 48, -12,   1, 5,  8.6, ③③, 6, 2, ハギノポンパドｰル,---,岩田康, 2.0, 38, -12, -10, 3, 13.6, ⑪⑨, 6,13,Ｊタガノメガミ, 61,小原義, 0.5, 66,   5,   2,10, 38.8, ④③, 6,10,Ｉサンヴィクトワｰル, 77,岩田康, 0.5, 84,   2,  22,11, 51.6, ⑬⑪
 6,10,Ｄタニノロッキｰ, 49,武豊  , 0.3, 48, -12,   1, 1,  3.3, ③⑤, 7, 7, ナイキトライアンフ,---,福永祐, 2.2, 36, -17,  -7, 4, 15.9, ⑬⑫, 7,16,Ｆコアレスパレｰド, 63,田村太, 0.6, 65,  -6,   8, 8, 31.0, ⑩⑨,13, 6,Ｌダイアモンドヘッド, 75,ペリエ, 0.5, 74,* 14,   2, 8, 21.3, ①①
 8, 6,Ｃモチ, 52,岩田康, 0.3, 53, -16,*  5, 2,  3.8, ⑩⑥, 8,12, ツルギロンド,---,武幸四, 2.2, 37,  -9, -15,10,102.4, ⑥⑤, 8, 4,Ｍファインセンテンス, 57,岩田康, 0.9, 61,   3,   0, 4,  7.5, ⑤⑤, 7, 8,Ｅインマイアイズ, 79,武豊  , 0.5, 88,  -2,* 26, 4,  7.4, ⑯⑭
 9, 8,Ａシャンパンゴｰルド, 54,畑端省, 0.3, 48,*-12,   0, 4,  5.6, ③③, 9, 8, パワフルメｰカｰ,---,太宰啓, 2.2, 36, -12, -12, 6, 22.7, ⑨⑦, 9, 7,Ｈブルｰジェネラル, 61,古川吉, 1.3, 57,  -2,   1,13, 74.4, ⑧⑦, 8,15,Ｋシゲルドントイケ, 75,安部幸, 0.7, 75,   4,  14,13,130.7, ⑧⑧
10, 5,Ｌシゲルアサンテサナ, 35,本田優, 1.1, 44, -20,   3,12,164.7, ⑭⑩,10,13, カシノアマゾネス,---,安部幸, 2.7, 32, -10, -19,13,378.1, ⑥⑨,10,15,Ｋテイエムオｰディン, 60,田中勝, 1.5, 58, -11,   8,12, 63.4, ⑭⑬, 9, 1,Ｇアマノブレイブリｰ, 78,秋山真, 0.7, 77,   2,  17,12, 59.5, ⑬⑪
11, 1,Ｇシゲルエファリスト, 46,幸英明, 1.8, 33, -18,  -7,11,134.1, ⑫⑩,11, 6, フィフィ,---,飯田祐, 3.0, 28, -12, -20, 9, 53.4, ⑪⑨,11, 6,Ｏデンコウタｰビン, 50,北村友, 1.8, 49,  -6,  -4,16,225.9, ⑩⑨,10, 3,Ｊルタンティｰル, 76,服部剛, 0.8, 73,   4,  12,16,190.4, ⑨⑧
12, 3,Ｋシゲルサラマッポ, 36,上野翔, 1.9, 30, -22,  -6,14,266.4, ⑭⑭,12, 1, カイトウランマ,---,秋山真, 3.5, 23, -12, -25, 8, 27.3, ⑨⑫,12, 3,Ｅサマニタｰフ, 64,上野翔, 1.8, 50, -13,   3, 9, 31.8, ⑭⑬,11,14,Ｍキョウワスプレンダ, 75,佐藤哲, 0.8, 79,  -1,  20,10, 31.9, ⑬⑭
13, 2,Ｊブラックマジック, 40,田村太, 2.0, 31, -17, -13, 9, 89.0, ⑩⑭,13, 9, メモリｰアパティア,---,角田晃, 4.8, 13,* -4, -44,11,138.0, ②⑤,13, 5,Ｐイイデチェロキｰ, 41,ペリエ, 2.0, 50,  -4,  -4,11, 46.3, ⑩⑨,12, 4,Ｈマッハジュウクン, 77,本田優, 0.8, 70,   9,   4, 7, 16.8, ④③
14, 9,Ｐラブイズメジャｰ, 17,安部幸, 2.4, 30, -19, -12,15,298.4, ⑫⑬,,,,,,,,,,,,,14,12,Ｎピクシｰストｰン, 57,武幸四, 2.0, 50,   0,  -8,14,111.2, ⑦⑦,14,13,Ｎベルジュｰル, 72,鮫島良, 0.9, 70,* 10,   2, 6, 12.7, ②③
15, 4,Ｍミズホプリンス, 33,船曳文, 3.1, 22, -24, -15,10,121.7, ⑯⑯,,,,,,,,,,,,,15, 1,Ｂケイティｰズギフト, 69,藤田伸, 4.0, 26,  -4, -24, 6, 18.3, ⑨⑬,15,12,Ｐヤマノサンデｰズ, 71,柴原央, 1.1, 67,   8,   1,14,132.9, ⑤⑤
16,15,Ｎテイエムヨカアンベ, 27,菊地昇, 4.3,-47, -13, -38,16,386.0, ③⑩,,,,,,,,,,,,,16,10,Ｉデライトホｰラｰ, 61,飯田祐, 4.2, -3,*  8, -37,15,139.5, ②③,16,16,Ｏゴｰルデンメイン, 72,武幸四, 1.3, 66,   1,   9,15,190.3, ⑪⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-2),,,,,,,,,,,
"単勝:470円 複勝:07=220円 13=1,770円 14=1,130円 枠連:2,390円",,,,,,,,,,,,単勝:190円 複勝:04=110円 11=330円 03=290円 枠連:850円,,,,,,,,,,,,単勝:420円 複勝:08=150円 02=250円 14=230円 枠連:920円,,,,,,,,,,,,"単勝:610円 複勝:05=240円 11=710円 09=260円 枠連:5,820円",,,,,,,,,,,
"馬連:16,220円 ワイド:07-13=4,580円 07-14=2,640円 13-14=11,340円",,,,,,,,,,,,"馬連:1,440円 ワイド:04-11=710円 03-04=640円 03-11=2,060円",,,,,,,,,,,,"馬連:1,700円 ワイド:02-08=710円 08-14=490円 02-14=1,260円",,,,,,,,,,,,"馬連:11,800円 ワイド:05-11=2,970円 05-09=1,020円 09-11=2,930円",,,,,,,,,,,
"馬単:22,930円 3連複:113,770円",,,,,,,,,,,,"馬単:1,610円 3連複:6,140円",,,,,,,,,,,,"馬単:2,860円 3連複:3,630円",,,,,,,,,,,,"馬単:18,960円 3連複:31,190円 3連単:220,000円",,,,,,,,,,,
■ 2R  芝1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4.8,,,,,■ 5R  芝1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1800m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9.0,,,,,■11R  芝2200m 3歳上ｵｰﾌﾟﾝ(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,黄菊賞,,,,,,,,,,,,ｴﾘｻﾞﾍﾞｽ女王杯 ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｇホットチョッパｰ, 47,福永祐,, 63, -13,* 12, 1,  2.3, ⑦⑦, 1, 6, キｰプユアアイズ,---,ペリエ,, 36, -34,  10, 2,  2.6, ③③, 1, 3,Ｄマイネルソリスト, 64,岩田康,, 67,*-15,* 22, 5, 11.5, ①①,12,16,Ｈカワカミプリンセス, 85,本田優, 0.0,101,  19,* 21, 1,  2.7,⑩⑧⑦
 2, 6,Ｎリッカメルド, 14,小牧太, 0.0, 66, -15,* 15,14,237.4, ⑨⑨, 2,10, トットンメ,---,岩田康, 0.0, 48, -40,* 18, 3,  5.2, ⑦⑥, 2, 7,Ｂウオッカ, 75,四位洋, 0.2, 68,*-17,* 23, 2,  3.0, ⑤②, 1,15,Ｉフサイチパンドラ, 84,福永祐,, 99,  20,  16, 7, 26.2,⑧⑦④
 3, 1,Ｆシャウトライン, 48,柴田善, 0.2, 60, -15,* 12, 5, 10.7, ⑨⑨, 3, 1, スズカコｰズウェイ,---,武豊  , 0.2, 35, -38,  12, 1,  2.5, ⑦⑥, 3, 6,Ｃマルカハンニバル, 69,福永祐, 0.3, 62,*-16,  20, 1,  2.9, ③②, 2, 8,Ａスイｰプトウショウ, 98,池添謙, 0.2,100,  18,* 23, 2,  2.9,⑪⑪⑪
 4,13,Ａコアレスリｰヴァ, 70,ルメｰ, 0.3, 50,* -5,  -3, 2,  3.9, ①①, 4, 2, ヒシアスペン,---,福永祐, 0.2, 27,*-31,   3, 4, 13.1, ①①, 4, 2,Ｅエイシンイチモンジ, 55,武豊  , 0.4, 62,*-17,  20, 4,  6.5, ③②, 3,11,Ｂディアデラノビア, 91,岩田康, 0.3, 99,  18,* 19, 4,  8.8,⑦⑧⑦
 5, 9,Ｈゴｰルドネオ, 45,武豊  , 0.5, 48,  -9,   0, 6, 11.0, ④④, 5, 3, テイエムフッカツ,---,小牧太, 0.4, 25, -34,   4, 8, 87.7, ③③, 5, 1,Ａクラウンプリンセス, 81,ルメｰ, 1.0, 50, -19,  15, 3,  4.0, ⑤⑥, 4, 1,Ｃアサヒライジング, 88,柴田善, 0.3, 98,  22,   8, 5, 12.5,③③②
 6, 2,Ｄサプライズエンド, 55,飯田祐, 0.6, 54, -19,* 11, 9, 72.6, ⑬⑫, 6, 7, マルイチキセキ,---,秋山真, 0.5, 24, -37,   6, 5, 15.6, ⑥⑥, 6, 8,Ｇセイザンダンサｰ, 51,ペリエ, 1.5, 38, -18,   4, 6, 17.1, ⑤⑥, 5, 3,Ｆアドマイヤキッス, 86,武豊  , 0.6, 94,  22,   4, 3,  8.3,⑤③②
 7, 7,Ｂメルシｰコバン, 59,幸英明, 0.8, 44, -13,   0, 3,  7.1, ⑦⑦, 7, 5, カルストンチｰタｰ,---,幸英明, 0.5, 24,*-32,   0, 6, 18.5, ②②, 7, 5,Ｈツカサラッキｰ, 48,本田優, 1.5, 38, -18,   6, 7,107.5, ⑤⑥, 6, 5,Ｅソリッドプラチナム, 86,小牧太, 0.7, 93,  17,  16,11, 80.8,⑨⑪⑫
 8,12,Ｅウルトラソウル, 49,岩田康, 0.9, 43,  -9,  -6, 4,  8.8, ④④, 8, 9, マイネルカトラｰ,---,佐藤哲, 0.7, 29, -44,  12, 9, 89.4, ⑪⑪, 8, 4,Ｆトミノダンディ, 52,安部幸, 2.0, 37,*-16,  -6, 8,135.6, ②⑤, 7,13,Ｄサンレイジャスパｰ, 87,佐藤哲, 0.8, 93,  17,  16, 6, 22.0,⑬⑭⑭
 9,10,Ｉニホンピロリｰガ, 42,ペリエ, 0.9, 42, -11,  -5, 7, 22.8, ④④, 9, 4, トウケイサイレンス,---,武幸四, 0.7, 21, -36,   1, 7, 34.3, ③③,,,,,,,,,,,,, 8, 7,Ｎレクレドｰル, 78,藤田伸, 0.9, 92,  17,  13,12,113.4,⑬⑪⑫
10,14,Ｃサｰブルス, 58,秋山真, 0.9, 44,* -6, -11, 8, 33.5, ②②,10,11, シゲルサンクス,---,南井大, 0.8, 21, -41,   7,10,100.3, ⑨⑨,,,,,,,,,,,,, 9, 4,Ｐヤマトマリオン, 74,幸英明, 1.2, 88,  16,  11,15,215.2,⑬⑭⑮
11, 4,Ｌタケカサチノヤマ, 35,小池隆, 1.0, 42, -16,   2,15,254.3, ⑪⑨,11, 8, コウエイスタｰ,---,太宰啓, 1.1, 16, -41,   3,11,141.5, ⑨⑨,,,,,,,,,,,,,10,10,Ｋキストゥヘヴン, 82,安藤勝, 1.3, 87,  20,  -1, 9, 32.0,④⑤④
12, 3,Ｋピュアファイン, 41,四位洋, 2.3, 28, -21, -12,10,103.5, ⑮⑭,,,,,,,,,,,,,,,,,,,,,,,,,11, 2,Ｇヤマニンシュクル, 85,四位洋, 1.4, 86,  18,   3,10, 36.0,⑪⑩⑦
13,15,Ｍエムオｰチェイサｰ, 29,太宰啓, 2.4,-16,* -7, -32,13,208.4, ②②,,,,,,,,,,,,,,,,,,,,,,,,,13, 6,Ｊシェルズレイ, 82,ルメｰ, 2.4, 76,* 30, -47, 8, 29.8,①①①
14, 5,Ｊタイセイユニオン, 42,石橋守, 2.4, 23, -20, -15,11,133.8, ⑬⑭,,,,,,,,,,,,,,,,,,,,,,,,,14,12,Ｏウイングレット, 77,田中勝, 2.6, 75,  20, -20,13,147.2,⑤⑤④
15, 8,Ｏフッチボルアレグレ,  9,渡辺薫, 2.6,  3, -18, -22,12,198.9, ⑪⑫,,,,,,,,,,,,,,,,,,,,,,,,,15, 9,Ｍライラプス, 78,鮫島良, 4.9, 60,* 24, -67,14,150.2,②②⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-22 ﾚｰｽｱｶﾞﾘ指数:+19 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-16 ﾚｰｽｱｶﾞﾘ指数:+19 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:98 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,
"単勝:230円 複勝:11=160円 06=3,060円 01=270円 枠連:740円",,,,,,,,,,,,単勝:260円 複勝:06=110円 10=130円 01=110円 枠連:580円,,,,,,,,,,,,"単勝:1,150円 複勝:03=230円 07=140円 06=130円 枠連:0円",,,,,,,,,,,,"単勝:2,620円 複勝:15=510円 08=150円 11=220円 枠連:400円",,,,,,,,,,,
"馬連:21,390円 ワイド:06-11=7,320円 01-11=530円 01-06=10,550円",,,,,,,,,,,,馬連:740円 ワイド:06-10=200円 01-06=150円 01-10=260円,,,,,,,,,,,,"馬連:1,640円 ワイド:03-07=520円 03-06=420円 06-07=210円",,,,,,,,,,,,"馬連:4,180円 ワイド:08-15=1,330円 11-15=2,020円 08-11=410円",,,,,,,,,,,
"馬単:24,190円 3連複:51,300円",,,,,,,,,,,,"馬単:1,110円 3連複:440円",,,,,,,,,,,,"馬単:4,370円 3連複:1,300円",,,,,,,,,,,,"馬単:16,200円 3連複:7,980円 3連単:92,970円",,,,,,,,,,,
■ 3R  芝1600m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5.3,,,,,■ 6R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.9,,,,,■ 9R  ダ1800m 3歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.6,,,,,■12R  ダ1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾄﾞﾝｶｽﾀｰｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ａレｰスドｰル, 70,武豊  ,, 61, -21,* 15, 1,  1.3, ⑩⑨, 1, 2,Ｂシルクシャｰプネス, 64,鮫島良,, 68,   2,*  4, 2,  5.8,⑩⑧⑤, 1,13,Ａメガトレンド, 80,藤田伸,, 85,*  9,* 12, 2,  2.9,②②②, 1, 6,Ｃサンライズレクサス, 77,武豊  ,, 89,   1,* 22, 1,  2.5, ⑦⑦
 2, 9,Ｅツルマルトミヒメ, 52,小牧太, 0.1, 57, -21,* 14, 3, 12.2, ⑩⑨, 2,11,Ｃアブソルｰトダンス, 60,ペリエ, 0.2, 68,   5,  -2, 9, 43.9,③③③, 2,16,Ｂマルブツフジ, 76,武豊  , 0.6, 80,*  9,   5, 1,  2.9,①①①, 2,11,Ａハギノトリオンフォ, 81,幸英明, 0.1, 82,   5,  16, 3,  5.5, ③③
 3, 5,Ｄシゲルマルル, 55,佐藤哲, 0.2, 47, -18,   6, 5, 19.3, ③③, 3, 1,Ａスズカフォイル, 67,武豊  , 0.3, 67,   5,  -2, 1,  1.7,③④③, 3, 9,Ｅメイショウウｰキｰ, 72,福永祐, 1.3, 74,   8,   2, 4, 18.5,⑨④④, 3, 8,Ｂデュヴァル, 78,鮫島良, 0.6, 76,   3,  13, 6, 15.1, ⑥⑥
 4, 1,Ｈハギノエアロ, 45,藤田伸, 0.4, 39,*-14,  -3, 7, 25.0, ①①, 4, 7,Ｅナムラクニヒメ, 58,安部幸, 0.3, 67,   4,   0, 8, 31.3,⑧⑥⑤, 4, 2,Ｌフォグキャスケｰド, 66,渡辺薫, 1.3, 73,   5,*  7,13,107.0,⑥⑫⑫, 4, 3,Ｋエアオｰサム, 67,福永祐, 0.9, 75,  -1,  16, 5, 10.8, ⑩⑨
 5,10,Ｂベビｰフェイス, 61,畑端省, 0.5, 45, -21,   7, 6, 21.7, ⑧⑪, 5, 3,Ｆイチバンサクラ, 58,池添謙, 0.4, 65,   1,*  4, 4, 10.1,⑫⑩⑩, 5,12,Ｈインペリアルパワｰ, 69,佐藤哲, 1.4, 73,*  8,   0, 8, 29.3,⑭②③, 5, 1,Ｆマンジュデンコウベ, 70,武英智, 0.9, 80,  -5,* 20, 7, 34.0, ⑭⑩
 6, 6,Ｌカネコメハｰシル, 39,安部幸, 0.5, 42, -19,   4,14,333.1, ⑤⑤, 6,10,Ｋアドラｰブルキス, 54,東川公, 1.0, 62,*  6, -12,11,155.2,②②②, 6,14,Ｉダイナミックエｰス, 69,安部幸, 1.5, 72,   7,   1,11, 59.6,⑨⑥⑤, 6, 2,Ｍリキアイヤマノオｰ, 64,岩田康, 1.1, 67,*  8,   2, 9, 40.3, ①①
 7,12,Ｇカネトシセレブッコ, 45,田村太, 0.6, 37, -22,   2,15,400.9, ⑧⑤, 7, 4,Ｈヤマニンファビュル, 56,藤田伸, 1.1, 61,*  7, -14, 3,  6.0,①①①, 7, 5,Ｊウインプログレス, 67,四位洋, 1.8, 68,   2,*  7, 7, 27.7,⑯⑮⑫, 7,12,Ｌシュウザンコンドル, 66,武幸四, 1.1, 71,   0,  12,14,143.9, ⑦⑧
 8, 8,Ｊメジロアルキオネ, 42,北村友, 0.8, 37, -25,   4,12,242.0, ⑬⑫, 8,12,Ｄフレンチアロマ, 59,岩田康, 1.4, 57,   3,  -9, 6, 21.0,⑤⑧⑨, 8,10,Ｐハギノメトロポリス, 60,鮫島良, 1.9, 67,   5,  -1,12, 73.6,⑭⑨⑩, 8, 4,Ｊイズミデヒア, 68,田中勝, 1.4, 76, -10,* 22,10, 53.4, ⑯⑮
 9, 3,Ｆウィッシュパｰル, 47,柴原央, 0.9, 35,*-15,  -9, 8, 62.0, ②②, 9, 5,Ｊリトルイライザ, 54,福永祐, 1.6, 56,   3, -12, 7, 26.5,⑤⑥⑤, 9, 3,Ｍオメガダイナソｰ, 62,柴田善, 2.0, 69,   5,   1,10, 44.7,⑫⑫⑦, 9, 9,Ｉダノンビクトリｰ, 68,四位洋, 1.5, 67,  -3,  12,11, 96.6, ⑫⑩
