06年 5月13日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 5月13日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.7,,,,,■ 4R  芝3000m 4歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1600m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,,■10R  ダ2100m 4歳上1000万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-4.2,,,,
 9,15,Ｉウエスタンドｰル, 42,津村明, 1.7, 42,  -6, -13,11,169.1, ⑬⑬, 9, 8, マザｰツリｰ,,山本康, 3.5,,,, 8, 39.0,⑤⑤⑤, 9, 2,Ｈサンマルセイコｰ, 58,勝浦正, 1.2, 62,   7, -10,12,123.4, ③③, 8, 5,Ｃユメノシルシ, 73,吉田豊, 1.6, 70,  11, -10, 5, 17.8,④⑦⑥
10,14,Ｅエｰグルドゥｰス, 46,北村宏, 1.7, 44,   1, -23, 9, 35.5, ④④,10, 3, トウショウフラッグ,,宗像徹, 4.3,,,, 9, 41.1,⑥⑥⑦,10,13,Ｏマルブツボｰイ, 45,小林淳, 1.8, 58,   2,  -7,16,412.2, ⑮⑬,10,11,Ｇブレｰヴハｰト, 69,武豊  , 2.9, 61,  10, -19, 1,  1.8,⑫⑨⑨
11, 1,Ｄグランドミュｰズ, 46,内田博, 1.8, 43,  -1, -21, 4, 10.9, ⑥⑤,11, 4, ヤマニンマクベス,,蓑島靖, 5.8,,,,11, 70.8,⑧⑪⑪,11,11,Ｋカブキメｰク, 54,田面木, 2.1, 54,   3, -12,13,193.6, ⑨⑩,11,14,Ｌハウンドコップ, 65,横山典, 3.3, 57,* 13, -30, 2,  5.4,③②②
12,11,Ｊマｰベラスドリｰム, 41,吉田豊, 2.5, 37,  -3, -24,10,108.4, ⑩⑩,12,13, アドニスシチｰ,,穂苅寿, 9.5,,,, 6, 15.6,⑪⑫⑫,12,15,Ｍボストンキコウシ, 49,小野次, 2.4, 50,  -3,  -6,10, 62.6, ⑫⑮,12,16,Ｏトラストブラック, 62,蛯名正, 4.4, 51,  11, -37,14,161.2,⑥⑥⑥
13, 9,Ｆオアシスシチｰ, 45,千葉直, 2.7, 33,*  0, -35,14,344.1, ②②,13,11, ダｰジリンクロス,,矢原洋,11.0,,,,13,194.3,⑬⑬⑬,13, 7,Ｆロイバｰクラフト, 60,江田照, 2.4, 52,*  9, -24, 6, 11.3, ①①,13,13,Ｍヴェルティｰジュ, 64,北村宏, 4.9, 47,   9, -35,12, 91.1,⑩⑪⑬
14, 8, グランマｰジｰン,---,高橋智, 2.8, 34,   0, -31, 5, 19.8, ④⑤,,,,,,,,,,,,,14,16,Ａエステｰムシチｰ, 69,四位洋, 2.5, 52,   5, -18, 3,  7.6, ⑨⑧,14,15,Ｐアサカユウジｰン, 62,鈴木啓, 5.4, 43,* 13, -53,16,586.9,②①①
15,10,Ｌテンシノナミダ, 28,蛯名正, 4.9, 17,  -4, -46,12,187.4, ⑩⑩,,,,,,,,,,,,,15, 6,Ｇビコｰジェネラル, 58,横山典, 3.3, 44,   5, -26, 2,  5.3, ⑥⑧,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:稍重(指数:0),,,,,,,,,,,
"単勝:2,340円 複勝:05=620円 02=260円 06=460円 枠連:690円",,,,,,,,,,,,単勝:220円 複勝:09=120円 01=190円 06=230円 枠連:890円,,,,,,,,,,,,"単勝:990円 複勝:05=310円 04=600円 01=130円 枠連:1,860円",,,,,,,,,,,,"単勝:2,090円 複勝:08=580円 03=290円 06=1,360円 枠連:2,520円",,,,,,,,,,,
"馬連:7,200円 ワイド:02-05=2,100円 05-06=2,910円 02-06=1,440円",,,,,,,,,,,,馬連:770円 ワイド:01-09=360円 06-09=540円 01-06=930円,,,,,,,,,,,,"馬連:12,160円 ワイド:04-05=3,060円 01-05=500円 01-04=1,310円",,,,,,,,,,,,"馬連:6,860円 ワイド:03-08=1,990円 06-08=10,280円 03-06=4,990円",,,,,,,,,,,
"馬単:20,380円 3連複:25,980円",,,,,,,,,,,,"馬単:1,320円 3連複:2,700円",,,,,,,,,,,,"馬単:23,410円 3連複:9,420円",,,,,,,,,,,,"馬単:16,840円 3連複:73,070円 3連単:482,850円",,,,,,,,,,,
■ 2R  ダ1300m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.9,,,,,■ 5R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.1,,,,,■ 8R  ダ1400m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1.8,,,,,■11R  芝1400m 4歳上ｵｰﾌﾟﾝ 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-5.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,京王杯ｽﾌﾟﾘﾝｸﾞｶｯﾌﾟ ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ａイブキゴルゴ, 57,藤田伸,, 72,*  4,*  4, 2,  2.8, ①①, 1, 6,Ａフサイチシャナオｰ, 56,武豊  ,, 70,  10,* -4, 2,  4.0,⑥⑥⑦, 1, 8,Ｄヒカルマチェンドラ, 65,田中勝,, 72,   1,*  9, 6, 11.0, ⑨⑦, 1,12,Ｄオレハマッテルゼ, 86,柴田善,, 91,* 12,  20, 3,  5.3, ①①
 2,12, マルブツバンダリｰ,---,四位洋, 0.3, 68,  -1,*  7, 3,  7.3, ⑦⑥, 2, 9,Ｉアイアムドラマ, 47,後藤浩, 0.1, 70,  12,* -8, 8, 19.1,⑧⑥⑤, 2, 6,Ｋキタサンナポレオン, 57,内田博, 0.0, 73,  -1,* 13, 4, 10.1, ⑬⑪, 2, 7,Ｅインセンティブガイ, 85,横山典, 0.3, 89,   0,* 27, 5,  9.4, ⑬⑩
 3,13,Ｂグリｰンアラモｰド, 57,武豊  , 0.5, 67,   0,*  4, 1,  2.3, ⑤③, 3, 4,Ｊボｰマンド, 34,吉田豊, 0.4, 66,   8,* -5, 3,  7.8,⑥⑧⑨, 3, 7,Ｃハヤチマル, 67,吉田豊, 0.0, 74,   2,* 10, 3,  6.4, ⑪⑦, 3, 4,Ｂテレグノシス, 91,勝浦正, 0.5, 88,  -2,* 28, 2,  5.0, ⑭⑭
 4, 8,Ｃレアルグロｰリｰ, 50,江田照, 1.1, 60,   1,  -3, 6, 13.0, ③③, 4, 5,Ｄフェラｰリワン, 51,横山典, 0.5, 65,  13, -16, 1,  2.6,⑤⑤⑤, 4,13,Ｆハセノダンディ, 64,横山典, 0.1, 71,*  6,   3, 5, 10.2, ②②, 4, 6,Ｆネイティヴハｰト, 85,内田博, 0.5, 81,   2,  21, 6, 13.5, ⑦⑨
 5, 7,Ｄコスモタイド, 48,内田博, 1.5, 55,  -3,  -3, 5, 12.5, ⑦⑧, 5, 2,Ｆダイワロｰンスタｰ, 48,北村宏, 0.8, 61,* 16, -28, 6, 10.3,③③③, 5, 4,Ａマイネルピエｰル, 67,柴田善, 0.1, 70,   0,* 10, 2,  4.6, ⑪⑪, 5, 3,Ａグレイトジャｰニｰ, 93,佐藤哲, 0.5, 85,  -1,* 26, 4,  7.8, ⑪⑫
 6, 3,Ｊブレンティナ, 25,吉田豊, 1.6, 54,  -1,  -6, 7, 32.8, ⑤⑥, 6, 1,Ｅタイキレｰザｰ, 49,藤田伸, 0.9, 60,* 18, -33, 7, 12.8,①①①, 6,10,Ｉガイヤｰル, 60,武豊  , 1.1, 63,*  8, -10, 7, 19.8, ①①, 6, 9,Ｉシンボリグラン, 81,武豊  , 0.7, 82,   2,  21, 1,  2.7, ⑩⑩
 7, 5,Ｈブルｰアジサイ, 36,御神本, 1.7, 54,*  2, -10,10,170.6, ②②, 7,12,Ｇマイティモｰション, 48,四位洋, 1.3, 56,   7, -18,10, 54.9,⑩⑩⑩, 7,11,Ｈジョインアゲン, 61,蛯名正, 1.3, 59,  -4,   4, 8, 25.9, ⑬⑭, 7, 5,Ｌロｰエングリン, 77,四位洋, 0.8, 75,*  7,  10, 9, 33.7, ②②
 8, 4, エイワンスタｰ,---,小野次, 1.9, 52,  -4,  -5, 4, 11.2, ⑪⑩, 8, 7,Ｃロｰランデイラミ, 54,柴山雄, 1.6, 52,   9, -25, 9, 45.7,⑨⑧⑧, 8,16,Ｇグランドブルｰ, 62,千葉直, 1.7, 51,  -4,  -4,11, 83.1, ⑩⑬, 8, 8,Ｊフジサイレンス, 81,江田照, 0.8, 78,  -1,  21, 7, 24.4, ⑪⑫
 9, 6,Ｆアロｰレイラ, 40,高野和, 2.4, 43, -11,  -5,13,372.4, ⑭⑬, 9, 3,Ｂミヤコタイガｰ, 56,柴田善, 2.2, 45,* 17, -52, 4,  9.2,②②②, 9, 3,Ｂコｰリンヴァリウス, 67,藤田伸, 2.1, 52,   2,  -9, 1,  2.3, ⑤⑨, 9,14,Ｃアルビレオ, 86,田中勝, 0.9, 74,   3,  13,12, 55.8, ⑦⑦
10,10,Ｇロｰリエビレッジ, 39,田面木, 3.3, 38,  -3, -20, 8,105.0, ⑦⑧,10,10,Ｈダイナミック, 47,勝浦正, 2.3, 44,* 16, -52, 5,  9.9,③③③,10, 1,Ｊプレザントレイク, 59,後藤浩, 2.2, 52,   3, -14,10, 72.1, ⑤⑤,10, 1,Ｎロｰドフラッグ, 75,北村宏, 1.0, 73,   3,  12,14,310.0, ⑦⑦
11, 1,Ｋヨイチサフラン, 23,北村宏, 4.1, 31,   0, -31,11,185.7, ③③,11,11, ハドソンストリｰト,---,津村明, 3.0, 34,   6, -43,11, 84.8,⑪⑩⑩,11, 2,Ｅダイワエスケｰプ, 64,北村宏, 2.2, 50,  -7,  -1, 9, 68.5, ⑯⑯,11, 2,Ｇトｰルハンマｰ, 82,藤田伸, 1.0, 72,   6,   9, 8, 25.3, ④④
12,14,Ｅアイゼンシュタイン, 41,勝浦正, 4.7, 23,  -5, -31,12,200.5, ⑦⑪,12, 8, ナムラウイナｰ,---,柄崎将, 4.7, 15,   5, -65,12,273.4,⑪⑩⑫,12,14,Ｌラヴラヴラビット, 54,小野次, 2.5, 49,   3, -17,12,152.1, ⑤⑤,12,13,Ｍグランリｰオ, 76,吉田豊, 1.1, 69,*  8,   4,13,109.3, ②②
13,11,Ｉアミフジツイスタｰ, 25,津村明, 5.4, 16,  -9, -35,14,592.4, ⑫⑬,,,,,,,,,,,,,13,15,Ｏレッツゴｰアテネ, 44,金子光, 2.8, 46,  -4, -11,16,566.4, ⑮⑭,13,11,Ｋプレシャスカフェ, 79,柴山雄, 1.1, 70,   4,   9,10, 37.3, ④⑤
14, 9,Ｌガｰルフレンズ, 21,小林淳, 5.6, 17,  -5, -40, 9,145.0, ⑬⑪,,,,,,,,,,,,,14,12,Ｐファントムオペラ, 36,鈴木啓, 2.8, 47,   4, -21,15,230.8, ④④,14,10,Ｈニシノシタン, 82,後藤浩, 2.6, 44,   4, -14,11, 53.4, ④⑤
,,,,,,,,,,,,,,,,,,,,,,,,15, 9,Ｎスペシャルリｰズン, 47,田面木, 2.9, 46,*  5, -24,13,161.7, ②②,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 5,Ｍリベロストラｰダ, 47,津村明, 5.4, 21,   0, -43,14,202.0, ⑤⑨,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+17 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:96 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:稍重(指数:0),,,,,,,,,,,
"単勝:280円 複勝:02=110円 12=180円 13=110円 枠連:1,330円",,,,,,,,,,,,単勝:400円 複勝:06=160円 09=390円 04=270円 枠連:450円,,,,,,,,,,,,"単勝:1,100円 複勝:08=340円 06=310円 07=250円 枠連:2,110円",,,,,,,,,,,,"単勝:530円 複勝:12=190円 07=270円 04=180円 枠連:1,390円",,,,,,,,,,,
馬連:940円 ワイド:02-12=310円 02-13=140円 12-13=320円,,,,,,,,,,,,"馬連:3,320円 ワイド:06-09=1,030円 04-06=800円 04-09=1,860円",,,,,,,,,,,,"馬連:5,100円 ワイド:06-08=1,400円 07-08=870円 06-07=1,250円",,,,,,,,,,,,"馬連:2,020円 ワイド:07-12=710円 04-12=470円 04-07=800円",,,,,,,,,,,
"馬単:1,850円 3連複:660円",,,,,,,,,,,,"馬単:5,070円 3連複:10,530円",,,,,,,,,,,,"馬単:11,750円 3連複:9,730円",,,,,,,,,,,,"馬単:3,920円 3連複:3,560円 3連単:22,420円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.8,,,,,■ 6R  芝2000m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:4.1,,,,,■ 9R  芝2000m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.3,,,,,■12R  芝1400m 4歳上1000万(牝) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,夏木立賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ａバリオン, 58,横山典,, 63,  -6,*  8, 1,  1.8, ⑨⑦, 1, 1,Ｂサクラキングダム, 69,横山典,, 74,   5,*  9, 1,  1.6,③③③, 1, 6,Ａソングオブウインド, 68,北村宏,, 79,   2,* 18, 2,  6.2,⑧⑨⑦, 1, 7,Ａフロムアップランド, 83,内田博,, 75,  -5,* 17, 3,  5.5, ⑧⑥
 2,10,Ｃベロｰチェ, 54,勝浦正, 0.5, 58,*  0,  -4, 3,  4.7, ②②, 2, 2,Ｇフサイチギャロップ, 61,後藤浩, 0.4, 70,   5,   3, 7, 14.5,⑤③③, 2,10,Ｈサクラマジェスティ, 60,蛯名正, 0.2, 75,   4,  12, 7, 15.7,⑤④④, 2, 5,Ｂギミｰシェルタｰ, 76,武豊  , 0.1, 69,*  0,  10, 1,  2.0, ③②
 3, 2,Ｅロｰレルハンバｰバ, 45,蛯名正, 0.5, 59,  -3,* -1, 4, 10.6, ⑥⑤, 3, 4,Ｄマイネルアルドｰレ, 66,内田博, 0.4, 69,*  8,  -5, 3,  8.9,①①①, 3, 4,Ｄニシノフリｰダム, 64,柴田善, 0.4, 74,   1,* 15, 3,  6.3,⑬⑪⑩, 3, 9,Ｌサララ, 55,御神本, 0.1, 76,  -8,* 21, 9, 34.0, ⑩⑩
 4, 3,Ｇサツキイｰグル, 42,江田照, 1.8, 46,  -6,  -8,11,154.1, ⑩⑩, 4, 5,Ａシルクダッシュ, 82,小林淳, 0.4, 69,   2,*  9, 2,  5.8,⑦⑥⑦, 4, 2,Ｅインベスタｰ, 62,後藤浩, 0.4, 73,   4,   8, 8, 17.2,⑤④④, 4, 3,Ｆクイックセイコｰ, 66,柴田善, 0.3, 66,  -2,  10, 5, 17.5, ③④
 5, 4,Ｍアタゴキャロット,  6,御神本, 1.9, 44,  -9,  -7,12,164.7, ⑩⑪, 5, 8,Ｅメジロスパイダｰ, 64,藤田伸, 0.6, 67,*  7,  -5, 4, 10.3,②②②, 5,13,Ｂトップオブサンデｰ, 66,小野次, 0.4, 74,   1,* 16, 9, 53.7,⑩⑩⑪, 5, 8,Ｇナイトアットオペラ, 66,津村明, 0.5, 60,*  0,   2, 7, 26.8, ①①
 6,12,Ｂジェイケイチｰフ, 58,内田博, 2.0, 45,*  0, -18, 2,  4.2, ①②, 6, 6,Ｃトｰセンアダン, 67,蛯名正, 0.8, 66,   4,  -2, 5, 11.1,④⑤⑤, 6,11,Ｃロｰドアルファｰド, 66,四位洋, 0.4, 72,   4,   7, 5, 10.5,③③③, 6,11,Ｃファインセラ, 72,四位洋, 0.5, 63,  -3,   7, 2,  4.0, ⑤④
 7, 8,Ｉクロスライセンス, 40,吉田豊, 2.3, 42,  -6, -14, 7, 60.9, ⑧⑦, 7, 3,Ｆシルキｰパフュｰム, 63,佐藤哲, 1.3, 60,   3,  -8, 8,117.8,⑦⑥⑤, 7, 3,Ｊサイバｰキングダム, 59,内田博, 0.7, 70,   2,   8, 1,  2.1,⑦⑦⑦, 7, 6,Ｉデュアルライフ, 63,北村宏, 0.7, 64, -11,  14,11, 86.4, ⑫⑫
 8, 5,Ｄテイエムマｰチ, 47,柴山雄, 2.3, 40, -12,  -7, 6, 33.8, ⑬⑬, 8, 7, トレンツリアｰド,---,北村宏, 1.5, 58,   3,  -9, 6, 12.8,⑤⑥⑦, 8, 9,Ｇニホンピロファイブ, 61,武豊  , 1.1, 64,*  6,  -7, 6, 10.6,②②②, 8, 2,Ｋエピストラｰ, 61,田中勝, 1.2, 53, -10,   5, 6, 18.8, ⑪⑪
 9, 9,Ｈリップタイド, 41,佐藤哲, 2.6, 38,  -8, -14, 8, 67.0, ⑩⑪,,,,,,,,,,,,, 9, 8,Ｌミレニアムウイング, 49,横山典, 1.7, 59,   1,  -4, 4, 10.2,⑩⑪⑪, 9,12,Ｄアイラブマキシマム, 70,吉田豊, 1.4, 47,* -1,  -8, 4, 12.1, ②③
10,13,Ｆトッチンコボ, 43,岩部純, 3.3, 32,  -6, -24,10,145.2, ⑥⑦,,,,,,,,,,,,,10, 1,Ｆマクロプラネット, 62,鈴木啓, 1.9, 57,   2, -10,13,328.2,⑧⑦⑦,10,10,Ｈイットウリョウダン, 65,勝浦正, 2.4, 32,  -6, -18,10, 48.5, ⑧⑥
11, 1,Ｊフサイチマジック, 37,後藤浩, 3.6, 31,*  0, -35, 5, 17.1, ②①,,,,,,,,,,,,,11,12,Ｋユｰセイシアトル, 57,田中勝, 1.9, 55,*  7, -24,12,161.7,①①①,11, 1,Ｊハｰトフルミラクル, 61,鈴木啓, 2.4, 31,  -6, -18,12,243.6, ⑥⑥
12, 7,Ｋラピッドファイヤｰ, 31,津村明, 4.2, 22,  -4, -36,13,176.2, ②⑤,,,,,,,,,,,,,12, 7,Ｍディスパｰロ, 20,柴山雄, 2.0, 56,  -1,  -4,10, 83.8,⑫⑬⑬,12, 4,Ｅオｰクルｰム, 69,横山典, 2.7, 25,  -5, -24, 8, 33.0, ⑥⑥
13,11,Ｌダイワハルパｰ, 31,北村宏, 4.3, 23,  -2, -39, 9,101.3, ②④,,,,,,,,,,,,,13, 5,Ｉメンバｰズボンド, 60,穂苅寿, 2.2, 52,   3, -18,11, 93.3,④④⑥,,,,,,,,,,,,
14,14, イスズユｰタロｰ,---,加藤士, 4.7, 19, -12, -30,14,209.3, ⑭⑬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:77 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:稍重(指数:1),,,,,,,,,,,
単勝:180円 複勝:06=110円 10=140円 02=220円 枠連:340円,,,,,,,,,,,,単勝:160円 複勝:01=110円 02=260円 04=190円 枠連:0円,,,,,,,,,,,,"単勝:620円 複勝:06=220円 10=350円 04=220円 枠連:1,660円",,,,,,,,,,,,単勝:550円 複勝:07=170円 05=130円 09=590円 枠連:590円,,,,,,,,,,,
馬連:420円 ワイド:06-10=210円 02-06=430円 02-10=610円,,,,,,,,,,,,"馬連:1,070円 ワイド:01-02=480円 01-04=250円 02-04=1,080円",,,,,,,,,,,,"馬連:4,290円 ワイド:06-10=1,430円 04-06=830円 04-10=1,190円",,,,,,,,,,,,"馬連:720円 ワイド:05-07=310円 07-09=3,160円 05-09=1,620円",,,,,,,,,,,
"馬単:650円 3連複:1,240円",,,,,,,,,,,,"馬単:1,490円 3連複:1,920円",,,,,,,,,,,,"馬単:7,930円 3連複:7,930円 3連単:48,380円",,,,,,,,,,,,"馬単:1,750円 3連複:8,300円 3連単:39,920円",,,,,,,,,,,
