06年 7月 8日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 7月 8日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.4,,,,,■ 4R  ダ1150m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.0,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.1,,,,,■10R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.0,,,,
 9, 6,Ｃスキマチェリｰ, 49,二本柳, 1.5, 52,* 16, -27, 8, 30.4, ①①, 9, 4,Ｉゲイルロｰザ, 32,酒井忍, 2.5, 39, -17,  -4, 8, 51.4, ⑫⑫, 9, 3,Ｋダイゴキリンジ, 58,石神深, 2.6, 51,   0,  -6,12,125.3,⑭⑪⑪, 9, 5,Ｅドリｰムキセキ, 68,中舘英, 1.2, 65,  -3,   8, 4,  7.6, ⑬⑪
10, 8,Ｇパラダイスロック, 41,丹内祐, 2.1, 36,  10, -33,10, 46.5, ③⑤,10,15,Ｈイグザｰション, 35,田中博, 2.5, 35,  -6, -15,15,294.6, ⑥⑥,10,12,Ｃビクトリｰユｰゴウ, 67,大野拓, 2.7, 49,*  5, -20, 5, 15.6,②②④,10,13,Ｄミフジハナフブキ, 69,小野次, 1.3, 64,   0,   4, 8, 17.7, ⑨⑩
11,13,Ｊサンツェッペリン, 33,田中勝, 2.1, 35,   5, -25, 7, 12.1, ⑥⑪,11, 9,Ｊトｰホウスバル, 27,丹内祐, 2.5, 36,  -9, -12,12,208.0, ⑧⑦,11, 1,Ｉセイシンクルｰズ, 60,二本柳, 3.0, 50,*  8, -23, 9, 32.9,①①②,11,12,Ｈクリノハッピｰデイ, 63,石崎隆, 1.5, 60,  -7,   6,10, 26.0, ⑮⑮
11, 3,Ｆマイネルテアトロン, 42,梶晃啓, 2.1, 38,  -3, -18, 9, 40.0, ⑫⑬,12, 3, トランヴィｰア,---,中舘英, 2.6, 38, -18,  -4, 3, 10.4, ⑬⑫,12, 7,Ｌワインアドバイザｰ, 55,中舘英, 3.5, 44,   2, -19, 7, 22.8,⑦⑧⑩,12, 1,Ｎブラックバッカラ, 50,村田一, 1.8, 56,   7, -12, 9, 23.2, ⑤⑦
13,15,Ｍマイネルランペｰジ, 18,大西直, 2.7, 30,  -7, -24,13, 93.7, ⑭⑬,13, 2, オｰセシボン,---,小野次, 3.0, 33, -19,  -7,11, 80.5, ⑬⑭,13, 8,Ｍグリｰンカイザｰ, 55,勝浦正, 3.5, 45,   0, -15,14,216.4,⑬⑪⑫,13, 2,Ｍカシマワｰルド, 57,高山太, 1.8, 57,   0,  -4,15,202.2, ⑨⑬
14, 7,Ｎミモザイエロｰ, 17,吉田隼, 3.1,-18, -19, -20,14,114.6, ⑮⑮,14,13, シンボリジュピタｰ,---,後藤浩, 3.7, 29,  -7, -24, 6, 16.7, ⑦⑨,14, 9,Ｎスタｰラビット, 55,柴田善, 4.0, 41,   0, -20,10, 51.6,⑨⑪⑫,14, 4,Ｋダイワモントレｰ, 60,柴田善, 1.9, 55,   3,  -8,12, 44.6, ⑦⑪
15,11,Ｏスガノクリスタル,-14,大野拓, 5.0,-25,   0, -68,15,184.9, ⑧⑫,15,16,Ｋホッカイアニモ, 13,勝浦正, 3.9, 24, -25, -11,16,397.9, ⑮⑮,15, 2,Ｊオッケイゴウ, 58,丹内祐, 4.8, 35,  -2, -27,15,254.9,⑨⑭⑮,15,10,Ｏレディエレガンス, 40,吉田隼, 1.9, 55,  -5,  -1,14,129.1, ⑬⑬
,,,,,,,,,,,,16, 6, ブルｰコンソｰト,---,佐藤聖, 4.2, 19, -43,  -1,13,224.0, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+16 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-2),,,,,,,,,,,
"単勝:350円 複勝:09=160円 14=1,100円 04=270円 枠連:4,270円",,,,,,,,,,,,"単勝:1,400円 複勝:14=310円 08=110円 05=440円 枠連:450円",,,,,,,,,,,,"単勝:1,070円 複勝:05=250円 10=110円 14=210円 枠連:720円",,,,,,,,,,,,"単勝:370円 複勝:06=160円 11=370円 14=230円 枠連:1,680円",,,,,,,,,,,
"馬連:7,350円 ワイド:09-14=2,470円 04-09=510円 04-14=3,270円",,,,,,,,,,,,"馬連:870円 ワイド:08-14=420円 05-14=1,810円 05-08=630円",,,,,,,,,,,,"馬連:1,060円 ワイド:05-10=430円 05-14=1,120円 10-14=360円",,,,,,,,,,,,"馬連:3,690円 ワイド:06-11=1,280円 06-14=540円 11-14=1,610円",,,,,,,,,,,
"馬単:11,020円 3連複:14,880円",,,,,,,,,,,,"馬単:3,300円 3連複:3,990円",,,,,,,,,,,,"馬単:3,220円 3連複:2,600円",,,,,,,,,,,,"馬単:5,130円 3連複:7,460円 3連単:40,480円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利(父) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.8,,,,,■ 5R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.8,,,,,■ 8R  芝3380m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■11R  芝2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,福島ｼﾞｬﾝﾌﾟｽﾃｰｸｽ,,,,,,,,,,,,松島特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｇプレゼンスウｰマン, 42,吉田隼,, 58,  -9,*  7, 5,  7.7,④④④, 1,11,Ｆライフゴｰズオン, 47,田中勝,, 72,* 11,   1, 6, 16.6, ③③, 1, 1, ストｰムセイコｰ,,穂苅寿,,,,, 5, 21.4,③②③, 1, 1,Ｂキングエクスプレス, 76,後藤浩,, 84,   1,* 24, 3,  6.4,⑧⑧⑤
 2, 9,Ａビｰトオｰル, 56,柴田善, 0.0, 58,* -7,*  6, 1,  2.5,③③②, 2, 7,Ｂヤクモオｰカン, 58,大野拓, 0.3, 61,   6,  -3, 1,  3.1, ④④, 2,10, サンダｰロｰル,,柴田大, 0.3,,,, 3,  6.7,②②①, 2, 6,Ａチョウサン, 81,柴田善, 0.1, 76,   4,  15, 1,  1.9,⑤⑤②
 3, 4,Ｄナムラロイヤル, 50,南田雅, 0.3, 58,  -9,*  7, 6, 10.6,⑤⑤⑤, 3,16,Ｅミヤギシンザン, 49,丹内祐, 0.3, 62,   6,  -2, 3,  4.6, ④④, 3, 9, シャフツベリｰ,,宗像徹, 0.9,,,, 2,  5.4,①①②, 3, 2,Ｄモエレフェニックス, 71,石崎隆, 0.2, 70,*  7,   8, 2,  5.0,①①①
 4,12,Ｂリキアイテンリュウ, 55,小野次, 0.4, 52,* -7,   1, 4,  7.6,①①①, 4,14, タｰゲットクリア,---,村田一, 0.4, 60,   2,*  4, 9, 42.4, ⑧⑧, 4, 4, マウントフォンテン,,横山義, 3.3,,,, 1,  1.7,⑦⑦⑦, 4, 8,Ｅマルタカハｰモニｰ, 70,丹内祐, 0.4, 69,   5,   9, 6, 23.1,③③②
 5,11,Ｆオｰウイナｰ, 43,丹内祐, 1.1, 48, -13,   3, 9, 64.9,⑨⑧⑧, 5,15,Ａセンテヒッショウ, 61,北村宏, 0.6, 58,   3,  -1, 4,  8.8, ⑦⑦, 5, 3, アｰトレｰタ,,浜野谷, 3.8,,,, 4, 10.6,⑤⑤④, 5, 5,Ｃエアフォルツァ, 71,北村宏, 0.7, 68,   3,   9, 5,  7.9,⑤⑥②
 6,15,Ｃクラシックムｰド, 52,大野拓, 1.1, 45, -12,   1, 3,  5.5,⑧⑦⑦, 6, 2,Ｄタケデンサンバ, 53,大庭和, 0.8, 61,* 13, -13, 7, 22.4, ①①, 6, 7, タイキサファリ,,矢原洋, 4.5,,,,11, 96.7,⑪⑨⑧, 6, 4,Ｈバブルサウンド, 63,吉田隼, 0.9, 65,   2,   8, 8, 44.5,⑦⑥⑧
 7, 5,Ｋフルスイング, 30,石橋脩, 1.3, 44, -10,  -2,12,233.5,⑤⑤⑥, 7, 9,Ｇボウキョウ, 47,伊藤直, 0.8, 53,  -5,*  4,14,108.1, ⑩⑨, 7,11, マイネルユニバｰス,,平沢健, 4.6,,,,10, 35.5,⑤⑤⑥, 7, 3,Ｇテイエムサッカｰ, 67,中舘英, 1.2, 58,   5,  -3, 4,  7.0,③③⑤
 8, 6,Ｌブランシュロゼ, 29,高橋智, 2.9, 33, -18,  -3,13,274.5,⑭⑭⑭, 8, 1,Ｃアサショウキング, 56,中舘英, 1.0, 51,   6, -13, 2,  3.4, ④④, 8, 2, オｰプンエアｰ,,大庭和, 5.6,,,, 9, 34.3,⑫⑫⑫, 8, 7,Ｆマイネルグリッツァ, 69,吉田豊, 2.8, 49,*  5, -30, 7, 32.3,②②⑤
 9, 3,Ｊビュｰティジュン, 34,勝浦正, 2.9, 34, -19,  -2,14,311.1,⑮⑮⑬, 9, 5,Ｈプリンセスデザｰト, 42,石崎隆, 1.3, 48, -10,   1,12, 78.1, ⑫⑪, 9, 8, ディバイドバイゼロ,,村山明, 5.8,,,, 6, 23.1,⑩⑨⑩, 9, 9,Ｉガンバルツヨシ, 41,西田雄, 3.5, 45,  -1, -23, 9,176.5,⑧⑨⑨
10, 1,Ｉハセノテンマ, 40,小林淳, 3.4, 31, -15, -13, 8, 62.2,⑨⑩⑪,10,13, ベツレヘムスタｰ,---,後藤浩, 1.3, 47,  -8,  -1, 5, 12.9, ⑫⑪,10, 6, ホリディオンワｰド,,伊藤直, 6.4,,,,12,204.7,⑨⑨⑪,,,,,,,,,,,,
11, 7,Ｎイスズユｰタロｰ, 19,加藤士, 3.7, 31, -14, -17,15,371.2,⑫⑩⑩,11, 3, ジョニｰロｰズ,---,勝浦正, 1.4, 46,  -8,  -2,10, 60.5, ⑫⑭,11,12, ザファステスト,,山本康, 6.5,,,, 7, 24.4,④④⑤,,,,,,,,,,,,
12, 2,Ｈマイネルアビルテ, 42,石崎隆, 4.5, 18, -16, -22, 7, 21.5,⑨⑫⑪,12,10, ヒシヴィビアン,---,千葉直, 1.5, 41,  -7,  -9, 8, 36.3, ⑩⑩,12, 5, ジェイケイテイオｰ,,金子光, 7.4,,,, 8, 27.3,⑦⑧⑨,,,,,,,,,,,,
13,14,Ｏダンスインザキング, 18,北村宏, 4.5, 20, -16, -21,11,205.9,⑬⑬⑮,13, 6,Ｉチアズビｰラヴド, 37,小林慎, 1.7, 48,* 13, -27,13, 79.5, ②②,,,,,,,,,,,,,,,,,,,,,,,,
14, 8,Ｍホｰプフルネス, 27,田面木, 4.6, -2, -12, -29,10,161.1,⑤⑧⑨,14, 8,Ｊステラハンタｰ, 24,吉田隼, 1.8, 41, -13,  -7,11, 69.8, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,
15,13,Ｅセラピｰ, 45,田中勝, 4.7,-30,* -7, -40, 2,  4.6,②②②,15,12, ヌｰサ,---,西田雄, 1.9, 38,  -2, -16,16,278.5, ⑨⑪,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16, 4, リキアイブライト,---,小野次, 2.1, 40, -16,  -5,15,163.4, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+13 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-1),,,,,,,,,,,
単勝:770円 複勝:10=210円 09=130円 04=200円 枠連:840円,,,,,,,,,,,,"単勝:1,660円 複勝:11=330円 07=140円 16=170円 枠連:2,130円",,,,,,,,,,,,"単勝:2,140円 複勝:01=320円 10=210円 09=210円 枠連:2,990円",,,,,,,,,,,,単勝:640円 複勝:01=170円 06=110円 02=150円 枠連:630円,,,,,,,,,,,
"馬連:1,030円 ワイド:09-10=450円 04-10=1,000円 04-09=420円",,,,,,,,,,,,"馬連:2,120円 ワイド:07-11=660円 11-16=840円 07-16=290円",,,,,,,,,,,,"馬連:5,540円 ワイド:01-10=1,540円 01-09=1,390円 09-10=450円",,,,,,,,,,,,馬連:640円 ワイド:01-06=280円 01-02=470円 02-06=200円,,,,,,,,,,,
"馬単:2,600円 3連複:2,660円",,,,,,,,,,,,"馬単:5,780円 3連複:2,720円",,,,,,,,,,,,"馬単:13,170円 3連複:7,130円",,,,,,,,,,,,"馬単:1,500円 3連複:960円 3連単:5,950円",,,,,,,,,,,
■ 3R  芝1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.1,,,,,■ 6R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.3,,,,,■ 9R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.6,,,,,■12R  ダ1150m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,三陸特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｃジョウノエリザベス, 57,北村宏,, 68,   1,* 16, 1,  2.4,⑪⑦⑥, 1,15,Ｈハタノスティング, 44,小林淳,, 56,* -3,   2, 4,  8.7,①①①, 1, 2,Ｃパントマイミスト, 68,田中勝,, 71,   7,*  5, 3,  6.4,④④③, 1,12,Ｆゴｰルドヴェイン, 62,吉田隼,, 78,*  8,*  9, 1,  3.6, ②③
 2,11,Ｂショウナンガッド, 57,柴田善, 0.4, 65,   6,*  0, 2,  2.7,⑤⑤③, 2, 3,Ｌスイｰトパッセ, 39,村田一, 0.0, 62,  -6,*  7,10, 38.3,⑩⑨⑤, 2,15,Ａスウォｰドキャット, 72,柴田善, 0.4, 67,   6,*  2, 1,  1.8,⑥④③, 2,11,Ｄワンモアフリｰト, 64,中舘英, 0.3, 77,* 10,*  7, 7, 10.0, ②②
 3, 8,Ｆニシノバニｰガｰル, 49,勝浦正, 1.0, 59,*  8, -14, 4,  9.8,④④①, 3, 1,Ｆダイワアデオス, 48,柴田善, 0.0, 62,  -6,*  7, 1,  3.2,⑧⑨⑤, 3, 1,Ｈナイキバリアント, 63,小野次, 0.7, 64,   5,*  2, 8, 35.5,⑦⑦⑥, 3, 8,Ｈガイヤｰル, 59,酒井忍, 1.0, 66,   4,   5, 9, 23.4, ⑤④
 4, 2,Ｄカオリソフィｰ, 54,田面木, 1.3, 56,* 10, -21, 8, 27.1,②②②, 4, 9,Ｃマイネルアモｰリオ, 53,勝浦正, 0.2, 54,* -4,   0, 3,  5.0,③②②, 4,11,Ｂサニｰネイティブ, 70,吉田豊, 0.8, 63,   4,*  2, 5, 13.9,⑪⑦⑧, 4, 5,Ｅスｰルドゥカノウ, 64,丹内祐, 1.1, 61,  -1,*  6, 8, 21.9, ⑧⑦
 5, 6,Ａケｰジｰオテンバ, 58,二本柳, 1.6, 51,   1,  -8, 3,  9.5,⑭⑦⑥, 5, 7,Ｂマイティモｰション, 54,田中勝, 0.2, 55,* -4,   2, 2,  3.9,②⑤②, 5, 6,Ｄレフォルマ, 68,中舘英, 1.0, 64,* 10, -10, 2,  5.0,①①①, 5, 7,Ａインサイダｰ, 70,伊藤直, 1.5, 57,  -3,   5, 3,  7.4, ⑩⑬
 6,12,Ｅアｰズドｰル, 50,吉田隼, 1.7, 48,   2, -15, 6, 15.5,⑥⑥⑧, 6, 8,Ａマルタｰズグレｰド, 59,吉田隼, 0.5, 46,* -5,  -6, 9, 28.3,③②②, 6,13,Ｇナカヤマスナイパｰ, 67,後藤浩, 1.5, 58,   6,  -8, 4, 12.1,⑦⑥⑦, 6,13,Ｌタイセイドラゴン, 53,田辺裕, 1.5, 59,   0,   3,12, 86.6, ⑧⑦
 7,13,Ｊミヤギワンダｰ, 42,小林淳, 2.0, 47,  -1,  -9,10,139.4,⑬⑪⑨, 7,11,Ｇマイスタｰキング, 46,石崎隆, 0.6, 55,  -8,   3, 7, 20.4,⑭⑭⑨, 7, 5,Ｍエプソムライジン, 56,二本柳, 1.5, 57,   2,  -1,13,200.4,⑭⑫⑨, 7, 9,Ｃサキノリュウオｰ, 66,石崎隆, 1.6, 58,  -5,   6, 5,  9.7, ⑭⑩
 8, 5,Ｈテンシノナミダ, 44,大野拓, 2.2, 42,  -1, -19, 7, 26.8,⑥⑦⑨, 8, 4,Ｅタイキレｰザｰ, 51,中舘英, 0.6, 49,  -5,  -3, 6, 13.9,③⑧⑤, 8,10,Ｆフサイチウィｰド, 67,村田一, 1.6, 59,*  9, -14,11, 71.1,②②⑤, 8, 6,Ｍデピュティジャパン, 52,高山太, 1.9, 54,  -3,   2,13,172.7, ⑫⑩
 9,14,Ｇサルｰル, 49,田中勝, 3.1, 38,   1, -30, 5, 12.9,⑨⑦⑪, 9, 2,Ｍメジロバｰクマン, 37,高橋智, 0.8, 46,* -4,  -7,14,168.6,⑩⑤⑨, 9, 8,Ｋイシノファイタｰ, 59,吉田隼, 1.7, 58,*  9, -15, 9, 38.6,②②②, 9, 1,Ｂベルモントバレット, 68,後藤浩, 2.0, 55,   3,  -5, 2,  3.6, ⑤④
10,10,Ｉレモンフレｰヴァｰ, 43,吉田豊, 3.2, 37,* 11, -51, 9, 47.1,①①③,10, 6,Ｎモｰルドコウスケ, 35,大野拓, 0.9, 42,  -8,  -6,12,106.0,⑧⑪⑪,10, 4,Ｅサオヒメ, 67,大庭和, 2.2, 52,   1,  -7, 6, 27.6,⑬⑬⑫,10,14,Ｉトレトレジョリ, 56,石橋脩, 2.0, 53,  -2,   0,10, 45.5, ⑩⑨
11, 7,Ｐテイエムソロン,  2,高山太, 3.4, 37,  -2, -29,16,389.3,⑪⑪⑫,11,10,Ｉファストストリング, 44,北村宏, 1.3, 41,* -4, -16,11, 71.5,③②⑤,11,14,Ｊマルブツクロス, 61,大野拓, 2.3, 51,   3, -11,10, 57.0,⑩⑩⑫,11, 2,Ｇキアｰミ, 60,二本柳, 2.4, 53,   6, -11, 6,  9.7, ④④
12, 9,Ｌピアストウショウ, 30,西田雄, 3.6, 36,  -3, -30,15,360.1,⑨⑬⑬,12,12,Ｋオナｰズヘイロｰ, 40,吉田豊, 1.3, 41,  -6, -10,13,124.7,⑬⑪⑪,12, 3,Ｉリワｰドスタンレｰ, 63,勝浦正, 2.8, 48,   3, -15,15,215.7,⑪⑩⑪,12, 3,Ｋレザムルｰズ, 55,柴田善, 2.7, 48,   3, -11, 4,  8.3, ⑦⑩
13, 4,Ｋセレナガｰル, 37,田中博, 3.8, 29,*  8, -61,12,256.1,②②③,13,13,Ｄタケノフェロｰ, 51,千葉直, 1.7, 40, -16,  -1, 8, 23.4,⑭⑮⑮,13, 9,Ｌテンエイトップガン, 57,北村宏, 2.8, 48,   5, -18,12, 89.0,④⑦⑨,13, 4,Ｊゲイルプリムラ, 55,大野拓, 2.7, 51,*  8, -18,11, 74.9, ①①
14, 3,Ｏダンストップレディ,  3,千葉直, 4.8, -4, -17, -25,13,271.9,⑯⑯⑮,14, 5,Ｊマホウノフエ, 43,後藤浩, 2.0, 37,  -6, -21, 5,  9.5,⑩⑪⑬,14, 7, ティｰケｰニケ,---,石崎隆, 3.7, 42,  -5, -11,14,209.6,⑮⑭⑭,14,10,Ｎキョクイチカムカム, 20,佐藤聖, 3.0, 41,  -5, -10,14,210.6, ⑫⑭
15,15,Ｍビュｰティピｰス, 25,佐藤聖, 6.4,-36,  -5, -74,14,289.2,⑥⑬⑭,15,14,Ｏコパノリゾｰト, 34,丹内祐, 5.4,-91,* -6, -77,15,286.5,③⑤⑭,15,12, エフケｰビジェイ,---,酒井忍, 6.1, 30,  -5, -34, 7, 32.5,⑦⑭⑮,,,,,,,,,,,,
16, 1,Ｎベルモントブｰケ, 21,中舘英, 8.6,-72, -13, -86,11,186.4,⑮⑮⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
