06年 5月 6日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 5月 6日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.5,,,,,■ 4R  芝3000m 4歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ2100m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2.4,,,,,■10R  芝2000m 4歳上1600万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-3.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,府中ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ａデスバラｰド, 67,内田博,, 66,*  5,* -2, 1,  1.1, ①①, 1, 1, ハイヤｰザンヘブン,,宗像徹,,,,, 1,  2.1,①①①, 1,10,Ｄリュウゴｰルド, 64,柴田善,, 69,*  4,*  2, 2,  3.6,④④②, 1, 6,Ｃタイガｰカフェ, 80,後藤浩,, 86,  15,* 10, 4,  8.3,⑧⑦⑧
 2, 5,Ｇマイネルバウンサｰ, 43,ボス  , 0.5, 62,   1,*  0, 6, 49.6, ⑥⑤, 2, 2, ニシノヘブンズドア,,浜野谷, 2.1,,,, 2,  2.6,④②②, 2,11,Ｉメジロハックマン, 59,吉田豊, 0.4, 66,*  4,  -2, 9, 38.8,③②②, 2, 8,Ｂソｰユアフロスト, 82,蛯名正, 0.0, 87,  16,*  6, 1,  1.8,⑦⑦⑦
 3, 9,Ｌテンジンダイカグラ, 20,丹内祐, 1.2, 54,   1, -10, 2, 11.1, ④④, 3, 8, ワイズタイクｰン,,平沢健, 3.0,,,, 5, 22.5,⑥④④, 3,14,Ｂオンワｰドウシワカ, 66,北村宏, 0.7, 64,   2,   0, 5,  8.1,⑪⑧⑧, 3, 3,Ｅトウカイエｰル, 75,幸英明, 0.6, 80,  20, -11, 9, 99.9,③④③
 4,12,Ｊネガイヲコメテ, 40,横山義, 1.5, 54,*  4, -16,11,149.0, ②②, 4, 9, スリｰプレアデス,,高野容, 3.2,,,, 3,  7.3,⑦③③, 4, 4,Ｇヨシリマｰカブル, 62,内田博, 0.7, 64,   0,*  4, 7, 14.6,⑫⑪⑪, 4, 2,Ｆヤマニンメルベイユ, 75,池添謙, 0.7, 79,* 21, -13, 5, 12.0,②②②
 5,11,Ｄグレｰトアドミラル, 48,菊沢隆, 1.7, 53,*  4, -18, 8, 66.9, ③②, 5,14, イチバンタイソウシ,,矢原洋, 5.1,,,, 8, 58.1,⑧⑥⑦, 5, 1,Ｆバンダムカｰン, 62,後藤浩, 0.8, 62,   2,   0, 6, 12.4,⑥⑧⑩, 5, 4,Ｄジョウノビクトリア, 76,ボス  , 0.9, 77,  17,  -9, 6, 13.9,⑥⑤⑤
 6, 6,Ｂフジヤマホｰク, 52,後藤浩, 1.9, 51,  -1, -12, 4, 22.1, ⑧⑥, 6, 3, オンワｰドタトゥ,,仲田雅, 5.9,,,, 9, 59.4,⑩⑧⑧, 6, 8,Ａマイネルギルト, 67,蛯名正, 0.8, 64,   3,  -3, 3,  5.6,⑤⑥⑤, 6, 1,Ｈフレンチクルｰラｰ, 72,横山典, 1.0, 76,  19, -13, 3,  6.7,③③④
 7, 8,Ｅブレｰブソルジャｰ, 48,蛯名正, 2.0, 51,   0, -14, 3, 16.2, ⑩⑥, 7,10, ミラクルコジｰン,,柴田大, 7.2,,,,12,131.4,⑧⑥⑥, 7, 5,Ｌベストグランチャ, 56,幸英明, 1.0, 62,*  5, -10,11, 99.8,①①①, 7, 5,Ｇカノン, 73,嘉藤貴, 1.4, 71,  18, -18, 7, 23.7,⑤⑤⑤
 8, 7,Ｈサｰガキャスケｰド, 42,柴田善, 2.7, 43,  -3, -17,10,132.6, ⑪⑪, 8,11, コスタデルソル,,高野和, 8.4,,,,10, 66.3,④⑤⑤, 8, 7,Ｅクリスタルバッハ, 63,横山典, 1.3, 60,*  4, -11, 4,  6.6,②②②, 8, 9,Ａサウスポｰル, 83,内田博, 1.7, 67,* 23, -35, 2,  4.7,①①①
