06年 2月19日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 2月19日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,,,,,,■ 4R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1400m 4歳上500万(混) 別定,,,,,,,,,,,,■10R  芝1800m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,,,,,
15, 4,Ｏノボライトニング, 17,石橋脩, 5.3,  8,  -5, -54,14,164.3,④⑦⑨,,,,,,,,,,,,,15,10,Ｇカマｰバンド, 64,藤田  , 3.6, 42,*  1, -15,14,140.0,①①①,15,13,Ｏスノｰスタイル, 71,木幡  , 1.2, 54,  -9,   7,16,217.0,⑫⑦⑨
16, 6,Ｆユキノサンシャイン, 47,柴田善, 5.3,  8,   1, -64, 5,  7.5,②③⑤,,,,,,,,,,,,,,,,,,,,,,,,,16,11,Ｂエピストラｰ, 80,松岡  , 1.5, 49, -12,   5, 9, 24.6,⑬⑪⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+20 馬場:良(指数:-2),,,,,,,,,,,
"単勝:390円 複勝:10=200円 16=610円 05=210円 枠連:1,860円",,,,,,,,,,,,単勝:370円 複勝:12=130円 13=100円 01=230円 枠連:240円,,,,,,,,,,,,単勝:110円 複勝:02=100円 12=160円 05=670円 枠連:370円,,,,,,,,,,,,"単勝:680円 複勝:08=260円 10=410円 05=440円 枠連:1,470円",,,,,,,,,,,
"馬連:5,720円 ワイド:10-16=1,720円 05-10=590円 05-16=2,280円",,,,,,,,,,,,馬連:230円 ワイド:12-13=150円 01-12=560円 01-13=380円,,,,,,,,,,,,"馬連:400円 ワイド:02-12=220円 02-05=940円 05-12=3,100円",,,,,,,,,,,,"馬連:4,490円 ワイド:08-10=1,430円 05-08=1,650円 05-10=2,480円",,,,,,,,,,,
"馬単:10,110円 3連複:12,520円",,,,,,,,,,,,馬単:660円 3連複:770円,,,,,,,,,,,,"馬単:450円 3連複:3,550円 3連単:6,140円",,,,,,,,,,,,"馬単:7,720円 3連複:19,370円 3連単:107,110円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
