06年 1月21日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 1月21日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利 馬齢,,,,,,,,,,,,■ 4R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,,,,,,■ 7R  ダ2400m 4歳上500万(混) 別定,,,,,,,,,,,,■10R  芝1200m 4歳上500万(混) 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,巌流島特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｂヒカリネオジュｰム, 53,柴原  ,, 56, -24,* 15, 2,  6.7,⑦⑥④, 1,15,Ｃセタガヤフラッグ, 56,モンテ,, 70,   2,*  6, 5, 12.2,⑤⑤⑤, 1,13,Ｄフミノブルｰスカイ, 69,鮫島良,, 63,*-14,* 17, 6, 16.0,②②②, 1, 1,Ｃエイシンライトゥン, 71,ルメｰ,, 70,* -5,* 13, 3,  5.2,②②③
 2, 8,Ａゼンノマルビナス, 61,赤木  , 0.1, 50, -21,* 10, 1,  1.3,③③②, 2, 5,Ｈディｰプフラッシュ, 46,津村  , 0.2, 64,   0,*  3,10, 38.4,⑥⑤⑦, 2, 3,Ａイｰグルドライバｰ, 76,和田  , 0.7, 61, -14,* 15, 1,  2.0,⑦⑥⑤, 2, 3,Ｈフジタカペトラ, 64,野元  , 0.2, 68, -10,* 15,13, 63.3,⑧⑦⑤
 3, 1,Ｅシゲルカイコシ, 45,角田  , 0.3, 45,*-21,   7, 8, 53.6,①①①, 3,12,Ｅパインクｰル, 56,北村浩, 0.4, 62,*  3,  -6, 8, 18.0,①①①, 3,10,Ｂポップロック, 70,モンテ, 1.0, 53, -13,  10, 2,  3.9,④④③, 3, 5,Ｒヒョウタンジマ, 45,藤岡  , 0.2, 71, -15,* 19, 9, 35.1,⑪⑬⑩
 4, 3,Ｇアルタントプチ, 43,中舘  , 1.0, 35,*-21,   0, 3, 11.0,①②②, 4,14,Ｇファストインパルス, 46,藤岡  , 0.6, 63,   0,   2, 4,  8.3,⑭⑧⑧, 4, 2,Ｆロｰドウイング, 67,松田  , 1.3, 53, -14,  11, 8, 46.1,①⑦⑧, 4, 9,Ａメイショウリオン, 74,武幸  , 0.2, 66,* -2,   7, 4,  6.8,①①①
 5, 2,Ｄロングコジｰン, 47,橋本美, 1.0, 43, -26,   9, 7, 31.3,⑨⑨⑧, 5, 7,Ｎトｰワスラッガｰ, 28,武幸  , 0.8, 61,  -1,   2,11, 72.5,⑪⑪⑪, 5,11,Ｈホｰマンラフィット, 63,赤木  , 1.3, 45,*-12,   6, 5, 13.4,②②③, 5, 6,Ｎダンスオブサロメ, 58,川田  , 0.4, 65, -13,* 15,12, 45.0,⑧⑩⑨
 6,14,Ｈオｰプンセサミ, 42,生野  , 1.0, 40, -26,   7, 5, 15.0,⑦⑦⑥, 6, 9,Ｂハリｰダンカン, 61,中舘  , 0.8, 60,   2,  -6, 1,  2.7,⑥⑤⑤, 6, 6,Ｉエプソムライジン, 63,二本柳, 1.3, 58, -16,* 15,14,206.1,⑩⑩⑧, 6, 8,Ｌゲイングロｰリｰ, 61,大西  , 0.5, 62, -10,  10, 5, 15.6,⑧⑦⑦
 7,11,Ｍサクラレピｰド, -8,鹿戸  , 1.9, 29, -26,   0,12,199.7,⑩⑨⑨, 7, 2,Ｌインスパイアリング, 30,渡辺薫, 0.9, 59,*  3,  -9, 9, 22.8,②②②, 7, 4,Ｎグランデグロリア, 50,ルメｰ, 1.5, 48, -14,   8, 3,  8.2,④⑦⑧, 7, 2,Ｅスパイシｰクラウン, 67,中舘  , 0.6, 59,* -5,   4, 1,  3.0,⑤②②
 8, 6,Ｋブランシュロゼ, 34,高橋智, 2.1, 30, -28,   2,14,294.3,⑬⑫⑨, 8, 1,Ｍルスナイピンク, 30,小林徹, 0.9, 59,   0,  -3,14,148.1,⑨⑧⑧, 8,15,Ｇベストグランチャ, 64,鈴来  , 1.5, 49, -14,   8, 7, 16.4,⑦⑦⑥, 8,16,Ｊキャメロンガｰル, 63,二本柳, 0.9, 55, -15,   8,10, 43.0,⑮⑬⑭
