06年10月28日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年10月28日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.4,,,,,■ 4R  芝3170m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.3,,,,,■10R  芝2000m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,比叡ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｄクィｰンオブキネマ, 45,内田博,, 66,   5,*  0, 2,  4.8, ③③, 1, 9, マルブツトップ,,船曳文,,,,, 4,  6.5,③②①, 1,12,Ａハギノトリオンフォ, 73,幸英明,, 89,*  1,* 20, 2,  4.0, ①①, 1, 3,Ｃメイショウオウテ, 77,武豊  ,, 85,   9,* 19, 1,  2.4,⑪⑪⑪
 2, 3,Ｂアンクルレオン, 50,池添謙, 1.0, 60,* 10, -14, 3,  5.0, ①①, 2, 7, エイシンペキン,,西谷誠, 0.1,,,, 7, 28.2,③④③, 2,13,Ｂマイグロｰリアス, 70,本田優, 1.0, 72,*  0,  11, 4,  7.5, ②②, 2, 9,Ｇロックスピリッツ, 76,蛯名正, 0.2, 83,  11,   9, 5,  9.5,⑧⑧⑦
 3, 7,Ａエｰデルビコｰ, 59,秋山真, 1.1, 52,   1,  -8, 4,  7.4, ⑤④, 3,11, ペルフェット,,内田浩, 0.2,,,, 3,  6.3,⑦⑦⑥, 3,14,Ｍゼンノグッドウッド, 56,武幸四, 1.2, 75,  -6,* 16, 5, 10.3, ⑧⑥, 3, 6,Ｄトウカイワイルド, 77,内田博, 0.2, 83,  10,* 12, 6, 11.2,⑧⑨⑨
 4, 1,Ｃグロｰスベルベット, 48,高井彰, 1.2, 51,  -9,*  1, 5, 34.2, ⑩⑨, 4, 8, アドマイヤホｰプ,,北沢伸, 0.3,,,, 2,  3.4,⑤⑤⑤, 4, 2,Ｃキクノハヤテ, 66,柴山雄, 1.3, 70,  -3,  11, 1,  3.8, ④③, 4,11,Ｉアキノレッドスタｰ, 73,藤岡佑, 0.4, 81,* 15,  -5, 2,  4.6,①①①
 5, 5,Ｈレッドソウル, 31,柴山雄, 2.0, 45,  -6,  -9, 8,188.8, ⑧⑧, 5, 3, ワンモアディネロ,,岩崎祐, 0.5,,,,13,101.4,⑨⑨⑨, 5,16,Ｅパレストップガン, 66,田村太, 1.9, 62, -10,  11, 3,  5.4, ⑪⑫, 5, 7,Ｈラバグルｰト, 74,秋山真, 0.4, 81,  13,   3,11, 76.6,⑥⑥④
 6,11,Ｉヒミノホシ, 23,小坂忠, 2.6, 38,   3, -23,10,242.2, ④④, 6,12, ビジネスサイクル,,林満明, 0.7,,,, 9, 33.4,⑤⑤⑥, 6, 8,Ｆタイキデスティニｰ, 64,蛯名正, 1.9, 63,  -5,   8, 7, 16.3, ⑦⑥, 6,12,Ｂトウカイエｰル, 78,柴田善, 0.5, 79,  10,   8, 8, 19.5,⑩⑨⑨
 7, 8,Ｆトｰホウマリン, 40,和田竜, 2.6, 39,  -7, -15, 7, 66.5, ⑨⑨, 7, 6, サフランブリザｰド,,石山繁, 1.7,,,,11, 71.4,⑦⑧⑧, 7, 7,Ｎシフォンベｰル, 56,内田浩, 2.0, 63,  -8,  11,12, 56.5, ⑫⑪, 7, 4,Ｊマｰブルバルダｰ, 69,松岡正, 0.6, 79,* 14,  -3,12, 83.2,③④④
 8, 6,Ｅサクラプレジャｰ, 45,武豊  , 3.1, 39,* 10, -35, 1,  1.6, ②②, 8, 5, メイショウワグナｰ,,仲田雅, 1.7,,,,12, 82.2,②①②, 8,10,Ｌリキアイワカノオｰ, 58,和田竜, 2.1, 58,  -2,   2,14, 57.8, ③③, 8,10,Ｋダイタクアルビン, 67,石橋守, 1.0, 74,* 15, -11,10, 64.2,③③②
 9, 2,Ｊイッキトｰセン, 18,橋本美, 3.2, 34,  -4, -23, 9,191.4, ⑦⑦, 9, 1, パレスチャンピオン,,浜野谷, 2.1,,,, 6, 20.4,①②③, 9, 1,Ｏマルタカタイロｰ, 55,小池隆, 2.2, 59,  -7,   7,16, 80.1, ⑨⑨, 9, 1,Ａニホンピロキｰス, 80,佐藤哲, 1.0, 74,  13,  -6, 4,  9.0,⑥⑥⑦
10,10,Ｇジョｰブライアン, 38,長谷川, 3.6, 29,  -1, -30, 6, 59.3, ⑤⑥,10,10, ダイゴシラギク,,小坂忠, 2.1,,,, 8, 29.2,⑩⑪⑩,10,11,Ｋトレノラピド, 59,松岡正, 2.2, 62, -10,  11,10, 36.0, ⑬⑭,10, 2,Ｅバイロイト, 77,福永祐, 1.0, 74,  13,  -8, 3,  7.0,③④④
11, 4,Ｋライオンマル, 16,川島信, 4.6, -9, -15, -26,11,269.5, ⑪⑪,11, 4, シロキタトウコン,,田中亮, 3.6,,,,10, 43.3,⑫⑫⑪,11, 4,Ｇナムラシゲコ, 61,太宰啓, 2.3, 58,  -7,   7,13, 57.3, ⑨⑩,11, 5,Ｌテイエムテンライ, 67,和田竜, 1.3, 71,* 15, -17, 9, 59.0,②②②
,,,,,,,,,,,,12,13, モガリブエ,,高田潤, 5.3,,,, 1,  2.7,⑪⑩⑪,12, 3,Ｐエイシンコテング, 46,内田博, 2.3, 55,  -2,   0,15, 59.2, ④③,12, 8,Ｆマイジョｰカｰ, 76,池添謙, 1.5, 68,   7,   0, 7, 13.9,⑫⑫⑫
,,,,,,,,,,,,13, 2, シャンディムｰン,,白坂聡, 9.7,,,,14,111.2,⑬⑬⑬,13,15,Ｊメイショウソｰラｰ, 60,石橋守, 2.3, 61, -11,  11, 8, 21.9, ⑬⑫,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14, 6,Ｄビｰトバリュｰ, 66,川島信, 2.5, 54,  -4,   0, 6, 15.5, ④⑧,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15, 5,Ｉニシノカエデマル, 60,小牧太, 2.9, 53, -12,   7,11, 42.5, ⑮⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 9,Ｈタガノマイラバｰ, 60,角田晃, 3.9, 43, -14,  -1, 9, 35.4, ⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
