06年10月22日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年10月22日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.2,,,,,■ 4R  芝3000m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.4,,,,,■10R  芝1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,錦秋特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｈサンツェッペリン, 34,松岡正,, 49, -18,*  9, 6, 67.6,②③④, 1,11, メイショウイグアス,,小坂忠,,,,, 2,  8.1,⑥⑦⑧, 1, 3,Ｅオヤマハリケｰン, 62,柴田善,, 73,*  0,* 12, 2,  3.6, ②②, 1,10,Ｂアポロノサトリ, 86,後藤浩,, 71,*  3,  14, 2,  3.0, ①①
 2, 2,Ｃリンガスビｰト, 50,江田照, 0.2, 40,*-17,   3, 5, 35.4,①①①, 2, 7, オンワｰドヒリュウ,,西谷誠, 0.0,,,, 8, 34.4,⑧⑩⑥, 2, 2,Ｉクレヨンルｰジュ, 59,北村宏, 0.3, 70,  -2,* 12, 4,  9.0, ⑤④, 2, 7,Ｆコアレスコジｰン, 75,小野次, 0.0, 75,  -2,  20, 6, 19.9, ⑤⑥
 3, 4,Ａマイネルステルス, 57,小野次, 0.2, 40,*-17,   3, 3,  4.6,③②②, 3,10, レッツゴｰアテネ,,金子光, 0.0,,,, 6, 17.8,⑫⑩⑧, 3, 4,Ｎサｰチエネミｰ, 54,江田照, 0.6, 69,  -5,* 13, 8, 32.1, ⑩⑨, 3, 4,Ａカタナ, 90,蛯名正, 0.0, 74,   1,  17, 1,  2.0, ②④
 4, 1,Ｅワイルドコンコルド, 46,後藤浩, 0.2, 50, -21,* 11, 2,  3.7,⑤⑦⑦, 4, 6, ウエスタンリピｰト,,江田勇, 0.3,,,,10, 51.7,⑧⑦①, 4,10,Ｂキタサンナポレオン, 66,小野次, 0.7, 65,  -3,   9, 1,  2.7, ⑤⑥, 4, 9,Ｈダンスフォｰウィン, 73,柴田善, 0.1, 72,*  2,  14, 3,  9.2, ⑦②
 5, 8,Ｄピサノシェンロン, 49,北村宏, 0.4, 39, -18,   3, 1,  1.5,⑤⑤④, 5,12, オンワｰドワンダｰ,,沢昭典, 0.7,,,, 7, 22.2,⑧⑨⑧, 5, 1,Ｌホトダｰ, 55,小林淳, 0.9, 68,  -8,* 14, 9, 34.7, ⑫⑫, 5, 5,Ｃツルマルオトメ, 81,江田照, 0.2, 79,  -8,* 27, 4, 15.6, ⑩⑪
 6, 5,Ｇタケデンシルヴァン, 42,大庭和, 0.6, 39, -22,   5, 7, 68.0,⑧⑧⑦, 6, 4, クｰカイ,,穂苅寿, 0.7,,,, 1,  1.6,④④④, 6,15,Ｆロックリヴァｰ, 62,松岡正, 0.9, 62,  -4,   8, 5, 13.8, ⑤⑦, 6,11,Ｋケイアイボイジャｰ, 69,勝浦正, 0.3, 73,  -6,  22, 9, 62.1, ⑧⑨
 7, 6,Ｆアルベレリファｰル, 44,勝浦正, 0.6, 33, -19,  -1, 8,133.3,⑤⑤④, 7, 9, ダイワネバダ,,山本康, 0.9,,,, 5, 12.8,③④⑥, 7,12,Ｄマイネルギルト, 64,蛯名正, 1.1, 63,  -7,  10, 3,  5.5, ⑫⑩, 7, 1,Ｅテンイムホウ, 77,柄崎将, 0.3, 76,  -8,* 25, 8, 38.1, ⑩⑪
 8, 7,Ｂコスモピロリ, 50,蛯名正, 0.7, 33, -18,  -3, 4, 25.4,④③③, 8,13, グロｰリｰジョン,,平沢健, 1.0,,,, 9, 42.3,⑤①②, 8, 8,Ａサワッディ, 68,水出大, 1.3, 53,*  0,  -4, 7, 26.2, ①①, 8, 3,Ｉグレｰトバルサｰ, 73,北村宏, 0.4, 77, -11,* 27, 7, 23.3, ⑬⑬
