06年 9月 9日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 9月 9日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.3,,,,,■ 4R  芝2880m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.7,,,,,■10R  芝2000m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,白井特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｅハタノワイズ, 41,小林淳,, 65,*  6,* -7, 4,  9.3, ①①, 1, 3, オンワｰドタイタン,,横山義,,,,, 1,  1.4,②②①, 1,12,Ｊメジロクロフォｰド, 51,小野次,, 64,* -3,   6,12, 64.9,①①①, 1, 2,Ｃチョウサン, 82,横山典,, 67,*-22,  27, 1,  2.8,①①①
 2, 3,Ｂサウスヒュｰマｰ, 56,柴田善, 0.9, 56,*  5, -12, 2,  3.8, ②②, 2, 2, トップオブマｰチ,,田中剛, 1.3,,,, 8, 44.1,④③③, 2,11,Ｂキャッチｰタイトル, 61,後藤浩, 0.0, 64,* -2,   6, 5,  6.7,②②②, 2, 9,Ｂピサノパテック, 82,内田博, 0.3, 73, -27,* 31, 2,  4.1,⑧⑦⑦
 3,14,Ａセクシｰザムライ, 59,木幡初, 0.9, 54,*  4, -11, 1,  2.1, ②②, 3,10, オンワｰドワンダｰ,,沢昭典, 1.7,,,, 4, 14.2,⑥⑤④, 3, 8,Ｈタｰキｰ, 53,内田博, 0.7, 60,  -9,* 11, 3,  6.2,⑭⑨⑦, 3, 7,Ｊアクトナチュラリｰ, 70,石橋脩, 0.3, 53, -25,  25, 8, 28.7,③④④
 4, 9,Ｄコスモハナコ, 46,中舘英, 1.2, 46,  -4,* -7, 6, 18.6, ⑦⑥, 4, 8, ベネディクタス,,林満明, 1.7,,,, 3, 13.7,①①②, 4, 1,Ｌコスモスコヴィル, 50,木幡初, 0.8, 59,  -8,*  7,10, 45.4,⑦⑨⑤, 4, 8,Ｆウインクルセイド, 76,中舘英, 0.3, 52,*-23,  24, 3,  4.1,③②②
 5, 5,Ｆベルモントガロップ, 35,石神深, 1.7, 39,  -7, -10,13,287.8, ⑧⑧, 5, 1, カオリリニア,,穂苅寿, 2.4,,,, 2,  5.5,⑧④④, 5, 4,Ｃオンワｰドアミラル, 57,武士沢, 0.8, 63, -12,* 15, 9, 19.6,⑰⑮⑩, 5, 3,Ｅペネトレｰタｰ, 77,吉田隼, 0.5, 48, -26,  22, 6, 17.1,⑦④④
 6, 2,Ｋロｰザヴィｰ, 19,小野次, 1.7, 42, -11,* -6,11,205.8, ⑬⑪, 6, 5, キングオブビｰスト,,宗像徹, 3.1,,,, 6, 23.9,④⑦⑧, 6, 2,Ｄマルタカマリア, 55,横山典, 1.2, 52,  -6,  -3, 7, 15.6,③④③, 6,10,Ｉアポロイレヴン, 71,柴田善, 0.5, 46, -27,  21, 9, 45.2,⑤④④
 7, 6,Ｈヤマタケフレッシュ, 34,横山義, 1.8, 38,  -7, -11, 9, 94.9, ⑧⑧, 7, 9, タイキヘリオス,,金子光, 3.7,,,, 5, 14.6,②⑤⑥, 7, 9,Ｍナムラクック, 47,中舘英, 1.5, 50,  -9,  -2, 8, 16.9,⑪⑨⑩, 7, 5,Ａエレアシチｰ, 84,後藤浩, 0.5, 72, -28,* 31, 4,  6.9,⑩⑩⑩
 8, 1,Ｃシベリアンバｰド, 51,田中勝, 1.8, 41,   1, -19, 3,  4.8, ④⑤, 8, 6, ブリュメｰル,,平沢健, 4.0,,,, 9, 45.5,⑥⑦⑦, 8,13,Ｆコスモタック, 54,石橋脩, 1.5, 48,  -7,  -7,13, 77.8,⑦⑥⑦, 8, 1,Ｄディｰエスハリアｰ, 81,勝浦正, 0.6, 64, -28,  28, 5, 11.6,⑧⑨⑦
