06年 4月29日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 4月29日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.7,,,,,■ 4R  芝1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.3,,,,,■ 7R  ダ1200m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-4.4,,,,,■10R  芝2200m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-5.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,胎内川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｄインサイダｰ, 49,塚田祥,, 67,*  5,*  1, 5,  9.7, ①①, 1,12, ソアリングピアス,---,木幡初,, 59,  -6,   7, 8, 20.5, ⑥⑥, 1, 6,Ａマイネルラファエロ, 73,中舘英,, 78,*  6,* 11, 1,  1.9, ①①, 1, 8,Ｃマイネルガスト, 68,木幡初,, 61,  -5,  10, 2,  3.3,⑤⑥④
 2, 2,Ａアルマｰジ, 56,木幡初, 0.3, 66,*  4,*  1, 2,  3.6, ②②, 2, 6, フサイチミライ,---,中舘英, 0.2, 58, -11,* 12, 7, 19.5, ⑨⑩, 2,13,Ｇマヤノダズラｰ, 58,畑端省, 1.2, 65,   2,   3, 6, 18.0, ③③, 2, 6,Ｄカネマサスピｰディ, 64,川島信, 0.1, 57,* -3,   4, 5, 13.5,③③①
 3, 4,Ｋベルモントエｰス, 32,穂苅寿, 1.6, 53,*  3, -10, 6, 17.0, ③③, 3,16,Ｃモモノカオリ, 55,田嶋翔, 0.2, 56,* -4,   1, 2,  5.0, ③③, 3,12,Ｂスマｰトエッジ, 64,柴山雄, 1.2, 64,   0,*  5, 2,  3.9, ⑤⑤, 3, 3,Ａラムタラプリンス, 69,塚田祥, 0.1, 58,  -5,   7, 1,  2.6,③④④
 4,11,Ｈキングシェｰバｰ, 37,川島信, 1.9, 48,  -2,  -8, 8, 47.3, ⑤⑤, 4, 7,Ｂキッズエンジェル, 56,柴山雄, 0.3, 56,  -9,   7, 1,  3.4, ⑨⑨, 4,15,Ｈベンツノホシ, 58,小林久, 1.4, 64,*  5,  -2,10, 45.6, ②②, 4, 7,Ｋグリッタｰロック, 54,石橋脩, 0.2, 54,* -3,   1, 6, 14.5,②①①
 5,12,Ｅリネンパｰシャン, 46,南田雅, 2.1, 45,  -7,  -7,12,103.1, ⑥⑥, 5, 4, ニシノミライ,---,菊沢隆, 0.3, 57, -10,*  8, 4,  6.3, ⑪⑩, 5, 9,Ｊトウショウクリｰム, 56,柄崎将, 1.4, 62,  -3,*  5, 7, 21.0, ⑧⑧, 5, 9,Ｇシベリアンエンゼル, 60,吉田隼, 0.2, 65, -10,* 19, 9, 41.2,⑫⑫⑫
 6, 7,Ｂフジマサリｰダｰ, 53,田中博, 2.3, 43,   0, -18, 1,  2.7, ③③, 6, 2,Ｅユメノティアラ, 49,中村将, 0.5, 49,  -8,  -3, 9, 26.5, ⑥⑥, 6,10,Ｉロｰレルシｰド, 56,石橋脩, 1.8, 59,  -1,   1, 9, 35.3, ⑦⑦, 6,11,Ｅハｰドチケット, 61,西田雄, 0.3, 59,  -7,  10, 7, 19.6,⑬⑨⑦
 7,13,Ｇボブキャット, 39,鈴来直, 2.3, 42, -11,  -5,10, 89.8, ⑨⑧, 7,14,Ａサンワｰドビジュｰ, 58,吉田隼, 0.8, 45,* -4, -13, 6, 11.8, ①①, 7, 8,Ｃライズサウンド, 61,丹内祐, 1.9, 56,   1,  -5, 3, 12.0, ③③, 7,13,Ｂブレッザ, 68,中村将, 0.4, 59,  -8,  11, 3,  6.9,⑧⑩⑩
 8, 5,Ｃヨシノヒメ, 53,小島太, 2.9, 34, -13, -11, 4,  7.5, ⑫⑪, 8,13,Ｄケｰジｰオテンバ, 52,二本柳, 0.9, 46,* -3, -14, 3,  5.8, ①①, 8, 7,Ｆトワイニングイモン, 59,南田雅, 1.9, 57,  -3,   2, 5, 15.0, ⑨⑩, 8, 5,Ｌワンモアディネロ, 50,丹内祐, 0.5, 57,  -8,  10,12, 87.1,⑧⑩⑩
 9, 1,Ｆユウタｰオリビア, 41,二本柳, 3.0, 35, -10, -12, 7, 28.0, ⑨⑨, 9,10, タイキメルヴェｰユ,---,田面木, 0.9, 50, -14,   7,11, 81.9, ⑫⑫, 9, 4,Ｄフジノヘイロｰ, 60,田面木, 2.0, 55,  -6,   2, 4, 13.0, ⑪⑪, 9,12,Ｆシルキｰパンチ, 60,嘉藤貴, 0.6, 53,  -6,   4,10, 53.2,⑧⑦⑦
10, 9,Ｌアミフジツイスタｰ, 26,黛弘人, 3.3, 28, -16, -13,15,437.6, ⑬⑬,10, 3,Ｇマイネオｰドリｰ, 48,鮫島良, 1.1, 42,* -6, -15,10, 30.6, ③③,10, 2,Ｏオｰスミハリケｰン, 51,長谷川, 2.3, 52,  -9,   2,12,139.2, ⑬⑬,10,14,Ｉサクラトラスト, 57,赤木高, 0.6, 52,  -4,   0, 8, 26.9,⑤④④
