06年 8月 6日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 8月 6日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8.4,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.9,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.1,,,,,■10R  芝1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.0,,,,
■ 2R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.0,,,,,■ 5R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.5,,,,,■ 8R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.6,,,,,■11R  ダ1700m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,噴火湾特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ａタバスコムスメ, 61,武幸四,, 61, -17,* 13, 1,  2.8,⑦⑦④, 1, 5,Ｂクチベニ, 54,郷原洋,, 61,*  1,* -3, 7, 28.7,⑧②①, 1, 3,Ａエレアシチｰ, 73,丹内祐,, 89,  -3,* 26, 5,  9.6,⑧⑦⑤, 1, 5,Ｃシルクウィザｰド, 76,安藤勝,, 75,* -2,* 16, 1,  2.3,②②①
 2,10,Ｃスズカゲラン, 57,秋山真, 0.1, 53,*-14,*  7, 3,  4.1,②②①, 2, 7,Ａダンスオｰルナイト, 64,岩田康, 0.0, 60,  -1,*  2, 1,  2.3,⑤⑥③, 2,14,Ｃチェリｰムｰン, 71,北村宏, 0.6, 66,  -1,  11, 2,  5.4,⑤③②, 2,13,Ａイアオニｰドル, 77,岩田康, 0.2, 74,* -1,* 16, 2,  3.4,②③②
 3,13,Ｂマイネミニケリｰ, 57,柴山雄, 0.7, 44,*-15,   2, 4,  7.3,⑦②②, 3, 8,Ｍシンボリプラズマ, 41,北村宏, 0.4, 57,  -3,* -1, 4,  7.1,⑫⑨⑤, 3, 7,Ｋハギノプリンセス, 63,藤田伸, 0.6, 68,  -2,  12, 3,  5.6,⑥⑤③, 3, 2,Ｄバリｰバｰン, 76,芹沢純, 0.8, 70,  -6,* 16, 7, 15.9,⑨⑧⑦
 4, 2,Ｌレディシｰクエンス, 29,柴原央, 1.2, 37,*-14,  -4,11, 92.0,①①②, 4,10,Ｅユメキコウ, 50,芹沢純, 0.8, 52,  -4,* -3,14,103.8,⑭⑮⑩, 4, 5,Ｅアグネストレジャｰ, 68,長谷川, 1.0, 68,  -2,  14, 6, 12.4,⑫⑪⑩, 4, 9,Ｈリュウゴｰルド, 70,菊沢隆, 0.9, 63,  -4,  10, 9, 62.1,④⑤③
 5, 5,Ｇディｰズサンスｰシ, 41,北村宏, 1.3, 37, -16,  -2, 8, 63.8,④④④, 5,15,Ｈゴｰルドシュｰズ, 48,四位洋, 0.9, 50,  -3,  -9,13,100.5,⑩⑨⑩, 5,12,Ｂシャドウフレア, 71,岩田康, 1.0, 60,*  3,   1, 1,  3.1,①①①, 5, 8,Ｇポライトストｰン, 72,藤田伸, 1.0, 65,  -3,  11, 5, 12.2,⑧⑤③
 6,11,Ｅスマイルビジョン, 44,松田大, 1.3, 43, -19,   3,10, 90.0,⑫⑪⑦, 6,13,Ｆクｰルカリッジ, 50,津村明, 0.9, 49,* -1, -15, 3,  6.0,⑫④②, 6, 1,Ｌピエナオンリｰワン, 59,松田大, 1.0, 66,  -1,  11, 7, 20.4,⑩⑦⑧, 6, 3,Ｅマルブツランナｰ, 73,藤岡佑, 1.1, 63,  -6,  12, 6, 14.4,④⑦⑦
 7, 9,Ｋヒカルミキティ, 36,藤田伸, 1.7, 34, -16,  -6, 5,  9.3,④④④, 7, 6,Ｏセルリアンラリック, -3,松田大, 1.0, 50,  -4,  -7,11, 91.8,⑩⑮⑩, 7, 2,Ｄスズカスウィング, 68,安藤勝, 1.4, 58,   0,   4, 4,  5.7,⑥⑤⑤, 7,12,Ｂホｰマンジュピタｰ, 76,山口竜, 1.1, 65,  -7,  14, 3,  8.4,⑫⑧⑨
 8, 1, ゲイルマイラブ,---,岩田康, 2.2, 31, -19,  -6, 2,  3.6,⑬⑪⑩, 8,11,Ｋレディフライト, 43,藤岡佑, 1.1, 48,  -3, -10, 9, 57.4,⑮⑨⑦, 8, 6,Ｇロングヘラクレス, 64,郷原洋, 1.5, 56,   1,  -1,10, 30.1,③③③, 8, 7,Ｊメジログリｰン, 65,鈴来直, 1.6, 59,  -7,  10,10, 87.8,⑪⑪⑩
 9, 8,Ｆピュアウインド, 44,武英智, 2.3, 30, -18,  -8,12,106.7,⑨⑦⑦, 9,16,Ｇマルタｰズグレｰド, 48,山口竜, 1.4, 45,  -2, -18, 6, 25.9,⑤⑥⑦, 9,13,Ｈマイネルｰシッド, 64,藤岡佑, 1.7, 57,  -4,   6, 9, 26.5,⑫⑫⑫, 9,10,Ｆタイキスピリッツ, 72,北村宏, 1.6, 55,* -2,   3, 4,  8.8,④③③
10, 3,Ｄザトライアンフ, 45,藤岡佑, 2.9, 28, -19, -11, 6, 30.3,⑨⑪⑫,10, 9,Ｌゼンノファイタｰ, 41,的場勇, 2.3, 33,  -3, -36,16,211.7,②④⑦,10, 9,Ｉニシノバニｰガｰル, 63,的場勇, 1.7, 50,  -5,  -1, 8, 24.2,③⑦⑩,10, 1,Ｌリキサンピュアティ, 62,黛弘人, 1.9, 56,  -9,   9,13,198.8,⑨⑫⑬
11,12,Ｊアザミジョウ, 37,四位洋, 2.9, 29, -17, -15, 7, 34.9,⑨⑦⑦,11, 1,Ｉウインレジｰナ, 45,本田優, 2.5, 35,  -1, -35, 8, 28.8,③⑥⑩,11,10,Ｍマイネルセバス, 57,小林徹, 1.9, 53,  -2,  -1,12, 66.5,⑧⑦⑧,11, 4,Ｉスマｰトカイザｰ, 67,柴山雄, 2.1, 53,* -1,  -3, 8, 34.5,①①③
12, 6,Ｈエプソムバクシン, 40,山口竜, 4.1,-11, -17, -27, 9, 74.8,④⑦⑩,12, 2,Ｄマイネルレモリｰノ, 50,丹内祐, 2.5, 33,  -5, -32,12, 99.2,⑧⑨⑭,12, 4,Ｊマイネルアエラス, 63,秋山真, 2.0, 55,*  2, -11,11, 38.8,②②⑤,12, 6,Ｋロングチェイサｰ, 64,鹿戸雄, 2.6, 48,  -8,   3,12,131.1,⑫⑫⑪
13, 4,Ｉゴｰルドインパルス, 38,丹内祐, 6.8,-97, -17, -55,13,164.0,②④⑫,13,12,Ｃマイネルマズラｰ, 53,武幸四, 2.6, 34,*  1, -41, 5,  9.0,③②⑤,13,11,Ｎナイスソニック, 40,黛弘人, 5.1,-52,  -9, -43,13,124.6,⑩⑬⑬,13,11,Ｍニジノカナタヘ, 56,的場勇, 2.7, 46,  -7,  -3,11,113.9,④⑧⑪
,,,,,,,,,,,,14,14, ロサンジン,---,藤田伸, 3.0, 32,  -3, -40, 2,  4.9,⑮⑨⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15, 4,Ｊトウカイプリンス, 44,北村友, 3.5, 25,*  3, -67,15,141.7,①①③,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16, 3,Ｎシャコｰバニラ, 40,秋山真, 4.2, 24,  -3, -57,10, 80.8,⑤⑨⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+18 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-1),,,,,,,,,,,
単勝:280円 複勝:07=120円 10=120円 13=170円 枠連:480円,,,,,,,,,,,,"単勝:2,870円 複勝:05=370円 07=120円 08=210円 枠連:1,180円",,,,,,,,,,,,"単勝:960円 複勝:03=250円 14=190円 07=210円 枠連:1,940円",,,,,,,,,,,,単勝:230円 複勝:05=120円 13=140円 02=260円 枠連:260円,,,,,,,,,,,
馬連:480円 ワイド:07-10=190円 07-13=280円 10-13=360円,,,,,,,,,,,,"馬連:1,920円 ワイド:05-07=630円 05-08=2,620円 07-08=360円",,,,,,,,,,,,"馬連:2,320円 ワイド:03-14=830円 03-07=1,090円 07-14=580円",,,,,,,,,,,,馬連:360円 ワイド:05-13=190円 02-05=450円 02-13=740円,,,,,,,,,,,
馬単:900円 3連複:890円,,,,,,,,,,,,"馬単:6,910円 3連複:4,520円",,,,,,,,,,,,"馬単:5,260円 3連複:4,050円",,,,,,,,,,,,"馬単:570円 3連複:1,480円 3連単:4,880円",,,,,,,,,,,
■ 3R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.3,,,,,■ 6R  ダ1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.6,,,,,■ 9R  芝1200m 2 歳ｵｰﾌﾟﾝ(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4.9,,,,,■12R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,函館2歳ｽﾃｰｸｽ ＧⅢ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｄブルｰミングスノｰ, 49,四位洋,, 59,* -1,* -1, 1,  2.7, ②②, 1, 4,Ａチャｰムダイヤ, 74,四位洋,, 69,*  5,   4, 1,  1.7, ②②, 1,14,Ｅニシノチャｰミｰ, 70,四位洋,, 78,   3,* 13, 7, 16.5, ⑦④, 1,14,Ｃゼンノシｰルド, 70,菊沢隆,, 65,*  6,   3, 5, 10.2, ①①
 2, 7,Ａシングフォアジョイ, 55,藤田伸, 0.5, 54,*  0,  -7, 2,  2.9, ①①, 2, 6,Ｄリキアイワカノオｰ, 63,北村友, 0.5, 60,  -7,   5, 4, 11.9, ⑥⑥, 2,11,Ｄロｰレルゲレイロ, 73,本田優, 0.2, 73,*  8,   3, 5, 12.2, ②①, 2, 2,Ｅシルクドラグｰン, 65,藤田伸, 0.0, 65,*  5,   5, 1,  3.9, ②②
 3,11,Ｅカズサハｰト, 45,小島太, 0.5, 51,  -4,  -6, 5, 15.0, ③③, 3,11,Ｃアポロマグナム, 64,丹内祐, 0.6, 56,   2,  -3, 8, 67.7, ③③, 3,16,Ｈシャルトリュｰズ, 66,津村明, 0.2, 75,   6,   7, 8, 18.5, ③②, 3, 4,Ｆナイススマｰトワン, 64,的場勇, 0.1, 65,   2,   6, 7, 12.5, ④④
 4, 4,Ｂソフィアルｰジュ, 54,菊沢隆, 0.6, 52,  -5,  -5, 3,  5.0, ③④, 4,10,Ｅサウンドスピリット, 62,本田優, 0.8, 57,   1,  -1, 3,  5.8, ④③, 4,12,Ｆマイニングゴｰルド, 69,安藤勝, 0.3, 70,   1,   7, 6, 12.3, ⑦⑦, 4,11,Ｋエボニｰビジョン, 59,安藤勝, 0.4, 68,  -9,  16, 3,  6.3, ⑨⑨
 5, 1,Ｇファｰムウィル, 44,本田優, 0.9, 47, -16,* -1, 8, 46.6, ⑩⑧, 5, 5,Ｌナムラシｰトン, 44,荻野要, 0.8, 59, -25,* 13,11,179.0, ⑫⑫, 5, 9,Ｎシャルロットノアル, 56,岩田康, 0.8, 64,  -7,* 10, 4,  8.2, ⑭⑪, 5,10,Ｇアドマイヤソニック, 62,北村宏, 0.4, 62,   5,   2, 6, 10.4, ④③
 6, 9,Ｆジンデンスバル, 45,藤岡佑, 0.9, 46, -17,*  0, 6, 18.2, ⑫⑪, 6,12,Ｂファインセンテンス, 64,岩田康, 1.0, 50,*  7, -10, 2,  3.8, ①①, 6, 5,Ｃインパｰフェクト, 75,山口竜, 1.0, 59,  -3,   1, 2,  4.2, ⑨⑪, 6, 5,Ｄステキナブロンコ, 67,丹内祐, 0.4, 65, -10,  14, 4,  7.8, ⑨⑨
 7, 2,Ｃアドマイヤテンシ, 54,柴山雄, 1.0, 46, -11,  -5, 4,  8.2, ⑥⑦, 7, 2,Ｇトワイニングイモン, 58,郷原洋, 1.0, 54,   2,  -4, 7, 44.3, ④③, 7, 1,Ｍジャングルテクノ, 58,北村宏, 1.1, 56, -13,*  9,10, 22.0, ⑮⑭, 7, 8,Ｊトウカイボナンザ, 60,長谷川, 0.5, 69, -15,* 20, 9, 18.8, ⑬⑫
 8, 6,Ｈソノフェリｰチェ, 30,岩田康, 1.1, 46,  -8,  -8, 7, 25.8, ⑤⑤, 8, 8,Ｆフィｰルドミラクル, 61,小林徹, 1.0, 55,  -9,   3, 5, 18.1, ⑦⑦, 8,13,Ｉコンゴウダイオｰ, 65,柴山雄, 1.1, 57,  -3,   0, 9, 18.6, ⑨⑪, 8,15,Ｈプリティｰキャット, 61,小林徹, 0.5, 63, -13,  14,11, 37.6, ⑪⑨
 9, 5,Ｉウォｰタｰキンブル, 28,竹之下, 1.2, 44, -11,  -8,11,134.6, ⑥⑤, 9, 7,Ｈマンボカｰニバル, 58,黛弘人, 1.2, 50, -15,   3, 6, 27.3, ⑩⑩, 9, 4,Ｇゼットカｰク, 68,藤田伸, 1.1, 58,   3,  -6, 3,  6.0, ⑥④, 9, 1,Ａマシロンガｰル, 73,藤岡佑, 0.6, 56,   2,  -1, 2,  4.4, ④⑥
10,10, オンワｰドアビエス,---,郷原洋, 2.2, 33, -11, -18,10, 74.7, ⑥⑧,10, 3,Ｊジャスミンフレイズ, 55,的場勇, 1.2, 49, -16,   2,12,281.5, ⑩⑩,10, 8,Ｋマイネペロｰラ, 59,武幸四, 1.3, 58,   6,  -9,13, 91.9, ③④,10, 6,Ｉドリｰムシｰカｰ, 60,柴原央, 0.7, 58,  -3,   5,10, 30.9, ⑧⑧
11,12, アンセスタｰ,---,的場勇, 2.8, 23, -15, -23, 9, 60.8, ⑩⑪,11, 1,Ｉアミフジハナザカリ, 56,小島太, 1.5, 46, -12,  -2, 9,158.5, ⑦⑦,11,15,Ｐウインクルウィナｰ, 47,鹿戸雄, 1.4, 56,  -2,  -3,14,160.3, ⑨⑨,11,16,Ｂダノンバディ, 71,小島太, 0.9, 49,  -2,  -6, 8, 17.4, ⑦⑥
12, 3,Ｊヒカリノメガミ,  8,丹内祐, 3.1, 21, -13, -27,12,173.9, ⑨⑧,12, 9,Ｋカミタカジョｰ, 45,長谷川, 1.9, 43,  -9,  -6,10,172.1, ⑦⑦,12, 7,Ｏマイネシャンゼリゼ, 50,長谷川, 1.5, 54,  -5,  -2,12, 73.6, ⑬⑭,12,13,Ｌメキメッサｰ, 53,津村明, 1.1, 57, -24,* 18,14,111.1, ⑮⑭
,,,,,,,,,,,,,,,,,,,,,,,,13, 3,Ｊモデスティｰ, 62,柴原央, 1.9, 48,  -2, -11,15,165.1, ⑨⑨,13, 7,Ｎコアレスフォルテ, 50,山口竜, 1.3, 50, -11,   4,15,134.8, ⑪⑫
,,,,,,,,,,,,,,,,,,,,,,,,14, 6,Ｂエｰシンダｰムスン, 77,秋山真, 2.1, 44,*  9, -27, 1,  3.5, ①②,14,12,Ｐヒシダブリン, 48,武幸四, 1.3, 51, -17,  10,13, 99.8, ⑬⑭
,,,,,,,,,,,,,,,,,,,,,,,,15, 2,Ｌガｰルズポップ, 58,菊沢隆, 3.4, 27,*  7, -42,11, 28.2, ③⑦,15, 3,Ｏグラスイｰグル, 48,鹿戸雄, 1.8, 45, -30,  14,16,140.8, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 9,Ｍパセティックゴｰル, 51,北村友, 3.3,-63,*  5, -47,12, 74.6, ②④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-2),,,,,,,,,,,
単勝:270円 複勝:08=140円 07=120円 11=240円 枠連:340円,,,,,,,,,,,,単勝:170円 複勝:04=110円 06=230円 11=720円 枠連:760円,,,,,,,,,,,,"単勝:1,650円 複勝:14=510円 11=350円 16=590円 枠連:2,250円",,,,,,,,,,,,"単勝:1,020円 複勝:14=280円 02=170円 04=310円 枠連:1,020円",,,,,,,,,,,
