06年12月17日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年12月17日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,,■ 4R  芝2000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.6,,,,,■ 7R  ダ2300m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.2,,,,,■10R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.4,,,,
14, 1,Ｐヒカリポンペイ,-51,古川吉, 5.3, 33, -14,  -9,13,256.9,⑯⑯⑯,14, 5,Ｅマルタカクロス, 44,田中克, 2.7, 34, -20,   4,15,178.8,⑮⑯⑯,14, 6,Ｆキｰプウイン, 60,村田一, 2.9, 52,  -2,  -2,10, 41.1,⑩⑬⑭,14, 1,Ｊマイネルバイファル, 60,郷原洋, 2.0, 46,  -7,  -1,10, 39.7,⑭⑯⑮
15,12,Ｏウォｰタｰギブン, 30,高橋亮, 6.0, 29, -10, -23,12,179.2,⑬⑭⑮,15,16,Ｃハストラング, 47,松田大, 2.7, 39,  -9, -15,14,152.9,⑥⑦⑧,15,13,Ｍマスラタケヲ, 51,飯田祐, 4.0, 46,  -3, -10,15,392.1,⑯⑯⑯,15, 6,Ｏロマンスオｰラ, 46,飯田祐, 3.7, -9,  -4, -35,16,262.3,④⑨⑪
16,16,Ｅテイエムスナイパｰ, 46,酒井学, 6.2, 27,  -6, -32, 7, 44.8,③⑨⑪,16, 1,Ｍルミノゴｰルド, 26,村田一, 3.4, 28, -13, -16,13,136.2,⑧⑫⑬,16,16,Ｏクインリボｰ, 47,加藤士, 5.0, 45,  -2, -26,16,649.5,①⑪⑫,16,10, テンザンコンドル,---,西田雄, 3.8,-39,*  1, -45,15,191.2,①②⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+20 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-3),,,,,,,,,,,
単勝:880円 複勝:08=210円 06=100円 09=250円 枠連:530円,,,,,,,,,,,,単勝:300円 複勝:15=180円 09=130円 13=400円 枠連:370円,,,,,,,,,,,,単勝:340円 複勝:01=170円 03=220円 08=550円 枠連:880円,,,,,,,,,,,,"単勝:2,690円 複勝:02=840円 11=440円 07=600円 枠連:5,180円",,,,,,,,,,,
"馬連:570円 ワイド:06-08=270円 08-09=1,290円 06-09=340円",,,,,,,,,,,,"馬連:670円 ワイド:09-15=320円 13-15=1,660円 09-13=940円",,,,,,,,,,,,"馬連:1,380円 ワイド:01-03=500円 01-08=1,400円 03-08=2,290円",,,,,,,,,,,,"馬連:19,650円 ワイド:02-11=6,310円 02-07=5,700円 07-11=2,530円",,,,,,,,,,,
"馬単:2,180円 3連複:1,910円",,,,,,,,,,,,"馬単:1,350円 3連複:4,200円",,,,,,,,,,,,"馬単:1,870円 3連複:8,790円",,,,,,,,,,,,"馬単:41,960円 3連複:100,160円 3連単:743,220円",,,,,,,,,,,
■ 2R  ダ1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.9,,,,,■ 5R  芝1200m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 8R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.1,,,,,■11R  芝2500m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,天竜川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｂルミナスポイント, 69,橋本美,, 84,   1,* 16, 1,  3.0, ⑤④, 1, 1, マイティｰボタン,---,中舘英,, 58,*  3,  -7, 3,  4.6, ①①, 1, 9,Ｄケイアイシャｰプ, 61,石橋脩,, 74,* -1,* 14, 7, 21.1,⑤③③, 1,10,Ｄガッサングリｰン, 76,石橋脩,, 76,   5,* 15,11, 35.8,⑬⑨⑥
 2, 9,Ｄリトルホｰプ, 64,田中克, 0.7, 67,*  8,   2, 4,  8.6, ②②, 2, 9, ブラックウィッチ,---,田嶋翔, 0.0, 58,   0,  -4, 2,  4.5, ④③, 2,10,Ｇエビスハルカ, 58,中舘英, 0.1, 71,*  0,  11, 6, 18.2,②②②, 2, 7,Ｊパｰプルファルコン, 70,北村友, 0.0, 77,*  9,   6, 5,  8.8,⑨③②
 3, 4,Ｅエレガントキャット, 61,中舘英, 0.9, 67,*  6,   4, 2,  4.6, ③③, 3, 8, ベタｰデイズ,---,川島信, 0.0, 58,*  2,  -5, 5,  6.9, ③③, 3, 7,Ａクロノロジスト, 71,鮫島良, 0.5, 65,* -1,   8, 1,  1.8,⑥③③, 3, 3,Ｈバブルサウンド, 73,嘉藤貴, 0.4, 74,*  9,   2, 4,  7.6,⑤⑤④
 4,11,Ｉエジプシャン, 57,芹沢純, 1.2, 63,   1,   4, 7, 12.0, ⑤⑥, 4,14, ジョウノガｰベラ,---,村田一, 0.2, 55, -11,*  4, 4,  5.7, ⑧⑧, 4,14,Ｂニュｰグランジ, 66,村田一, 0.6, 69,  -3,* 13, 2,  5.6,⑫⑩⑩, 4,11,Ｆレディインブラック, 74,菊沢隆, 0.4, 75,   7,* 10, 6, 10.9,⑫⑨⑩
 5, 5,Ａイエスオアノｰ, 70,塚田祥, 1.3, 59,* 10,  -4, 3,  6.3, ①①, 5,11, イチエイジュン,---,西田雄, 0.3, 53,*  3, -11,11, 54.4, ②②, 5, 8,Ｆツルミベレイザ, 60,北村友, 0.9, 63,  -5,  10,11, 76.6,⑫⑩⑩, 5, 1,Ｃタニノディキディキ, 77,鮫島良, 0.5, 73,* 10,  -2, 1,  3.7,②②①
 6, 8,Ｌジパングエンジェル, 54,古川吉, 1.3, 64, -12,* 11,15,111.0, ⑬⑫, 6, 5, メリｰサプライズ,---,松田大, 0.3, 53,  -1,  -7, 8, 23.1, ④⑤, 6, 4,Ｎフロｰネ, 49,古川吉, 1.2, 60,  -3,   6,10, 62.8,⑦⑧⑦, 6, 9,Ｌテイエムサッカｰ, 70,中舘英, 0.6, 73,   8,   4, 2,  5.6,⑦⑦⑥
 7,12,Ｇナウシカトウショウ, 59,石橋脩, 1.4, 61,  -5,   6, 8, 14.7, ⑨⑨, 7,13, ニットウエジョン,---,佐久間, 0.4, 52,  -4,  -5, 6, 17.6, ⑦⑦, 7,15,Ｊミズホユウセイ, 55,芹沢純, 1.3, 56,* -1,   1, 8, 22.1,③③③, 7, 8,Ｂイｰグルドライバｰ, 77,松田大, 0.9, 70,   7,   4, 3,  5.6,⑦⑪⑪
 8,13,Ｃラプタル, 66,岩崎祐, 1.5, 58,   4,  -1, 6, 11.7, ③④, 8, 2, イｰサンラヴ,---,塚田祥, 0.4, 50,  -2,  -9, 1,  4.3, ④⑤, 8,16,Ｈニシノバニｰガｰル, 58,田辺裕, 1.5, 60,  -6,   9,13,103.1,⑮⑬⑫, 8, 6,Ｉメジロワグナｰ, 71,石神深, 0.9, 66,   3,   5,13, 88.6,⑩⑫⑪
 9, 1,Ｈサンレモシチｰ, 59,北村友, 1.5, 56,  -3,   1, 9, 24.9, ⑦⑦, 9, 3, キッスホｰラｰ,---,飯田祐, 1.5, 35, -19,  -8, 7, 18.2, ⑨⑨, 9,11,Ｃパッサリン, 62,菊沢隆, 1.5, 59,  -5,   7, 3,  8.1,⑨⑫⑫, 9, 5,Ｇダブルキング, 74,塚田祥, 1.0, 67,   7,  -5, 9, 30.7,⑤⑥⑧
10, 7,Ｆチャｰムラブ, 60,川島信, 1.7, 58, -16,* 10, 5, 11.4, ⑮⑭,10,12, テンシノビｰチ,---,鮫島良, 1.7, 30, -26,  -6,10, 48.5, ⑪⑩,10, 3,Ｅコスモキャンディス, 60,佐藤聖, 1.6, 52,  -3,  -1, 4, 11.9,⑦⑦⑦,10,12,Ｋプロンタテヤマ, 70,橋本美, 1.4, 66,   5,   1, 7, 11.5,⑩⑫⑬
11,10,Ｋワンダｰカルメン, 55,竹之下, 1.7, 57, -10,   6,12, 94.4, ⑫⑩,11,10, ゴｰルデンムスメ,---,石橋脩, 2.2, 24, -24, -14,13,102.1, ⑪⑪,11, 1,Ｍレディクロｰリス, 52,川島信, 1.7, 53,*  0,  -4, 5, 13.6,①①①,11, 2,Ａバンドマスタｰ, 85,西田雄, 1.5, 62,   6,  -9,12, 51.8,③⑦⑧
12, 6,Ｎフォｰナインミダス, 45,鮫島良, 1.8, 53,  -3,  -1,11, 92.1, ⑦⑦,12, 6, デヒアビｰト,---,高橋亮, 2.3, 22, -22, -17, 9, 25.1, ⑩⑪,12,13,Ｉクｰルダンサｰ, 58,塚田祥, 2.2, 49,  -3,  -5, 9, 31.1,⑨⑧⑨,12, 4,Ｅエタｰナルスマイル, 74,川島信, 1.8, 56,*  7, -22,10, 33.5,④③③
13, 2,Ｍベルモントシャルム, 47,小島太, 1.9, 52, -14,   4,10, 56.4, ⑬⑭,13, 7, ラリパップ,---,橋本美, 2.5, 19, -27, -16,12, 85.6, ⑬⑬,13, 2,Ｌメイショウマボンヌ, 53,酒井学, 2.3, 49,  -1,  -7,12, 98.5,③③⑥,13,13,Ｍトｰセンレｰサｰ, 68,村田一, 3.9, 49,* 10, -53, 8, 12.3,①①④
14,15,Ｊヤマノジャスティス, 55,田辺裕, 2.1, 50,  -7,   0,14,104.0, ⑩⑩,14, 4, マルヨデザｰト,---,菊沢隆, 2.9, 13, -27, -22,14,113.1, ⑬⑭,14,12,Ｏテイエムヨカオゴ, 47,佐久間, 2.3, 50,  -6,   1,14,313.5,⑫⑬⑫,,,,,,,,,,,,
15,14,Ｏルミナスカラｰ, 43,佐藤聖, 3.0, 39,  -8, -11,13,102.2, ⑩⑫,,,,,,,,,,,,,15, 6,Ｐシゲハヤテ, 45,加藤士, 2.5, 50,  -8,   3,15,431.9,⑯⑯⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 5,Ｋタケデンビリｰブ, 53,千葉直, 2.9, 43,  -9,  -3,16,479.5,⑨⑮⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-3),,,,,,,,,,,
"単勝:300円 複勝:03=140円 09=250円 04=140円 枠連:1,180円",,,,,,,,,,,,"単勝:460円 複勝:01=150円 09=160円 08=170円 枠連:1,070円",,,,,,,,,,,,"単勝:2,110円 複勝:09=480円 10=390円 07=120円 枠連:7,510円",,,,,,,,,,,,"単勝:3,580円 複勝:10=740円 07=300円 03=270円 枠連:3,690円",,,,,,,,,,,
"馬連:1,520円 ワイド:03-09=540円 03-04=230円 04-09=530円",,,,,,,,,,,,"馬連:1,010円 ワイド:01-09=430円 01-08=430円 08-09=550円",,,,,,,,,,,,"馬連:7,210円 ワイド:09-10=1,890円 07-09=630円 07-10=570円",,,,,,,,,,,,"馬連:22,730円 ワイド:07-10=4,560円 03-10=3,780円 03-07=1,110円",,,,,,,,,,,
"馬単:2,480円 3連複:1,810円",,,,,,,,,,,,"馬単:2,100円 3連複:1,670円",,,,,,,,,,,,"馬単:20,220円 3連複:5,100円",,,,,,,,,,,,"馬単:55,750円 3連複:48,410円 3連単:441,410円",,,,,,,,,,,
■ 3R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.9,,,,,■ 6R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.9,,,,,■ 9R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.5,,,,,■12R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,恵那特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｅオｰキッドコｰト, 62,橋本美,, 77,  -5,* 18, 1,  2.8,⑧⑩⑦, 1, 4,Ｌシルバｰデュｰク, 56,郷原洋,, 62,   3,* -1,11, 58.9,⑧⑨⑧, 1,11,Ｂスギノベラｰジオ, 71,鮫島良,, 63,  -5,*  8, 2,  3.2,⑩⑨⑥, 1, 6,Ａキルシュワッサｰ, 74,塚田祥,, 82,* 13,   8, 1,  3.5, ③③
 2, 8,Ｈラガｰチトセオｰ, 59,鮫島良, 0.2, 65,* -1,   8, 5, 11.6,②①①, 2, 2,Ｇボナパルト, 62,村田一, 0.1, 62,   5,  -5, 4,  6.8,⑥⑥④, 2, 5,Ｃブレイバｰ, 66,中舘英, 0.0, 60,* -2,   3, 3,  4.7,①①①, 2, 2,Ｅスプリングタピアン, 71,石橋脩, 0.1, 84,* 17,   3, 5,  7.8, ②②
 3,11,Ｃエイワンタッチ, 65,塚田祥, 0.4, 63,* -1,   6, 2,  4.2,⑥②②, 3,11,Ａキングアｰサｰ, 71,塚田祥, 0.2, 61,*  6,  -8, 1,  1.9,④②②, 3, 9,Ａタイキプライム, 71,塚田祥, 0.0, 65,  -6,* 11, 1,  2.2,⑬⑫⑫, 3,13,Ｄトウショウアタック, 72,郷原洋, 0.4, 73,   9,   6, 6,  9.7, ⑥⑥
 4, 3,Ｂメイショウダンディ, 67,田中克, 1.0, 57,  -5,   4, 3,  5.1,④⑥④, 3, 1,Ｊコスモメテオ, 58,石橋脩, 0.2, 61,   5,  -6, 6, 30.4,⑤⑥④, 4,13,Ｅニュｰスブレイク, 63,石橋脩, 0.3, 59,  -4,   4, 4, 12.8,⑦⑤③, 4, 7,Ｃラインフェニックス, 72,鮫島良, 0.5, 67,   1,* 12, 3,  4.8, ⑩⑪
 5, 2,Ｍテンエイトップガン, 54,嘉藤貴, 1.0, 61,  -5,   9,10, 52.7,⑩⑩⑨, 5, 3,Ｃテイエムオｰディン, 66,中舘英, 0.3, 61,*  6,  -9, 3,  6.8,②②②, 5, 8,Ｈヘイアンルモンド, 57,佐藤聖, 0.3, 54,* -3,   0,10, 68.6,③②②, 5,10,Ｆシゲルガンバレ, 71,河北通, 0.5, 71,   9,   5, 2,  4.7, ⑥④
 6,13,Ｄリトルプリンス, 63,中舘英, 1.3, 64,  -9,* 13, 4,  6.0,⑮⑮⑭, 6,13,Ｅプログレスエバｰ, 63,田中克, 0.3, 58,   4,  -9,10, 50.8,⑥④④, 6, 7,Ｌドリｰムシｰカｰ, 49,生野賢, 0.4, 64,  -8,* 11,12, 83.2,⑯⑯⑭, 6,14,Ｈコアレスキャスト, 69,村田一, 0.5, 69,   6,   8, 7, 16.9, ⑧⑦
 7, 1,Ｌリネンヤクシン, 55,村田一, 1.5, 58,  -7,   8, 6, 21.8,⑬⑭⑬, 7, 9,Ｄカネマサスピｰディ, 64,北村友, 0.4, 55,   0,* -3, 8, 40.3,⑬⑫⑩, 7,12,Ｄタマモステイタス, 65,川島信, 0.5, 56,  -4,   3, 5, 17.8,⑤⑤⑥, 7, 9,Ｎフラワｰメロディｰ, 58,川島信, 0.7, 70,  12,  -2,12,138.8, ④④
 8, 7,Ｆアグネスカラット, 61,北村友, 1.5, 51,  -5,   0,15,174.1,⑥⑥⑦, 8,12,Ｂサンワｰドピラｰ, 66,田辺裕, 0.5, 59,   6,  -9, 2,  5.7,⑩④④, 8, 4,Ｇメイショウトンボ, 58,小島太, 0.9, 49,  -5,  -3, 6, 41.2,⑤⑤⑤, 8,11,Ｋシャドウムｰン, 61,柴原央, 0.7, 64,   1,*  9, 9, 45.5, ⑩⑪
 9,14,Ｎドリｰムタイガｰ, 53,石橋脩, 1.9, 50,* -1,  -8,11, 68.8,②②②, 9, 7,Ｉテンザンモビｰル, 59,菊沢隆, 0.6, 58,*  6, -11,14,130.5,③①①, 9, 2,Ｉレイトレｰサｰ, 56,菊沢隆, 0.9, 55,  -7,   4,11, 68.8,⑭⑬⑫, 9, 4,Ｊナイスソニック, 61,北村浩, 0.8, 63,   1,   8,11, 93.9, ⑩⑩
10, 6,Ｇイソノサクセス, 61,芹沢純, 2.0, 49,  -5,  -1, 7, 23.3,⑧⑩⑪,10, 5,Ｆソリッドラヴ, 63,鮫島良, 0.6, 56,   3,  -7, 5, 13.0,⑩⑨⑧,10,10,Ｐハッピｰヘイロｰ, 38,芹沢純, 1.2, 49,  -4,  -4, 7, 52.7,⑦⑤⑥,10, 8,Ｌメタルビｰズ, 61,田辺裕, 1.1, 58,  -4,   8,10, 79.0, ⑬⑬
11,16,Ｉアグネスマサオｰ, 58,菊沢隆, 2.1, 48,* -2,  -8, 9, 37.8,⑬④④,11,14,Ｍトｰセンマウンテン, 56,加藤士, 0.8, 54,  -2,*  0, 7, 39.2,⑮⑮⑭,11,14,Ｏサファリバンブｰ, 43,田辺裕, 1.2, 50,  -5,  -1,16,412.3,⑦⑩⑩,11,12,Ｉエイユｰツｰビｰト, 67,石神深, 1.1, 58,  -4,   8,13,150.7, ⑬⑬
12, 5,Ｏシルクリアライズ, 52,西田雄, 2.8, 45,  -4, -10,14,147.1,⑩⑨⑪,12, 6,Ｏトｰタチス, 52,飯田祐, 1.1, 53,   2,  -9,15,152.0,⑭⑫⑩,12, 3,Ｆアグネスリュウ, 59,北村友, 1.5, 44,  -6,  -7, 8, 54.4,⑩⑩⑩,12, 3,Ｏセレスアドラｰブル, 55,松田大, 1.3, 57,   6,  -5,16,194.3, ⑧⑦
13,10,Ｐノｰブルレディ, 51,田辺裕, 3.4, 45,  -3, -17,16,419.6,④⑥⑨,13,10,Ｈエムエスゴｰルド, 59,芹沢純, 1.2, 53,   3, -12,12, 94.2,⑧⑨⑩,13, 6,Ｊワンダｰピュアティ, 54,千葉直, 2.1, 43,* -3, -17,15,209.3,②②③,13, 1,Ｇフラワｰレインボｰ, 70,西田雄, 1.6, 61,* 17, -20, 8, 17.3, ①①
