06年10月22日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年10月22日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-9.4,,,,,■ 4R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.5,,,,,■10R  芝1600m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0.0,,,,
11, 3,Ｈロｰランバロｰ, 32,飯田祐, 2.7, 34, -15,  -8,14,151.8,⑨⑨⑪,,,,,,,,,,,,,11, 7,Ｍロｰズドレッシュ, 43,佐藤哲, 1.6, 51,  -2,  -7, 7, 13.6,③③③,11, 4,Ｋプリモスタｰ, 76,藤田伸, 1.4, 68,  11,  -8, 8, 21.4, ④⑤
12,14,Ｆリバｰトｰマス, 38,川原正, 2.9, 36,*-12, -16, 8, 47.7,③③⑤,,,,,,,,,,,,,12, 4,Ｈメイショウトンボ, 57,石橋守, 2.1, 48,  -3, -10, 8, 20.6,⑤⑤⑤,12, 3,Ｇマイノチカラ, 80,川原正, 2.0, 58,* 12, -23,12, 43.9, ②②
13, 9,Ｍシゲルサラマッポ, 25,池添謙, 4.1, 27, -17, -17,10, 92.1,⑭⑫⑬,,,,,,,,,,,,,13, 5,Ｊアジアン, 53,藤田伸, 2.5, 46,  -5,  -8,12, 83.9,⑫⑩⑧,13, 8,Ｍアンクルリｰサム, 73,四位洋, 2.0, 58,   9, -16,10, 26.8, ⑥⑥
14,12,Ｌチェリｰカントリｰ, 26,幸英明, 4.2, 25, -19, -16,12,113.6,⑮⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,14,10,Ｎテイエムイットｰ, 60,和田竜, 2.6, 47,   1, -16,14,112.5, ⑩⑬
15, 5,Ｐプラチナペｰパｰ,-43,和田竜, 5.0,  3, -19, -22, 7, 23.7,⑪⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+18 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-6),,,,,,,,,,,
"単勝:480円 複勝:11=220円 07=300円 16=1,770円 枠連:2,600円",,,,,,,,,,,,単勝:750円 複勝:02=150円 10=110円 03=130円 枠連:660円,,,,,,,,,,,,"単勝:730円 複勝:08=260円 03=280円 02=150円 枠連:3,060円",,,,,,,,,,,,"単勝:430円 複勝:13=160円 01=240円 11=280円 枠連:1,470円",,,,,,,,,,,
"馬連:2,770円 ワイド:07-11=920円 11-16=4,270円 07-16=7,830円",,,,,,,,,,,,馬連:720円 ワイド:02-10=250円 02-03=360円 03-10=170円,,,,,,,,,,,,"馬連:3,340円 ワイド:03-08=1,040円 02-08=620円 02-03=670円",,,,,,,,,,,,"馬連:1,460円 ワイド:01-13=580円 11-13=660円 01-11=1,220円",,,,,,,,,,,
"馬単:4,680円 3連複:57,380円",,,,,,,,,,,,"馬単:1,940円 3連複:680円",,,,,,,,,,,,"馬単:6,070円 3連複:3,990円",,,,,,,,,,,,"馬単:2,810円 3連複:4,560円 3連単:21,170円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.7,,,,,■ 5R  ダ1400m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.8,,,,,■ 8R  芝1400m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.9,,,,,■11R  芝3000m 3 歳ｵｰﾌﾟﾝ 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,かえで賞,,,,,,,,,,,,菊花賞 ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ａルミナスハｰバｰ, 72,小牧太,, 75,  -5,* 20, 1,  1.3, ④④, 1,13,Ｂフォルテピアノ, 69,小牧太,, 72,*  3,*  6, 2,  3.1, ③③, 1,10,Ａカノヤザクラ, 69,安藤勝,, 75,* 12,  -2, 1,  2.1, ②②, 1,18,Ｌソングオブウインド, 76,武幸四,,106,  10,* 36, 8, 44.2,⑯⑯⑧
 2, 7,Ｃグッドキララ, 51,福永祐, 1.2, 61,*  0,  -4, 3, 15.1, ①①, 2, 4,Ｉルスナイサンバ, 59,小林慎, 0.7, 67,*  5,  -4, 8, 45.2, ①①, 2, 2,Ｂゼットカｰク, 66,武豊  , 0.0, 76,  11,   1, 3,  7.0, ③③, 2,13,Ａドリｰムパスポｰト, 89,横山典, 0.0,100,  12,* 28, 2,  4.9,⑥⑥⑦
 3,11,Ｈグラントリアノン, 30,藤岡佑, 2.0, 49,  -8,  -4, 6, 26.9, ⑦⑦, 3,11,Ｄウイングスオブヒロ, 61,四位洋, 0.8, 62,  -4,*  7, 6, 19.1, ⑫⑫, 3, 5,Ｃアドマイヤプルｰト, 64,岩田康, 0.3, 72,* 13,  -8, 2,  3.6, ①①, 3, 5,Ｂアドマイヤメイン, 88,武豊  , 0.3, 90,* 18,  -1, 3,  6.2,①①①
 4, 4,Ｊフットワｰク, 21,和田竜, 2.1, 47,  -6,  -9, 5, 18.8, ⑥⑤, 4, 5,Ｇヘイロｰフジ, 59,飯田祐, 0.9, 61,  -4,*  5, 5, 15.8, ⑫⑮, 4, 4,Ｅウィズディクタット, 53,小牧太, 0.5, 65,   4,   2, 7, 22.8, ⑦⑦, 4,12,Ｄメイショウサムソン, 88,石橋守, 0.7, 91,* 13,  15, 1,  2.0,④④②
 5, 3,Ｅカネコメハｰシル, 37,安部幸, 2.4, 42, -10, -10,11,279.8, ⑦⑦, 5,16,Ａトｰホウレビン, 70,武豊  , 0.9, 63,   1,   0, 1,  2.2, ⑥④, 5, 8,Ｇグロリアスウェザｰ, 49,福永祐, 0.7, 60,  -1,*  5, 6, 16.6, ⑧⑧, 5,15,Ｉアクシオン, 79,田中勝, 0.8, 93,  11,  22,10, 60.5,⑭⑬⑬
 6, 6,Ｆアグネスポライト, 36,武豊  , 2.4, 44,* -1, -21, 2,  5.2, ②②, 6,12,Ｃカントリｰスタイル, 67,岩田康, 0.9, 62,  -2,   3, 4, 11.9, ⑩⑧, 6,11,Ｆマルカラボンバ, 52,石橋守, 0.7, 66,  11, -10, 9, 67.2, ③④, 6, 9,Ｅインテレット, 84,藤岡佑, 0.8, 95,   9,* 28,15,152.5,⑯⑰⑰
 7,10,Ｉベストショット, 25,川原正, 2.4, 43, -11,  -6, 9,127.7, ⑨⑪, 7, 9,Ｌナムラクニヒメ, 53,田中勝, 1.2, 58,  -4,   2,11, 79.4, ⑫⑫, 7, 7,Ｄコンゴウダイオｰ, 61,藤田伸, 0.8, 64,  10, -10, 4,  8.6, ⑤④, 7, 7,Ｃマルカシェンク, 88,福永祐, 1.1, 89,  12,  15, 4,  8.1,⑨⑩⑫
 8, 9,Ｋシグナス, 19,秋山真, 2.6, 40, -10, -10, 8, 69.4, ⑪⑨, 8, 1,Ｎニシノレｰスメイク, 51,安部幸, 1.3, 58,  -3,   0,15,180.9, ⑫⑫, 8, 1, トミノダンディ,---,安部幸, 1.2, 55,  -4,   2,10, 90.1, ⑩⑨, 8, 1,Ｍトｰホウアラン, 76,藤田伸, 1.1, 88,  13,  10, 6, 24.9,⑤⑤⑤
 9, 2,Ｇシゲルエファリスト, 34,幸英明, 2.8, 38,  -6, -20,10,130.3, ⑤⑤, 9, 6,Ｈキラｰストリｰト, 59,渡辺薫, 1.4, 60,*  4, -10, 3,  6.9, ②②, 9, 9,Ｈサイキックダイブ, 45,幸英明, 1.2, 56,   7, -12, 5, 13.7, ⑥⑥, 9, 4,Ｏタガノマｰシャル, 74,和田竜, 1.2, 89,  10,  18,14,143.1,⑪⑭⑬
,,,,,,,,,,,,10, 7,Ｋアブソルｰトダンス, 57,和田竜, 1.4, 58,   1,  -5, 9, 53.9, ⑥⑦,10, 3, リヴァｰフィｰルド,---,川原正, 1.5, 52,  -5,  -1,11,103.8, ⑩⑩,10, 6,Ｐネヴァブション, 72,石橋脩, 1.2, 90,  10,  19,12, 69.3,⑮⑭⑯
,,,,,,,,,,,,11,10,Ｅビッグオパｰル, 60,川原正, 1.4, 57,  -2,  -2,14,163.9, ⑩⑧,11, 6,Ｉゴｰルデンミション,  4,池添謙, 1.9, 47,  -3, -10, 8, 40.2, ⑨⑩,11, 2,Ｊミストラルクルｰズ, 77,池添謙, 1.3, 88,  11,  15,11, 63.4,⑪⑩⑬
,,,,,,,,,,,,12, 3,Ｆマチカネハツネ, 60,田村太, 1.7, 50,  -6,  -2,16,197.0, ⑯⑯,,,,,,,,,,,,,12,14,Ｆアペリティフ, 81,安藤勝, 1.7, 81,  13,   1, 7, 29.2,⑦⑥⑤
,,,,,,,,,,,,13, 2,Ｐスウィｰプスルｰ, 43,福永祐, 1.8, 54,   0,  -8,12, 93.5, ⑧⑧,,,,,,,,,,,,,13, 8,Ｒマンノレｰシング, 60,小牧太, 1.9, 79,* 13,  -5,17,243.6,②②②
,,,,,,,,,,,,14,14,Ｏキャプテンシラユリ, 48,藤岡佑, 2.0, 52,   1, -12,10, 64.6, ④④,,,,,,,,,,,,,14,16,Ｈトウショウシロッコ, 80,吉田豊, 2.1, 78,  12,  -1,13,126.8,⑪⑩⑧
,,,,,,,,,,,,15,15,Ｊアｰリｰオｰタム, 59,北村友, 2.4, 45,  -3, -13, 7, 37.4, ⑧⑪,,,,,,,,,,,,,15,10,Ｇフサイチジャンク, 81,岩田康, 2.3, 76,  12,  -5, 5, 17.2,⑦⑨⑧
,,,,,,,,,,,,16, 8,Ｍシゲルサンダｰアイ, 52,船曳文, 2.8, 43,   1, -22,13,159.6, ④④,,,,,,,,,,,,,16,11,Ｋトｰセンシャナオｰ, 76,イネス, 2.4, 74,* 13, -13, 9, 48.9,②②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,Ｎパッシングマｰク, 75,四位洋, 2.4, 78,   9,   7,18,254.4,⑱⑰⑱
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 3,Ｑシルククルセイダｰ, 71,秋山真, 2.7, 73,  12, -12,16,198.4,⑨⑥⑧
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:96 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-6),,,,,,,,,,,
単勝:130円 複勝:01=110円 07=200円 11=290円 枠連:180円,,,,,,,,,,,,"単勝:310円 複勝:13=180円 04=930円 11=500円 枠連:3,970円",,,,,,,,,,,,"単勝:210円 複勝:10=120円 02=180円 05=120円 枠連:1,040円",,,,,,,,,,,,"単勝:4,420円 複勝:18=760円 13=190円 05=230円 枠連:2,770円",,,,,,,,,,,
"馬連:560円 ワイド:01-07=280円 01-11=320円 07-11=1,220円",,,,,,,,,,,,"馬連:4,810円 ワイド:04-13=1,390円 11-13=960円 04-11=5,130円",,,,,,,,,,,,"馬連:1,060円 ワイド:02-10=410円 05-10=190円 02-05=450円",,,,,,,,,,,,"馬連:6,480円 ワイド:13-18=1,550円 05-18=2,410円 05-13=540円",,,,,,,,,,,
"馬単:650円 3連複:2,280円",,,,,,,,,,,,"馬単:6,910円 3連複:17,030円",,,,,,,,,,,,"馬単:1,540円 3連複:980円",,,,,,,,,,,,"馬単:24,280円 3連複:11,700円 3連単:144,520円",,,,,,,,,,,
■ 3R  ダ1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 6R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.8,,,,,■ 9R  芝1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.2,,,,,■12R  ダ1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,清滝特別,,,,,,,,,,,,藤森特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9, ステニスハｰト,---,武豊  ,, 71,*  2,*  4, 1,  1.9, ①①, 1, 5,Ｃマチカネモエギ, 66,安藤勝,, 67,  -9,* 12, 2,  4.1, ⑮⑮, 1,10,Ｃエアサバス, 76,安藤勝,, 78,*-16,* 28, 3,  6.6, ②②, 1,10,Ｂキクノアロｰ, 78,岩田康,, 74,   3,  11, 4,  6.2, ③④
 2, 1, アグネストップ,---,四位洋, 0.8, 61,  -5,*  4, 7, 14.8, ④④, 2,10,Ｊシｰグランジャｰ, 59,秋山真, 0.3, 64,  -3,   3, 1,  3.8, ⑨⑧, 2,11,Ｉラッセルバロｰズ, 69,岩田康, 0.0, 74,*-15,  26, 2,  4.8, ①①, 2, 9,Ｄプリュネル, 77,小牧太, 0.1, 71,*  5,   7, 3,  5.6, ②②
 3, 8, モチ,---,岩田康, 1.5, 53,  -9,   0, 6, 10.8, ⑥⑥, 3, 1,Ｇメイショウディオ, 61,角田晃, 0.3, 64,  -7,*  7,13, 64.9, ⑭⑫, 3, 6,Ｈタガノボｰディング, 71,横山典, 0.5, 70, -19,  26, 5,  8.7, ⑤⑤, 3, 4,Ｈマンジュデンコウベ, 68,武英智, 0.3, 73,  -1,  13, 9, 46.8, ⑧⑧
 4, 7, エイシンイッカク,---,和田竜, 1.7, 51,  -9,  -2, 4, 10.4, ⑥⑥, 4, 7,Ｄナゾヲトクカギ, 62,安部幸, 0.3, 64,  -4,   4,10, 26.5, ⑪⑫, 4, 3,Ａシルクタイガｰ, 80,本田優, 0.5, 80, -21,* 31, 1,  2.5, ⑦⑦, 4, 3,Ｊアレクシオス, 65,安藤勝, 0.3, 76,  -4,* 17, 7, 16.0, ⑨⑨
 5, 2, フィｰルドマｰチ,---,安部幸, 1.9, 51,   0, -12, 3,  9.9, ②②, 5, 2,Ｆリバイバルグレイ, 61,和田竜, 0.3, 65,   1,   0, 9, 21.8, ⑦⑦, 5, 9,Ｆジｰンハンタｰ, 73,吉田豊, 0.8, 69, -21,  26, 6, 13.8, ⑦⑦, 5, 8,Ｇエアオｰサム, 69,福永祐, 0.4, 69,   1,   9, 5,  7.9, ⑥⑥
 6, 5, オｰミチェリッシュ,---,内田浩, 2.7, 40,  -7, -14,10, 88.4, ④④, 6,15,Ｅグランディバロｰズ, 61,佐藤哲, 0.4, 63,  -3,   2, 6, 11.9, ⑨⑧, 6, 4,Ｄエイシンテンリュｰ, 74,武豊  , 0.8, 52, -18,  18, 4,  8.2, ③③, 6, 2,Ｃリｰドオフマン, 78,佐藤哲, 0.4, 68,   4,   6, 2,  3.7, ③③
 7, 4, スタグビｰトル,---,安藤勝, 3.2, 34, -27,   0, 2,  5.1, ⑧⑧, 7, 9,Ｂサマニタｰフ, 66,北村友, 0.4, 60, -12,*  9,15, 88.1, ⑯⑯, 7, 8,Ｂジョウノオｰロラ, 76,イネス, 0.9, 55, -19,  21, 7, 18.7, ⑥⑤, 7, 7,Ａグランプリオｰロラ, 79,武豊  , 0.4, 68,   3,   7, 1,  3.3, ⑤④
 8,10, ビクトリアダンス,---,南井大, 3.5, 33,  -2, -27, 5, 10.5, ③③, 8, 6,Ｍメイショウオオナミ, 54,池添謙, 0.7, 60,  -3,  -1,11, 35.6, ⑪⑩, 8, 2,Ｅタニノボルガ, 74,四位洋, 1.0, 56, -21,  23, 8, 20.0, ⑦⑦, 8,11,Ｅサテライトキャノン, 72,幸英明, 0.5, 68,   1,   8, 6, 12.1, ⑥⑥
 9, 3, ミッドガルド,---,秋山真, 5.9, -9, -40, -14, 8, 20.8, ⑨⑨, 9,16,Ｏアドマイヤワシ, 47,福永祐, 0.9, 58,  -6,   0, 4, 11.0, ⑬⑫, 9, 5,Ｇプロンタテヤマ, 73,武幸四, 1.2, 55, -23,  23,10, 44.7, ⑪⑩, 9, 1,Ｉダイナミックエｰス, 67,川原正, 0.7, 72,  -6,  16,10, 84.8, ⑩⑩
10, 6, イブキホｰク,---,藤岡佑, 6.3,-20, -43, -15, 9, 86.2, ⑩⑩,10, 4,Ｐシゲルダイノウカイ, 46,岩田康, 1.0, 57,   2,  -9, 5, 11.9, ⑤④,10, 7,Ｊジェネビアン, 68,秋山真, 1.3, 52, -23,  21, 9, 21.3, ⑩⑩,10, 5,Ｆワｰルドドン, 71,本田優, 0.8, 63,*  7,  -2, 8, 30.8, ①①
,,,,,,,,,,,,11,14,Ｉキシュウマドンナ, 60,四位洋, 1.2, 55,   2, -10,12, 54.0, ⑤④,11, 1,Ｋマルノユビキタス, 64,渡辺薫, 1.6, 40, -17,   6,11,158.7, ③③,11, 6,Ｋリリｰハンタｰ, 61,菊地昇, 1.9, 63, -17,* 17,11,173.6, ⑪⑪
,,,,,,,,,,,,12,12,Ｌシルククリムゾン, 54,渡辺薫, 1.5, 51,  -1, -11,16,111.4, ⑦⑩,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13, 8,Ａケイティｰズギフト, 70,武豊  , 2.0, 47,   4, -20, 3,  4.9, ④④,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,14,11,Ｈインテリアワｰド, 60,吉田豊, 2.3, 43,* 10, -29, 8, 20.6, ①①,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15, 3,Ｋデライトホｰラｰ, 59,飯田祐, 2.6, 40,*  6, -28,14, 76.3, ③③,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16,13,Ｎラプタル, 50,藤岡佑, 2.7, 39,*  9, -32, 7, 16.8, ②②,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-23 ﾚｰｽｱｶﾞﾘ指数:+18 馬場:良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:-6),,,,,,,,,,,
単勝:190円 複勝:09=120円 01=290円 08=270円 枠連:890円,,,,,,,,,,,,"単勝:410円 複勝:05=180円 10=160円 01=1,250円 枠連:840円",,,,,,,,,,,,"単勝:660円 複勝:10=260円 11=180円 06=220円 枠連:1,910円",,,,,,,,,,,,単勝:620円 複勝:10=240円 09=210円 04=750円 枠連:820円,,,,,,,,,,,
"馬連:1,040円 ワイド:01-09=490円 08-09=510円 01-08=1,460円",,,,,,,,,,,,"馬連:1,100円 ワイド:05-10=470円 01-05=4,360円 01-10=4,870円",,,,,,,,,,,,"馬連:1,950円 ワイド:10-11=680円 06-10=730円 06-11=580円",,,,,,,,,,,,"馬連:1,900円 ワイド:09-10=830円 04-10=3,140円 04-09=3,870円",,,,,,,,,,,
"馬単:1,530円 3連複:3,270円",,,,,,,,,,,,"馬単:2,300円 3連複:24,420円",,,,,,,,,,,,"馬単:3,860円 3連複:4,830円 3連単:29,430円",,,,,,,,,,,,"馬単:4,310円 3連複:28,270円 3連単:122,510円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
