06年 2月 5日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 2月 5日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 3 歳500万(混) 馬齢,,,,,,,,,,,,■10R  ダ2100m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,,,,,
 9, 6,Ｄロイバｰフェイム, 44,後藤浩, 1.8, 40,  -1, -23, 7, 36.8,③③③, 9, 8, イチバンタイソウシ,,菊池憲, 4.8,,,,11, 71.2,⑩⑨⑩, 9, 8,Ｉマンマミｰア, 44,吉田隼, 1.6, 48,  -6,  -8,11, 89.0,⑧⑦⑧, 9,14,Ｃサンデｰストリｰム, 82,内田博, 1.2, 79,   3,  16, 1,  3.2,⑯⑮⑭
10,14,Ｌケイアイベロｰナ, 32,内田博, 1.9, 38,  -8, -15, 6, 24.1,⑩⑩⑩,10,11, マルブツトルネｰド,,今村  , 5.0,,,, 4, 11.2,①①②,10, 5, ヒットニｰロクニｰ,---,内田博, 1.7, 49,  -7,  -5,10, 76.8,⑤⑨⑪,10, 7,Ｍワンダｰハｰブ, 76,松岡  , 1.3, 75,   4,  11,12, 77.6,⑩⑪⑪
11, 7,Ｉイブキハゴロモ, 38,江田照, 2.0, 37,  -8, -16,10,137.5,⑬⑪⑩,11,12, ユウタｰアクティブ,,白坂  ,11.4,,,,14,314.2,⑬⑬⑬,11,14,Ｇプリンセスヨコハマ, 47,吉永  , 1.7, 50,*  1, -14,12,136.0,②③②,11,11,Ｄウイングロリア, 82,福永  , 1.3, 72,   6,   3, 9, 31.9,⑥⑤⑤
12,12,Ｋタケデンジャズ, 34,土谷  , 2.1, 35, -10, -14,14,440.7,⑪⑪⑬,12, 1, ゲイリｰアイトｰン,,江田勇,11.6,,,, 5, 15.2,⑫⑫⑪,12,15,Ｈミズサワゲンキ, 46,武士沢, 1.8, 51,  -5,  -9,16,314.3,⑬⑪⑧,12, 4,Ｊアップドラフト, 77,勝浦  , 1.4, 74,   7,   4, 3,  6.1,⑤⑤⑤
13, 8,Ｐクワントミアモｰレ, 27,吉田隼, 2.2, 33, -11, -16,12,335.1,⑮⑭⑬,13, 9, ハバナフォンテン,,矢原  ,12.8,,,,13,248.9,⑭⑭⑭,13, 1,Ｃケイアイフォｰユｰ, 59,藤田  , 1.9, 47,*  2, -18, 4,  7.6,①①①,13, 6,Ｇホｰマンキュｰト, 80,梶    , 1.4, 76,   2,  15,13, 78.7,⑭⑮⑯
14,11,Ｍインディアバッハ, 32,石橋脩, 2.4, 32,  -6, -23, 8, 76.0,⑤⑥⑦,14, 7, ワンダｰラムタラ,,山本  ,17.9,,,,12,152.5,⑪⑪⑫,14, 7,Ｆブルｰパピヨン, 50,田中勝, 2.0, 49,  -8,  -7, 6, 16.4,⑯⑭⑪,14, 1,Ｐタイキダイナスティ, 70,柴田善, 1.7, 72,   4,   9, 7, 13.2,⑩⑫⑬
15,16,Ｏアトミックカフェ, 29,菊沢徳, 5.5,  5,  -8, -49,16,648.8,⑮⑪⑫,,,,,,,,,,,,,15,12,Ｍマグマノｰベル, 29,菊沢徳, 2.1, 47,  -7,  -9,15,279.5,⑧⑪⑪,15,13,Ｌケｰジｰダンシング, 77,柴山  , 1.8, 71,   5,   5,11, 74.1,⑦⑦⑧
,,,,,,,,,,,,,,,,,,,,,,,,16, 2,Ｌバクシンジャパン, 35,郷原  , 2.5, 43,  -5, -14,14,261.6,⑩⑨⑧,16,15,Ｂタヤスタｰゲット, 83,江田照, 1.9, 68,*  8,  -5, 6, 11.3,②②③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:稍重(指数:3),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:3),,,,,,,,,,,
"単勝:480円 複勝:15=170円 03=6,750円 05=290円 枠連:18,480円",,,,,,,,,,,,単勝:220円 複勝:05=110円 02=150円 10=130円 枠連:500円,,,,,,,,,,,,"単勝:260円 複勝:09=170円 04=1,330円 03=570円 枠連:3,130円",,,,,,,,,,,,"単勝:1,080円 複勝:12=250円 08=720円 05=160円 枠連:6,190円",,,,,,,,,,,
"馬連:90,720円 ワイド:03-15=20,690円 05-15=660円 03-05=19,360円",,,,,,,,,,,,馬連:620円 ワイド:02-05=290円 05-10=210円 02-10=350円,,,,,,,,,,,,"馬連:8,420円 ワイド:04-09=2,790円 03-09=1,740円 03-04=6,310円",,,,,,,,,,,,"馬連:11,160円 ワイド:08-12=3,150円 05-12=690円 05-08=1,540円",,,,,,,,,,,
"馬単:126,130円 3連複:157,340円",,,,,,,,,,,,馬単:900円 3連複:680円,,,,,,,,,,,,"馬単:11,980円 3連複:57,840円",,,,,,,,,,,,"馬単:21,730円 3連複:14,450円 3連単:128,130円",,,,,,,,,,,
■ 2R  ダ1300m 3 歳未勝利(混) 馬齢,,,,,,,,,,,,■ 5R  芝2400m 3 歳未勝利(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1300m 4歳上500万(混) 別定,,,,,,,,,,,,■11R  芝1800m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,共同通信杯 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ａアサクサブラボｰ, 65,藤田  ,, 69,*  7,  -1, 1,  1.7,②①①, 1, 9,Ａナスノハツカゼ, 62,内田博,, 63,  -2,*  3, 1,  2.2,⑮⑬⑦, 1, 5,Ｍマドンナシチｰ, 48,吉田豊,, 67,  -1,* 11,12, 75.5,⑯⑮⑮, 1, 1,Ｂアドマイヤムｰン, 77,武豊  ,, 79,  -6,* 24, 2,  2.8,⑥⑦⑦
 2, 7,Ｂロックリヴァｰ, 53,松岡  , 0.4, 60,  -7,*  9, 3,  5.4,⑨⑧⑨, 2,10,Ｆコスモスコヴィル, 55,菊沢徳, 0.3, 58,  -4,*  3, 4, 11.0,⑫⑪⑫, 2,10,Ｆアルバレスト, 61,柴山  , 0.1, 71,  11,  -3, 1,  3.6,⑥⑤④, 2, 6,Ｃフサイチリシャｰル, 76,福永  , 0.1, 67,* -1,  12, 1,  2.0,③②②
 3,13,Ｅクリノビスケット, 48,柴田善, 1.1, 57,   2,  -7, 4, 13.6,⑤④③, 3, 5,Ｂトｰセンクルｰズ, 61,木幡  , 0.4, 55,*  0, -10, 9, 20.1,③③④, 3, 4,Ａリトルスポｰツカｰ, 72,吉田隼, 0.1, 66,  10,  -5, 2,  3.9,①②④, 3, 3,Ｅマッチレスバロｰ, 72,後藤浩, 0.2, 76,  -8,* 23, 4,  9.5,⑨⑧⑨
 4,10,Ｄセイカホルン, 49,鈴木慶, 1.6, 48,  -9,  -3,14,335.6,⑩⑩⑩, 4, 4,Ｌエマルノジョン, 33,田中勝, 0.7, 53,  -1, -11,11, 73.9,⑥⑥⑤, 4, 6,Ｄボトムフィッシャｰ, 65,松岡  , 0.2, 64,   1,*  5, 3,  7.0,⑬⑬⑬, 4, 2,Ａショウナンタキオン, 81,田中勝, 0.3, 69,  -5,  17, 3,  4.3,⑦⑥④
 5, 8,Ｎリリウオカラニ, 20,福永  , 1.6, 52,   2, -12, 2,  3.9,①③③, 5,12,Ｃコスモハンブルグ, 61,柴田善, 0.7, 54,  -4,* -2, 3,  7.6,⑮⑬⑭, 5,11,Ｈレオマジック, 56,柴田善, 0.2, 70,* 14,  -7, 4,  7.9,③②②, 5, 9,Ｆブラックバｰスピン, 65,松岡  , 0.6, 62,  -5,  11, 6, 79.1,⑤⑤④
 6, 5,Ｃワイルドインロｰズ, 52,吉田隼, 1.8, 47,  -3, -11, 5, 23.2,⑤⑤⑤, 6, 7,Ｅミヤコタイガｰ, 57,吉田隼, 0.9, 45,*  0, -27,10, 46.3,①①①, 6, 8,Ｂドリｰムソニック, 70,北村宏, 0.4, 66,   7,  -2, 8, 14.3,⑪⑨⑧, 6, 8,Ｇアンバｰジャック, 60,小野  , 0.8, 60,  -7,  11,10,337.4,⑧⑧⑦
 7, 3,Ｈリソウ, 32,田中勝, 2.4, 42, -10,  -6, 6, 31.1,⑭⑫⑫, 7,13,Ｈマイネルオルペウス, 51,勝浦  , 0.9, 50,*  1, -22,13, 92.3,③③③, 7, 3,Ｊオｰスミナイス, 52,福永  , 0.5, 64,   5,   0,11, 54.4,⑨⑨⑩, 7,10,Ｄマルタカアｰサｰ, 73,バルジ, 0.8, 63,  -9,  16, 5, 54.3,⑨⑩⑩
 8, 2,Ｏスプリｰムスｰ, 13,小野  , 2.7, 39, -10,  -9, 9,169.1,⑫⑫⑫, 8, 2,Ｄシルクアヴァロン, 57,福永  , 1.0, 51,  -2, -14, 7, 16.3,⑧⑧⑦, 8,14,Ｉゴｰルデンヴィット, 53,田中勝, 0.5, 67,* 14, -11, 9, 40.5,⑪⑤②, 8, 4,Ｋヤマタケゴｰルデン, 45,池田  , 0.9, 56,  -5,   5, 9,239.9,④④④
 9, 1,Ｊミヨノビクトリｰ, 29,郷原  , 2.8, 39,  -4, -17,11,265.5,③⑤⑥, 9,11,Ｋトウカイチｰフ, 36,後藤浩, 1.2, 49,  -2, -16, 5, 11.7,⑨⑧⑦, 9, 1,Ｃバニヤンゴスペル, 67,後藤浩, 0.8, 62,   9,  -7, 7, 12.3,⑤⑤⑥, 9, 5,Ｈマイネルグロリアス, 58,藤田  , 0.9, 54,  -2,   0, 7,112.2,②③③
10, 4,Ｉマルタカギャラン, 30,丹内  , 2.9, 34, -17,  -5,13,328.6,⑫⑮⑮,10, 1,Ｍハセノオリヒメ, 30,江田照, 1.4, 46,  -4, -14,12, 82.5,⑨⑪⑫,10,15,Ｋタイキデスティニｰ, 49,武豊  , 0.9, 60,  -1,   2, 5,  9.6,⑮⑮⑮,10,11,Ｉマシｰン, 55,吉田豊, 1.5, 51, -11,   9, 8,191.5,⑪⑩⑪
11, 6,Ｍスマイルブルｰム, 21,村田  , 3.0, 39,  -4, -19,10,177.3,⑧⑧⑥,11, 6,Ｇケイジｰウィザｰド, 51,北村宏, 1.7, 44,  -5, -14, 8, 18.3,⑫⑬⑮,11,12, トｰホウフロｰラ,---,藤田  , 1.5, 54,   3,  -7,10, 41.8,⑨⑨⑪,11, 7,Ｊモエロタケショウ, 53,北村宏, 2.6, 25,*  0, -31,11,386.6,①①①
12,11,Ｇペシミスト, 38,菊沢徳, 3.1, 36, -11, -12, 8, 69.8,⑮⑭⑫,12,14,Ｎトｰセンジュビリｰ, 30,吉田豊, 2.1, 38,*  2, -42, 2,  6.0,②②②,12,13,Ｎユキノサプライズ, 39,武士沢, 1.7, 52,   0,  -6,16,228.3,⑬⑭⑭,,,,,,,,,,,,
13, 9,Ｋスナｰクスイセン, 28,バルジ, 4.4, 27,*  5, -42, 7, 39.1,③②②,13,15,Ｊハセノビリｰブ, 44,柴山  , 2.4, 36,  -3, -33,14, 95.6,⑨⑧⑪,13, 9,Ｌショウナンキング, 49,丹内  , 1.8, 49,   4, -15,15,226.7,⑥⑧⑨,,,,,,,,,,,,
14,14,Ｆモｰルドコウスケ, 38,水出  , 5.1, 15,  -9, -37,15,512.7,⑪⑩⑩,14, 8,Ｉマイネルプリメｰロ, 47,水出  , 2.8, 29,  -7, -33,15,203.8,⑭⑬⑮,14,16,Ｇメジロバｰマン, 61,村田  , 2.2, 51,* 14, -27, 6, 11.2,③①①,,,,,,,,,,,,
15,12,Ｌフジマサプリンセス, 28,大野  , 6.9, -1,  -6, -57,12,316.6,⑤⑦⑥,15,16,Ｐキャプテンツヨシ, 14,バルジ, 3.8, 23,  -2, -57,16,238.5,⑥⑥⑦,15, 2,Ｏクリノトップオｰ, 38,バルジ, 2.7, 42,   3, -19,14,102.5,⑥⑨⑪,,,,,,,,,,,,
,,,,,,,,,,,,16, 3,Ｏカツホマレ, 20,藤田  , 7.3,-12,  -1, ---, 6, 12.4,③③⑤,16, 7,Ｅトレトレジョリ, 64,石橋脩, 3.8, 32,   8, -38,13, 86.1,①④⑥,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:稍重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+17 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:82 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-4),,,,,,,,,,,
単勝:170円 複勝:15=110円 07=150円 13=200円 枠連:340円,,,,,,,,,,,,単勝:220円 複勝:09=120円 10=280円 05=400円 枠連:900円,,,,,,,,,,,,"単勝:7,550円 複勝:05=1,550円 10=160円 04=180円 枠連:1,310円",,,,,,,,,,,,単勝:280円 複勝:01=110円 06=110円 03=150円 枠連:230円,,,,,,,,,,,
馬連:320円 ワイド:07-15=170円 13-15=330円 07-13=610円,,,,,,,,,,,,"馬連:980円 ワイド:09-10=430円 05-09=810円 05-10=1,700円",,,,,,,,,,,,"馬連:22,990円 ワイド:05-10=4,710円 04-05=4,760円 04-10=380円",,,,,,,,,,,,馬連:230円 ワイド:01-06=130円 01-03=260円 03-06=270円,,,,,,,,,,,
"馬単:460円 3連複:1,050円",,,,,,,,,,,,"馬単:1,400円 3連複:4,170円",,,,,,,,,,,,"馬単:64,110円 3連複:24,370円",,,,,,,,,,,,"馬単:540円 3連複:450円 3連単:1,880円",,,,,,,,,,,
■ 3R  ダ1600m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 6R  芝1800m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1600m 4歳上1000万(混) 別定,,,,,,,,,,,,■12R  芝1800m 4歳上1000万 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ﾃﾚﾋﾞ山梨杯,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6, ポｰトエリザベス,---,勝浦  ,, 54, -11,*  4, 4,  7.4,③④②, 1,10, ジョウテンライジン,---,柴田善,, 55,*-10,*  5, 3,  5.3,⑤⑤②, 1, 4,Ｊウインディグニティ, 72,福永  ,, 76,  10,*  6, 7, 10.1,⑩⑨⑩, 1, 3,Ｇカノン, 77,後藤浩,, 65,*  5,   3, 2,  5.0,①①①
 2, 4, ロｰランシャルフ,---,松岡  , 0.5, 47,*-10,  -3, 3,  3.6,①①①, 2, 1, プロトプラスト,---,内田博, 0.4, 48,* -8,  -5, 5,  7.9,①①①, 2,15,Ｄセイングレンド, 78,田中勝, 0.1, 76,  14,  -2, 6,  9.2,⑦⑥⑥, 2, 1,Ｆプリモスタｰ, 78,武豊  , 0.6, 71,  -8,  21, 5, 11.2,④④④
 3, 8, ダイワパンテｰラ,---,田中勝, 0.6, 49, -12,   0, 1,  2.5,⑤⑤⑤, 3, 8, オメガグランプリ,---,福永  , 0.4, 52, -14,*  6, 1,  2.3,⑧⑧⑦, 3, 2,Ｅサンキンバスタｰ, 77,松岡  , 0.2, 74,  14,  -3, 5,  8.6,⑤⑥⑥, 3, 4,Ｅセイコｰアカデミｰ, 79,柴田善, 0.6, 74, -10,* 24,10, 28.7,⑨⑥⑦
 4, 3, ピックアウト,---,後藤浩, 2.2, 35, -14, -13, 5, 13.9,⑧⑦⑦, 4, 5, ビエンナｰレ,---,吉田隼, 0.7, 44, -17,*  3, 9, 79.0,⑨⑨⑨, 4, 9,Ｇグレｰトバルサｰ, 76,北村宏, 0.4, 72,  11,  -2, 3,  6.6,⑨⑨⑨, 4,13,Ｃピサノパテック, 81,北村宏, 1.0, 70, -12,* 23, 3,  5.6,⑨⑫⑩
 5, 9, ダイワアスカロン,---,武士沢, 2.5, 32, -12, -18, 8, 83.4,④⑤⑤, 5, 9, ダイワストｰミｰ,---,北村宏, 0.9, 46, -16,   3, 8, 53.4,⑨⑨⑨, 5, 5,Ｉカｰムブレイカｰ, 74,吉田豊, 0.5, 70,   6,*  6, 8, 23.1,⑭⑭⑭, 5,12,Ｌマイネルジェム, 70,松岡  , 1.0, 58,  -8,  11,11, 46.8,②③③
 6, 2, サンライズダンス,---,内田博, 3.4, 24, -11, -29, 2,  3.4,①②②, 6, 7, ガブ,---,大庭  , 1.1, 41, -13,  -6,11,161.4,⑦⑥⑦, 6, 6,Ｋオｰトゼウス, 72,小林淳, 0.5, 71,  13,  -6,13, 86.9,⑤⑧⑧, 6, 9,Ｄヒカルベガ, 81,内田博, 1.0, 68, -11,  21, 1,  2.7,⑨⑧⑩
 7, 7, カイエンタイ,---,小野  , 4.0, 19, -15, -28, 6, 29.0,⑥⑦⑧, 7, 4, カナハラグリｰン,---,郷原  , 1.3, 39, -11, -12, 7, 34.3,⑥⑥⑥, 7,10,Ｏハセノコンコルド, 64,バルジ, 0.5, 71,  10,  -2,10, 39.1,⑪⑪⑩, 7, 7,Ｎアチｰブフィｰト, 61,吉田隼, 1.1, 48,* -1,  -7,14,242.7,②②②
 8, 5, ソヨフクカゼ,---,石橋脩, 5.3,  7, -12, -47, 7, 51.2,⑥②②, 8, 6, エアダヴィンチ,---,武豊  , 1.4, 40, -17,  -1, 2,  4.0,⑪⑪⑪, 8, 3,Ｈウィルビｰゼア, 74,村田  , 0.6, 69,   7,   1,11, 50.2,⑪⑫⑫, 8,14,Ｈヒカルドウキセイ, 76,田中勝, 1.2, 57,  -7,  10, 7, 18.8,⑤④④
,,,,,,,,,,,, 9, 3, リキアイグレイト,---,松岡  , 1.4, 35, -11, -16,10, 80.2,③③④, 9,14,Ｌシャドウゲイト, 72,柴山  , 0.6, 71,* 21, -19, 2,  6.2,②①①, 9,10,Ｂメジロベネット, 81,吉田豊, 1.2, 68, -13,* 23, 8, 21.0,⑭⑭⑬
,,,,,,,,,,,,10, 2, マイスタｰシャｰレ,---,藤田  , 1.6, 34, -11, -19, 6, 33.5,④③④,10, 1,Ａナスノストロｰク, 85,内田博, 0.6, 70,* 17, -16, 1,  3.2,③③②,10, 5,Ａロｰルタイド, 82,小林淳, 1.3, 62, -12,  18, 4,  8.9,⑫⑪⑩
,,,,,,,,,,,,11,11, ショウナンタイトル,---,吉田豊, 2.4, 25,* -9, -34, 4,  7.4,②②②,11, 7,Ｂギミｰシェルタｰ, 80,柴田善, 0.7, 68,   7,   0, 4,  7.9,⑬⑬⑫,11,11,Ｋフレンチムｰド, 72,大野  , 1.5, 52, -11,   9,12, 74.8,⑤⑧⑦
,,,,,,,,,,,,,,,,,,,,,,,,12,12,Ｎイルデパン, 68,石橋脩, 1.4, 59,   3,  -3,15, 94.9,⑭⑮⑮,12, 8,Ｊシルクチャンピオン, 73,柴山  , 1.7, 52, -10,   7, 9, 26.1,⑤⑧⑦
,,,,,,,,,,,,,,,,,,,,,,,,13,11,Ｃアイアイサクラ, 78,後藤浩, 1.6, 56,   0,  -2, 9, 29.1,⑯⑯⑯,13, 2,Ｉバンブｰライカルト, 74,バルジ, 1.9, 48,  -9,   3, 6, 12.1,⑤⑥⑥
,,,,,,,,,,,,,,,,,,,,,,,,14, 8,Ｐエイワンタッチ, 63,江田照, 1.6, 58,  17, -29,14, 87.3,③③④,14, 6,Ｍトウカイエデン, 68,藤田  , 2.4, 43, -13,   4,13,105.8,⑫⑫⑬
,,,,,,,,,,,,,,,,,,,,,,,,15,13,Ｆエイシンサンバレｰ, 76,勝浦  , 1.7, 58,  16, -29,16,135.2,⑦⑤④,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16,16,Ｍスペシャルバッハ, 71,藤田  , 3.9, 28,* 17, -67,12, 59.5,①②②,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:稍重(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:-4),,,,,,,,,,,
"単勝:740円 複勝:06=160円 04=140円 08=110円 枠連:1,080円",,,,,,,,,,,,"単勝:530円 複勝:10=160円 01=180円 08=120円 枠連:1,150円",,,,,,,,,,,,"単勝:1,010円 複勝:04=320円 15=300円 02=250円 枠連:3,680円",,,,,,,,,,,,"単勝:500円 複勝:03=220円 01=330円 04=640円 枠連:2,130円",,,,,,,,,,,
"馬連:1,170円 ワイド:04-06=350円 06-08=250円 04-08=180円",,,,,,,,,,,,"馬連:1,630円 ワイド:01-10=530円 08-10=240円 01-08=310円",,,,,,,,,,,,"馬連:5,020円 ワイド:04-15=1,800円 02-04=1,390円 02-15=1,120円",,,,,,,,,,,,"馬連:2,540円 ワイド:01-03=920円 03-04=1,660円 01-04=2,900円",,,,,,,,,,,
