06年12月24日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年12月24日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.4,,,,,■ 4R  芝3110m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.9,,,,,■10R  芝1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.1,,,,
 9, 2,Ｆビジョンパｰスｰト, 37,ルメｰ, 2.1, 41,*  0, -28, 5, 18.7,②②②, 9,10, バリトンヴォイス,,岩崎祐, 4.0,,,, 7, 26.4,⑩⑩⑩, 9,13,Ｈニシノツキカゲ, 59,幸英明, 0.9, 62,*  5,  -8, 9, 37.4, ④④, 9,12,Ｄヴンダｰ, 74,四位洋, 0.8, 62,*  2,   2, 2,  4.2, ④③
10, 5,Ｎコスモテレストル,  9,小牧太, 2.5, 37,  -8, -17,12,134.6,⑮⑬⑮,10,14, ファインピｰク,,出津孝, 4.7,,,,14,174.9,⑥⑨⑧,10,12,Ｋキンシベガ, 55,小林徹, 1.0, 57,  -3,   2,15,226.3, ⑭⑮,10, 2,Ｆグランオマｰジュ, 74,高田潤, 1.0, 63,  -2,   8, 7, 16.8, ⑪⑪
11,14,Ｉタｰゲットシチｰ, 36,熊沢重, 2.5, 38,  -3, -27, 9,115.1,⑤⑦⑦,11, 9, メイショウワグナｰ,,仲田雅, 4.9,,,,12,108.5,⑪⑫⑫,11,16,Ｆエイシンヒエイザン, 60,岩崎祐, 1.1, 59,   3,  -7, 7, 28.0, ⑤⑤,11, 7,Ｐマルノユビキタス, 53,小牧太, 1.0, 61,  -1,   5,15,196.3, ⑩⑨
12, 3,Ｍメイショウジライヤ, 21,四位洋, 3.2, 33,  -7, -25,10,115.9,⑮⑬⑬,12, 2, ダイゴシラギク,,黒岩悠, 6.0,,,,13,117.3,⑬⑬⑬,12, 1,Ｃシエロアスｰル, 67,小牧太, 1.8, 52,   3, -13, 2,  4.0, ⑤⑤,12, 6,Ｏシゲルシンキガイ, 61,幸英明, 1.1, 65,  -4,  11,11, 54.0, ⑯⑮
13,12,Ｂオｰミバンディエラ, 55,吉田稔, 3.7, 31,  -7, -29, 2,  8.4,⑭⑬⑬,13, 4, シャンディムｰン,,白坂聡, 9.1,,,,11,105.7,⑭⑭⑭,13, 7,Ｅサンデｰスウィｰプ, 65,北村宏, 1.8, 50,  -1,  -9, 8, 28.0, ⑫⑫,13,16,Ｇロｰドアンセム, 71,熊沢重, 1.1, 58,*  2,  -3, 3,  5.3, ⑥③
14, 6,Ｌテイエムヨカアンベ, 25,田中剛, 3.8, 30,  -2, -41,15,385.8,⑤⑤⑦,,,,,,,,,,,,,14, 2,Ｐプルｰヴドメリト, 48,モンテ, 1.9, 53,*  6, -18,12, 55.2, ①②,14, 1,Ｌワンダｰシンゲキ, 68,田村太, 1.1, 60,  -1,   4,14,165.0, ⑥⑨
15,16,Ｇリバｰトｰマス, 36,飯田祐, 3.9, 30,  -4, -37,16,574.2,⑧⑨⑩,,,,,,,,,,,,,15, 5,Ｏダンディｰサウンド, 50,田中剛, 2.1, 49,   1, -14,16,395.5, ⑪⑩,15,13,Ｎドラゴンアイズ, 67,川原正, 1.3, 57,   2,  -4,16,265.3, ③⑥
16, 4,Ｏイブキホｰク,-16,高橋康, 6.5, -3, -10, -52, 8, 55.8,⑫⑯⑯,,,,,,,,,,,,,16, 6,Ｄタイキマｰズ, 67,藤岡佑, 2.3, 50,*  6, -22, 5,  9.9, ②①,16, 9,Ｊコスモキララ, 69,長谷川, 2.6, 50,  -3, -15,13, 91.6, ⑫⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-1),,,,,,,,,,,
"単勝:1,480円 複勝:01=220円 15=100円 07=250円 枠連:410円",,,,,,,,,,,,"単勝:3,520円 複勝:01=450円 13=130円 11=220円 枠連:3,690円",,,,,,,,,,,,"単勝:430円 複勝:08=200円 03=410円 04=240円 枠連:1,070円",,,,,,,,,,,,単勝:350円 複勝:10=160円 15=270円 11=230円 枠連:540円,,,,,,,,,,,
馬連:600円 ワイド:01-15=320円 01-07=930円 07-15=430円,,,,,,,,,,,,"馬連:3,040円 ワイド:01-13=1,270円 01-11=2,940円 11-13=430円",,,,,,,,,,,,"馬連:2,900円 ワイド:03-08=1,010円 04-08=880円 03-04=1,390円",,,,,,,,,,,,"馬連:1,950円 ワイド:10-15=770円 10-11=500円 11-15=1,570円",,,,,,,,,,,
"馬単:2,560円 3連複:2,020円",,,,,,,,,,,,"馬単:10,470円 3連複:7,350円",,,,,,,,,,,,"馬単:5,020円 3連複:7,310円",,,,,,,,,,,,"馬単:2,710円 3連複:4,450円 3連単:19,190円",,,,,,,,,,,
■ 2R  ダ1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.5,,,,,■ 5R  ダ1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,,■11R  芝1400m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｻﾝﾀｸﾛｰｽS,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ａエイジアンウインズ, 56,ルメｰ,, 68,* -2,*  5, 1,  1.4, ②①, 1,14, ユｰチャリス,---,藤岡佑,, 62,*  5,  -2, 1,  2.1, ②②, 1,17,Ｌシルクメガヒット, 61,高田潤,, 71,  -3,* 12, 4,  7.8, ⑧⑧, 1, 1,Ｉサイキョウワｰルド, 75,長谷川,, 94,   2,  29, 4,  8.4, ⑧⑦
 2, 6,Ｂヤマニンプロロｰグ, 53,藤岡佑, 0.8, 58,  -5,*  1, 2,  4.8, ⑦④, 2,13, ネヴァシャトル,---,熊沢重, 0.0, 62,*  7,  -4, 3,  6.8, ①①, 2, 4,Ｇフェラｰリセブン, 64,北村宏, 0.1, 68,  -3,  11, 3,  7.6, ⑦⑧, 2, 4,Ｈエイシンデピュティ, 76,小牧太, 0.0, 91,*  5,  26, 1,  4.1, ③③
 3,13,Ｄレゾリュｰション, 41,長谷川, 1.3, 54,  -4,  -5, 4, 19.2, ④④, 3, 8, スリｰキュラソｰ,---,岩崎祐, 0.5, 60,  -6,   4,15,192.0, ⑨⑨, 3,12,Ｂサクラインザダｰク, 74,熊沢重, 0.1, 76,  -6,* 17, 1,  3.1, ⑬⑬, 3, 5,Ｏマッハジュウクン, 73,本田優, 0.1, 86,*  7,  22, 7, 16.0, ①①
 4,15,Ｅノｰスエスパｰ, 41,小牧太, 1.7, 51,* -3, -11, 3,  8.7, ③②, 4,12, ヒシウィンザｰ,---,長谷川, 0.6, 56,  -1,  -2, 4, 10.3, ⑤⑤, 4,18,Ｐノｰプロブレム, 55,本田優, 0.2, 63,  -2,   6,12, 55.1, ⑤④, 4, 7,Ｍベルジュｰル, 73,北村宏, 0.2, 90,   1,  28, 8, 18.2, ⑧⑦
 5, 4,Ｎデヒアビｰト, 19,高橋亮, 2.2, 41, -15,*  0,10,161.8, ⑮⑬, 5,15, サラバンド,---,ルメｰ, 0.8, 54,  -4,  -1, 5, 13.0, ⑧⑧, 5, 2,Ｅダイワレキシントン, 68,吉田隼, 0.2, 64,  -3,   7, 7, 15.1, ⑧④, 5,11,Ｆアポロノサトリ, 78,吉田隼, 0.4, 95,  -7,* 36, 3,  4.7, ⑮⑮
 6, 8,Ｈヨドノドリｰマ, 36,吉田稔, 2.3, 43, -10,  -8,12,222.8, ⑪⑦, 6, 6, ラルｰチェドｰロ,---,吉田稔, 1.0, 56, -15,*  7, 2,  5.0, ⑫⑪, 6,14,Ｈエイシンインパｰル, 64,四位洋, 0.4, 73,  -9,* 17, 6, 13.9, ⑯⑮, 6,13,Ａアドマイヤディｰノ, 85,藤岡佑, 0.5, 97, -11,* 39, 6, 12.4, ⑱⑱
 7,12,Ｍフィフィ, 26,飯田祐, 3.3, 35,  -5, -23,14,329.1, ④⑥, 7, 9, サダムラハイナ,---,川原正, 1.1, 57, -19,* 10,11, 57.8, ⑬⑬, 7,11,Ｃニュｰエスサンデｰ, 74,ルメｰ, 0.5, 63,  -6,   9, 5, 12.1, ⑩⑩, 7, 2,Ｐシゲルドントイケ, 73,吉田稔, 0.5, 89,  -5,* 31,11, 44.5, ⑭⑫
 8,11,Ｌカシノアマゾネス, 30,生野賢, 3.3, 33, -14, -12,15,475.3, ⑭⑮, 8,16, レディストｰン,---,高橋亮, 1.1, 52,  -8,   0,13,102.8, ⑩⑩, 8, 9,Ｋストｰルンブライド, 62,藤岡佑, 0.6, 59,  -5,   6,11, 51.9, ⑫⑩, 8, 9,Ｃタケカワルキュｰレ, 79,秋山真, 0.7, 77,   2,  19, 9, 23.6, ⑦⑦
 9, 3,Ｆパルｰル, 39,吉田隼, 3.4, 31,  -9, -20, 8,107.6, ⑨⑪, 9,10, タガノアストロジア,---,後藤浩, 1.5, 54, -25,* 12,10, 56.4, ⑯⑮, 9,10,Ｆロｰランアントレ, 65,モンテ, 0.6, 56,  -3,   1, 9, 39.8, ⑤④, 9,16,Ｄペニｰホイッスル, 79,後藤浩, 0.7, 77,   2,  19, 5, 11.9, ⑥⑥
10, 5,Ｋタイニｰダンサｰ, 35,秋山真, 4.0, 27,  -8, -26, 7, 80.3, ⑨⑦,10, 3, ヴィクロｰザ,---,北村宏, 2.2, 41,  -1, -18, 9, 24.6, ⑤⑤,10, 3,Ｉサンアントニオ, 63,小牧太, 0.6, 55,  -2,   0, 8, 34.1, ③④,10,12,Ｂフィレンツェ, 80,ルメｰ, 0.7, 83,  -5,  28, 2,  4.2, ⑫⑫
11, 2,Ｇハギノポンパドｰル, 38,北村宏, 4.3, 25,  -7, -30, 5, 20.5, ⑦⑩,11, 1, セルリアンカムカム,---,小牧太, 2.2, 41,  -1, -18, 6, 16.6, ⑤⑤,11, 1,Ｒヤマニンアリエル, 41,長谷川, 0.6, 60,  -6,   8,15,134.1, ⑩⑩,11,15,Ｎナンヨｰノサガ, 73,植野貴, 0.8, 73,*  7,  11,15,148.9, ②②
12, 7,Ｃアジアンホｰプ, 42,小林徹, 4.7, 22, -11, -29, 6, 25.8, ⑫⑬,12, 5, リンダムｰン,---,吉田隼, 2.3, 40,   2, -23, 7, 21.6, ④④,12, 7,Ａフロｰラルパレス, 75,幸英明, 0.8, 53,* -1,  -5, 2,  3.4, ③②,12, 3,Ｅシンボリロッキｰ, 78,幸英明, 0.8, 76,   0,  20,14, 89.8, ⑩⑩
13, 1,Ｊツルギロンド, 35,高井彰, 4.8, 21,  -5, -38, 9,151.1, ④⑦,13, 4, ダンツリｰガル,---,秋山真, 2.5, 36, -19,  -4, 8, 22.0, ⑬⑭,13, 8,Ｊチェイスバニヤン, 62,小林徹, 0.9, 53,*  0,  -9,13, 59.1, ①①,13,18,Ｌテイエムリキサン, 73,菊地昇, 0.9, 72,*  5,  13,16,176.6, ③③
14,10,Ｏシゲルシンジラ, 16,熊沢重, 5.7, 15,* -1, -52,11,186.3, ①②,14,11, ケイエスショｰキ,---,幸英明, 2.5, 37, -11, -11,12, 88.8, ⑪⑪,14, 6,Ｏアドマイヤナンシｰ, 60,後藤浩, 0.9, 56,  -7,   6,10, 51.0, ⑬⑭,14, 8,Ｇメイショウトキムネ, 78,四位洋, 1.0, 76,  -5,  23,10, 28.8, ⑫⑭
15, 9,Ｉセイサムシング, 36,幸英明, 7.0,-15, -12, -51,13,231.5, ⑬⑪,15, 7, ジュエリｰメイ,---,黒岩悠, 2.8, 34, -22,  -4,16,207.5, ⑮⑮,15,16,Ｑコスモソング, 43,吉田稔, 1.0, 55,  -8,   6,18,193.5, ⑬⑮,15,17,Ｑプリティタヤス, 66,熊沢重, 1.1, 75,  -7,  25,12, 46.9, ⑮⑮
,,,,,,,,,,,,16, 2, オンワｰドウイン,---,小林徹, 3.3, 23,*  5, -35,14,147.3, ②③,16,15,Ｄオグリシルク, 70,菊地昇, 1.2, 55, -10,   8,14, 78.1, ⑰⑰,16,14,Ｊセトノシェｰバｰ, 74,酒井学, 1.2, 69,  -1,  16,18,373.1, ⑩⑩
,,,,,,,,,,,,,,,,,,,,,,,,17,13,Ｍワンダｰガジ, 61,秋山真, 1.5, 49, -11,   5,16,166.1, ⑰⑰,17,10,Ｋニホンピロブリュレ, 73,田中剛, 1.3, 68,*  5,   6,17,225.3, ③③
,,,,,,,,,,,,,,,,,,,,,,,,18, 5,Ｎロングゴｰジャス, 60,高橋亮, 1.8, 48,*  0, -22,17,175.2, ②②,18, 6,Ｒビッグホワイト, 66,今村康, 1.3, 71,  -7,  22,13, 79.2, ⑮⑮
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+16 ﾚｰｽｱｶﾞﾘ指数:+20 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+19 馬場:良(指数:-3),,,,,,,,,,,
単勝:140円 複勝:14=100円 06=120円 13=310円 枠連:180円,,,,,,,,,,,,"単勝:210円 複勝:14=120円 13=210円 08=2,900円 枠連:690円",,,,,,,,,,,,"単勝:780円 複勝:17=240円 04=270円 12=140円 枠連:2,540円",,,,,,,,,,,,"単勝:840円 複勝:01=220円 04=170円 05=450円 枠連:1,410円",,,,,,,,,,,
馬連:230円 ワイド:06-14=150円 13-14=370円 06-13=590円,,,,,,,,,,,,"馬連:720円 ワイド:13-14=330円 08-14=4,810円 08-13=12,020円",,,,,,,,,,,,"馬連:3,980円 ワイド:04-17=1,350円 12-17=380円 04-12=680円",,,,,,,,,,,,"馬連:1,440円 ワイド:01-04=500円 01-05=2,360円 04-05=1,240円",,,,,,,,,,,
馬単:300円 3連複:900円,,,,,,,,,,,,"馬単:990円 3連複:51,720円",,,,,,,,,,,,"馬単:9,470円 3連複:3,980円",,,,,,,,,,,,"馬単:3,120円 3連複:9,170円 3連単:47,860円",,,,,,,,,,,
■ 3R  芝2000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.3,,,,,■ 6R  芝1600m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.9,,,,,■ 9R  芝1200m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.7,,,,,■12R  ダ1800m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006ﾌｧｲﾅﾙS,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａクラックコｰド, 56,後藤浩,, 60,  -9,*  8, 1,  2.3,⑤④④, 1,13,Ａクラウンプリンセス, 84,ルメｰ,, 84,   8,* 16, 1,  3.0, ⑧⑧, 1, 5,Ｄサンデｰサンライズ, 74,後藤浩,, 82,   4,  17, 1,  3.0, ③③, 1,13,Ｄエンシェントヒル, 84,生野賢,, 97,   3,* 28, 4, 10.9,⑮⑮⑭
 2, 7,Ｄエリスシチｰ, 44,岩崎祐, 0.2, 67, -12,* 14,10, 56.0,⑩⑪⑨, 2, 2,Ｅダノンフロｰラ, 63,四位洋, 0.0, 82,   1,* 26, 2,  3.6, ⑮⑭, 2, 4,Ｂタイキミュｰズ, 77,藤岡佑, 0.0, 81,*  6,  16, 2,  3.2, ③③, 2, 4,Ｃラッキｰブレイク, 85,北村宏, 0.0, 89,   6,  22, 3, 10.2,⑪⑪⑩
 3, 6,Ｆブライトマスタｰ, 42,秋山真, 0.3, 50,* -7,  -1, 2,  4.2,②②②, 3,18,Ｈスマｰトカスタム, 58,後藤浩, 0.2, 83,* 10,   8, 3,  4.5, ④③, 3, 1,Ｊシｰクレットルｰム, 65,吉田隼, 0.3, 76,  -3,  18,14,114.7, ⑦⑦, 3, 8,Ｈエイシンラｰジヒル, 82,秋山真, 0.1, 82,*  9,  14, 6, 14.8,③③②
 4, 5,Ｌピエナグッドラック, 30,幸英明, 0.5, 53, -10,   5, 4, 10.8,⑦⑦⑥, 4, 7,Ｂバクシンヒロイン, 73,藤岡佑, 0.2, 80,   3,* 20, 7, 27.3, ⑫⑬, 4, 9,Ｏヘイロｰフジ, 57,飯田祐, 0.4, 75,  -2,  17, 8, 24.2, ⑤⑥, 4, 2,Ａフィｰルドルｰジュ, 93,ルメｰ, 0.1, 89,   5,  22, 1,  1.8,⑧⑪⑫
 5, 2,Ｏクロニクル, 10,ルメｰ, 0.7, 50, -11,   4, 9, 50.0,⑩⑧⑥, 5,14,Ｉウィルビｰキング, 56,幸英明, 0.3, 81,   9,   8, 4,  8.0, ⑥③, 5, 6,Ｆピｰスオブラヴ, 71,ルメｰ, 0.4, 74,   1,  14, 3,  7.7, ⑤⑤, 5,16,Ｆセフティｰエンペラ, 84,長谷川, 0.1, 82,   9,  15,14,122.2,④③②
 6,14,Ｊフィフスアベニュｰ, 33,吉田稔, 0.7, 52, -12,   5, 3,  7.2,⑩⑪⑨, 6, 5,Ｄアマノチェリｰラン, 64,北村宏, 1.0, 73,* 13,  -9, 5, 11.1, ①①, 6,13,Ｌマチカネエンジイロ, 65,北村宏, 0.7, 77, -16,* 27, 9, 33.1, ⑮⑮, 6,15,Ｌオｰガストバイオ, 79,吉田隼, 0.1, 84,   8,  17, 8, 39.5,⑧⑤⑤
 7, 1,Ｂロングキャニオン, 51,四位洋, 0.8, 45,  -8,  -4, 5, 11.5,②④④, 7,10,Ｃキャッスルトン, 68,高田潤, 1.1, 68,   5,   3, 8, 37.2, ⑭⑪, 7, 2,Ｈフミノサチヒメ, 69,本田優, 0.7, 72, -10,  20, 5, 11.4, ⑩⑨, 7, 9,Ｂツムジカゼ, 90,吉田稔, 0.1, 86,   7,  19, 5, 11.0,⑪⑨⑦
 8, 4,Ｋレッドザボックス, 31,吉田隼, 1.1, 47, -15,   4,15,206.8,⑭⑬⑫, 8, 8,Ｌグロリアスウェザｰ, 49,小林徹, 1.1, 69,   7,   0,12, 68.9, ⑪⑨, 8,14,Ａプライムアクトレス, 80,長谷川, 0.8, 66,*  9,   0, 4,  9.8, ①①, 8,12,Ｊクワイエットデイ, 81,幸英明, 0.3, 86,   4,  21,11, 75.1,⑬⑬⑫
 9, 8,Ｈセイカジｰベック, 36,熊沢重, 1.1, 49, -14,   5, 7, 14.3,⑬⑬⑫, 9, 4,Ｑグロｰスベルベット, 29,高井彰, 1.2, 65,  -2,  13,14,193.4, ⑰⑯, 9, 7,Ｇキシュウロｰズ, 69,秋山真, 0.8, 67,  -5,  14,13, 77.5, ⑧⑧, 9, 5,Ｎトップオブワｰルド, 77,熊沢重, 0.6, 83,   3,  20,10, 48.1,⑬⑬⑭
10,15,Ｎマイネルインパルス, 25,長谷川, 1.3, 53, -17,* 10,13,173.4,⑯⑯⑮,10, 1,Ｊマイネルカｰロ, 55,秋山真, 1.2, 69,   8,  -4, 6, 25.5, ⑧⑥,10, 8,Ｅスリｰキュｰト, 72,四位洋, 0.9, 70, -15,  22, 6, 12.4, ⑫⑬,10,10,Ｇピットファイタｰ, 82,四位洋, 1.0, 75,   9,  10, 7, 15.4,⑤⑤⑤
11,13,Ｍナムラコマンド, 26,小林徹, 1.9, 36,* -7, -25, 8, 34.5,②②②,11,15,Ｍメジャｰオブラヴ, 44,熊沢重, 1.5, 63,   5,  -3,11, 63.0, ⑫⑪,11,12,Ｉフレンドリｰスピカ, 65,吉田稔, 0.9, 69, -13,  20,11, 60.9, ⑪⑩,11, 1,Ｅオｰスミヘネシｰ, 84,後藤浩, 1.0, 73,   6,  10, 2,  6.9,⑤⑦⑦
12,10,Ｉヤマニンブルｰザｰ, 34,北村宏, 1.9, 37, -11, -15,12, 98.1,⑦⑧⑨,12,16,Ｆエｰシンオｰムズ, 61,本田優, 1.8, 61,* 10, -17,10, 60.3, ③③,12,10,Ｃグレイシアブルｰ, 75,川原正, 0.9, 75, -21,* 28,10, 34.2, ⑯⑯,12, 6,Ｉマンノレｰシング, 81,小林徹, 1.3, 70,   6,   7, 9, 43.7,⑩⑦⑦
13, 9,Ｃロｰケイダブリュ, 47,小牧太, 2.0, 30,* -6, -28, 6, 11.5,①①①,13, 3,Ｋタキオンプリンセス, 50,小牧太, 2.2, 55,   8, -20, 9, 41.3, ④⑥,13, 3,Ｋミヤジアイ, 65,幸英明, 1.1, 65, -15,  19,12, 66.4, ⑫⑩,13, 3,Ｏテイエムヤマトオｰ, 76,川原正, 1.3, 71,   5,   9,13,116.1,⑦⑨⑩
